SAMPLE_ID,Sample,Dataset,BrNum,pos,library_prep,method,marker,cell_type,prop,RNAscope_prop,snRNA_prop,library_type,rna_extract,library_combo
AN00000904_Br3942_Ant_Nuc,Br3942_ant,AN00000904,Br3942,Ant,Nuc,Bisque,MeanRatio_top25,Inhib,0.1168517205079771,0.14425171440096812,0.11600237953599048,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,Br3942_ant,AN00000904,Br3942,Ant,Nuc,Bisque,MeanRatio_top25,Micro,0.06131883375359416,NA,0.03351179853261947,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,Br3942_ant,AN00000904,Br3942,Ant,Nuc,Bisque,MeanRatio_top25,OligoOPC,0.4669789081079211,NA,0.11282966488201468,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,Br3942_ant,AN00000904,Br3942,Ant,Nuc,hspe,MeanRatio_top25,Astro,0.04906369603053393,0.059580475998386444,0.08328375966686496,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,Br3942_ant,AN00000904,Br3942,Ant,Nuc,hspe,MeanRatio_top25,EndoMural,0.13383415440100266,0.05615167406212182,0.0775332143565338,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,Br3942_ant,AN00000904,Br3942,Ant,Nuc,hspe,MeanRatio_top25,Excit,0.4353827294864259,NA,0.5768391830259766,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,Br3942_ant,AN00000904,Br3942,Ant,Nuc,hspe,MeanRatio_top25,Inhib,0.2536211498415287,0.14425171440096812,0.11600237953599048,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,Br3942_ant,AN00000904,Br3942,Ant,Nuc,hspe,MeanRatio_top25,Micro,0.023183226949752566,NA,0.03351179853261947,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,Br3942_ant,AN00000904,Br3942,Ant,Nuc,hspe,MeanRatio_top25,OligoOPC,0.10491504329075613,NA,0.11282966488201468,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Bulk,Br3942_mid,AN00000904,Br3942,Mid,Bulk,Bisque,MeanRatio_top25,Astro,0.07765940666877236,0.06305604649072881,0.066875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,Br3942_mid,AN00000904,Br3942,Mid,Bulk,Bisque,MeanRatio_top25,EndoMural,0.013705089502432669,0.026240901057424437,0.0590625,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,Br3942_mid,AN00000904,Br3942,Mid,Bulk,Bisque,MeanRatio_top25,Excit,0.21608310706127154,0.3129723847895774,0.67375,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,Br3942_mid,AN00000904,Br3942,Mid,Bulk,Bisque,MeanRatio_top25,Inhib,0.1404734293975886,0.10981637360333103,0.0771875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,Br3942_mid,AN00000904,Br3942,Mid,Bulk,Bisque,MeanRatio_top25,Micro,0.040470197322066345,0.009822662706231803,0.02625,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,Br3942_mid,AN00000904,Br3942,Mid,Bulk,Bisque,MeanRatio_top25,OligoOPC,0.5116087700478689,0.026938799517689616,0.096875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,Br3942_mid,AN00000904,Br3942,Mid,Bulk,hspe,MeanRatio_top25,Astro,0.03870942449168075,0.06305604649072881,0.066875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,Br3942_mid,AN00000904,Br3942,Mid,Bulk,hspe,MeanRatio_top25,EndoMural,0.11468552346040348,0.026240901057424437,0.0590625,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,Br3942_mid,AN00000904,Br3942,Mid,Bulk,hspe,MeanRatio_top25,Excit,0.4263915779883174,0.3129723847895774,0.67375,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,Br3942_mid,AN00000904,Br3942,Mid,Bulk,hspe,MeanRatio_top25,Inhib,0.2319272054972808,0.10981637360333103,0.0771875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,Br3942_mid,AN00000904,Br3942,Mid,Bulk,hspe,MeanRatio_top25,Micro,0.020349340858161216,0.009822662706231803,0.02625,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,Br3942_mid,AN00000904,Br3942,Mid,Bulk,hspe,MeanRatio_top25,OligoOPC,0.1679369277041563,0.026938799517689616,0.096875,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Cyto,Br3942_mid,AN00000904,Br3942,Mid,Cyto,Bisque,MeanRatio_top25,Astro,0.08704604323921078,0.06305604649072881,0.066875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,Br3942_mid,AN00000904,Br3942,Mid,Cyto,Bisque,MeanRatio_top25,EndoMural,0.02449598773912283,0.026240901057424437,0.0590625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,Br3942_mid,AN00000904,Br3942,Mid,Cyto,Bisque,MeanRatio_top25,Excit,0.2240938072210716,0.3129723847895774,0.67375,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,Br3942_mid,AN00000904,Br3942,Mid,Cyto,Bisque,MeanRatio_top25,Inhib,0.10491102772713742,0.10981637360333103,0.0771875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,Br3942_mid,AN00000904,Br3942,Mid,Cyto,Bisque,MeanRatio_top25,Micro,0.05780928489958834,0.009822662706231803,0.02625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,Br3942_mid,AN00000904,Br3942,Mid,Cyto,Bisque,MeanRatio_top25,OligoOPC,0.5016438491738693,0.026938799517689616,0.096875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,Br3942_mid,AN00000904,Br3942,Mid,Cyto,hspe,MeanRatio_top25,Astro,0.04811668081407645,0.06305604649072881,0.066875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,Br3942_mid,AN00000904,Br3942,Mid,Cyto,hspe,MeanRatio_top25,EndoMural,0.14621746564780636,0.026240901057424437,0.0590625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,Br3942_mid,AN00000904,Br3942,Mid,Cyto,hspe,MeanRatio_top25,Excit,0.450662913423946,0.3129723847895774,0.67375,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,Br3942_mid,AN00000904,Br3942,Mid,Cyto,hspe,MeanRatio_top25,Inhib,0.17727510576229752,0.10981637360333103,0.0771875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,Br3942_mid,AN00000904,Br3942,Mid,Cyto,hspe,MeanRatio_top25,Micro,0.034840175969581506,0.009822662706231803,0.02625,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,Br3942_mid,AN00000904,Br3942,Mid,Cyto,hspe,MeanRatio_top25,OligoOPC,0.14288765838229217,0.026938799517689616,0.096875,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Nuc,Br3942_mid,AN00000904,Br3942,Mid,Nuc,Bisque,MeanRatio_top25,Astro,0.08561150340509854,0.06305604649072881,0.066875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,Br3942_mid,AN00000904,Br3942,Mid,Nuc,Bisque,MeanRatio_top25,EndoMural,0.02577318322238127,0.026240901057424437,0.0590625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,Br3942_mid,AN00000904,Br3942,Mid,Nuc,Bisque,MeanRatio_top25,Excit,0.21811865569018313,0.3129723847895774,0.67375,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,Br3942_mid,AN00000904,Br3942,Mid,Nuc,Bisque,MeanRatio_top25,Inhib,0.12584250792715768,0.10981637360333103,0.0771875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,Br3942_mid,AN00000904,Br3942,Mid,Nuc,Bisque,MeanRatio_top25,Micro,0.05320852414747207,0.009822662706231803,0.02625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,Br3942_mid,AN00000904,Br3942,Mid,Nuc,Bisque,MeanRatio_top25,OligoOPC,0.49144562560770766,0.026938799517689616,0.096875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,Br3942_mid,AN00000904,Br3942,Mid,Nuc,hspe,MeanRatio_top25,Astro,0.04167615874838257,0.06305604649072881,0.066875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,Br3942_mid,AN00000904,Br3942,Mid,Nuc,hspe,MeanRatio_top25,EndoMural,0.14298756920266548,0.026240901057424437,0.0590625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,Br3942_mid,AN00000904,Br3942,Mid,Nuc,hspe,MeanRatio_top25,Excit,0.44161876539215766,0.3129723847895774,0.67375,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,Br3942_mid,AN00000904,Br3942,Mid,Nuc,hspe,MeanRatio_top25,Inhib,0.21512884436509364,0.10981637360333103,0.0771875,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,Br3942_mid,AN00000904,Br3942,Mid,Nuc,hspe,MeanRatio_top25,Micro,0.02401435026399021,0.009822662706231803,0.02625,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,Br3942_mid,AN00000904,Br3942,Mid,Nuc,hspe,MeanRatio_top25,OligoOPC,0.1345743120277104,0.026938799517689616,0.096875,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Bulk,Br6423_ant,AN00000904,Br6423,Ant,Bulk,Bisque,MeanRatio_top25,Astro,0.08109850416241704,0.3778493011771968,0.11566173682214638,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,Br6423_ant,AN00000904,Br6423,Ant,Bulk,Bisque,MeanRatio_top25,EndoMural,0.013030226327964758,0.04688946695471981,0.03526734926052332,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,Br6423_ant,AN00000904,Br6423,Ant,Bulk,Bisque,MeanRatio_top25,Excit,0.20454638611428336,0.23360971023164373,0.428517254455821,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,Br6423_ant,AN00000904,Br6423,Ant,Bulk,Bisque,MeanRatio_top25,Inhib,0.13981898901952175,0.07332128213041753,0.0515737580583997,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,Br6423_ant,AN00000904,Br6423,Ant,Bulk,Bisque,MeanRatio_top25,Micro,0.04343435480958692,0.07011283015642363,0.031095942358740993,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,Br6423_ant,AN00000904,Br6423,Ant,Bulk,Bisque,MeanRatio_top25,OligoOPC,0.5180715395662261,0.18059235832122403,0.3378839590443686,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,Br6423_ant,AN00000904,Br6423,Ant,Bulk,hspe,MeanRatio_top25,Astro,0.05029099076299219,0.3778493011771968,0.11566173682214638,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,Br6423_ant,AN00000904,Br6423,Ant,Bulk,hspe,MeanRatio_top25,EndoMural,0.11471536804010989,0.04688946695471981,0.03526734926052332,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,Br6423_ant,AN00000904,Br6423,Ant,Bulk,hspe,MeanRatio_top25,Excit,0.3809099941572789,0.23360971023164373,0.428517254455821,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,Br6423_ant,AN00000904,Br6423,Ant,Bulk,hspe,MeanRatio_top25,Inhib,0.2584676237702407,0.07332128213041753,0.0515737580583997,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,Br6423_ant,AN00000904,Br6423,Ant,Bulk,hspe,MeanRatio_top25,Micro,0.024245714769225997,0.07011283015642363,0.031095942358740993,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,Br6423_ant,AN00000904,Br6423,Ant,Bulk,hspe,MeanRatio_top25,OligoOPC,0.17137030850015245,0.18059235832122403,0.3378839590443686,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Cyto,Br6423_ant,AN00000904,Br6423,Ant,Cyto,Bisque,MeanRatio_top25,Astro,0.08977487928578665,0.3778493011771968,0.11566173682214638,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,Br6423_ant,AN00000904,Br6423,Ant,Cyto,Bisque,MeanRatio_top25,EndoMural,0.031169331396846953,0.04688946695471981,0.03526734926052332,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,Br6423_ant,AN00000904,Br6423,Ant,Cyto,Bisque,MeanRatio_top25,Excit,0.20786068673190639,0.23360971023164373,0.428517254455821,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,Br6423_ant,AN00000904,Br6423,Ant,Cyto,Bisque,MeanRatio_top25,Inhib,0.10420908381151839,0.07332128213041753,0.0515737580583997,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,Br6423_ant,AN00000904,Br6423,Ant,Cyto,Bisque,MeanRatio_top25,Micro,0.06308689775329328,0.07011283015642363,0.031095942358740993,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,Br6423_ant,AN00000904,Br6423,Ant,Cyto,Bisque,MeanRatio_top25,OligoOPC,0.5038991210206486,0.18059235832122403,0.3378839590443686,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,Br6423_ant,AN00000904,Br6423,Ant,Cyto,hspe,MeanRatio_top25,Astro,0.05308871683551145,0.3778493011771968,0.11566173682214638,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,Br6423_ant,AN00000904,Br6423,Ant,Cyto,hspe,MeanRatio_top25,EndoMural,0.130227153233756,0.04688946695471981,0.03526734926052332,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,Br6423_ant,AN00000904,Br6423,Ant,Cyto,hspe,MeanRatio_top25,Excit,0.392108675618264,0.23360971023164373,0.428517254455821,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,Br6423_ant,AN00000904,Br6423,Ant,Cyto,hspe,MeanRatio_top25,Inhib,0.2376834281111788,0.07332128213041753,0.0515737580583997,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,Br6423_ant,AN00000904,Br6423,Ant,Cyto,hspe,MeanRatio_top25,Micro,0.03235528637938334,0.07011283015642363,0.031095942358740993,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,Br6423_ant,AN00000904,Br6423,Ant,Cyto,hspe,MeanRatio_top25,OligoOPC,0.15453673982190635,0.18059235832122403,0.3378839590443686,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Nuc,Br6423_ant,AN00000904,Br6423,Ant,Nuc,Bisque,MeanRatio_top25,Astro,0.08675911593257496,0.3778493011771968,0.11566173682214638,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,Br6423_ant,AN00000904,Br6423,Ant,Nuc,Bisque,MeanRatio_top25,EndoMural,0.024527210925110107,0.04688946695471981,0.03526734926052332,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,Br6423_ant,AN00000904,Br6423,Ant,Nuc,Bisque,MeanRatio_top25,Excit,0.20046989517564284,0.23360971023164373,0.428517254455821,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,Br6423_ant,AN00000904,Br6423,Ant,Nuc,Bisque,MeanRatio_top25,Inhib,0.1054294545197692,0.07332128213041753,0.0515737580583997,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,Br6423_ant,AN00000904,Br6423,Ant,Nuc,Bisque,MeanRatio_top25,Micro,0.05670174388896762,0.07011283015642363,0.031095942358740993,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,Br6423_ant,AN00000904,Br6423,Ant,Nuc,Bisque,MeanRatio_top25,OligoOPC,0.5261125795579353,0.18059235832122403,0.3378839590443686,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,Br6423_ant,AN00000904,Br6423,Ant,Nuc,hspe,MeanRatio_top25,Astro,0.053269464344298446,0.3778493011771968,0.11566173682214638,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,Br6423_ant,AN00000904,Br6423,Ant,Nuc,hspe,MeanRatio_top25,EndoMural,0.1361328964975782,0.04688946695471981,0.03526734926052332,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,Br6423_ant,AN00000904,Br6423,Ant,Nuc,hspe,MeanRatio_top25,Excit,0.3879909536435583,0.23360971023164373,0.428517254455821,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,Br6423_ant,AN00000904,Br6423,Ant,Nuc,hspe,MeanRatio_top25,Inhib,0.23624275301636172,0.07332128213041753,0.0515737580583997,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,Br6423_ant,AN00000904,Br6423,Ant,Nuc,hspe,MeanRatio_top25,Micro,0.030956842615068283,0.07011283015642363,0.031095942358740993,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,Br6423_ant,AN00000904,Br6423,Ant,Nuc,hspe,MeanRatio_top25,OligoOPC,0.155407089883135,0.18059235832122403,0.3378839590443686,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Bulk,Br6423_post,AN00000904,Br6423,Post,Bulk,Bisque,MeanRatio_top25,Astro,0.07881088015876053,0.21763456975146747,0.1554979637171418,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,Br6423_post,AN00000904,Br6423,Post,Bulk,Bisque,MeanRatio_top25,EndoMural,0.010753748054974088,0.03222180591982016,0.06479081821547575,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,Br6423_post,AN00000904,Br6423,Post,Bulk,Bisque,MeanRatio_top25,Excit,0.19783399451484973,0.31696093390491414,0.36208811551277303,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,Br6423_post,AN00000904,Br6423,Post,Bulk,Bisque,MeanRatio_top25,Inhib,0.1409921556494831,0.10096165854876983,0.07256571640133284,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,Br6423_post,AN00000904,Br6423,Post,Bulk,Bisque,MeanRatio_top25,Micro,0.044125591445885765,0.025382063019206084,0.04590892262125139,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,Br6423_post,AN00000904,Br6423,Post,Bulk,Bisque,MeanRatio_top25,OligoOPC,0.5274836301760472,0.04427329312892054,0.2991484635320252,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,Br6423_post,AN00000904,Br6423,Post,Bulk,hspe,MeanRatio_top25,Astro,0.049118899163460454,0.21763456975146747,0.1554979637171418,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,Br6423_post,AN00000904,Br6423,Post,Bulk,hspe,MeanRatio_top25,EndoMural,0.11537050077470293,0.03222180591982016,0.06479081821547575,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,Br6423_post,AN00000904,Br6423,Post,Bulk,hspe,MeanRatio_top25,Excit,0.3582440862371412,0.31696093390491414,0.36208811551277303,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,Br6423_post,AN00000904,Br6423,Post,Bulk,hspe,MeanRatio_top25,Inhib,0.2732810200691151,0.10096165854876983,0.07256571640133284,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,Br6423_post,AN00000904,Br6423,Post,Bulk,hspe,MeanRatio_top25,Micro,0.025269833655446262,0.025382063019206084,0.04590892262125139,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,Br6423_post,AN00000904,Br6423,Post,Bulk,hspe,MeanRatio_top25,OligoOPC,0.1787156601001341,0.04427329312892054,0.2991484635320252,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Cyto,Br6423_post,AN00000904,Br6423,Post,Cyto,Bisque,MeanRatio_top25,Astro,0.08768480847064924,0.21763456975146747,0.1554979637171418,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,Br6423_post,AN00000904,Br6423,Post,Cyto,Bisque,MeanRatio_top25,EndoMural,0.02832119173694729,0.03222180591982016,0.06479081821547575,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,Br6423_post,AN00000904,Br6423,Post,Cyto,Bisque,MeanRatio_top25,Excit,0.20502456091550536,0.31696093390491414,0.36208811551277303,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,Br6423_post,AN00000904,Br6423,Post,Cyto,Bisque,MeanRatio_top25,Inhib,0.1086410940112125,0.10096165854876983,0.07256571640133284,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,Br6423_post,AN00000904,Br6423,Post,Cyto,Bisque,MeanRatio_top25,Micro,0.061996193426570825,0.025382063019206084,0.04590892262125139,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,Br6423_post,AN00000904,Br6423,Post,Cyto,Bisque,MeanRatio_top25,OligoOPC,0.5083321514391155,0.04427329312892054,0.2991484635320252,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,Br6423_post,AN00000904,Br6423,Post,Cyto,hspe,MeanRatio_top25,Astro,0.04775079452728145,0.21763456975146747,0.1554979637171418,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,Br6423_post,AN00000904,Br6423,Post,Cyto,hspe,MeanRatio_top25,EndoMural,0.13952208972288918,0.03222180591982016,0.06479081821547575,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,Br6423_post,AN00000904,Br6423,Post,Cyto,hspe,MeanRatio_top25,Excit,0.3778887961388878,0.31696093390491414,0.36208811551277303,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,Br6423_post,AN00000904,Br6423,Post,Cyto,hspe,MeanRatio_top25,Inhib,0.25121581421841954,0.10096165854876983,0.07256571640133284,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,Br6423_post,AN00000904,Br6423,Post,Cyto,hspe,MeanRatio_top25,Micro,0.03066188787590171,0.025382063019206084,0.04590892262125139,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,Br6423_post,AN00000904,Br6423,Post,Cyto,hspe,MeanRatio_top25,OligoOPC,0.1529606175166203,0.04427329312892054,0.2991484635320252,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Nuc,Br6423_post,AN00000904,Br6423,Post,Nuc,Bisque,MeanRatio_top25,Astro,0.08545702427726187,0.21763456975146747,0.1554979637171418,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Nuc,Br6423_post,AN00000904,Br6423,Post,Nuc,Bisque,MeanRatio_top25,EndoMural,0.023725601477917982,0.03222180591982016,0.06479081821547575,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Nuc,Br6423_post,AN00000904,Br6423,Post,Nuc,Bisque,MeanRatio_top25,Excit,0.1965397367972937,0.31696093390491414,0.36208811551277303,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Nuc,Br6423_post,AN00000904,Br6423,Post,Nuc,Bisque,MeanRatio_top25,Inhib,0.10488625887568843,0.10096165854876983,0.07256571640133284,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Nuc,Br6423_post,AN00000904,Br6423,Post,Nuc,Bisque,MeanRatio_top25,Micro,0.05685288748276682,0.025382063019206084,0.04590892262125139,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Nuc,Br6423_post,AN00000904,Br6423,Post,Nuc,Bisque,MeanRatio_top25,OligoOPC,0.5325384910890714,0.04427329312892054,0.2991484635320252,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Nuc,Br6423_post,AN00000904,Br6423,Post,Nuc,hspe,MeanRatio_top25,Astro,0.04990782351469147,0.21763456975146747,0.1554979637171418,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Nuc,Br6423_post,AN00000904,Br6423,Post,Nuc,hspe,MeanRatio_top25,EndoMural,0.15325774455403043,0.03222180591982016,0.06479081821547575,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Nuc,Br6423_post,AN00000904,Br6423,Post,Nuc,hspe,MeanRatio_top25,Excit,0.3615973173070127,0.31696093390491414,0.36208811551277303,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Nuc,Br6423_post,AN00000904,Br6423,Post,Nuc,hspe,MeanRatio_top25,Inhib,0.24204818744867276,0.10096165854876983,0.07256571640133284,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Nuc,Br6423_post,AN00000904,Br6423,Post,Nuc,hspe,MeanRatio_top25,Micro,0.03019006549019799,0.025382063019206084,0.04590892262125139,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Nuc,Br6423_post,AN00000904,Br6423,Post,Nuc,hspe,MeanRatio_top25,OligoOPC,0.16299886168539462,0.04427329312892054,0.2991484635320252,polyA,Nuc,polyA_Nuc
AN00000904_Br6471_Mid_Bulk,Br6471_mid,AN00000904,Br6471,Mid,Bulk,Bisque,MeanRatio_top25,Astro,0.06046672248056473,0.32450052576235544,0.07724844167408727,polyA,Total,polyA_Total
AN00000904_Br6471_Mid_Bulk,Br6471_mid,AN00000904,Br6471,Mid,Bulk,Bisque,MeanRatio_top25,EndoMural,0,0.039116719242902206,0.048753339269813,polyA,Total,polyA_Total
AN00000904_Br6471_Mid_Bulk,Br6471_mid,AN00000904,Br6471,Mid,Bulk,Bisque,MeanRatio_top25,Excit,0.18723328194101024,0.2072834387136719,0.4049421193232413,polyA,Total,polyA_Total
AN00000904_Br6471_Mid_Bulk,Br6471_mid,AN00000904,Br6471,Mid,Bulk,Bisque,MeanRatio_top25,Inhib,0.14078235042810222,0.12065194532071503,0.13023152270703472,polyA,Total,polyA_Total
AN00000904_Br6471_Mid_Bulk,Br6471_mid,AN00000904,Br6471,Mid,Bulk,Bisque,MeanRatio_top25,Micro,0.0235588952006366,0.016585677029587798,0.03138913624220837,polyA,Total,polyA_Total
AN00000904_Br6471_Mid_Bulk,Br6471_mid,AN00000904,Br6471,Mid,Bulk,Bisque,MeanRatio_top25,OligoOPC,0.5879587499496866,0.15675716242331,0.30743544078361534,polyA,Total,polyA_Total
AN00000904_Br6471_Mid_Bulk,Br6471_mid,AN00000904,Br6471,Mid,Bulk,hspe,MeanRatio_top25,Astro,0.020599968367208486,0.32450052576235544,0.07724844167408727,polyA,Total,polyA_Total
AN00000904_Br6471_Mid_Bulk,Br6471_mid,AN00000904,Br6471,Mid,Bulk,hspe,MeanRatio_top25,EndoMural,0.10258002642925693,0.039116719242902206,0.048753339269813,polyA,Total,polyA_Total
AN00000904_Br6471_Mid_Bulk,Br6471_mid,AN00000904,Br6471,Mid,Bulk,hspe,MeanRatio_top25,Excit,0.4145232830963448,0.2072834387136719,0.4049421193232413,polyA,Total,polyA_Total
AN00000904_Br6471_Mid_Bulk,Br6471_mid,AN00000904,Br6471,Mid,Bulk,hspe,MeanRatio_top25,Inhib,0.2145174345697297,0.12065194532071503,0.13023152270703472,polyA,Total,polyA_Total
AN00000904_Br6471_Mid_Bulk,Br6471_mid,AN00000904,Br6471,Mid,Bulk,hspe,MeanRatio_top25,Micro,0.020928075468427922,0.016585677029587798,0.03138913624220837,polyA,Total,polyA_Total
