"","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std"
"ENSG00000227232.5",0.518436014244026,0.829536886411235,2.74068776908122,0.00958596122056357,0.0166145964244504,-3.68003822623317,2.59041743948009
"ENSG00000278267.1",-0.400487618612132,-2.69408230108474,-1.03039571710379,0.310452599646489,0.375502935772217,-6.4988005132587,-1.01427279910368
"ENSG00000268903.1",0.511022618761239,-2.06170815673547,1.33698360228198,0.190911633958141,0.244716663547499,-6.12029147915171,1.30788701632497
"ENSG00000269981.1",-1.56005106222644,-3.7064992465397,-3.506024001936,0.00132585159159564,0.00267594606081746,-1.82250964373365,-3.21032459583449
"ENSG00000279457.4",0.831348979379733,2.5967306824893,4.81866287559411,3.41650918260685e-05,9.20594698584708e-05,1.5493349411547,4.14376428629501
"ENSG00000228463.10",-0.923585934186327,0.587840399247274,-5.41038643207023,7.76610153871477e-06,2.35791507901917e-05,3.10858348870731,-4.47153260763245
"ENSG00000225972.1",1.39100321461521,1.27327741371978,7.87885983580128,3.37442926721486e-09,2.36166605779167e-08,10.2551780104627,5.91226116840283
"ENSG00000225630.1",0.151056390887651,7.71726842649205,1.00982228690476,0.321772173992661,0.387665188403657,-6.44326524252619,0.990822677280919
"ENSG00000237973.1",-0.107782247075932,6.23846142786603,-0.692393272216115,0.493500334063005,0.562312133944668,-6.81125952888916,-0.68475215104809
"ENSG00000278791.1",-0.060068620524846,-5.78389724728388,-0.195906621458367,0.845829961065587,0.876003643711716,-7.11365844771923,-0.194441802166788
"ENSG00000229344.1",1.00333449452686,1.01849360481039,6.91060923403303,5.63066748593109e-08,2.73973740169102e-07,7.58186295423901,5.43015009630467
"ENSG00000248527.1",0.79590953125213,10.6819912228572,7.09288333192876,3.17211210076842e-08,1.65176191645616e-07,8.37787995779247,5.53166172178599
"ENSG00000198744.5",0.580727831486978,1.1695671887153,2.99973030256457,0.00502880250320155,0.00918532636977049,-3.07089232239336,2.80518296557111
"ENSG00000230092.7",0.127756011300218,-3.42868764484802,0.381336810568555,0.705315458155712,0.756025648813262,-7.01835386995109,0.378154992251359
"ENSG00000228794.11",-0.687526410114042,4.79845880882593,-5.06171469620124,1.43525348764737e-05,4.13975157035312e-05,2.34668048005733,-4.33839757018509
"ENSG00000225880.5",0.435991479909356,-0.892292292512462,1.88788644865071,0.0676408177897574,0.098896866581191,-5.40664047736844,1.82739222317738
"ENSG00000187634.13",1.45168659850519,-0.13367160476755,5.94965018879814,1.0182276215781e-06,3.67857777557997e-06,4.77313567926948,4.88808269336143
"ENSG00000188976.11",0.761473431159558,6.62493708362433,7.08336651404521,4.81450490073676e-08,2.38314156764218e-07,7.46619967384661,5.45802846418072
"ENSG00000187961.15",0.371159994552732,2.90643144905881,2.49556154301059,0.0181810914717288,0.029918861363156,-4.13279258806285,2.3619092647513
"ENSG00000272512.1",0.0943394421760967,0.0341779394763004,0.311558757014617,0.757336162930781,0.802430193584263,-6.99846045111648,0.308980759438574
"ENSG00000188290.11",1.85576021145955,3.52897059408346,7.2214348732845,3.79285699878506e-08,1.93332572523631e-07,7.77493302622292,5.50023485947141
"ENSG00000187608.10",1.69020209723985,4.7459683985383,7.72139237823406,7.11333845541523e-09,4.50566690104877e-08,9.10106636761151,5.78822666011668
"ENSG00000188157.15",-0.213603025321498,5.91147821300557,-1.27551661362176,0.211156714163907,0.267841261709979,-6.2180880613195,-1.25039109993286
"ENSG00000217801.11",0.432670421067269,2.02467092528513,2.62784846587068,0.0130829121991979,0.022120202610338,-3.89303986552766,2.48150432681039
"ENSG00000131591.18",0.236205678683549,3.69510601837211,1.24329519408079,0.222677089279293,0.280442100450494,-6.26466170881436,1.21944038612992
"ENSG00000186891.14",1.53961248609742,1.31362186767791,6.50528541364469,2.43746431244089e-07,1.01266070833067e-06,6.02639074214123,5.16244390381219
"ENSG00000186827.11",1.37453568481708,0.0880095401864229,5.81238275206291,2.09655237747805e-06,7.08902681515475e-06,4.17322236917872,4.74388757190003
"ENSG00000078808.19",0.978917811734023,6.26507779154892,10.5275225224322,5.63460028595884e-12,1.47619738817078e-10,15.3458118307397,6.88859524695402
"ENSG00000176022.7",0.307037653354871,4.75126525901033,1.85154816969813,0.0732712384381491,0.106451956344509,-5.36769064888843,1.79113746442149
"ENSG00000184163.3",1.70386392410029,-1.20213058880408,5.88652805693067,1.19287212566155e-06,4.24394705047618e-06,4.67630996502547,4.85681788232523
"ENSG00000160087.21",0.656582914120169,5.15802703884888,5.92651805155778,1.50261031052103e-06,5.24719145692627e-06,4.45248997815434,4.81088823044107
"ENSG00000230415.1",-1.40020066739025,-0.745320458408465,-5.51901713832023,4.41947417450702e-06,1.40335084586237e-05,3.54678074388539,-4.59061238247801
"ENSG00000162572.21",-0.360255774347733,3.2619310943551,-1.46466339188979,0.152434368987598,0.205970630313511,-6.00002652217025,-1.43098550653314
"ENSG00000131584.19",-0.0625210900137852,6.9313108795227,-0.375947003719206,0.709457411545868,0.759920763216831,-6.94406355890917,-0.372584901917388
"ENSG00000169972.12",1.31266089639809,3.44121405460541,8.62801389050405,6.66544661858073e-10,6.17029104814976e-09,11.2566864439929,6.17383176519278
"ENSG00000127054.22",0.865712464016764,6.13453437844651,8.1593901551173,2.03327525219497e-09,1.5353393027654e-08,10.2240281192654,5.99512616270748
"ENSG00000240731.1",-1.24969650057767,-1.88733015575032,-3.36820625312687,0.00185143340987786,0.00365197927229628,-2.10119684819681,-3.11308395749923
"ENSG00000224051.7",0.746928498709988,5.0498697072749,5.90682111130711,1.86703177412748e-06,6.37941639352641e-06,4.37767185817232,4.7673086478304
"ENSG00000107404.21",-0.186316212882189,6.39442864174262,-1.66829459370812,0.105372070698583,0.147511688873449,-5.64010894284267,-1.61934957048447
"ENSG00000162576.17",1.35090655742227,2.19517879023097,8.53257286825118,8.9728442177471e-10,7.84537585504265e-09,10.9741392093492,6.12668574886033
"ENSG00000175756.14",1.72824449634532,7.11579316898377,9.70028538866142,3.41113244725638e-11,5.80854150866015e-10,13.8828714783812,6.62763257161384
"ENSG00000221978.13",-0.0776526478656126,5.88337964480074,-0.464756410350825,0.64506155974562,0.703418264714333,-6.98648998531499,-0.460633518164622
"ENSG00000224870.8",0.736844174884017,4.32661523376291,6.63871458357715,1.30045933840025e-07,5.76406202884499e-07,6.76487701130581,5.27878126098193
"ENSG00000242485.6",1.43407117928903,6.50852019486766,10.8932740427805,1.36250613032825e-12,5.20697641546359e-11,17.0867189310653,7.08781024264197
"ENSG00000272455.1",-0.604759285655433,0.934919185296614,-2.81084253281261,0.00814473249552191,0.0143082249244728,-3.49126864974419,-2.64601034773471
"ENSG00000235098.9",0.826822080674636,4.94460708983237,6.78633928945243,1.58736857743962e-07,6.90208552617969e-07,6.61844292705993,5.24212606027399
"ENSG00000225905.1",0.918424241028961,-1.28983297462483,3.36167009762598,0.00191706067405719,0.0037680994628377,-2.19016734191032,3.10278930981498
"ENSG00000205116.4",-0.525975179539588,5.70056067193418,-1.45000414985382,0.155955430884649,0.21014071412732,-6.09516936188709,-1.41880652148118
"ENSG00000225285.1",0.865200004473354,-1.84434524081677,3.27272593442783,0.00245257090752066,0.00472626323857114,-2.41451715289194,3.0291325010782
"ENSG00000179403.12",0.896500362460151,5.30672467727956,3.23796127259992,0.00269233659195019,0.00514499158027567,-2.49313175858111,3.00084263990369
"ENSG00000215915.10",0.350926192388044,1.5754920492796,1.91571559271506,0.0646242119123081,0.0949944898285094,-5.2462159352542,1.84784884929765
"ENSG00000160072.20",0.216738388156856,3.81414825501912,0.96876221295774,0.339955144622212,0.406484362686132,-6.55856835232432,0.954253885130665
"ENSG00000284740.2",1.64409563886944,-0.403650864820969,6.29510203286658,3.72633234102915e-07,1.48759127511803e-06,5.55808170671521,5.08243174320272
"ENSG00000197785.14",1.01767470841325,4.72649947724828,8.07131524428999,4.30672745090527e-09,2.92381481173697e-08,9.76641317138644,5.87195997199565
"ENSG00000205090.9",1.08198924772435,4.82100782247083,7.43923018596936,2.67096205391777e-08,1.41624164502419e-07,8.23501266309289,5.56174119068484
"ENSG00000160075.12",1.02700111589229,7.21577599515709,10.8556136861439,1.81117973209628e-12,6.44584341643757e-11,16.342915720895,7.0482991224419
"ENSG00000215014.5",0.0520655408979129,0.599513874773234,0.468794122858605,0.642236678169817,0.700935382794753,-6.98147861524741,0.464573828099809
"ENSG00000228594.4",0.432856573696983,5.15940104183538,2.27626100355885,0.0295031627087132,0.0465057102646588,-4.60123018531345,2.17669726227464
"ENSG00000286989.1",0.377390716026888,2.58825050310434,2.14570686595692,0.0394199476170875,0.0606171247389554,-4.86737723700377,2.05977612915161
"ENSG00000272106.1",0.580590336361183,4.98461824386409,7.56461438845492,1.22910140915038e-08,7.19236010279196e-08,8.64214098545284,5.69563977626509
"ENSG00000197530.13",0.583655164690369,5.56263154226675,3.43162703798096,0.00172226693580498,0.00341672242670188,-1.99940366341458,3.13436463803606
"ENSG00000248333.9",0.952662617063401,5.03639971028976,7.40628903874331,1.46056049948182e-08,8.3732897604092e-08,8.48589086127011,5.66613314341649
"ENSG00000189339.12",-1.55778424513359,5.05261231522479,-7.25706342673547,3.5411984916095e-08,1.822133487933e-07,7.83958523951594,-5.51232717715878
"ENSG00000268575.1",-2.14675291155158,-0.50608173053446,-6.19246085390351,6.96793449632973e-07,2.61869574183702e-06,5.29145025087335,-4.96225524017661
"ENSG00000215790.8",-2.0644566818362,0.53344312091005,-8.92530701499591,6.23657072326824e-10,5.82785691351387e-09,11.8922185322637,-6.18433271652871
"ENSG00000008130.15",-0.277419533698029,4.3709325197243,-2.55639127943287,0.0152056913400538,0.0253642036045927,-4.07011508062943,-2.42744263473861
"ENSG00000078369.18",-0.387421670705895,9.22581284689699,-4.26023068978462,0.000152671221037843,0.000362823573930918,0.218075069230429,-3.78668372798914
