"","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std"
"ENSG00000227232.5",0.183232095541503,0.381920118002439,0.389301904258501,0.699809515453859,0.838560528657308,-6.71398816871607,0.385577613407315
"ENSG00000278267.1",0.998719357428982,-1.53918578076715,2.42623325264139,0.0212962697511353,0.0865907602353098,-4.02395196066873,2.30269038165874
"ENSG00000268903.1",0.292206417184356,-2.76004979072808,0.345476698237674,0.731926125998119,0.858685384938176,-6.61814121598467,0.342564482269088
"ENSG00000269981.1",-0.24412714388142,-3.10862987971213,-0.282977957230601,0.778959576503532,0.885347898341486,-6.59554623278053,-0.280675141924002
"ENSG00000279457.4",0.8683941509048,2.03497115467582,4.30969349990682,0.00014722140845732,0.00234015316294184,0.419333946245319,3.79571017712005
"ENSG00000228463.10",0.34529687051529,1.88961047690061,2.07121640430207,0.0488081037452837,0.153260969811003,-4.5261335178872,1.97026415959667
"ENSG00000225972.1",0.803436799377673,-3.60101093539819,1.61831045381523,0.115456322673073,0.275254658099548,-5.43861062032863,1.57413465331011
"ENSG00000225630.1",0.549392761893127,4.27980892491556,2.9513379801337,0.00638701637024284,0.0368788292540974,-2.78330936248758,2.72722142201745
"ENSG00000237973.1",-0.1963946203528,4.12793372922229,-0.781497537707006,0.440413760801457,0.645535574042318,-6.45461194792703,-0.771494703178118
"ENSG00000278791.1",0.785034214598464,-4.45103524590064,1.18233270646786,0.245537257316982,0.451442264340727,-5.97378199977514,1.16125735269068
"ENSG00000229344.1",0.417968442301968,-2.54756587883515,0.818532658976581,0.418917916427929,0.626696167755458,-6.468678851835,0.808299975856436
"ENSG00000248527.1",0.0510530455476626,5.06382312475993,0.284313146847996,0.777944770189018,0.884697653036203,-6.73997834079211,0.28199835691458
"ENSG00000198744.5",-0.877749389995497,-1.86760889086093,-2.06820186440729,0.0465224745543422,0.148475430246045,-4.74559648150505,-1.99062186533231
"ENSG00000230092.7",-0.318462599333393,0.680324022414293,-1.40620827806193,0.169014979839558,0.354971008515333,-5.71766987343949,-1.37537576044414
"ENSG00000228794.11",0.170595533382574,5.59830593218146,1.05628972494742,0.298513190904615,0.510312054734343,-6.13690340132413,1.0396270794692
"ENSG00000225880.5",-0.224006620321477,0.367019953794212,-0.961216311674352,0.343702644758583,0.555687275559312,-6.27055290108728,-0.946874673679607
"ENSG00000187634.13",0.0471827686186504,0.388948435598948,0.1199468852959,0.905251980058111,0.952948121365153,-6.70101797421105,0.119029505351321
"ENSG00000188976.11",0.0302410104093245,5.71403728461122,0.241362756784985,0.810886850961997,0.903342025268361,-6.56856906795161,0.239282091588692
"ENSG00000187961.15",0.899682804287522,2.88476882912789,4.13745856416802,0.000226995945551773,0.00326672854799689,0.18098917789191,3.68690735999351
"ENSG00000272512.1",0.422894036777224,0.235691247382061,1.08729573892571,0.285689209019972,0.497082365048957,-6.05994175464724,1.0676260922022
"ENSG00000188290.11",0.104803918942005,2.8672536109786,0.369305736116959,0.714524601046517,0.847414095977993,-6.53900018637556,0.365786222903907
"ENSG00000187608.10",-0.602909185013786,2.91940373498503,-3.1653540497403,0.00379781087350208,0.0251932267981399,-2.2882721720813,-2.89448497283453
"ENSG00000188157.15",1.11603819681638,6.65926706205122,4.05373376897476,0.000288806904480011,0.00394231395977266,-0.119594617808103,3.62513825492149
"ENSG00000217801.11",0.293094736027078,1.19802678198461,1.55967232953687,0.128572963119129,0.296167275744222,-5.45612631295256,1.51975340769244
"ENSG00000131591.18",0.853185109206472,3.47636936697762,3.9943476039472,0.000360962140403389,0.00466099865978129,-0.258335094522272,3.56709391525521
"ENSG00000186891.14",0.308139750833489,-0.0743790944653944,0.906703115007353,0.371471902771027,0.583814435223763,-6.34076502799252,0.893719661790476
"ENSG00000186827.11",0.749992673358363,-0.670162506103311,1.91926026857307,0.0642514077843904,0.185199743143103,-5.02376122384567,1.85043132389834
"ENSG00000078808.19",0.226822409498204,5.65801192160365,1.62981866500038,0.112775252184129,0.271602376646791,-5.35543002584882,1.58584157399365
"ENSG00000176022.7",0.242059434936291,4.35511073668201,2.04045185447288,0.0507120142404641,0.157758619407567,-4.60931151646488,1.95390871072726
"ENSG00000184163.3",0.925472299500027,-1.53203892583571,2.07548122165619,0.0458015585995993,0.147112982532982,-4.78686545274799,1.997217520429
"ENSG00000160087.21",0.344444644012808,4.59905250311463,2.58608189383345,0.0143175928600384,0.0654203845737513,-3.64737008108306,2.44919495631364
"ENSG00000230415.1",0.719460244547103,0.810796904265244,2.80668278123685,0.0083305297103402,0.0443228207857469,-3.24848663084628,2.63837137117551
"ENSG00000162572.21",0.824174585003648,3.43960872862948,3.62574214257538,0.000958815991560133,0.00950727484563387,-1.19141599333221,3.30234050425203
"ENSG00000131584.19",0.870692278023127,7.09844695436554,4.46464516474877,8.82872739383905e-05,0.00155198607258715,1.13877988710532,3.92071323594035
"ENSG00000169972.12",0.382247072235641,2.80574948600286,2.34274658104444,0.0257773052773271,0.0992996082345523,-4.2005245704116,2.22955040812913
"ENSG00000127054.22",0.429784453591472,5.45990236618288,3.22664871340687,0.00286507890201329,0.0207187032671363,-2.18776341869532,2.98185475499823
"ENSG00000240731.1",0.66277520689585,0.376092484955242,1.88304897965104,0.0685228981898736,0.1938124897423,-5.0831513260928,1.82155260294327
"ENSG00000224051.7",0.516626142190426,4.27825718347272,2.62975096552692,0.0130747615665372,0.0613929367878105,-3.5142194314275,2.4817264193907
"ENSG00000107404.21",0.682227759534622,6.77316361536912,3.28905827211614,0.00239470595831847,0.01833552150128,-2.03646871851758,3.03633819851349
"ENSG00000162576.17",-0.192275029581077,1.73255062632913,-0.929192913563774,0.360190738171434,0.572456336905265,-6.19056363458607,-0.91500169904379
"ENSG00000175756.14",-0.621830267408034,5.14767619926262,-4.97492683539532,2.11252481899315e-05,0.000505401512506455,2.15039631463756,-4.25265332467084
"ENSG00000221978.13",0.152750690807569,6.2335332026088,1.20712145311071,0.236196905977105,0.440676577108966,-6.01089943634343,1.18454623375993
"ENSG00000224870.8",-0.117046256519237,3.6505760413357,-0.905576317001464,0.371761825744213,0.584016825661603,-6.24261437824132,-0.893178059437341
"ENSG00000242485.6",-0.99977485760866,4.69271009658601,-8.34244201885458,1.50215952595491e-09,3.08155272564995e-07,11.7646254190087,-6.0441325805301
"ENSG00000272455.1",0.401390120653146,0.878959995954229,2.08159407937706,0.0454768958311581,0.146264620595849,-4.59155024644131,2.00021645402341
"ENSG00000235098.9",0.0812059880991728,3.79725017273171,0.435797730704024,0.665830272668107,0.815321504627097,-6.57039001697635,0.431877742016279
"ENSG00000225905.1",-0.211505314168018,-1.77430715854453,-0.452757361850532,0.653685153734696,0.807136406803113,-6.55643624720353,-0.448648621025006
"ENSG00000205116.4",0.473028060131351,4.27833855260888,0.925795624739614,0.361266422584463,0.573537151135222,-6.25665947573343,0.912954594187138
"ENSG00000225285.1",0.19301780033346,-1.73034578125878,0.466773695690522,0.643725276896801,0.800331969475182,-6.70940786864467,0.462496548495862
"ENSG00000179403.12",0.394805814199859,4.83946252938011,1.06620691885832,0.294063191660572,0.505246847555242,-6.11074898222195,1.04924973937529
"ENSG00000215915.10",0.759568097892033,0.520455103530047,3.43860450898571,0.00191957127282568,0.0156099765623015,-1.69439235704797,3.10240194675493
"ENSG00000160072.20",0.444852736437418,4.4087561400217,2.13593930953987,0.0406532987173398,0.135459083758589,-4.48727609443871,2.04704874507915
"ENSG00000284740.2",0.00330925649786065,-1.4232289821204,0.00834128434603759,0.993398018875353,0.996422340534368,-6.75166797914542,0.00827445069733393
"ENSG00000197785.14",0.15872841564099,3.92973290658105,0.977384857006589,0.335545327833902,0.546713109077492,-6.1786645233939,0.96300437478738
"ENSG00000205090.9",0.256621443158907,3.31100663857812,1.47363520895856,0.150044748781618,0.328704721162229,-5.61904099295221,1.43937342792286
"ENSG00000160075.12",-0.196579706864612,5.95107048077944,-2.33172007530758,0.0261079469558533,0.100108853210198,-4.12008248473013,-2.22460231714065
"ENSG00000215014.5",-0.227769902523975,0.754134963496115,-1.33777809742037,0.190377150008077,0.383594433555008,-5.73040571735024,-1.30946422029294
"ENSG00000228594.4",0.825244877250138,4.01039759313996,3.25578096204659,0.00261437078798688,0.0194940079025572,-2.13143341060031,3.00977988652186
"ENSG00000286989.1",0.23441292158378,2.41356958567565,0.855240873943015,0.398577469127659,0.608215232714452,-6.44240055210414,0.844164535550017
"ENSG00000272106.1",-0.0597232893712883,4.28700788714086,-0.529085983228542,0.600901986256503,0.770300871965316,-6.43497825624455,-0.523103850304019
"ENSG00000197530.13",0.729013913333171,5.69318457581767,3.2615488064353,0.00257840108206438,0.0193069323448657,-2.10609525163107,3.01398552417112
"ENSG00000248333.9",-0.0997637060214822,3.89506006636745,-0.89581981415247,0.377071390486062,0.588953985499168,-6.22028146661574,-0.883305208384614
"ENSG00000189339.12",0.658242598480687,6.04662806384807,3.83545961303085,0.000746625932143175,0.0079274320773698,-0.708426454976623,3.37185925273802
"ENSG00000268575.1",0.584247670315684,3.02617774405055,2.85799341285418,0.00840312402110422,0.0445999345469639,-2.97846872735274,2.63542804435331
"ENSG00000215790.8",0.751424431582581,3.49726339200121,3.34357392013173,0.00212578239052737,0.0168213748478958,-1.93046058405571,3.07207228644017
"ENSG00000008130.15",0.437279727409488,4.8056720385912,3.87728383465052,0.00049713083580906,0.00592659540826097,-0.624395767602625,3.48229761909646
"ENSG00000078369.18",0.101408997253464,9.15110964733551,1.24858503853237,0.220597997036803,0.421891244113041,-5.89439161728114,1.22493955115343
"ENSG00000231050.2",0.232240805418917,-0.0308186730623138,0.725266564929894,0.473667656994976,0.673284179450408,-6.50476978669983,0.716524318484884
"ENSG00000178821.13",0.634914023043732,-1.22716989448826,2.07065859383181,0.0465818679719338,0.14858775400465,-4.72304990048661,1.99008232073301
"ENSG00000142609.20",0.593672522325486,3.20635677175537,2.11846570157196,0.0421957023413875,0.139148551321424,-4.64768145013721,2.03158484364902
"ENSG00000233542.2",0.189015017117637,0.663406722051688,0.531686190854185,0.598936871428368,0.768642721270648,-6.65242840257462,0.525929960469173
"ENSG00000187730.9",0.117457287743888,6.5861782803882,0.457799321399185,0.650093836372247,0.804569747974646,-6.56777464605228,0.453631834793212
"ENSG00000067606.17",-0.0110401783248127,7.15301999371826,-0.105472371400456,0.916652835149537,0.958827468867017,-6.62819482549273,-0.104650886020604
"ENSG00000162585.17",0.245637906254046,3.30499338393252,1.57574573389813,0.124719553634505,0.289931623547854,-5.5079233615708,1.53526171763721
"ENSG00000157933.10",1.04476928675217,6.37227874353769,5.40895920210032,5.49756010162822e-06,0.000173504273454145,3.83477223054301,4.54484535582167
