Mixture	Inhib	Oligo	OPC	Excit	Astro	EndoMural	Micro	P-value	Correlation	RMSE
2107UNHS-0291_Br2720_Mid_Bulk	0.00000000000000000	0.08198806572568242	0.09502044746379112	0.67927871606225076	0.03674522345247068	0.07124097274971024	0.03572657454609467	9999.00000000000000000	0.77015870366214234	0.76859597457377904
2107UNHS-0291_Br2720_Mid_Cyto	0.00000000000000000	0.03554667903206533	0.06012124441636801	0.78061758606295917	0.02997754813432133	0.06608677601956277	0.02765016633472332	9999.00000000000000000	0.66576588111280521	0.81252959247315348
2107UNHS-0291_Br2720_Mid_Nuc	0.00000000000000000	0.06082056275505308	0.06132606905958504	0.73026069048603626	0.03194365981883743	0.08546021167553657	0.03018880620495153	9999.00000000000000000	0.71562154250288146	0.79695660573772120
2107UNHS-0291_Br6432_Ant_Bulk	0.00000000000000000	0.07271478841190911	0.06938083423222413	0.65932249496252193	0.06872760782502847	0.09718050363029776	0.03267377093801858	9999.00000000000000000	0.70826839452571766	0.79803416949525130
2107UNHS-0291_Br6432_Ant_Cyto	0.00000000000000000	0.01970074937808418	0.04889474514172552	0.73746847748220845	0.07497469885689660	0.08664979255188959	0.03231153658919566	9999.00000000000000000	0.57850072014652631	0.84720794473658223
2107UNHS-0291_Br6432_Ant_Nuc	0.00000000000000000	0.05221487570049797	0.06206932990916112	0.69749482019651188	0.08286550748967923	0.08523479656368242	0.02012067014046750	9999.00000000000000000	0.67649535822673879	0.80563768419596504
2107UNHS-0291_Br6432_Mid_Bulk	0.00000000000000000	0.08980810021057221	0.05356021368932336	0.61146087155993656	0.10988706095522636	0.10125461532715635	0.03402913825778508	9999.00000000000000000	0.63139859240619511	0.82456223273918217
2107UNHS-0291_Br6432_Mid_Cyto	0.00000000000000000	0.04076239302325841	0.02698658093802521	0.70506772457893307	0.11107074058369296	0.08522207297201305	0.03089048790407736	9999.00000000000000000	0.54513753851347313	0.85809616141699152
2107UNHS-0291_Br6432_Mid_Nuc	0.00000000000000000	0.06334129484583186	0.04704156519080843	0.63381411939228394	0.11524839553320820	0.11134350733738245	0.02921111770048524	9999.00000000000000000	0.59865086236160348	0.83618210184046282
2107UNHS-0291_Br6471_Ant_Bulk	0.00000000000000000	0.08103348382526358	0.10156942932597311	0.66713931068275834	0.03818498768182915	0.07516146588943147	0.03691132259474439	9999.00000000000000000	0.75043088634916266	0.77600658790257615
