"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.OPC","log2fold_change","Auc"
"112","ENSG00000114698","hurdle",2.05950514175018e-142,-2.094621,-0.9866759,1.1079451,0.597
"518","ENSG00000253807","hurdle",4.83700178493239e-84,-0.5828717,0.2784447,0.8613164,0.594
"181","ENSG00000136235","hurdle",2.49321476294935e-315,-3.126893,-1.155312,1.971581,0.594
"341","ENSG00000173705","hurdle",3.76417719062988e-77,-1.1172777,-0.4002405,0.7170372,0.593
"10","ENSG00000030419","hurdle",2.9338302675645e-62,-0.78799237,-0.08579058,0.70220179,0.593
"353","ENSG00000178075","hurdle",2.56753294403724e-86,-1.2222345,-0.5686941,0.6535404,0.592
"174","ENSG00000135318","hurdle",5.0829298101188e-140,-2.467997,-1.183749,1.284248,0.592
"33","ENSG00000075429","hurdle",2.89197910604713e-202,-2.499232,-1.088951,1.410281,0.592
"274","ENSG00000162512","hurdle",9.65757763048969e-61,-0.8205772,-0.262737,0.5578402,0.591
"262","ENSG00000157613","hurdle",3.89462989297009e-152,-2.581917,-1.310816,1.271101,0.591
"253","ENSG00000154274","hurdle",5.08118037680706e-142,-2.3778808,-0.9793264,1.3985544,0.591
"73","ENSG00000103966","hurdle",2.90684848702285e-136,-2.412832,-1.143764,1.269068,0.591
"544","ENSG00000262223","hurdle",5.07300827528333e-99,-1.7407997,-0.8490384,0.8917613,0.59
"120","ENSG00000116525","hurdle",3.17312059749444e-95,-1.8630476,-0.8172422,1.0458054,0.59
"254","ENSG00000154309","hurdle",1.7823373954296e-60,-0.54314482,0.01994031,0.56308513,0.589
"307","ENSG00000166387","hurdle",1.33899126362019e-67,-1.2997407,-0.5241663,0.7755744,0.588
"261","ENSG00000156966","hurdle",0,-3.248903,-1.645717,1.603186,0.588
"198","ENSG00000139352","hurdle",1.5140369617558e-130,-2.500579,-1.281596,1.218983,0.588
"107","ENSG00000113916","hurdle",4.1736431451132e-64,-1.0597023,-0.2779847,0.7817176,0.588
"35","ENSG00000076604","hurdle",2.34204389159144e-193,-2.884221,-1.491388,1.392833,0.588
"49","ENSG00000092758","hurdle",8.36556700792931e-126,-2.479465,-1.296132,1.183333,0.587
"197","ENSG00000139292","hurdle",3.51184933719853e-107,-1.7361189,-0.9289026,0.8072163,0.586
"477","ENSG00000235397","hurdle",2.85902941192615e-139,-2.2964408,-0.8774468,1.418994,0.585
"201","ENSG00000140455","hurdle",2.27390637935764e-59,-1.0662828,-0.3855937,0.6806891,0.585
"534","ENSG00000259072","hurdle",7.80326013693921e-101,-1.9825366,-0.7136066,1.26893,0.584
"424","ENSG00000203876","hurdle",9.07144366086441e-80,-1.4310367,-0.6422304,0.7888063,0.584
"189","ENSG00000137628","hurdle",8.16581301969539e-151,-2.718617,-1.376877,1.34174,0.584
"60","ENSG00000101265","hurdle",1.02454578814765e-81,-1.8480096,-0.9603912,0.8876184,0.584
"19","ENSG00000056736","hurdle",5.01529538755502e-173,-2.886372,-1.559897,1.326475,0.584
"303","ENSG00000166016","hurdle",4.54752999223402e-66,-1.2087738,-0.3749465,0.8338273,0.583
"300","ENSG00000165478","hurdle",1.06946880529599e-83,-1.6439009,-0.9734737,0.6704272,0.583
"130","ENSG00000122863","hurdle",2.83410233342837e-125,-2.54917,-1.367252,1.181918,0.583
"427","ENSG00000204580","hurdle",1.54492872248315e-89,-2.158886,-1.166953,0.991933,0.582
"491","ENSG00000241743","hurdle",8.99871582016801e-140,-1.9965157,-0.1719715,1.8245442,0.581
"467","ENSG00000230615","hurdle",4.7767417392673e-162,-2.772578,-1.307131,1.465447,0.581
"238","ENSG00000150893","hurdle",8.71408266574518e-154,-2.54886,-1.238846,1.310014,0.581
"94","ENSG00000110900","hurdle",1.46153789638896e-120,-2.541445,-1.418015,1.12343,0.581
"453","ENSG00000226994","hurdle",5.73906386795517e-58,-0.344163,0.4933727,0.8375357,0.58
"517","ENSG00000253661","hurdle",1.07259066792766e-117,-2.421455,-1.161953,1.259502,0.579
"494","ENSG00000243069","hurdle",7.83184967130807e-79,-1.2966814,-0.7209423,0.5757391,0.579
"371","ENSG00000182158","hurdle",1.82148665602171e-51,-1.1962257,-0.5457155,0.6505102,0.579
"246","ENSG00000152518","hurdle",2.06275578624698e-93,-2.13416,-1.155312,0.978848,0.579
"586","ENSG00000287862","hurdle",1.5074642914822e-55,-0.63798645,0.04177768,0.67976413,0.578
"236","ENSG00000150551","hurdle",4.23127931270421e-142,-2.703538,-1.47063,1.232908,0.578
"580","ENSG00000287158","hurdle",3.76590215180443e-289,-3.205773,-1.251185,1.954588,0.577
"325","ENSG00000169856","hurdle",8.87315296581213e-223,-2.682826,-1.608958,1.073868,0.577
"388","ENSG00000186340","hurdle",1.25716780728335e-95,-2.40146,-1.384623,1.016837,0.576
"286","ENSG00000163520","hurdle",2.05460144704255e-170,-2.987703,-1.68105,1.306653,0.576
"104","ENSG00000112773","hurdle",2.04430088063618e-117,-2.2425889,-0.9763971,1.2661918,0.576
"95","ENSG00000111077","hurdle",1.41471384994265e-73,-2.117295,-1.219668,0.897627,0.576
"87","ENSG00000106948","hurdle",7.45398370543781e-71,-2.05218,-1.19222,0.85996,0.576
"547","ENSG00000265972","hurdle",1.20247810111767e-92,-2.122587,-1.329384,0.793203,0.574
"178","ENSG00000136144","hurdle",7.13826512675645e-44,-1.125281,-0.496625,0.628656,0.574
"489","ENSG00000241316","hurdle",7.08132887535542e-51,-1.1141231,-0.4675416,0.6465815,0.573
"296","ENSG00000164749","hurdle",9.22915458134446e-162,-2.91005,-1.418015,1.492035,0.573
"176","ENSG00000135903","hurdle",5.06471803051002e-264,-3.204065,-1.429988,1.774077,0.573
"99","ENSG00000112309","hurdle",2.24252924569087e-52,-1.3611732,-0.7632312,0.597942,0.573
"65","ENSG00000102760","hurdle",1.21076540674747e-59,-1.705669,-1.005962,0.699707,0.573
"288","ENSG00000163638","hurdle",1.65030369359851e-83,-1.76984,-1.079491,0.690349,0.572
"186","ENSG00000136859","hurdle",2.61004444386987e-68,-2.110192,-1.217937,0.892255,0.572
"102","ENSG00000112715","hurdle",1.21576893049438e-68,-1.6865443,-0.6562259,1.0303184,0.572
"368","ENSG00000181938","hurdle",3.27962660125092e-85,-2.281951,-1.129051,1.1529,0.571
"213","ENSG00000144908","hurdle",4.34268040895895e-98,-2.176726,-1.404172,0.772554,0.571
"139","ENSG00000125820","hurdle",2.36521212004583e-130,-2.892059,-1.741932,1.150127,0.571
"127","ENSG00000121005","hurdle",2.28063766142174e-60,-1.629088,-0.935999,0.693089,0.571
"571","ENSG00000286071","hurdle",4.25910674244784e-131,-2.844897,-1.508213,1.336684,0.57
"217","ENSG00000146005","hurdle",2.74403687433658e-45,-1.3292984,-0.8016031,0.5276953,0.57
"207","ENSG00000142449","hurdle",7.76373054853243e-173,-3.049471,-1.700254,1.349217,0.57
"43","ENSG00000084636","hurdle",3.06913884163326e-44,-1.4519559,-0.8251258,0.6268301,0.57
"331","ENSG00000170961","hurdle",2.67038550430706e-265,-3.246138,-1.772094,1.474044,0.569
"228","ENSG00000148411","hurdle",5.10185770537238e-42,-1.2804524,-0.7556779,0.5247745,0.569
"84","ENSG00000105939","hurdle",1.45007311494681e-79,-2.308191,-1.376877,0.931314,0.569
"68","ENSG00000103175","hurdle",4.94556711527209e-69,-2.199644,-1.325651,0.873993,0.569
"342","ENSG00000173805","hurdle",4.82395999262483e-89,-2.469609,-1.514573,0.955036,0.568
"243","ENSG00000152253","hurdle",1.77543269871282e-101,-2.640621,-1.523097,1.117524,0.568
"63","ENSG00000101605","hurdle",5.59636689588137e-62,-1.989036,-1.098474,0.890562,0.568
"387","ENSG00000186193","hurdle",6.71266120226726e-164,-3.091493,-1.896701,1.194792,0.567
"137","ENSG00000125355","hurdle",4.23460555056882e-152,-2.951422,-1.75945,1.191972,0.567
"91","ENSG00000109814","hurdle",3.59762085923099e-42,-1.438478,-0.805497,0.632981,0.567
"556","ENSG00000273274","hurdle",2.68733686789647e-80,-2.517605,-1.533824,0.983781,0.566
"549","ENSG00000266714","hurdle",1.8295755416713e-56,-2.048562,-1.256505,0.792057,0.566
"521","ENSG00000256043","hurdle",3.10691905693948e-86,-2.573069,-1.542463,1.030606,0.566
"389","ENSG00000186951","hurdle",2.67009673589855e-55,-1.86903,-1.185439,0.683591,0.566
"328","ENSG00000170703","hurdle",2.14930517047967e-119,-2.871575,-1.700254,1.171321,0.566
"82","ENSG00000105877","hurdle",3.82178231273101e-109,-2.692888,-1.456275,1.236613,0.566
"513","ENSG00000250343","hurdle",6.72506863480054e-214,-3.204065,-1.834378,1.369687,0.565
"317","ENSG00000168874","hurdle",4.75569246097845e-135,-2.984557,-1.831729,1.152828,0.565
"578","ENSG00000287069","hurdle",1.62558742539249e-98,-2.384085,-0.764494,1.619591,0.564
"352","ENSG00000177807","hurdle",1.04335094486847e-50,-1.871546,-1.228354,0.643192,0.563
"251","ENSG00000153993","hurdle",4.27771984022718e-75,-1.793776,-1.082637,0.711139,0.563
"227","ENSG00000148400","hurdle",1.72162973621106e-63,-2.278223,-1.46446,0.813763,0.563
"170","ENSG00000134716","hurdle",8.60271341754652e-74,-2.442882,-1.59766,0.845222,0.562
"56","ENSG00000100987","hurdle",1.22797131800575e-175,-3.166269,-1.967645,1.198624,0.562
"51","ENSG00000095739","hurdle",1.97503741131747e-134,-3.015899,-1.891174,1.124725,0.562
"301","ENSG00000165801","hurdle",2.00961986702518e-71,-2.555069,-1.685827,0.869242,0.561
"382","ENSG00000185432","hurdle",6.89190163342534e-57,-2.298262,-1.546802,0.75146,0.56
"55","ENSG00000100842","hurdle",1.12086457497012e-80,-2.687593,-1.756934,0.930659,0.56
"488","ENSG00000240875","hurdle",2.98478821581237e-70,-2.278095,-1.412066,0.866029,0.559
"194","ENSG00000138646","hurdle",1.06694434111888e-105,-2.920633,-1.845025,1.075608,0.559
"179","ENSG00000136160","hurdle",2.40900466762345e-72,-2.327856,-1.599913,0.727943,0.559
"487","ENSG00000240498","hurdle",2.1461104319914e-85,-2.556158,-1.557706,0.998452,0.558
"379","ENSG00000184254","hurdle",4.43010924692905e-68,-2.467119,-1.638753,0.828366,0.558
"14","ENSG00000047617","hurdle",3.97478607531245e-78,-1.945568,-1.408113,0.537455,0.558
"492","ENSG00000242290","hurdle",1.73117143111402e-57,-2.226025,-1.472692,0.753333,0.557
"438","ENSG00000215244","hurdle",1.11268799331434e-59,-2.062867,-1.431993,0.630874,0.557
"96","ENSG00000111846","hurdle",2.34334006719414e-72,-2.45851,-1.636439,0.822071,0.557
"64","ENSG00000102221","hurdle",8.37002775496712e-40,-1.82176,-1.148702,0.673058,0.557
"452","ENSG00000226939","hurdle",1.09435109845531e-159,-3.154909,-1.997028,1.157881,0.556
"395","ENSG00000187527","hurdle",1.71778321646646e-64,-2.508389,-1.548976,0.959413,0.556
"545","ENSG00000263146","hurdle",2.65240275935604e-103,-2.983928,-1.967645,1.016283,0.555
"516","ENSG00000253369","hurdle",1.73296358665628e-167,-3.181317,-1.853063,1.328254,0.555
"436","ENSG00000213809","hurdle",2.32754841439783e-163,-3.199438,-2.073218,1.12622,0.555
"358","ENSG00000179299","hurdle",2.58433516922802e-102,-2.941425,-1.823809,1.117616,0.555
"267","ENSG00000159263","hurdle",2.55001228604976e-132,-3.095107,-1.924661,1.170446,0.554
"158","ENSG00000132554","hurdle",2.92012806468567e-55,-2.333848,-1.493481,0.840367,0.554
"135","ENSG00000124766","hurdle",1.11478718857913e-30,-1.4806979,-0.8994731,0.5812248,0.554
"7","ENSG00000016391","hurdle",1.70872486947655e-36,-1.957752,-1.32007,0.637682,0.554
"570","ENSG00000286068","hurdle",4.70436037145142e-72,-2.685548,-1.707522,0.978026,0.553
"565","ENSG00000284634","hurdle",3.02766578518243e-30,-1.529453,-0.931737,0.597716,0.553
"505","ENSG00000248529","hurdle",2.08423482940843e-122,-3.107601,-1.982262,1.125339,0.552
"483","ENSG00000237807","hurdle",5.79295209776037e-148,-3.181557,-2.036145,1.145412,0.552
"548","ENSG00000266578","hurdle",1.67818272079205e-95,-2.953061,-1.930319,1.022742,0.551
"535","ENSG00000259124","hurdle",2.05473801868877e-29,-1.403328,-0.8159324,0.5873956,0.551
"362","ENSG00000181381","hurdle",6.30679895305343e-50,-2.278223,-1.629519,0.648704,0.551
"318","ENSG00000168994","hurdle",1.82312066123059e-84,-2.922639,-1.979326,0.943313,0.551
"497","ENSG00000245648","hurdle",4.43446603128454e-92,-2.99275,-1.976397,1.016353,0.55
"496","ENSG00000245213","hurdle",1.19487947949858e-29,-1.713981,-1.082637,0.631344,0.55
"439","ENSG00000215612","hurdle",3.48376910424767e-175,-3.25799,-2.19392,1.06407,0.55
"287","ENSG00000163565","hurdle",1.2133322326116e-47,-2.357527,-1.643391,0.714136,0.55
"209","ENSG00000144119","hurdle",3.36181407423019e-95,-2.976618,-2.085791,0.890827,0.55
"486","ENSG00000240184","hurdle",1.47634655246631e-86,-2.975785,-2.045324,0.930461,0.549
"437","ENSG00000213928","hurdle",2.59278176166951e-46,-2.39741,-1.645717,0.751693,0.549
"141","ENSG00000127241","hurdle",1.40095767774645e-86,-2.966859,-2.005962,0.960897,0.549
"369","ENSG00000182103","hurdle",1.83994179760527e-59,-2.74641,-1.953174,0.793236,0.548
"175","ENSG00000135899","hurdle",1.19999362330558e-45,-2.447351,-1.712388,0.734963,0.548
"131","ENSG00000123096","hurdle",1.13986646764359e-33,-2.089655,-1.427985,0.66167,0.548
"543","ENSG00000262119","hurdle",3.23401314719915e-50,-2.668452,-1.910614,0.757838,0.547
"172","ENSG00000134873","hurdle",2.80282119587983e-50,-2.591456,-1.79772,0.793736,0.547
"583","ENSG00000287389","hurdle",3.07078680875384e-155,-3.243629,-2.076351,1.167278,0.546
"469","ENSG00000231252","hurdle",2.59077762603879e-44,-1.950982,-1.263629,0.687353,0.546
"399","ENSG00000188064","hurdle",2.73303277080747e-96,-3.093073,-2.197327,0.895746,0.546
"295","ENSG00000164649","hurdle",1.7366556139207e-83,-3.006085,-2.057655,0.94843,0.546
"136","ENSG00000125285","hurdle",6.82459371633878e-134,-3.220747,-2.242361,0.978386,0.546
"552","ENSG00000269235","hurdle",1.50201838807072e-35,-2.249117,-1.673913,0.575204,0.545
"520","ENSG00000255132","hurdle",1.77387550218656e-35,-2.259725,-1.599913,0.659812,0.545
"509","ENSG00000249740","hurdle",2.77583540341126e-74,-2.924446,-1.994063,0.930383,0.545
"70","ENSG00000103335","hurdle",2.33051633013821e-54,-2.769326,-1.985203,0.784123,0.545
"527","ENSG00000257842","hurdle",3.07199260129223e-108,-3.167933,-2.245884,0.922049,0.544
"506","ENSG00000248537","hurdle",1.39669660298845e-98,-3.108742,-2.027023,1.081719,0.544
"501","ENSG00000247134","hurdle",2.77468360787333e-54,-2.592574,-1.736966,0.855608,0.544
"482","ENSG00000237797","hurdle",1.93313403919341e-101,-3.142001,-2.180374,0.961627,0.544
"244","ENSG00000152284","hurdle",9.6340428570842e-28,-1.742304,-1.152003,0.590301,0.544
"526","ENSG00000257703","hurdle",1.96514194357062e-83,-3.022336,-1.991104,1.031232,0.543
"147","ENSG00000128242","hurdle",1.45172539254907e-37,-2.516242,-1.861145,0.655097,0.543
"101","ENSG00000112539","hurdle",2.08417364597676e-96,-3.143169,-2.245884,0.897285,0.543
"41","ENSG00000081320","hurdle",2.94759767213853e-46,-2.526118,-1.893935,0.632183,0.543
"585","ENSG00000287728","hurdle",4.900301077081e-33,-1.927634,-1.053018,0.874616,0.542
"554","ENSG00000270114","hurdle",1.25520865336592e-88,-3.111027,-2.187131,0.923896,0.542
"408","ENSG00000196169","hurdle",3.04065283601005e-84,-3.097824,-2.245884,0.85194,0.542
"367","ENSG00000181826","hurdle",1.00265309985572e-32,-2.190796,-1.634129,0.556667,0.542
"233","ENSG00000149488","hurdle",7.216019993659e-39,-2.524594,-1.79772,0.726874,0.542
"89","ENSG00000109667","hurdle",3.35844419028189e-34,-2.312391,-1.655054,0.657337,0.542
"574","ENSG00000286615","hurdle",2.27877595435356e-40,-2.545148,-1.850379,0.694769,0.541
"468","ENSG00000230782","hurdle",5.49586298434639e-45,-2.625025,-1.76197,0.863055,0.541
"458","ENSG00000227640","hurdle",2.25311660603681e-56,-2.743217,-2.005962,0.737255,0.541
"273","ENSG00000162493","hurdle",2.29993395034851e-40,-2.489091,-1.880182,0.608909,0.541
"86","ENSG00000106538","hurdle",4.31473898246205e-66,-2.992118,-2.207595,0.784523,0.541
"6","ENSG00000010278","hurdle",1.50151033716393e-27,-2.10267,-1.590924,0.511746,0.541
"479","ENSG00000235532","hurdle",2.03277308281602e-51,-2.784929,-2.023995,0.760934,0.54
"461","ENSG00000228495","hurdle",3.45807336850281e-58,-2.724903,-2.033098,0.691805,0.54
"459","ENSG00000228106","hurdle",5.57291263273752e-25,-2.178762,-1.673913,0.504849,0.54
"364","ENSG00000181458","hurdle",8.53020324884136e-62,-2.943866,-2.054562,0.889304,0.54
"110","ENSG00000114251","hurdle",1.02410088842956e-33,-2.456474,-1.888418,0.568056,0.54
"78","ENSG00000105483","hurdle",1.99044743550465e-24,-2.17553,-1.671543,0.503987,0.54
"448","ENSG00000225472","hurdle",1.66526737026735e-38,-2.51231,-1.938847,0.573463,0.539
"376","ENSG00000183850","hurdle",5.52973750896477e-32,-2.428562,-1.813316,0.615246,0.539
"283","ENSG00000163347","hurdle",2.52019345083688e-78,-3.087438,-2.292484,0.794954,0.539
"270","ENSG00000162337","hurdle",3.49728853211502e-42,-2.732095,-2.057655,0.67444,0.539
"76","ENSG00000104611","hurdle",2.3196630488541e-45,-2.795732,-2.045324,0.750408,0.539
"449","ENSG00000225614","hurdle",9.97638271347792e-32,-2.555536,-1.961839,0.593697,0.538
"398","ENSG00000187773","hurdle",5.66748109312785e-36,-2.643429,-2.008952,0.634477,0.538
"396","ENSG00000187546","hurdle",4.85349193753115e-49,-2.712185,-1.741932,0.970253,0.538
"259","ENSG00000155363","hurdle",6.85844097440832e-24,-2.254285,-1.751916,0.502369,0.538
"79","ENSG00000105852","hurdle",4.75128540632428e-90,-3.143169,-2.249416,0.893753,0.538
"564","ENSG00000281106","hurdle",1.21300620896158e-35,-2.658391,-2.036145,0.622246,0.537
"560","ENSG00000278041","hurdle",4.30788907724376e-58,-3.024058,-2.288846,0.735212,0.537
"504","ENSG00000248528","hurdle",4.2107932546416e-101,-3.197494,-2.187131,1.010363,0.537
"457","ENSG00000227432","hurdle",4.32543494047274e-90,-3.198222,-2.418015,0.780207,0.537
"223","ENSG00000147231","hurdle",2.12834857446616e-29,-2.464633,-1.919026,0.545607,0.537
"206","ENSG00000141756","hurdle",1.03665002419662e-45,-2.888135,-2.166953,0.721182,0.537
"575","ENSG00000286637","hurdle",3.41292876780257e-53,-2.530699,-1.493481,1.037218,0.536
"481","ENSG00000236449","hurdle",2.25184252307257e-30,-2.529934,-1.842356,0.687578,0.536
"284","ENSG00000163362","hurdle",6.93964697179012e-111,-3.254449,-2.442061,0.812388,0.536
"193","ENSG00000138496","hurdle",4.11514966744252e-39,-2.704746,-2.066973,0.637773,0.536
"558","ENSG00000276256","hurdle",7.43659990872206e-39,-2.863076,-2.228354,0.634722,0.535
"525","ENSG00000257298","hurdle",2.65781037745196e-63,-3.074002,-2.288846,0.785156,0.535
"480","ENSG00000236166","hurdle",1.77763820386925e-52,-2.950808,-2.256505,0.694303,0.535
"426","ENSG00000204291","hurdle",3.40508502838455e-69,-3.010344,-2.321928,0.688416,0.535
"400","ENSG00000188282","hurdle",1.32915802045156e-133,-3.288958,-2.386566,0.902392,0.535
"290","ENSG00000163820","hurdle",2.77647271111127e-29,-2.615261,-2.051476,0.563785,0.535
"115","ENSG00000115318","hurdle",1.24660413191002e-29,-2.602988,-2.023995,0.578993,0.535
"528","ENSG00000257845","hurdle",6.16351022597955e-78,-3.181797,-2.382682,0.799115,0.534
"444","ENSG00000224272","hurdle",3.92807997911313e-146,-3.302735,-2.495576,0.807159,0.534
"418","ENSG00000197921","hurdle",2.13096346307777e-44,-2.901521,-2.127425,0.774096,0.534
"315","ENSG00000168418","hurdle",9.59134851944997e-137,-3.29752,-2.495576,0.801944,0.534
"313","ENSG00000167393","hurdle",2.48360346550093e-21,-2.353869,-1.839692,0.514177,0.534
"165","ENSG00000134259","hurdle",1.15429218368343e-46,-2.71792,-2.124179,0.593741,0.534
"140","ENSG00000127084","hurdle",4.99571049546814e-49,-2.983091,-2.296132,0.686959,0.534
"582","ENSG00000287306","hurdle",3.6934510132919e-26,-2.519121,-1.935999,0.583122,0.533
"510","ENSG00000249825","hurdle",8.8732219399692e-34,-2.797571,-2.153657,0.643914,0.533
"447","ENSG00000225329","hurdle",3.09476686885745e-81,-3.214591,-2.466514,0.748077,0.533
"441","ENSG00000223528","hurdle",2.18978128377191e-58,-3.07044,-2.292484,0.777956,0.533
"440","ENSG00000221963","hurdle",4.90243877057758e-51,-3.027507,-2.359599,0.667908,0.533
"372","ENSG00000182492","hurdle",1.61147293891733e-47,-2.869445,-2.252956,0.616489,0.533
"155","ENSG00000131941","hurdle",4.3253755924852e-31,-2.612993,-2.088951,0.524042,0.533
"74","ENSG00000104313","hurdle",1.9480693782815e-22,-1.6959465,-0.9985135,0.697433,0.533
"555","ENSG00000271811","hurdle",1.28976340536525e-59,-3.12366,-2.429988,0.693672,0.532
"508","ENSG00000248690","hurdle",2.80706507704774e-39,-2.746766,-2.092118,0.654648,0.532
"490","ENSG00000241560","hurdle",7.82214029276704e-35,-2.821134,-2.170297,0.650837,0.532
"476","ENSG00000235180","hurdle",9.39760010350203e-46,-2.99275,-2.36342,0.62933,0.532
"446","ENSG00000225127","hurdle",8.82182657740525e-53,-3.072665,-2.382682,0.689983,0.532
"434","ENSG00000213366","hurdle",3.18510288014848e-32,-2.779649,-2.224873,0.554776,0.532
"414","ENSG00000197093","hurdle",1.70353036578499e-63,-3.157268,-2.454235,0.703033,0.532
"374","ENSG00000183542","hurdle",1.85435371268016e-131,-3.299604,-2.542463,0.757141,0.532
"350","ENSG00000177303","hurdle",3.94997488239366e-29,-2.771493,-2.207595,0.563898,0.532
"349","ENSG00000176971","hurdle",1.38896015579929e-54,-3.079585,-2.429988,0.649597,0.532
"572","ENSG00000286330","hurdle",1.26581879263613e-33,-2.794446,-2.214482,0.579964,0.531
"569","ENSG00000285921","hurdle",1.3133232520049e-44,-2.982254,-2.211035,0.771219,0.531
"563","ENSG00000279317","hurdle",2.47203805419921e-24,-2.549635,-1.964739,0.584896,0.531
"463","ENSG00000230223","hurdle",2.95132144107535e-56,-3.11469,-2.382682,0.732008,0.531
"383","ENSG00000185610","hurdle",3.94781851766902e-52,-3.069551,-2.382682,0.686869,0.531
"515","ENSG00000251670","hurdle",1.59334269691442e-33,-2.853862,-2.228354,0.625508,0.53
"498","ENSG00000246022","hurdle",4.46245251573741e-65,-3.176762,-2.406141,0.770621,0.53
"401","ENSG00000188487","hurdle",2.01871917547342e-76,-3.216066,-2.478897,0.737169,0.53
"216","ENSG00000145757","hurdle",1.06254807834081e-28,-2.749433,-2.133938,0.615495,0.53
"42","ENSG00000084093","hurdle",5.5425864662055e-22,-2.565059,-2.020974,0.544085,0.53
"3","ENSG00000007933","hurdle",4.55674229531918e-99,-3.272751,-2.491388,0.781363,0.53
"561","ENSG00000278192","hurdle",2.96244908502547e-110,-3.293882,-2.599913,0.693969,0.529
"519","ENSG00000253809","hurdle",6.97866321021735e-77,-3.231645,-2.538137,0.693508,0.529
"472","ENSG00000231934","hurdle",5.93321725128393e-23,-2.597852,-2.066973,0.530879,0.529
"435","ENSG00000213420","hurdle",1.85330062465673e-69,-3.2205,-2.555519,0.664981,0.529
"314","ENSG00000167995","hurdle",3.27311290565134e-20,-2.579067,-2.060754,0.518313,0.529
"268","ENSG00000160219","hurdle",2.76633303899596e-39,-2.962933,-2.333126,0.629807,0.529
"183","ENSG00000136378","hurdle",3.12704016849748e-62,-3.192162,-2.520962,0.6712,0.529
"460","ENSG00000228459","hurdle",7.90516805309687e-114,-3.301168,-2.604428,0.69674,0.528
"310","ENSG00000166801","hurdle",1.22676234650562e-34,-2.984766,-2.421995,0.562771,0.528
"291","ENSG00000163884","hurdle",6.61142104533385e-23,-2.67689,-2.133938,0.542952,0.528
"185","ENSG00000136732","hurdle",1.95667905766275e-45,-3.102363,-2.466514,0.635849,0.528
"538","ENSG00000259719","hurdle",1.11917810109132e-22,-2.674353,-2.104857,0.569496,0.527
"524","ENSG00000257277","hurdle",1.40502063615119e-25,-2.718965,-2.130678,0.588287,0.527
"500","ENSG00000247131","hurdle",6.31025614356061e-46,-3.096691,-2.398279,0.698412,0.527
"478","ENSG00000235426","hurdle",1.99441360841681e-61,-3.21582,-2.559897,0.655923,0.527
"462","ENSG00000229195","hurdle",2.6563432271176e-19,-2.54453,-2.020974,0.523556,0.527
"305","ENSG00000166292","hurdle",1.743864578716e-77,-3.256724,-2.622633,0.634091,0.527
"153","ENSG00000130876","hurdle",2.35646380482729e-36,-3.004597,-2.438025,0.566572,0.527
"539","ENSG00000260249","hurdle",2.15161618629618e-33,-3.040079,-2.483049,0.55703,0.526
"512","ENSG00000250208","hurdle",3.1556832158202e-64,-3.228665,-2.573113,0.655552,0.526
"473","ENSG00000232192","hurdle",7.96728889446872e-23,-2.736145,-2.224873,0.511272,0.526
"375","ENSG00000183798","hurdle",6.01886574348146e-42,-3.1124,-2.551154,0.561246,0.526
"205","ENSG00000140931","hurdle",4.10244691850677e-27,-2.915632,-2.414046,0.501586,0.526
"581","ENSG00000287290","hurdle",5.2384569605592e-15,-2.193699,-1.671543,0.522156,0.525
"464","ENSG00000230258","hurdle",8.93767810747586e-39,-3.086088,-2.491388,0.5947,0.525
"402","ENSG00000188643","hurdle",2.17480507703218e-36,-3.096918,-2.525236,0.571682,0.525
"285","ENSG00000163431","hurdle",4.04265397927905e-29,-2.953471,-2.367252,0.586219,0.525
"212","ENSG00000144810","hurdle",2.98865511160247e-25,-2.694258,-1.973474,0.720784,0.525
"568","ENSG00000285850","hurdle",1.66243764833612e-31,-2.986653,-2.318215,0.668438,0.524
"416","ENSG00000197496","hurdle",1.8411268174236e-42,-3.160578,-2.586451,0.574127,0.524
"311","ENSG00000167094","hurdle",1.57583080000656e-69,-3.26637,-2.664453,0.601917,0.524
"184","ENSG00000136457","hurdle",4.65903141127341e-45,-3.188779,-2.650378,0.538401,0.524
"577","ENSG00000286797","hurdle",2.14510945505958e-24,-2.550565,-1.655054,0.895511,0.523
"540","ENSG00000260930","hurdle",6.38590211225202e-26,-2.822631,-2.242361,0.58027,0.523
"403","ENSG00000188763","hurdle",1.23489021556761e-43,-3.192646,-2.655054,0.537592,0.523
"567","ENSG00000285848","hurdle",5.86997755861459e-37,-3.100319,-2.487213,0.613106,0.522
"551","ENSG00000268555","hurdle",1.86107770920775e-42,-3.197008,-2.659746,0.537262,0.522
"122","ENSG00000117834","hurdle",1.65494562841933e-36,-3.164132,-2.631822,0.53231,0.522
"542","ENSG00000261478","hurdle",2.45357497324627e-32,-3.148088,-2.645717,0.502371,0.521
"322","ENSG00000169297","hurdle",3.71910569008951e-84,-3.309541,-2.8029,0.506641,0.52
"559","ENSG00000277851","hurdle",1.44452853371679e-25,-3.065114,-2.478897,0.586217,0.519
"312","ENSG00000167157","hurdle",5.99438793141664e-51,-3.263571,-2.746915,0.516656,0.519
"157","ENSG00000132205","hurdle",1.22825015737631e-25,-3.07133,-2.542463,0.528867,0.519
"386","ENSG00000186185","hurdle",1.16028541123005e-49,-3.262047,-2.702672,0.559375,0.518
"465","ENSG00000230426","hurdle",6.35289981536292e-19,-2.888331,-2.299789,0.588542,0.515
