"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Inhib","log2fold_change","Auc"
"933","ENSG00000168772","hurdle",0,-0.6505379,0.04728048,0.69781838,0.624
"1327","ENSG00000215483","hurdle",0,-2.270403,-0.167966,2.102437,0.623
"829","ENSG00000162769","hurdle",0,-0.73167673,0.03078613,0.76246286,0.623
"793","ENSG00000158555","hurdle",0,-1.9639574,-0.6116647,1.3522927,0.623
"789","ENSG00000158201","hurdle",0,-0.9155399,0.0457658,0.9613057,0.623
"482","ENSG00000134138","hurdle",0,1.273895,3.295096,2.021201,0.623
"414","ENSG00000125354","hurdle",0,-0.5331771,0.1678754,0.7010525,0.623
"148","ENSG00000089876","hurdle",0,-0.4525691,0.297947,0.7505161,0.623
"65","ENSG00000057704","hurdle",0,-1.6032628,-0.1689916,1.4342712,0.623
"1149","ENSG00000184719","hurdle",0,0.4217537,0.9441625,0.5224088,0.622
"895","ENSG00000165632","hurdle",0,0.06322607,0.59804332,0.53481725,0.622
"232","ENSG00000105568","hurdle",0,0.2167863,0.7947444,0.5779581,0.622
"193","ENSG00000101384","hurdle",0,-1.9346151,-0.5335437,1.4010714,0.622
"77","ENSG00000065717","hurdle",0,-1.91686,-0.627286,1.289574,0.622
"59","ENSG00000055118","hurdle",0,-2.190884,-0.790188,1.400696,0.622
"35","ENSG00000022267","hurdle",0,0.1589044,0.713284,0.5543796,0.622
"1645","ENSG00000272381","hurdle",0,-2.0912032,-0.2796806,1.8115226,0.621
"1641","ENSG00000270792","hurdle",0,-2.4294793,-0.3577121,2.0717672,0.621
"1354","ENSG00000226688","hurdle",0,0.5608766,1.1250838,0.5642072,0.621
"1227","ENSG00000196218","hurdle",0,-1.360428,-0.1726603,1.1877677,0.621
"1046","ENSG00000175782","hurdle",0,0.0714184,0.6143996,0.5429812,0.621
"968","ENSG00000170365","hurdle",0,0.01898123,0.60474527,0.58576404,0.621
"827","ENSG00000162669","hurdle",0,-1.3167712,-0.1990544,1.1177168,0.621
"179","ENSG00000100578","hurdle",0,0.1114904,0.6116722,0.5001818,0.621
"93","ENSG00000071243","hurdle",0,-1.3126589,-0.2355776,1.0770813,0.621
"1588","ENSG00000258890","hurdle",0,-0.02909444,0.51673423,0.54582867,0.62
"1473","ENSG00000241163","hurdle",0,-1.7150902,-0.3068366,1.4082536,0.62
"936","ENSG00000168824","hurdle",0,-0.66447855,0.08709625,0.7515748,0.62
"437","ENSG00000128578","hurdle",0,-1.08424358,-0.03594105,1.04830253,0.62
"248","ENSG00000107105","hurdle",0,1.44367,2.062462,0.618792,0.62
"1656","ENSG00000273748","hurdle",0,-0.3741247,0.2605663,0.634691,0.619
"877","ENSG00000165029","hurdle",0,-1.5554773,-0.2839596,1.2715177,0.619
"713","ENSG00000151491","hurdle",0,-0.5974308,0.2340995,0.8315303,0.619
"673","ENSG00000147996","hurdle",0,-0.1187608,0.3867708,0.5055316,0.619
"653","ENSG00000146648","hurdle",0,-1.0450122,0.8534977,1.8985099,0.619
"521","ENSG00000136636","hurdle",0,-0.04399579,0.5008845,0.54488029,0.619
"66","ENSG00000058056","hurdle",0,-0.2644339,0.4066735,0.6711074,0.619
"1454","ENSG00000237188","hurdle",0,-0.513529,0.3276474,0.8411764,0.618
"1405","ENSG00000231969","hurdle",0,0.05807451,0.95119154,0.89311703,0.618
"1176","ENSG00000186017","hurdle",0,-0.7490972,0.01809732,0.76719452,0.618
"1163","ENSG00000185513","hurdle",0,-0.5015072,0.1742436,0.6757508,0.618
"1120","ENSG00000182957","hurdle",0,-0.5920056,0.4772,1.0692056,0.618
"976","ENSG00000170743","hurdle",0,-0.3253497,0.8773957,1.2027454,0.618
"812","ENSG00000161542","hurdle",0,-0.5552437,0.1992117,0.7544554,0.618
"518","ENSG00000136371","hurdle",0,-1.5500677,-0.4745723,1.0754954,0.618
"386","ENSG00000122376","hurdle",0,-0.1961555,0.3719386,0.5680941,0.618
"300","ENSG00000112425","hurdle",0,-0.02915932,0.6955238,0.72468312,0.618
"293","ENSG00000112234","hurdle",0,0.2145139,0.718443,0.5039291,0.618
"1622","ENSG00000261520","hurdle",0,-1,0.1406997,1.1406997,0.617
"1192","ENSG00000187676","hurdle",0,0.1443657,0.8727046,0.7283389,0.617
"1023","ENSG00000173757","hurdle",0,-0.2729748,0.4736371,0.7466119,0.617
"699","ENSG00000150593","hurdle",0,-0.5099029,0.169615,0.6795179,0.617
"695","ENSG00000150361","hurdle",0,-0.8527608,0.7020292,1.55479,0.617
"664","ENSG00000147274","hurdle",0,0.1250221,0.7062701,0.581248,0.617
"483","ENSG00000134146","hurdle",0,0.3416559,1.0029757,0.6613198,0.617
"75","ENSG00000065060","hurdle",0,-0.5083645,0.2128859,0.7212504,0.617
"1671","ENSG00000282142","hurdle",0,-2.55351629,0.01319708,2.56671337,0.616
"1460","ENSG00000237978","hurdle",0,0.910117,1.717821,0.807704,0.616
"1288","ENSG00000203867","hurdle",0,-0.9708575,-0.1217034,0.8491541,0.616
"1255","ENSG00000197587","hurdle",0,-3.283964,-1.035313,2.248651,0.616
"1230","ENSG00000196369","hurdle",0,-0.3094642,0.2657802,0.5752444,0.616
"1039","ENSG00000175344","hurdle",0,-1.37709442,0.04374375,1.42083817,0.616
"949","ENSG00000169184","hurdle",0,-2.2120865,-0.7262508,1.4858357,0.616
"690","ENSG00000149639","hurdle",0,-0.1268957,0.4621382,0.5890339,0.616
"494","ENSG00000134871","hurdle",0,-0.7398297,0.2451406,0.9849703,0.616
"435","ENSG00000128512","hurdle",2.36199191569134e-309,3.176916,3.732684,0.555768,0.616
"70","ENSG00000062598","hurdle",0,-0.930428398,-0.004739849,0.925688549,0.616
"6","ENSG00000004848","hurdle",0,-3.0154697,-0.5820909,2.4333788,0.616
"1723","ENSG00000287728","hurdle",0,-2.4842828,-0.6297044,1.8545784,0.615
"1665","ENSG00000277526","hurdle",0,-2.57230165,0.07489523,2.64719688,0.615
"1587","ENSG00000258776","hurdle",0,-3.2400489,-0.6948922,2.5451567,0.615
"868","ENSG00000164542","hurdle",0,-0.82399799,-0.09416832,0.72982967,0.615
"657","ENSG00000147041","hurdle",0,-2.8698561,-0.3608894,2.5089667,0.615
"361","ENSG00000118961","hurdle",0,-0.07266262,0.43607021,0.50873283,0.615
"244","ENSG00000106714","hurdle",0,-1.2581088,0.2859149,1.5440237,0.615
"124","ENSG00000082014","hurdle",0,-0.73046303,-0.06755873,0.6629043,0.615
"1708","ENSG00000286699","hurdle",0,-0.1552565,0.4369371,0.5921936,0.614
"1508","ENSG00000248489","hurdle",0,-0.2179168,0.3923435,0.6102603,0.614
"1242","ENSG00000196782","hurdle",0,0.6594738,1.4536582,0.7941844,0.614
"1224","ENSG00000196132","hurdle",0,-1.8093273,-0.7377262,1.0716011,0.614
"1098","ENSG00000181035","hurdle",0,-0.74888348,-0.05504506,0.69383842,0.614
"1084","ENSG00000179981","hurdle",0,0.2927947,0.9001361,0.6073414,0.614
"1067","ENSG00000178567","hurdle",0,-0.1129388,0.4234894,0.5364282,0.614
"989","ENSG00000171488","hurdle",0,-0.1243291,0.5003317,0.6246608,0.614
"837","ENSG00000162980","hurdle",0,-0.1555752,0.4434705,0.5990457,0.614
"1368","ENSG00000227963","hurdle",0,-2.6347055,-0.8982881,1.7364174,0.613
"1136","ENSG00000183696","hurdle",0,-0.88974602,-0.02568664,0.86405938,0.613
"938","ENSG00000168875","hurdle",0,-3.293908,-1.173145,2.120763,0.613
"935","ENSG00000168813","hurdle",0,-0.4152495,0.2158073,0.6310568,0.613
"909","ENSG00000166407","hurdle",0,-2.5808355,-0.8823404,1.6984951,0.613
"755","ENSG00000154736","hurdle",0,-3.076915,-1.039594,2.037321,0.613
"266","ENSG00000109323","hurdle",0,-0.1433395,0.4991331,0.6424726,0.613
"98","ENSG00000072415","hurdle",0,-0.2800988,0.4461522,0.726251,0.613
"1399","ENSG00000231646","hurdle",0,-0.759124,0.1229725,0.8820965,0.612
"972","ENSG00000170419","hurdle",0,-0.4142747,0.2217442,0.6360189,0.612
"459","ENSG00000131389","hurdle",0,-0.5993561,0.1117964,0.7111525,0.612
"106","ENSG00000076321","hurdle",0,-0.597046,0.1062362,0.7032822,0.612
"990","ENSG00000171503","hurdle",0,-0.07721677,0.48243476,0.55965153,0.611
"123","ENSG00000081181","hurdle",0,-1.0303926,-0.2397276,0.790665,0.611
"1628","ENSG00000265533","hurdle",0,-1.78567788,0.03053089,1.81620877,0.61
"741","ENSG00000153721","hurdle",0,-0.4680529,0.8570286,1.3250815,0.61
"394","ENSG00000122643","hurdle",0,-0.2429429,0.3020765,0.5450194,0.61
"31","ENSG00000019991","hurdle",0,-2.7656492,-0.7206545,2.0449947,0.61
"1518","ENSG00000249252","hurdle",0,-0.2911041,0.7238993,1.0150034,0.609
"377","ENSG00000121310","hurdle",0,-0.5036691,0.198871,0.7025401,0.609
"111","ENSG00000077684","hurdle",0,-0.4452353,0.1168544,0.5620897,0.609
"1284","ENSG00000203705","hurdle",0,-0.4296505,0.1430627,0.5727132,0.608
"1283","ENSG00000203506","hurdle",0,-2.6444126,-0.9963025,1.6481101,0.608
"1130","ENSG00000183317","hurdle",0,-0.6688691,-0.1627032,0.5061659,0.608
"607","ENSG00000144228","hurdle",0,-0.1332276,0.3927407,0.5259683,0.608
"340","ENSG00000116497","hurdle",0,-0.80099478,-0.08266462,0.71833016,0.608
"155","ENSG00000092140","hurdle",0,-0.02919176,0.50189749,0.53108925,0.608
"1546","ENSG00000253288","hurdle",0,-1.4434185,-0.2695881,1.1738304,0.607
"1373","ENSG00000228393","hurdle",0,-0.06223566,0.44758672,0.50982238,0.607
"1181","ENSG00000186298","hurdle",0,-1.0962241,-0.2421925,0.8540316,0.607
"1082","ENSG00000179715","hurdle",0,-0.01219573,0.75829312,0.77048885,0.607
"1050","ENSG00000176809","hurdle",0,-0.54148195,0.05545748,0.59693943,0.607
"766","ENSG00000156042","hurdle",0,-0.684572,0.1223738,0.8069458,0.607
"291","ENSG00000112144","hurdle",0,-1.2206555,-0.2762033,0.9444522,0.607
"188","ENSG00000101180","hurdle",0,-2.375361,-1.02281,1.352551,0.607
"147","ENSG00000089682","hurdle",0,-0.456839,0.1358434,0.5926824,0.607
"1213","ENSG00000188859","hurdle",0,0.08127833,0.72791898,0.64664065,0.606
"1177","ENSG00000186047","hurdle",0,-0.3447592,0.3201489,0.6649081,0.606
"1055","ENSG00000177054","hurdle",0,-0.8514982,-0.1681125,0.6833857,0.606
"1041","ENSG00000175356","hurdle",0,-1.989357,-0.743171,1.246186,0.606
"903","ENSG00000166073","hurdle",0,-0.5178013,0.2769052,0.7947065,0.606
"902","ENSG00000166025","hurdle",0,-0.8882153,0.1753984,1.0636137,0.606
"654","ENSG00000146966","hurdle",0,-0.68446979,0.03905688,0.72352667,0.606
"485","ENSG00000134207","hurdle",0,-2.4953544,-0.8689459,1.6264085,0.606
"101","ENSG00000073712","hurdle",0,-0.639749,0.248656,0.888405,0.606
"1630","ENSG00000266268","hurdle",0,-3.0380102,-0.7475417,2.2904685,0.605
"1256","ENSG00000197748","hurdle",0,-1.3889515,-0.4501457,0.9388058,0.605
"1094","ENSG00000180901","hurdle",0,-0.9151202,-0.1056242,0.809496,0.605
"1026","ENSG00000173960","hurdle",0,-0.3581035,0.2467895,0.604893,0.605
"833","ENSG00000162909","hurdle",0,-0.9716054,-0.2097186,0.7618868,0.605
"1268","ENSG00000198712","hurdle",5.33404383328186e-257,2.917655,3.433974,0.516319,0.604
"1186","ENSG00000186522","hurdle",0,-2.0171416,-0.7974199,1.2197217,0.604
"904","ENSG00000166128","hurdle",0,-0.5214018,0.1518897,0.6732915,0.604
"892","ENSG00000165591","hurdle",0,-0.3275821,0.2318812,0.5594633,0.604
"744","ENSG00000154099","hurdle",0,-1.7265124,-0.4961062,1.2304062,0.604
"294","ENSG00000112294","hurdle",0,-0.64884214,0.02426341,0.67310555,0.604
"60","ENSG00000056487","hurdle",0,-1.598345,-0.6679239,0.9304211,0.604
"1538","ENSG00000251209","hurdle",0,-0.1097793,0.4304708,0.5402501,0.603
"1528","ENSG00000250220","hurdle",0,-0.3830522,0.2392994,0.6223516,0.603
"559","ENSG00000139505","hurdle",0,-0.2240677,0.2870906,0.5111583,0.603
"63","ENSG00000057468","hurdle",0,-1.5800749,-0.5179665,1.0621084,0.603
"1555","ENSG00000253642","hurdle",0,-1.5949797,-0.3191443,1.2758354,0.602
"1413","ENSG00000232656","hurdle",0,-2.290793,-0.8871544,1.4036386,0.602
"847","ENSG00000163512","hurdle",0,-0.571970791,-0.005001451,0.56696934,0.602
"490","ENSG00000134376","hurdle",1.04592605339515e-316,-0.1017059,0.5099759,0.6116818,0.602
"1456","ENSG00000237773","hurdle",0,-0.5465808,0.6235668,1.1701476,0.601
"1211","ENSG00000188803","hurdle",0,-0.01878332,1.33470917,1.35349249,0.601
"900","ENSG00000166002","hurdle",0,-2.1436204,-0.8761061,1.2675143,0.601
"818","ENSG00000162174","hurdle",0,-0.9842541,-0.2655082,0.7187459,0.601
"757","ENSG00000154975","hurdle",0,2.911364,3.633707,0.722343,0.601
"661","ENSG00000147234","hurdle",0,-2.4429,-1.014359,1.428541,0.601
"612","ENSG00000144355","hurdle",0,-3.116071,-1.050083,2.065988,0.601
"547","ENSG00000138622","hurdle",0,-2.765649,-1.173439,1.59221,0.601
"409","ENSG00000124766","hurdle",0,-1.7549869,-0.6351605,1.1198264,0.601
"370","ENSG00000120162","hurdle",1.29665638086436e-268,1.099775,1.610704,0.510929,0.601
"246","ENSG00000106852","hurdle",0,-3.0164984,-0.4386157,2.5778827,0.601
"1484","ENSG00000244128","hurdle",8.31462168202756e-307,0.8271831,1.4936486,0.6664655,0.6
"956","ENSG00000169432","hurdle",0,-0.4470544,0.5121712,0.9592256,0.6
"805","ENSG00000159788","hurdle",0,0.4527225,1.4510381,0.9983156,0.6
"715","ENSG00000151575","hurdle",0,-1.3279013,-0.3248479,1.0030534,0.6
"433","ENSG00000127980","hurdle",0,-0.60340767,-0.05639999,0.54700768,0.6
"388","ENSG00000122477","hurdle",0,-1.392703,-0.309096,1.083607,0.6
"250","ENSG00000107338","hurdle",0,-1.1238094,-0.3530425,0.7707669,0.6
"27","ENSG00000012817","hurdle",0,-0.9787301,-0.3271356,0.6515945,0.6
"1714","ENSG00000287149","hurdle",0,-0.9063344,0.3542014,1.2605358,0.599
"1503","ENSG00000248092","hurdle",2.69563188265948e-304,-0.4189425,0.216705,0.6356475,0.599
"1429","ENSG00000234593","hurdle",0,-0.3067483,0.2651295,0.5718778,0.599
"1320","ENSG00000213981","hurdle",0,-3.10099,-1.212782,1.888208,0.599
"955","ENSG00000169372","hurdle",4.31207089964892e-271,0.737722,1.253,0.515278,0.599
"869","ENSG00000164574","hurdle",0,-0.783761,0.2567526,1.0405136,0.599
"317","ENSG00000114631","hurdle",1.03875872410441e-302,-0.5125762,0.1665984,0.6791746,0.599
"1659","ENSG00000274265","hurdle",2.34743282831228e-297,-0.6695769,-0.0554514,0.6141255,0.598
"1596","ENSG00000259336","hurdle",0,-0.83586558,0.02669689,0.86256247,0.598
"1493","ENSG00000245768","hurdle",0,0.4997075,1.0172152,0.5175077,0.598
"1446","ENSG00000236501","hurdle",0,-2.0821555,-0.7479795,1.334176,0.598
"1252","ENSG00000197536","hurdle",1.19366897577555e-314,-0.8159163,-0.1507869,0.6651294,0.598
"1183","ENSG00000186448","hurdle",3.84175737301396e-312,-0.588463803,-0.001865355,0.586598448,0.598
"930","ENSG00000168243","hurdle",0,-1.79977671,-0.08211253,1.71766418,0.598
"601","ENSG00000143858","hurdle",0,-1.2708636,-0.2083624,1.0625012,0.598
"580","ENSG00000142188","hurdle",2.62276068621072e-291,-0.4203884,0.1423542,0.5627426,0.598
"571","ENSG00000140807","hurdle",0,-1.8609366,-0.5899182,1.2710184,0.598
"383","ENSG00000122025","hurdle",0,-2.4080603,-0.4935345,1.9145258,0.598
"338","ENSG00000116396","hurdle",0,-1.1058396,-0.2866603,0.8191793,0.598
"267","ENSG00000109452","hurdle",1.42513829779547e-262,2.275846,2.828737,0.552891,0.598
"1735","ENSG00000288105","hurdle",0,-2.5859802,-0.7320854,1.8538948,0.597
"1469","ENSG00000240038","hurdle",0,-0.4050683,0.1251256,0.5301939,0.597
"1280","ENSG00000198873","hurdle",0,-0.4087776,0.183112,0.5918896,0.597
"1208","ENSG00000188647","hurdle",2.11488399158758e-293,-0.63189471,0.09187453,0.72376924,0.597
"808","ENSG00000160293","hurdle",0,-1.4747085,-0.1915914,1.2831171,0.597
"736","ENSG00000153012","hurdle",0,-2.4246919,-0.5630917,1.8616002,0.597
"725","ENSG00000152492","hurdle",3.83623711935155e-311,-0.53267108,0.004256489,0.536927569,0.597
"705","ENSG00000151151","hurdle",0,-0.7258287,-0.1424173,0.5834114,0.597
"10","ENSG00000005801","hurdle",6.70131047079113e-314,-0.8532776,-0.2276185,0.6256591,0.597
"1701","ENSG00000286343","hurdle",0,-1.778898,-0.5989723,1.1799257,0.596
"1584","ENSG00000258561","hurdle",0,-0.3682857,0.3464299,0.7147156,0.596
"1494","ENSG00000247199","hurdle",1.3198805729343e-264,0.2419786,0.8534256,0.611447,0.596
"1474","ENSG00000241359","hurdle",0,-2.0373576,-0.7633867,1.2739709,0.596
"957","ENSG00000169439","hurdle",0,-1.4773617,-0.5094053,0.9679564,0.596
"861","ENSG00000164211","hurdle",3.10360100113865e-293,-0.5093597,0.1364365,0.6457962,0.596
"779","ENSG00000157193","hurdle",0,-0.2358498,0.8916592,1.127509,0.596
"312","ENSG00000114054","hurdle",1.20362097526429e-283,-0.3331383,0.1712367,0.504375,0.596
"263","ENSG00000108840","hurdle",4.61739454391436e-289,-0.4394036,0.1018698,0.5412734,0.596
"165","ENSG00000099385","hurdle",0,-1.6531853,-0.7114465,0.9417388,0.596
"1523","ENSG00000249781","hurdle",0,-1.6428233,-0.4421536,1.2006697,0.595
"924","ENSG00000167766","hurdle",1.28365362693595e-276,-0.60041613,0.06757453,0.66799066,0.595
"475","ENSG00000133107","hurdle",0,-1.377177,0.4909936,1.8681706,0.595
"385","ENSG00000122126","hurdle",1.62587122733437e-318,-0.8940525,-0.2728919,0.6211606,0.595
"186","ENSG00000101098","hurdle",0,-1.122909,-0.4644641,0.6584449,0.595
"1269","ENSG00000198729","hurdle",1.23428995349421e-304,-0.1971392,0.3381008,0.53524,0.594
"845","ENSG00000163377","hurdle",0,-1.9647018,-0.03754572,1.92715608,0.594
"739","ENSG00000153395","hurdle",3.27622182641012e-315,-0.9614171,-0.3310659,0.6303512,0.594
"67","ENSG00000059122","hurdle",8.60957731175717e-309,-0.58154896,-0.06619328,0.51535568,0.594
"1677","ENSG00000283503","hurdle",0,-1.1154507,-0.4845693,0.6308814,0.593
"1398","ENSG00000231606","hurdle",0,-0.06712328,0.51281093,0.57993421,0.593
"1087","ENSG00000180440","hurdle",0,-1.2809484,-0.5174066,0.7635418,0.593
"582","ENSG00000142549","hurdle",0,-2.031367,-1.016203,1.015164,0.593
"528","ENSG00000137252","hurdle",0,-1.9556714,-0.3570441,1.5986273,0.593
"424","ENSG00000126804","hurdle",2.29604140179826e-261,-0.4003192,0.1395168,0.539836,0.593
"288","ENSG00000111962","hurdle",2.8049073876455e-253,0.5646861,1.0723124,0.5076263,0.593
"81","ENSG00000067177","hurdle",0,-2.302665,-1.100626,1.202039,0.593
"1637","ENSG00000269699","hurdle",0,-1.9185414,-0.8958604,1.022681,0.592
"1589","ENSG00000258913","hurdle",0,-2.527071,-1.001252,1.525819,0.592
"1462","ENSG00000238083","hurdle",4.79453709839208e-274,-0.62771334,-0.02303504,0.6046783,0.592
"1289","ENSG00000204103","hurdle",0,-3.0036925,-0.9542721,2.0494204,0.592
"882","ENSG00000165113","hurdle",3.24688758656826e-278,-0.6857477,-0.1077297,0.578018,0.592
"839","ENSG00000163053","hurdle",0,-0.9297621,-0.3689476,0.5608145,0.592
"825","ENSG00000162595","hurdle",0,-2.757242,-1.259144,1.498098,0.592
"656","ENSG00000147036","hurdle",0,-2.0477042,-0.8811394,1.1665648,0.592
"410","ENSG00000124782","hurdle",0,-2.0562733,-0.6494031,1.4068702,0.592
"269","ENSG00000109787","hurdle",1.03358533109989e-320,-1.2757817,-0.4524628,0.8233189,0.592
"202","ENSG00000101958","hurdle",0,-1.62673125,-0.04237048,1.58436077,0.592
"50","ENSG00000047230","hurdle",0,-1.5595947,-0.6942592,0.8653355,0.592
"1604","ENSG00000259834","hurdle",0,-2.218287,-1.094488,1.123799,0.591
"1011","ENSG00000172878","hurdle",0,-1.412962,-0.3756973,1.0372647,0.591
"1002","ENSG00000172137","hurdle",0,-2.5855985,-0.7129415,1.872657,0.591
"995","ENSG00000171724","hurdle",0,-0.8987274,-0.135957,0.7627704,0.591
"983","ENSG00000171160","hurdle",1.66222951821183e-317,-0.9174001,-0.3558758,0.5615243,0.591
"817","ENSG00000162139","hurdle",0,-1.0148272,-0.4208808,0.5939464,0.591
"803","ENSG00000159445","hurdle",8.45158296729691e-290,-0.8149652,-0.2265504,0.5884148,0.591
"576","ENSG00000141424","hurdle",1.59137119729223e-311,-1.279867,-0.495371,0.784496,0.591
"568","ENSG00000140463","hurdle",1.16842886127224e-295,-1.051851,-0.396138,0.655713,0.591
"537","ENSG00000137760","hurdle",5.27069230983442e-320,-1.0440941,-0.4012937,0.6428004,0.591
"520","ENSG00000136546","hurdle",0,-2.0309771,-0.5873697,1.4436074,0.591
"425","ENSG00000126950","hurdle",7.75714684172091e-318,-0.9251064,-0.3485539,0.5765525,0.591
"161","ENSG00000095539","hurdle",0,-2.491416,-1.275777,1.215639,0.591
"137","ENSG00000087116","hurdle",0,-1.953084,-0.8715672,1.0815168,0.591
"1685","ENSG00000285778","hurdle",0,-2.6231033,-0.8021856,1.8209177,0.59
"1425","ENSG00000234173","hurdle",0,-2.381312,-0.9828428,1.3984692,0.59
"1005","ENSG00000172346","hurdle",0,-2.223622,-1.133424,1.090198,0.59
"598","ENSG00000143514","hurdle",0,-1.8124505,-0.6785256,1.1339249,0.59
"578","ENSG00000142046","hurdle",7.16265351821643e-294,-1.1511556,-0.4847517,0.6664039,0.59
"333","ENSG00000116128","hurdle",3.04133357438959e-305,-1.2318122,-0.5007101,0.7311021,0.59
"220","ENSG00000103653","hurdle",0,-1.9802973,-0.9580659,1.0222314,0.59
"1338","ENSG00000224243","hurdle",0,-2.4980458,-0.4966579,2.0013879,0.589
"1144","ENSG00000184261","hurdle",1.08986533694896e-317,-0.7397766,-0.1902522,0.5495244,0.589
"918","ENSG00000167306","hurdle",0,-2.5406956,0.6803921,3.2210877,0.589
"701","ENSG00000150756","hurdle",4.09670140466095e-294,-0.6650833,-0.1503528,0.5147305,0.589
"418","ENSG00000125848","hurdle",1.97259915722685e-302,-0.66998146,-0.08211253,0.58786893,0.589
"342","ENSG00000116649","hurdle",7.22276731447282e-286,-1.1247796,-0.4457002,0.6790794,0.589
"219","ENSG00000103485","hurdle",0,-2.609458,-1.283372,1.326086,0.589
"1697","ENSG00000286257","hurdle",0,-3.266115,-1.255094,2.011021,0.588
"1678","ENSG00000283982","hurdle",1.43773818601609e-275,0.08079745,0.92451667,0.84371922,0.588
"1302","ENSG00000204869","hurdle",0,-0.9876543,-0.4264762,0.5611781,0.588
"1261","ENSG00000198185","hurdle",1.28457067918724e-322,-1.4762998,-0.7320854,0.7442144,0.588
"1095","ENSG00000180953","hurdle",0,-1.6214395,-0.8094781,0.8119614,0.588
"721","ENSG00000151892","hurdle",0,-1.4168614,-0.6778998,0.7389616,0.588
"252","ENSG00000107554","hurdle",2.10556405872465e-302,-1.0221691,-0.3449068,0.6772623,0.588
"49","ENSG00000044459","hurdle",1.55445578880198e-273,-0.74653469,-0.04062634,0.70590835,0.588
"37","ENSG00000026297","hurdle",1.35114526100383e-299,-0.99099937,-0.04371356,0.94728581,0.588
"1539","ENSG00000251247","hurdle",1.37731235526349e-272,-1.034099,-0.405777,0.628322,0.587
"1346","ENSG00000225330","hurdle",0,-2.55389,-1.177561,1.376329,0.587
"1335","ENSG00000224116","hurdle",0,-2.2629072,-0.9324628,1.3304444,0.587
"1232","ENSG00000196418","hurdle",0,-1.2586412,-0.1584777,1.1001635,0.587
"1116","ENSG00000182628","hurdle",2.93078858514079e-289,-1.3591226,-0.6313189,0.7278037,0.587
"940","ENSG00000168917","hurdle",1.48075389719721e-296,-0.8237166,-0.3141114,0.5096052,0.587
"682","ENSG00000148498","hurdle",2.7850422905892e-265,0.3920691,1.1219127,0.7298436,0.587
"597","ENSG00000143507","hurdle",0,-2.2839644,-0.8509643,1.4330001,0.587
"484","ENSG00000134198","hurdle",0,-2.864058,-1.368661,1.495397,0.587
"477","ENSG00000133460","hurdle",1.25135383098092e-282,-0.8268712,-0.2811055,0.5457657,0.587
"133","ENSG00000086015","hurdle",1.03670963388377e-226,0.104795,0.6445662,0.5397712,0.587
"1693","ENSG00000286082","hurdle",0,-3.189868,-1.426003,1.763865,0.586
"1321","ENSG00000214293","hurdle",1.03035862378364e-309,-1.4646708,-0.6927835,0.7718873,0.586
"977","ENSG00000170745","hurdle",0,-2.7602543,-0.2097186,2.5505357,0.586
"332","ENSG00000115963","hurdle",0,-2.710505,-1.053326,1.657179,0.586
"330","ENSG00000115896","hurdle",6.34078166139343e-270,2.845288,3.509485,0.664197,0.586
"176","ENSG00000100372","hurdle",3.48464142776101e-272,-0.9612933,-0.392711,0.5685823,0.586
"1718","ENSG00000287290","hurdle",0,-2.7009644,-0.9970829,1.7038815,0.585
"1476","ENSG00000241684","hurdle",0,0.01942043,1.69726547,1.67784504,0.585
"1441","ENSG00000236107","hurdle",3.86343890204137e-236,0.9082887,1.5371044,0.6288157,0.585
"769","ENSG00000156206","hurdle",1.48998783997978e-254,-0.4351849,0.3555265,0.7907114,0.585
"711","ENSG00000151458","hurdle",2.47840717154687e-261,-1.0102733,-0.2858655,0.7244078,0.585
"398","ENSG00000123191","hurdle",4.41164120166318e-316,-1.2871419,-0.6485854,0.6385565,0.585
"211","ENSG00000102678","hurdle",2.53710959586459e-292,-0.7083736,-0.1788447,0.5295289,0.585
"1576","ENSG00000257261","hurdle",7.85096870083684e-232,0.124993,0.6451498,0.5201568,0.584
"1400","ENSG00000231662","hurdle",0,-3.06197,-1.379813,1.682157,0.584
"864","ENSG00000164306","hurdle",1.76345368767371e-265,-1.1596533,-0.5203952,0.6392581,0.584
"810","ENSG00000160789","hurdle",1.58031829970313e-290,-1.4931154,-0.7338187,0.7592967,0.584
"558","ENSG00000139278","hurdle",0,-1.5125762,-0.7484174,0.7641588,0.584
"160","ENSG00000095397","hurdle",6.33091523316025e-303,-1.3043124,-0.4256005,0.8787119,0.584
"136","ENSG00000087076","hurdle",0,-2.056802,-1.04013,1.016672,0.584
"1704","ENSG00000286458","hurdle",6.46143992287641e-318,-0.6064054,0.5788836,1.185289,0.583
"1664","ENSG00000277215","hurdle",6.16491397181152e-258,-0.2501845,0.3479671,0.5981516,0.583
"1648","ENSG00000272636","hurdle",0,-1.8455447,-0.8808993,0.9646454,0.583
"1381","ENSG00000229205","hurdle",0,-2.8413234,-0.7197955,2.1215279,0.583
"1298","ENSG00000204624","hurdle",0,-2.23585,-1.155614,1.080236,0.583
"1137","ENSG00000183778","hurdle",0,-1.5489509,-0.8133673,0.7355836,0.583
"731","ENSG00000152782","hurdle",5.22288774618176e-279,-1.083165,-0.488039,0.595126,0.583
"672","ENSG00000147852","hurdle",3.08088632931591e-295,-1.4740902,-0.6799869,0.7941033,0.583
"574","ENSG00000141179","hurdle",5.8645592161356e-321,-1.5719235,-0.7342523,0.8376712,0.583
"311","ENSG00000113658","hurdle",6.88808912839666e-221,-0.6183127,-0.1063257,0.511987,0.583
