"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"179","ENSG00000126012","hurdle",5.25179854890011e-23,-1.313385,-0.304902,1.008483,0.599
"37","ENSG00000075303","hurdle",4.15075379496746e-21,-0.8960257,0.1078936,1.0039193,0.599
"646","ENSG00000265241","hurdle",4.10649414518445e-26,-1.8458796,-0.6798999,1.1659797,0.598
"354","ENSG00000165152","hurdle",1.11231878396719e-17,-0.70868159,0.07766311,0.7863447,0.598
"21","ENSG00000053770","hurdle",7.81647251020204e-17,-0.4763568,0.3271842,0.803541,0.598
"301","ENSG00000156968","hurdle",8.08397297887066e-23,-1.6424936,-0.5781279,1.0643657,0.597
"225","ENSG00000137842","hurdle",1.41575308369053e-21,-0.8253051,0.1879022,1.0132073,0.597
"146","ENSG00000116641","hurdle",1.1667563049943e-14,0.7713882,1.5243327,0.7529445,0.597
"98","ENSG00000104980","hurdle",1.82925908729004e-22,-1.6088404,-0.5962905,1.0125499,0.597
"584","ENSG00000243725","hurdle",1.55759948244438e-24,-1.9564182,-0.8486418,1.1077764,0.596
"305","ENSG00000158290","hurdle",1.15910757050768e-19,-1.2903378,-0.3469955,0.9433423,0.596
"277","ENSG00000149182","hurdle",3.08700688528331e-24,-1.503487,-0.440515,1.062972,0.596
"256","ENSG00000143294","hurdle",1.5229922657266e-21,-1.3133845,-0.3266373,0.9867472,0.596
"167","ENSG00000122515","hurdle",7.68680069638613e-21,-1.0979785,-0.2289446,0.8690339,0.596
"22","ENSG00000056050","hurdle",2.00584339730957e-21,-1.3095177,-0.3082246,1.0012931,0.596
"522","ENSG00000213079","hurdle",9.04026452124216e-22,0.8718607,1.6904441,0.8185834,0.595
"501","ENSG00000198169","hurdle",1.6004717400762e-21,-0.46341,0.4344512,0.8978612,0.595
"469","ENSG00000188021","hurdle",4.6696460758931e-19,-1.2676534,-0.3711156,0.8965378,0.595
"123","ENSG00000110328","hurdle",2.15655207078216e-13,1.844531,2.489738,0.645207,0.595
"138","ENSG00000114850","hurdle",2.49976931798958e-21,-1.4859255,-0.4737073,1.0122182,0.594
"35","ENSG00000074527","hurdle",2.90793573514551e-22,-0.6342482,0.1581155,0.7923637,0.594
"551","ENSG00000227398","hurdle",2.67945097846591e-14,0.8641781,1.5391993,0.6750212,0.593
"351","ENSG00000164879","hurdle",1.19047696995273e-25,-1.758944,-0.586172,1.172772,0.593
"269","ENSG00000147010","hurdle",7.59792905460216e-29,0.8921497,1.8151632,0.9230135,0.593
"583","ENSG00000243701","hurdle",2.01640633743075e-29,0.4666088,1.4031001,0.9364913,0.592
"309","ENSG00000159210","hurdle",3.21995407512869e-18,-1.3018151,-0.4588608,0.8429543,0.592
"298","ENSG00000155975","hurdle",8.84822467193106e-18,-0.6512757,0.2468242,0.8980999,0.592
"251","ENSG00000141446","hurdle",9.88038846995513e-18,-0.3164854,0.5527242,0.8692096,0.592
"163","ENSG00000120805","hurdle",9.25715304344287e-20,-1.2490185,-0.2289446,1.0200739,0.592
"651","ENSG00000268182","hurdle",2.86332890846381e-18,-1.3095177,-0.3572834,0.9522343,0.591
"561","ENSG00000232931","hurdle",4.25315920148674e-23,0.9505531,1.7756921,0.825139,0.591
"529","ENSG00000214827","hurdle",3.70989727597194e-23,-1.903001,-0.699399,1.203602,0.591
"445","ENSG00000182004","hurdle",4.21176838155137e-24,-2.143373,-1.028763,1.11461,0.591
"326","ENSG00000162402","hurdle",5.7128100372686e-14,0.7511666,1.446133,0.6949664,0.591
"215","ENSG00000135766","hurdle",6.2366213286245e-18,-0.2933895,0.5407699,0.8341594,0.591
"161","ENSG00000119725","hurdle",2.432666752574e-20,-1.5212658,-0.4981636,1.0231022,0.591
"528","ENSG00000214413","hurdle",3.0850652527551e-17,-0.7473897,0.1240077,0.8713974,0.59
"411","ENSG00000175198","hurdle",3.19631363268361e-22,1.527539,2.347069,0.81953,0.59
"387","ENSG00000171105","hurdle",5.35586081279011e-15,0.5751659,1.1692681,0.5941022,0.59
"338","ENSG00000163539","hurdle",2.41496499154824e-13,3.123055,3.906479,0.783424,0.59
"228","ENSG00000137960","hurdle",1.48957531244853e-17,-0.9461755,0.0402688,0.9864443,0.59
"154","ENSG00000117360","hurdle",3.51203056291965e-21,-1.252726,-0.314893,0.937833,0.59
"29","ENSG00000065308","hurdle",1.35296535860219e-26,-2.1093621,-0.7037682,1.4055939,0.59
"466","ENSG00000187118","hurdle",2.68847792591108e-15,-0.2045346,0.5718282,0.7763628,0.589
"270","ENSG00000147471","hurdle",3.52706453720749e-22,-1.9503843,-0.8438119,1.1065724,0.589
"144","ENSG00000116285","hurdle",2.3044985885493e-20,-1.5212658,-0.3367805,1.1844853,0.589
"31","ENSG00000068697","hurdle",1.19286335441265e-23,-2.1161005,-0.9644416,1.1516589,0.589
"248","ENSG00000141219","hurdle",4.28562669340035e-23,-1.9869719,-0.8607878,1.1261841,0.588
"58","ENSG00000099800","hurdle",1.7113118789374e-21,-1.9383917,-0.8878746,1.0505171,0.588
"6","ENSG00000005007","hurdle",9.31638463591708e-20,-1.5899567,-0.6479759,0.9419808,0.588
"672","ENSG00000285633","hurdle",8.99760118865399e-45,-3.1461293,-0.5424747,2.6036546,0.586
"434","ENSG00000178947","hurdle",2.07435666681375e-22,-2.136507,-1.009704,1.126803,0.586
"423","ENSG00000177337","hurdle",2.89151956500504e-31,-2.750532,-1.370421,1.380111,0.586
"266","ENSG00000145912","hurdle",7.91120924764333e-20,-1.8402899,-0.8632294,0.9770605,0.586
"264","ENSG00000145416","hurdle",1.68374725561251e-22,3.091051,4.246046,1.154995,0.586
"493","ENSG00000197461","hurdle",2.61494759642648e-21,-1.8741576,-0.7940507,1.0801069,0.585
"435","ENSG00000178988","hurdle",1.36488809806533e-17,-1.6136,-0.701582,0.912018,0.585
"389","ENSG00000171150","hurdle",1.04295501227973e-19,-1.5666944,-0.5019631,1.0647313,0.585
"291","ENSG00000154040","hurdle",4.39008900199189e-22,-2.0565586,-0.8199019,1.2366567,0.585
"158","ENSG00000119328","hurdle",3.65179918453394e-20,-1.851491,-0.8175326,1.0339584,0.585
"34","ENSG00000071994","hurdle",2.2951290492031e-18,-1.8126618,-0.9282041,0.8844577,0.585
"426","ENSG00000177646","hurdle",3.05632835248074e-17,-1.3211493,-0.4478254,0.8733239,0.584
"391","ENSG00000171453","hurdle",3.26640354951223e-20,-1.7909341,-0.7037682,1.0871659,0.584
"382","ENSG00000170632","hurdle",1.31383780823564e-17,-1.1147503,-0.2415944,0.8731559,0.584
"108","ENSG00000107371","hurdle",7.96546911126468e-16,-1.1767965,-0.3868371,0.7899594,0.584
"14","ENSG00000042088","hurdle",8.30599534254461e-16,-1.2941534,-0.4350565,0.8590969,0.584
"515","ENSG00000204564","hurdle",2.95963625609201e-17,-1.6473659,-0.7527231,0.8946428,0.583
"97","ENSG00000104731","hurdle",1.54690031246763e-16,-1.434487,-0.5661453,0.8683417,0.583
"25","ENSG00000062582","hurdle",4.64753934670666e-19,-1.9147016,-0.9487997,0.9659019,0.583
"549","ENSG00000226950","hurdle",4.46246723511901e-23,-2.382381,-1.266585,1.115796,0.582
"462","ENSG00000185838","hurdle",5.93756135995114e-27,-2.545619,-1.151705,1.393914,0.582
"419","ENSG00000176946","hurdle",5.79609658510918e-17,-1.4859255,-0.5801347,0.9057908,0.582
"211","ENSG00000135185","hurdle",8.6710440932946e-20,-1.9147016,-0.8175326,1.097169,0.582
"201","ENSG00000133243","hurdle",1.38845697898031e-15,-1.0455826,-0.2575642,0.7880184,0.582
"185","ENSG00000130396","hurdle",7.14093233704791e-20,1.18103,1.983926,0.802896,0.582
"33","ENSG00000070614","hurdle",2.9748613262428e-15,-1.1181282,-0.3098888,0.8082394,0.582
"139","ENSG00000115170","hurdle",7.66244414751541e-17,-0.83361076,0.06744388,0.90105464,0.581
"618","ENSG00000254180","hurdle",2.78287371591471e-14,-0.6561778,0.3066956,0.9628734,0.58
"557","ENSG00000231871","hurdle",1.34948851754241e-16,-0.98573726,-0.04170165,0.94403561,0.58
"405","ENSG00000173480","hurdle",1.26584306821648e-18,-1.7020765,-0.7459488,0.9561277,0.58
"279","ENSG00000149357","hurdle",3.72548228775181e-19,-1.9147016,-0.8462249,1.0684767,0.58
"149","ENSG00000116954","hurdle",3.12920746465622e-19,-2.037245,-1.004305,1.03294,0.58
"112","ENSG00000108106","hurdle",5.20307134326035e-18,-1.8798803,-0.8486418,1.0312385,0.58
"77","ENSG00000101473","hurdle",5.48185040520191e-17,-1.7748504,-0.8583504,0.9165,0.58
"12","ENSG00000031823","hurdle",6.50306586218973e-15,-1.2453202,-0.4386932,0.806627,0.58
"430","ENSG00000178338","hurdle",4.23784665470792e-18,-1.968562,-1.001613,0.966949,0.579
"339","ENSG00000163930","hurdle",1.67453683803489e-18,-2.00562,-1.026025,0.979595,0.579
"111","ENSG00000107897","hurdle",3.73537839465345e-12,-0.72146926,-0.02794063,0.69352863,0.579
"471","ENSG00000188186","hurdle",2.8037295770201e-15,-1.507911,-0.699399,0.808512,0.578
"219","ENSG00000136999","hurdle",5.70811845780755e-31,-2.917053,-1.448925,1.468128,0.578
"653","ENSG00000270953","hurdle",8.91990665657516e-18,-1.9624774,-0.8978518,1.0646256,0.577
"548","ENSG00000226797","hurdle",1.77581102524886e-29,-2.825857,-1.336102,1.489755,0.577
"489","ENSG00000197119","hurdle",1.76554839183648e-12,-0.8197944,-0.1169108,0.7028836,0.577
"444","ENSG00000181789","hurdle",2.60550868383889e-17,-1.6769506,-0.7302647,0.9466859,0.577
"307","ENSG00000158987","hurdle",1.23036196592437e-23,1.55431,2.359425,0.805115,0.577
"57","ENSG00000097007","hurdle",2.72702582166393e-18,0.3120479,1.0639785,0.7519306,0.577
"554","ENSG00000228340","hurdle",8.65180306461508e-15,-0.09398214,1.44069984,1.53468198,0.576
"376","ENSG00000169221","hurdle",8.54244530590922e-18,-1.7695287,-0.8438119,0.9257168,0.576
"274","ENSG00000148459","hurdle",6.26231450734458e-13,-1.187402,-0.5327254,0.6546766,0.576
"148","ENSG00000116898","hurdle",6.37114160906481e-19,-2.199517,-1.206451,0.993066,0.576
"147","ENSG00000116678","hurdle",2.37716695731868e-15,-1.388894,-0.314893,1.074001,0.576
"588","ENSG00000247345","hurdle",1.57118471286396e-29,-2.928869,-1.493617,1.435252,0.575
"459","ENSG00000185565","hurdle",2.96947568132543e-08,5.568891,6.07923,0.510339,0.575
"300","ENSG00000156504","hurdle",2.25331136759567e-17,-2.095979,-1.125091,0.970888,0.575
"282","ENSG00000150787","hurdle",3.04216814924194e-14,-0.78447906,-0.04031963,0.74415943,0.575
"99","ENSG00000105705","hurdle",1.53637751877241e-12,-1.0946474,-0.3868371,0.7078103,0.575
"59","ENSG00000099804","hurdle",5.26911598158096e-18,-2.082719,-1.076123,1.006596,0.575
"36","ENSG00000074964","hurdle",8.76382126383953e-13,-0.9857373,-0.2226611,0.7630762,0.575
"494","ENSG00000197585","hurdle",1.42294380470373e-14,-0.9552094,0.1724899,1.1276993,0.574
"361","ENSG00000166582","hurdle",4.48233142850626e-15,-1.4177405,-0.5582119,0.8595286,0.574
"245","ENSG00000140688","hurdle",3.94160241350116e-14,-1.6522548,-0.8632294,0.7890254,0.574
"107","ENSG00000106772","hurdle",1.18376435303537e-14,1.701446,2.755465,1.054019,0.574
"91","ENSG00000103356","hurdle",1.10185122077222e-17,-2.136507,-1.160686,0.975821,0.574
"635","ENSG00000259805","hurdle",4.97597404760129e-19,-2.243106,-1.244138,0.998968,0.573
"612","ENSG00000253320","hurdle",2.24237864569767e-12,-0.192022,0.5315063,0.7235283,0.573
"547","ENSG00000226562","hurdle",3.59938697724318e-20,-2.390527,-1.260136,1.130391,0.573
"437","ENSG00000179119","hurdle",2.00148355837551e-16,-1.9808092,-0.9829075,0.9979017,0.573
"283","ENSG00000151413","hurdle",7.31983395653611e-15,0.3032363,1.0452243,0.741988,0.573
"173","ENSG00000124333","hurdle",1.05708958437513e-13,-1.5806067,-0.7504614,0.8301453,0.573
"48","ENSG00000086475","hurdle",1.19864500067093e-16,-1.980809,-1.048076,0.932733,0.573
"3","ENSG00000004478","hurdle",5.22358820844131e-13,-1.4011862,-0.6250059,0.7761803,0.573
"647","ENSG00000265643","hurdle",1.21496964523306e-14,-1.477224,-0.4423391,1.0348849,0.572
"622","ENSG00000255198","hurdle",4.00762838197573e-17,-2.185275,-1.244138,0.941137,0.572
"566","ENSG00000233478","hurdle",4.30072008731415e-25,-2.709191,-1.452597,1.256594,0.572
"540","ENSG00000225263","hurdle",3.98059876407912e-26,-2.814853,-1.456278,1.358575,0.572
"461","ENSG00000185745","hurdle",8.63219210314954e-16,-2.00562,-1.073294,0.932326,0.572
"407","ENSG00000173930","hurdle",2.3178417719349e-25,-2.5731701,-0.8294184,1.7437517,0.572
"226","ENSG00000137843","hurdle",3.25695296686843e-14,-1.7536806,-0.8903624,0.8633182,0.572
"80","ENSG00000101882","hurdle",5.26295243589567e-13,-1.455697,-0.69287,0.762827,0.572
"690","ENSG00000287351","hurdle",9.20625089852146e-22,-2.601257,-1.409139,1.192118,0.571
"679","ENSG00000286313","hurdle",5.93984485059001e-29,-2.905333,-1.200264,1.705069,0.571
"538","ENSG00000222005","hurdle",5.73886133907175e-20,-2.303352,-1.012412,1.29094,0.571
"453","ENSG00000184056","hurdle",5.61524472386613e-17,-2.116101,-1.160686,0.955415,0.571
"378","ENSG00000169609","hurdle",2.83882651672437e-12,-1.434487,-0.699399,0.735088,0.571
"356","ENSG00000165716","hurdle",5.83295906682051e-13,-1.6919736,-0.9592088,0.7327648,0.571
"268","ENSG00000146918","hurdle",2.02914729244725e-15,-1.980809,-1.084645,0.896164,0.571
"254","ENSG00000143147","hurdle",1.15822830954567e-16,-1.6919736,-0.6395808,1.0523928,0.571
"178","ENSG00000125966","hurdle",8.95514958111172e-10,-0.57270662,-0.02794063,0.54476599,0.571
"668","ENSG00000283384","hurdle",1.80206913115945e-34,-3.0919881,-0.5942611,2.497727,0.57
"449","ENSG00000183207","hurdle",1.04303083784686e-17,-2.288053,-1.234623,1.05343,0.57
"203","ENSG00000134049","hurdle",7.43037475268535e-13,-1.7122507,-0.9749646,0.7372861,0.57
"663","ENSG00000278053","hurdle",3.99544516055471e-11,-0.9076698,-0.2559592,0.6517106,0.569
"317","ENSG00000160208","hurdle",6.56922434420555e-12,-1.3368054,-0.5962905,0.7405149,0.569
"234","ENSG00000138629","hurdle",4.32418974736165e-19,-2.500839,-1.478566,1.022273,0.569
"8","ENSG00000011114","hurdle",1.31011332526306e-09,0.7174529,1.3135215,0.5960686,0.569
"559","ENSG00000232648","hurdle",3.09796011425826e-13,-1.8181453,-0.9962437,0.8219016,0.568
"486","ENSG00000196576","hurdle",3.1286084844759e-16,-2.206691,-1.250516,0.956175,0.568
"302","ENSG00000157778","hurdle",3.38566564385563e-19,-2.509685,-1.48984,1.019845,0.568
"70","ENSG00000100815","hurdle",7.99957155812193e-11,0.2439533,0.8958514,0.6518981,0.568
"38","ENSG00000075336","hurdle",2.86076171462907e-14,-1.968562,-1.10184,0.866722,0.568
"614","ENSG00000253710","hurdle",8.1184841329731e-13,-1.7328169,-0.9180155,0.8148014,0.567
"384","ENSG00000170734","hurdle",4.14985360962437e-14,-1.801757,-0.9307625,0.8709945,0.567
"303","ENSG00000157873","hurdle",1.11696973042806e-33,-3.216795,-1.901862,1.314933,0.567
"160","ENSG00000119714","hurdle",9.41616351761921e-26,-2.964908,-1.700708,1.2642,0.567
"648","ENSG00000266028","hurdle",1.75691599016697e-07,0.6062017,1.1088904,0.5026887,0.566
"599","ENSG00000249678","hurdle",8.65862643375463e-20,-2.610742,-1.516493,1.094249,0.566
"577","ENSG00000238227","hurdle",1.79707218783397e-17,-2.46599,-1.471098,0.994892,0.566
"415","ENSG00000175792","hurdle",1.0302466097181e-12,-1.7224972,-0.9028663,0.8196309,0.566
"132","ENSG00000111845","hurdle",4.03840201653536e-13,-1.857124,-1.031506,0.825618,0.566
"78","ENSG00000101665","hurdle",7.68187845533099e-14,-1.8913943,-0.9436231,0.9477712,0.566
"608","ENSG00000251314","hurdle",2.9128213025589e-09,-0.5248479,0.1961334,0.7209813,0.565
"553","ENSG00000227958","hurdle",3.30862902023306e-38,-3.306432,-1.804805,1.501627,0.565
"262","ENSG00000145214","hurdle",2.65564927885177e-14,-2.178206,-1.329335,0.848871,0.565
"101","ENSG00000105928","hurdle",5.58691423303902e-12,-1.632798,-0.8080939,0.8247041,0.565
"27","ENSG00000063438","hurdle",4.03049927098191e-19,-2.448876,-1.203354,1.245522,0.565
"428","ENSG00000178149","hurdle",2.0862105767043e-14,-2.228429,-1.412711,0.815718,0.564
"372","ENSG00000168610","hurdle",7.24817849215542e-10,-0.4003634,0.2297426,0.630106,0.564
"194","ENSG00000132356","hurdle",8.00714926945212e-09,-0.8873539,-0.2818553,0.6054986,0.564
"66","ENSG00000100532","hurdle",8.96669125955244e-12,-1.7328169,-0.9644416,0.7683753,0.564
"568","ENSG00000234162","hurdle",1.22463257093206e-22,-2.859384,-1.595478,1.263906,0.563
"552","ENSG00000227863","hurdle",4.75310220769098e-30,-3.146129,-1.520342,1.625787,0.563
"443","ENSG00000181045","hurdle",2.56221309599889e-11,-1.780192,-1.056433,0.723759,0.563
"358","ENSG00000165935","hurdle",7.16629889592391e-26,-3.027049,-1.653459,1.37359,0.563
"273","ENSG00000148362","hurdle",2.87740538889873e-12,-1.857124,-1.125091,0.732033,0.563
"212","ENSG00000135297","hurdle",3.03982350750475e-11,-1.6620824,-0.9154796,0.7466028,0.563
"195","ENSG00000132475","hurdle",7.96922614331308e-08,-0.02577994,0.47753744,0.50331738,0.563
"100","ENSG00000105771","hurdle",2.14854687955807e-10,-1.2416314,-0.5741227,0.6675087,0.563
"442","ENSG00000180992","hurdle",1.5838260009144e-15,-2.474624,-1.575323,0.899301,0.562
"9","ENSG00000015133","hurdle",6.6872148180855e-29,-3.146129,-1.591425,1.554704,0.562
"666","ENSG00000283221","hurdle",1.78119050666579e-21,-2.825857,-1.624177,1.20168,0.561
"593","ENSG00000248431","hurdle",1.0826076764275e-33,-3.2609171,0.07000548,3.33092258,0.561
"519","ENSG00000205838","hurdle",1.01044181066866e-11,-1.6819409,-0.7893998,0.8925411,0.561
"512","ENSG00000204316","hurdle",1.06236964744764e-11,-1.962477,-1.18797,0.774507,0.561
"240","ENSG00000139874","hurdle",2.10976135262004e-25,-3.065661,-1.75862,1.307041,0.561
"631","ENSG00000259048","hurdle",8.03441958326878e-12,-1.2865322,-0.1286115,1.1579207,0.56
"546","ENSG00000226530","hurdle",6.00175528533993e-11,-1.743211,-0.9696935,0.7735175,0.56
"164","ENSG00000120833","hurdle",6.67659816567542e-24,-3.014405,-1.722708,1.291697,0.56
"23","ENSG00000058262","hurdle",1.99593606670349e-10,-1.6719775,-0.9513949,0.7205826,0.56
"525","ENSG00000214279","hurdle",2.25547889014038e-15,-2.063054,-0.885391,1.177663,0.559
"497","ENSG00000197724","hurdle",1.09024777197411e-08,-1.1767965,-0.6044367,0.5723598,0.559
"470","ENSG00000188070","hurdle",2.73812550109658e-20,-2.882176,-1.833243,1.048933,0.559
"432","ENSG00000178773","hurdle",3.23491926747014e-15,-1.9324326,-0.9129481,1.0194845,0.559
"72","ENSG00000101190","hurdle",4.97429513600281e-11,-1.6088404,-0.8804367,0.7284037,0.559
"660","ENSG00000274349","hurdle",6.01027029256115e-12,-2.206691,-1.412711,0.79398,0.558
"574","ENSG00000236780","hurdle",1.5410070603751e-14,-2.206691,-1.104726,1.101965,0.558
"420","ENSG00000176994","hurdle",2.67270336918091e-13,-2.366225,-1.539738,0.826487,0.558
"294","ENSG00000154309","hurdle",9.52891975002105e-09,-0.8989279,-0.1794264,0.7195015,0.558
"480","ENSG00000189045","hurdle",5.19573856838043e-12,-2.143373,-1.276313,0.86706,0.557
"237","ENSG00000139291","hurdle",2.14325540553288e-11,-2.069579,-1.309223,0.760356,0.557
"119","ENSG00000109381","hurdle",1.44128512770322e-12,0.6164004,1.2363715,0.6199711,0.557
"85","ENSG00000102878","hurdle",1.60337244788587e-10,-2.018187,-1.319244,0.698943,0.557
"13","ENSG00000038358","hurdle",3.03083147149095e-11,-2.116101,-1.373898,0.742203,0.557
"589","ENSG00000248098","hurdle",1.43913557645399e-13,-2.42358,-1.591425,0.832155,0.556
"556","ENSG00000230510","hurdle",1.38405275491428e-13,-2.474624,-1.60362,0.871004,0.556
"506","ENSG00000198858","hurdle",1.53052876313222e-13,-2.457408,-1.583351,0.874057,0.556
"503","ENSG00000198356","hurdle",2.8932144624155e-14,-2.492048,-1.579332,0.912716,0.556
"345","ENSG00000164163","hurdle",2.59938283127601e-07,-0.9643001,-0.4223996,0.5419005,0.556
"280","ENSG00000149636","hurdle",1.64419020981742e-14,-2.57317,-1.653459,0.919711,0.556
"227","ENSG00000137857","hurdle",2.99605026519288e-13,-2.150273,-1.279571,0.870702,0.556
"686","ENSG00000286738","hurdle",4.1832197594186e-29,-3.260917,-1.73607,1.524847,0.555
"641","ENSG00000261534","hurdle",2.23181352631215e-20,-2.977124,-1.876979,1.100145,0.555
"586","ENSG00000246627","hurdle",5.15079236228419e-19,-2.905333,-1.867144,1.038189,0.555
"539","ENSG00000225138","hurdle",3.08651919813857e-13,-2.318815,-1.474827,0.843988,0.555
"479","ENSG00000188917","hurdle",8.57057374420101e-13,-2.440395,-1.575323,0.865072,0.555
"181","ENSG00000127804","hurdle",1.26487985663519e-08,-0.57039127,-0.02657172,0.54381955,0.555
"134","ENSG00000112210","hurdle",4.25483965603774e-11,-1.932433,-1.110516,0.821917,0.555
"652","ENSG00000269043","hurdle",1.85800632637153e-15,-2.659127,-1.649239,1.009888,0.554
"570","ENSG00000235098","hurdle",1.46297281275001e-15,-2.688956,-1.727148,0.961808,0.554
"414","ENSG00000175581","hurdle",1.65933583895128e-07,-1.201665,-0.6291551,0.5725099,0.554
"335","ENSG00000163171","hurdle",2.0628002815242e-07,-1.1945159,-0.5902109,0.604305,0.554
"687","ENSG00000286891","hurdle",7.18779069120947e-23,-3.105334,-1.763172,1.342162,0.553
"656","ENSG00000272758","hurdle",4.84770357522231e-12,-2.2505,-1.394939,0.855561,0.553
"483","ENSG00000196189","hurdle",4.34505305215251e-11,-2.2505,-1.366952,0.883548,0.553
"355","ENSG00000165633","hurdle",8.4197419795842e-08,-1.3606128,-0.7369656,0.6236472,0.553
"313","ENSG00000159873","hurdle",5.47498429995852e-10,-2.037245,-1.3226,0.714645,0.553
"210","ENSG00000135124","hurdle",3.95790286476429e-12,-2.318815,-1.448925,0.86989,0.553
"207","ENSG00000134748","hurdle",4.14425948310707e-09,-1.897186,-1.218904,0.678282,0.553
"177","ENSG00000125945","hurdle",1.44352513300978e-16,-2.859384,-1.917001,0.942383,0.553
"168","ENSG00000122986","hurdle",3.48387819978556e-19,-2.989444,-1.9323,1.057144,0.553
"592","ENSG00000248245","hurdle",3.62896500869613e-24,-3.188112,-1.995172,1.19294,0.552
"204","ENSG00000134202","hurdle",1.69895956600516e-07,-1.667021,-1.128024,0.538997,0.552
"73","ENSG00000101220","hurdle",1.53637995338436e-12,-2.415245,-1.551503,0.863742,0.552
"640","ENSG00000261087","hurdle",3.54108201804151e-10,-2.221147,-1.482314,0.738833,0.551
"604","ENSG00000250354","hurdle",2.99192975377386e-15,-2.729713,-1.624177,1.105536,0.551
"514","ENSG00000204536","hurdle",2.27961500213233e-13,-2.659127,-1.795449,0.863678,0.551
"400","ENSG00000172817","hurdle",8.43712561079197e-08,-0.7369656,-0.1733545,0.5636111,0.551
"693","ENSG00000287578","hurdle",7.45204675240262e-08,-1.571317,-0.8632294,0.7080876,0.55
"516","ENSG00000205250","hurdle",1.74555064341804e-09,-2.129673,-1.448925,0.680748,0.55
"505","ENSG00000198816","hurdle",1.87267778844811e-08,-1.807199,-1.200264,0.606935,0.55
"380","ENSG00000170100","hurdle",6.04644383437418e-10,-2.2139,-1.50501,0.70889,0.55
"106","ENSG00000106628","hurdle",4.49469964908454e-09,-2.164172,-1.512655,0.651517,0.55
"628","ENSG00000258312","hurdle",3.64907661703871e-21,-3.065661,-1.405576,1.660085,0.549
"5","ENSG00000004975","hurdle",4.17096451172666e-09,-2.221147,-1.567339,0.653808,0.549
"673","ENSG00000285669","hurdle",1.48458035967596e-09,-2.311063,-1.649239,0.661824,0.548
"671","ENSG00000285190","hurdle",1.19003881367598e-12,-2.57317,-1.615919,0.957251,0.548
"638","ENSG00000260328","hurdle",9.0275874651154e-27,-3.2911,-2.227057,1.064043,0.548
"629","ENSG00000258743","hurdle",1.04160565717532e-14,-2.709191,-1.543649,1.165542,0.548
"441","ENSG00000180879","hurdle",8.98576468775513e-10,-2.280464,-1.595478,0.684986,0.548
"296","ENSG00000154764","hurdle",2.23710174128094e-16,-2.964908,-2.011328,0.95358,0.548
"276","ENSG00000149054","hurdle",1.10917148056442e-09,-2.221147,-1.412711,0.808436,0.548
"246","ENSG00000140876","hurdle",1.68500619813593e-12,-2.669002,-1.852517,0.816485,0.548
"32","ENSG00000070047","hurdle",3.73722222425711e-07,-1.585274,-1.015124,0.57015,0.548
"576","ENSG00000237637","hurdle",2.26701048233896e-11,-2.554745,-1.867144,0.687601,0.547
"533","ENSG00000215883","hurdle",1.58175668808694e-15,-2.940782,-2.0222,0.918582,0.547
"416","ENSG00000176108","hurdle",1.4343828294512e-10,-2.509685,-1.781528,0.728157,0.547
"413","ENSG00000175482","hurdle",4.3942188754058e-12,-2.678945,-1.872053,0.806892,0.547
"381","ENSG00000170265","hurdle",1.10595148418148e-07,-1.944376,-1.336102,0.608274,0.547
"320","ENSG00000160972","hurdle",1.1686673231245e-09,-2.415245,-1.772321,0.642924,0.547
"304","ENSG00000157911","hurdle",5.86208037266562e-10,-2.448876,-1.73607,0.712806,0.547
"142","ENSG00000116194","hurdle",4.23948283527833e-09,-2.228429,-1.474827,0.753602,0.547
"104","ENSG00000106397","hurdle",1.44377959692036e-06,-1.732817,-1.218904,0.513913,0.547
"644","ENSG00000264247","hurdle",6.98578027051964e-08,-2.157206,-1.531948,0.625258,0.546
"495","ENSG00000197619","hurdle",1.32938377541046e-07,-2.089334,-1.512655,0.576679,0.546
"463","ENSG00000185920","hurdle",9.00798860764258e-08,-1.5806067,-0.9205559,0.6600508,0.546
"625","ENSG00000256237","hurdle",2.92483424510965e-20,-3.202382,-2.246048,0.956334,0.545
"582","ENSG00000243477","hurdle",6.30962293490465e-17,-3.065661,-2.118077,0.947584,0.545
"343","ENSG00000164111","hurdle",1.8963801109928e-11,-2.272915,-1.247323,1.025592,0.545
"331","ENSG00000162851","hurdle",2.34511238636671e-10,-2.48331,-1.709468,0.773842,0.545
"684","ENSG00000286716","hurdle",1.2694075601883e-10,-2.57317,-1.709468,0.863702,0.544
"645","ENSG00000264513","hurdle",9.0289124527117e-12,-2.699038,-1.828464,0.870574,0.544
"272","ENSG00000148290","hurdle",3.98148376054829e-08,-2.32661,-1.754082,0.572528,0.544
"221","ENSG00000137343","hurdle",3.92969210398964e-06,-1.769529,-1.244138,0.525391,0.544
"681","ENSG00000286536","hurdle",4.24694968822352e-15,-2.859384,-2.049744,0.80964,0.543
"675","ENSG00000285861","hurdle",1.36251966981221e-15,-3.001871,-2.094937,0.906934,0.543
"636","ENSG00000259823","hurdle",1.32948385456144e-21,-3.260917,-2.284798,0.976119,0.543
"630","ENSG00000258768","hurdle",7.52682461706815e-16,-3.078764,-2.220781,0.857983,0.543
"63","ENSG00000100116","hurdle",1.55025973249105e-09,-2.500839,-1.776917,0.723922,0.543
"659","ENSG00000273173","hurdle",7.7627412187332e-09,-2.52754,-1.857377,0.670163,0.542
