genesymbols	Inhib	Oligo	OPC	Excit	Astro	EndoMural	Micro
ENSG00000001461	140.80329952502904689	355.09672209573653845	119.01025017895685210	169.93087204282997504	80.09790316705652913	77.05840014479738898	107.74410578614428857
ENSG00000002586	4.79186616616572092	20.13195556131506336	11.97062696983187280	11.58145356081998401	104.82263520049912131	214.56180744010427475	213.75256294870914076
ENSG00000002746	315.85793739175068140	176.59237517704224274	932.68832629393159550	1453.42387076854902261	119.85558054262575922	173.14790796108789550	125.30196921830226131
ENSG00000003096	252.12578428349547721	45.37659080417992641	222.59740602723300640	22.91824196175648609	49.52134183597743800	92.34573699055805207	16.47541113549664971
ENSG00000003400	2.59316445394964745	6.81400765782696993	4.26109767612723456	2.97457256441082762	5.84583737482279542	176.50949993742568722	171.32304133056766204
ENSG00000003402	71.76672447158067314	198.63717943524886778	135.30042733284494716	32.45025831563087593	182.36910302415569163	769.70091180302449629	661.89127719123473526
ENSG00000003989	28.01610371806634703	19.97492443027247333	38.65824321251098894	5.67920632959324134	202.80636705242591233	58.60202576050862433	9.50478445570401398
ENSG00000004399	3.88675827303706933	77.77632696593862249	7.09529886634492613	59.53786375876624959	68.74080854312040856	217.04091201831857916	155.88200271052207313
ENSG00000004468	2.56004891091549780	26.62263495362286037	6.88191522657572818	3.90614215946832877	258.52042560012733929	79.88717960786350147	10.59206366173060587
ENSG00000004478	49.28616760849693890	66.55289482727725670	31.99061976600782842	91.03757027771307264	61.48016095401165160	55.80442732672131001	53.31456645174304754
ENSG00000004779	52.31354443120484632	88.01399277285543121	46.70759060319335276	119.70967814838434151	116.91114959460959710	124.25976294690256907	119.46799313716989843
ENSG00000004799	3.08740120155406883	80.04377975057438732	33.04364610279520065	9.69454266309599255	352.12806474823213421	82.16521653481862586	83.54942044004522472
ENSG00000004864	170.20473196433206908	764.29043601025261978	204.75456981214367147	78.44000031337350265	245.89904038571233968	325.52164855872797489	518.92968055854578324
ENSG00000005020	85.15793078372031744	76.62782160833069156	22.30899558094254687	195.51801145218652778	68.69066178669061173	150.48574842220031655	1238.15160188901313632
ENSG00000005022	43.15895272409555616	71.66655413593531421	32.34261500400407385	93.12562976349175869	81.42989437793958984	85.87293227806397056	74.63872772322027060
ENSG00000005059	55.29712041630436659	26.63957707748885895	11.93986013459219642	14.83027140606131056	16.73344197518704490	67.32350477969188773	74.13449664153172591
ENSG00000005075	22.23001814148550892	41.15614753479970744	22.26939825805779449	51.63924184908021431	62.36101157743229351	62.06415040514416859	36.94558455557301357
ENSG00000005108	853.59732194173250264	67.96010947224957022	814.41706708696631267	184.58087799819355723	452.63696521938089745	457.24547714412744881	47.19478164469409620
ENSG00000005513	3.78602357330359496	162.58498103317199934	202.85770372551104401	17.64218600316026553	36.27052284300728502	14.69438703373801403	9.46402621608922345
ENSG00000005893	75.09614319409202210	988.16815946137057836	131.29522241411842742	107.45109797913436012	176.78358291817491477	145.06309097613652170	187.39988002181564752
ENSG00000006015	79.48415452499068579	100.68590222946644985	49.27143977767326533	162.70126282567525777	128.44437526553861062	118.05618636438316571	163.73748520793162697
ENSG00000006042	6.06446390361677690	323.92983448166262406	15.56314811406707932	10.77078164957596407	21.68195672361480675	28.28372074293325511	16.58688771707168286
ENSG00000006116	199.52038026620863320	87.42212730916546093	26.56116496396422377	516.04251100651390516	70.57596911362263370	57.23059470275554617	90.49832008572639097
ENSG00000006128	134.07549924610120229	28.60893740756065995	8.73242472204421283	25.54086146732328189	19.42507218735625329	19.00312662331608848	33.34195580194415953
ENSG00000006468	49.19162249912810125	56.09844952163587095	424.58695733236169190	172.28836870936618197	172.69538889146184601	160.96628317204911696	73.29227974389185363
ENSG00000006611	2.10148035838006919	31.29625182095523073	4.40311223146884512	4.59690933755822151	95.24374015013493988	2.46057622298934575	4.28228134310675035
ENSG00000006831	144.47379641863204824	695.15924072064194661	96.96307073826795886	104.92759124201327836	140.76833999261856434	951.92056269160855209	364.97081501511109991
ENSG00000007062	23.61977233548093480	9.43599637577915473	151.58724557497833985	6.89763672551193707	4.28440426143465114	229.74700280727469703	4.95983408969993800
ENSG00000007372	6.01272299082789541	21.88312120927153615	14.89370267893158228	8.32687834535027882	258.65527640758460848	8.20197565775520587	14.06541589854445462
