Mixture	Inhib	Oligo	OPC	Excit	Astro	EndoMural	Micro	P-value	Correlation	RMSE
2107UNHS-0291_Br2720_Mid_Bulk	0.00000000000000000	0.08531047763844943	0.15583187145909735	0.59750352156604813	0.05167583891945425	0.08328610051106825	0.02639218990588262	9999.00000000000000000	0.84115148688745278	0.67210252050190999
2107UNHS-0291_Br2720_Mid_Cyto	0.00000000000000000	0.05495996660415589	0.15041181892170191	0.63998712591953166	0.04788191225576386	0.09680916690091965	0.00995000939792713	9999.00000000000000000	0.67345455023503786	0.77242478980321616
2107UNHS-0291_Br2720_Mid_Nuc	0.00000000000000000	0.06996125833373672	0.10203856187884162	0.65135028472304068	0.05041902588685077	0.11092335617317654	0.01530751300435373	9999.00000000000000000	0.72192774065965626	0.75545669078053357
2107UNHS-0291_Br6432_Ant_Bulk	0.00000000000000000	0.08230882106022740	0.13271000730906654	0.55398194231891784	0.10450435545683055	0.11139857516827369	0.01509629868668385	9999.00000000000000000	0.77532458152150885	0.72357299455994262
2107UNHS-0291_Br6432_Ant_Cyto	0.00000000000000000	0.04520196343227363	0.08314191792945601	0.61788076925991775	0.11451973346797242	0.12305110856473624	0.01620450734564399	9999.00000000000000000	0.57439052837796523	0.83374816381605021
2107UNHS-0291_Br6432_Ant_Nuc	0.00000000000000000	0.07660374462480955	0.10809940147298738	0.54704988695217471	0.11374958292975121	0.14110662332660123	0.01339076069367580	9999.00000000000000000	0.71006803668869489	0.76676095353575280
2107UNHS-0291_Br6432_Mid_Bulk	0.00000000000000000	0.08639081276265727	0.08694341137639570	0.52133959423633758	0.16042502387600907	0.12805377312202101	0.01684738462657958	9999.00000000000000000	0.67967025900464184	0.78128719249399625
2107UNHS-0291_Br6432_Mid_Cyto	0.00000000000000000	0.06815333710467440	0.04219335766974165	0.57240025443706544	0.15519096986694392	0.15329839177837160	0.00876368914320302	9999.00000000000000000	0.54829146362945991	0.84850851803741367
2107UNHS-0291_Br6432_Mid_Nuc	0.00000000000000000	0.08389764621091453	0.06703054570355770	0.49847533113048215	0.16195307852958396	0.17120587377812388	0.01743752464733772	9999.00000000000000000	0.62760867127373543	0.81194497863884973
2107UNHS-0291_Br6471_Ant_Bulk	0.00000000000000000	0.07942408526861779	0.17842882232620955	0.57176566048292587	0.04944765787502959	0.09612616308456547	0.02480761096265192	9999.00000000000000000	0.82792166907844300	0.67413928250776411
