"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"3563","ENSG00000198216","hurdle",0,0.8464355,3.1652517,2.3188162,0.776
"2489","ENSG00000164830","hurdle",0,2.837217,5.084209,2.246992,0.776
"1755","ENSG00000139973","hurdle",0,1.290821,3.386248,2.095427,0.776
"1088","ENSG00000117114","hurdle",0,1.474645,4.021651,2.547006,0.776
"984","ENSG00000113805","hurdle",0,-0.1194598,3.0249119,3.1443717,0.776
"331","ENSG00000079841","hurdle",0,2.045433,4.399193,2.35376,0.776
"317","ENSG00000078725","hurdle",0,0.5213453,3.0802298,2.5588845,0.776
"299","ENSG00000076554","hurdle",0,-0.2687475,2.0181581,2.2869056,0.776
"3733","ENSG00000215218","hurdle",0,-1.294422,1.31033,2.604752,0.775
"3223","ENSG00000182768","hurdle",0,-0.4957915,1.6751086,2.1709001,0.775
"2518","ENSG00000165495","hurdle",0,0.2622438,2.8072544,2.5450106,0.775
"2496","ENSG00000164929","hurdle",0,-0.2930688,1.9843878,2.2774566,0.775
"1878","ENSG00000144290","hurdle",0,2.255103,4.271231,2.016128,0.775
"55","ENSG00000008853","hurdle",0,-1.60067,1.25933,2.86,0.775
"3026","ENSG00000176884","hurdle",0,1.034598,2.582507,1.547909,0.774
"2651","ENSG00000167996","hurdle",0,1.46678,3.228785,1.762005,0.774
"1168","ENSG00000120694","hurdle",0,0.682028,2.537633,1.855605,0.774
"885","ENSG00000110841","hurdle",0,0.1128778,2.73051,2.6176322,0.774
"3774","ENSG00000225689","hurdle",0,1.061612,3.894274,2.832662,0.773
"3746","ENSG00000221866","hurdle",0,1.16015,3.278078,2.117928,0.773
"3447","ENSG00000188580","hurdle",0,3.05714,5.79422,2.73708,0.773
"2565","ENSG00000166257","hurdle",0,0.1455234,2.2025122,2.0569888,0.773
"1933","ENSG00000145819","hurdle",0,1.855564,4.502669,2.647105,0.773
"1176","ENSG00000120885","hurdle",0,1.317485,3.115568,1.798083,0.773
"847","ENSG00000109158","hurdle",0,-0.3193426,1.9396115,2.2589541,0.773
"449","ENSG00000099365","hurdle",0,-0.7736029,1.3985131,2.172116,0.773
"3368","ENSG00000185883","hurdle",0,0.6038325,2.4255237,1.8216912,0.772
"2212","ENSG00000156976","hurdle",0,0.08662248,2.06511972,1.97849724,0.772
"1883","ENSG00000144406","hurdle",0,1.588284,3.605068,2.016784,0.772
"1564","ENSG00000134504","hurdle",0,0.1610228,3.1046984,2.9436756,0.772
"4077","ENSG00000273079","hurdle",0,2.777232,4.511344,1.734112,0.771
"3675","ENSG00000204677","hurdle",0,-0.098803,2.50036,2.599163,0.771
"3394","ENSG00000186732","hurdle",0,-0.7396281,1.5473542,2.2869823,0.771
"2741","ENSG00000169933","hurdle",0,3.111889,5.32914,2.217251,0.771
"1710","ENSG00000138311","hurdle",0,-0.6031479,1.8664946,2.4696425,0.771
"483","ENSG00000100167","hurdle",0,-0.8659081,1.347597,2.2135051,0.771
"297","ENSG00000076356","hurdle",0,0.04147774,2.59863977,2.55716203,0.771
"2665","ENSG00000168234","hurdle",0,-0.7513248,1.9885115,2.7398363,0.77
"2599","ENSG00000166963","hurdle",0,0.2324337,2.0261039,1.7936702,0.77
"2175","ENSG00000155093","hurdle",0,2.509162,4.568004,2.058842,0.77
"1267","ENSG00000125249","hurdle",0,-1.118974,1.371168,2.490142,0.77
"1087","ENSG00000117069","hurdle",0,1.218788,4.036784,2.817996,0.77
"628","ENSG00000103316","hurdle",0,-2.228314,1.175076,3.40339,0.77
"3008","ENSG00000176171","hurdle",0,-0.7979736,1.6185847,2.4165583,0.769
"2234","ENSG00000157680","hurdle",0,2.00995,4.375284,2.365334,0.769
"1808","ENSG00000141837","hurdle",0,1.875921,3.925158,2.049237,0.769
"4044","ENSG00000263878","hurdle",0,-0.9428869,1.9324384,2.8753253,0.768
"3289","ENSG00000184349","hurdle",0,1.827085,4.265032,2.437947,0.768
"2408","ENSG00000163590","hurdle",0,1.602785,3.920914,2.318129,0.768
"3862","ENSG00000237187","hurdle",0,0.9628824,3.2987549,2.3358725,0.767
"3789","ENSG00000227906","hurdle",0,0.1632642,2.8369389,2.6736747,0.767
"2810","ENSG00000171435","hurdle",0,1.408315,3.579262,2.170947,0.767
"945","ENSG00000112232","hurdle",0,2.83168,5.192627,2.360947,0.767
"210","ENSG00000067798","hurdle",0,3.005665,5.607124,2.601459,0.767
"206","ENSG00000067225","hurdle",0,0.2836796,2.0546876,1.771008,0.767
"200","ENSG00000067057","hurdle",0,-0.9485081,1.4241798,2.3726879,0.767
"3549","ENSG00000197860","hurdle",0,-0.7570934,1.6045407,2.3616341,0.766
"3421","ENSG00000187672","hurdle",0,2.763847,4.989838,2.225991,0.766
"2792","ENSG00000171055","hurdle",0,-0.7637365,1.6212902,2.3850267,0.766
"2511","ENSG00000165379","hurdle",0,2.277707,4.549024,2.271317,0.766
"2477","ENSG00000164619","hurdle",0,0.2055581,2.960778,2.7552199,0.766
"1924","ENSG00000145526","hurdle",0,2.528046,4.605374,2.077328,0.766
"1555","ENSG00000134287","hurdle",0,-0.7517855,1.3522282,2.1040137,0.766
"1002","ENSG00000114757","hurdle",0,2.086103,4.616954,2.530851,0.766
"661","ENSG00000104490","hurdle",0,1.836437,3.853854,2.017417,0.766
"654","ENSG00000104361","hurdle",0,-0.5508408,2.1580312,2.708872,0.766
"600","ENSG00000102468","hurdle",0,-0.5025589,2.2094945,2.7120534,0.766
"568","ENSG00000101489","hurdle",0,1.77047,3.596796,1.826326,0.766
"276","ENSG00000074317","hurdle",0,-0.2968171,1.6839134,1.9807305,0.766
"2595","ENSG00000166922","hurdle",0,-0.1566415,1.8161406,1.9727821,0.765
"1674","ENSG00000137261","hurdle",0,-0.421051,2.209909,2.63096,0.765
"1021","ENSG00000115252","hurdle",0,1.236817,4.055745,2.818928,0.765
"264","ENSG00000072657","hurdle",0,0.0247211,3.0104,2.9856789,0.765
"3877","ENSG00000240694","hurdle",0,0.0740284,1.9103624,1.836334,0.764
"2806","ENSG00000171368","hurdle",0,-0.4773273,1.601746,2.0790733,0.764
"1750","ENSG00000139767","hurdle",0,1.59201,3.358724,1.766714,0.764
"1640","ENSG00000136535","hurdle",0,-2.6864538,0.6154357,3.3018895,0.764
"1187","ENSG00000121753","hurdle",0,-1.4624352,0.9532795,2.4157147,0.764
"980","ENSG00000113558","hurdle",0,-0.01998291,1.83925574,1.85923865,0.764
"3325","ENSG00000185070","hurdle",0,1.540819,3.886541,2.345722,0.763
"3228","ENSG00000182901","hurdle",0,3.108345,5.474731,2.366386,0.763
"1972","ENSG00000147416","hurdle",0,-0.2185929,1.7856159,2.0042088,0.763
"1563","ENSG00000134490","hurdle",0,-0.6089782,2.0422748,2.651253,0.763
"955","ENSG00000112541","hurdle",0,1.867773,4.412616,2.544843,0.763
"165","ENSG00000059915","hurdle",0,-1.2555789,0.9106702,2.1662491,0.763
"160","ENSG00000058091","hurdle",0,2.010844,4.073359,2.062515,0.763
"52","ENSG00000008441","hurdle",0,0.2617494,2.28906,2.0273106,0.763
"3623","ENSG00000198947","hurdle",0,2.341438,5.058746,2.717308,0.762
"2920","ENSG00000174145","hurdle",0,-1.011923,2.486958,3.498881,0.762
"2675","ENSG00000168502","hurdle",0,-0.542714,2.066106,2.60882,0.762
"2220","ENSG00000157445","hurdle",0,2.316215,4.912667,2.596452,0.762
"1714","ENSG00000138411","hurdle",0,1.319131,3.724487,2.405356,0.762
"2572","ENSG00000166342","hurdle",0,0.652017,2.814944,2.162927,0.761
"710","ENSG00000105339","hurdle",0,-1.702215,1.424743,3.126958,0.761
"597","ENSG00000102409","hurdle",0,-0.3731935,1.7065756,2.0797691,0.761
"283","ENSG00000074706","hurdle",0,0.1614714,2.3191795,2.1577081,0.761
"4116","ENSG00000285939","hurdle",0,-1.69777,3.229138,4.926908,0.76
"3967","ENSG00000253553","hurdle",0,-0.01163836,2.84469057,2.85632893,0.76
"3205","ENSG00000182389","hurdle",0,2.142755,4.010126,1.867371,0.76
"3015","ENSG00000176406","hurdle",0,3.429647,5.301191,1.871544,0.76
"2272","ENSG00000159335","hurdle",0,-1.178624,1.053818,2.232442,0.76
"1127","ENSG00000118971","hurdle",0,-0.6550516,1.4141773,2.0692289,0.76
"3123","ENSG00000179456","hurdle",0,-1.165472,1.31176,2.477232,0.759
"2281","ENSG00000159842","hurdle",0,0.5955273,2.3785239,1.7829966,0.759
"3749","ENSG00000221890","hurdle",0,-0.8375179,1.4931466,2.3306645,0.758
"750","ENSG00000105887","hurdle",0,-0.4542778,1.6741613,2.1284391,0.758
"2867","ENSG00000172575","hurdle",0,-1.793319,1.328806,3.122125,0.757
"2836","ENSG00000171992","hurdle",0,-2.1404468,0.6297129,2.7701597,0.757
