NAME	Inhib	Oligo	OPC	Excit	Astro	EndoMural	Micro
ENSG00000004660	621.22093017414795213	334.72853202914558324	111.12121626098164029	2174.11596493076740444	485.24406881533639080	359.28159153471438003	472.32949199146082719
ENSG00000005020	866.57402591804498115	453.79680811222277725	113.75917973464368060	1758.93396148727606487	455.50097957565031948	771.30252610219179132	5110.13177202984479663
ENSG00000005893	731.18016355150314212	4992.79730410622596537	816.47273180410718396	905.44238503579663302	1093.84681629735064234	727.67422353021049730	870.08399449301202822
ENSG00000006116	2082.84315745441699619	554.81801888524421429	152.15546842131996641	4677.58771409077689896	422.99678720190689774	372.98474964812811550	366.07081906592270570
ENSG00000006283	1387.40195176965130486	85.23659503122188141	414.17054782090906428	536.14718757946388905	62.42341696359042658	45.52454816547736272	57.03351949461334414
ENSG00000006468	484.15328535539583754	350.74297383735370204	2797.73389934769193133	1533.21426095441165671	1075.80452765490986167	856.06795635061098437	310.55535534137987952
ENSG00000007402	1425.68253653443002804	64.12934347790594813	152.33428496462505564	290.86157058921054386	138.88656909124514982	123.52667306434837258	32.76725994192300107
ENSG00000008256	2320.47355778616292810	427.63746787292279805	617.00281774274219515	1913.82290849826540580	698.36516590909150182	6076.32489405129672377	1729.86011682457501593
ENSG00000008853	558.93200706905929565	309.05933039028769826	314.50688767363493525	1995.93622687786000824	737.68899131561408922	712.60493702014355222	364.89825266471456189
ENSG00000011083	159.99428170120035020	141.04791037154240030	60.39020648695723281	1181.03928858777931055	138.87507813855225436	111.65125188802203127	105.00636869420281982
ENSG00000011426	192.69947220082977424	3659.34121658131334698	97.11868141980501434	197.16848816470266570	211.22376203599543487	147.29147927099100457	187.38028196505266010
ENSG00000011465	399.50760525055142125	83.49026424535443880	19.88317540208183232	90.09099462288907034	120.53827881108570352	4268.93509369592811709	45.09898233522114452
ENSG00000012124	37.12688983507874241	2964.12638196657508161	80.41105163321152816	71.12830294318283109	57.02709832589089700	50.90389501152763785	117.29137160840716092
ENSG00000013297	106.47996479145118087	4430.81067719299608143	114.45424030729785159	198.25066980411068585	252.35191840212817738	454.29178594284712744	239.18342392000991481
ENSG00000013619	598.13329188267471181	208.34907662003124074	2197.16935207838150745	803.28156450401593247	973.91900540680057929	410.29747644339215640	65.11990357353904812
ENSG00000017427	3278.81798622019050526	70.97374301905711036	92.48374005734454784	106.52517297107988270	69.50410142096755806	56.72140565670911627	893.14855178102277478
ENSG00000018408	270.08962395430660308	397.74711324471127227	265.33657676869154329	321.37354738300962254	1354.48116986128547978	6567.63101148196165013	186.66234997548812657
ENSG00000019582	29.34389944163233110	202.95918024652630152	42.90770203555604212	98.90554981366710763	99.01545918123993317	408.40651126689408557	4263.18760712266612245
ENSG00000026025	29.25105354169061656	289.74695597412653569	46.66087805943244149	164.67550666988844910	833.01310688174794450	4138.30218609337316593	234.30298073219836397
ENSG00000026297	1139.82111187665054786	170.92175827828515366	288.69883689885398326	477.84431186738999031	347.54604111097415853	251.71984690039275279	5636.66709041561352933
ENSG00000027075	198.45131379645556535	173.83566439029340245	107.06811704320462297	220.88285053469667218	70.61701781595573379	9150.72077993279162911	2380.11084077690429694
ENSG00000027697	562.39498847138497695	371.81743153717337691	312.06363206573962543	410.77974148958310252	249.61561133699419202	1224.16550168712751656	4094.58076067567071732
ENSG00000028116	73.52999743903053798	3779.72428057208571772	499.11020585007878481	107.96794405651722570	125.52893807330606535	1040.37844444402207955	1178.25961080609158671
ENSG00000029153	471.12937283127297405	164.56311587416570319	200.29237864452724693	1584.09231313434497679	94.73739759683991224	307.36529764802622822	123.42736866214944769
ENSG00000029534	5056.43722765752045234	131.99574762600661870	228.11881241780426421	500.94108738805306302	112.65430950793196985	159.77569278555179721	157.17279347174928716
ENSG00000033867	2589.24198644432181027	456.51893336910114840	1147.43626198336937705	1119.18440414664019045	425.93137659536677120	970.33073254532268948	7750.86519647481964057
ENSG00000038427	358.33404373565974765	499.78611846474512959	24326.61146733022178523	203.42057201041473036	2535.24486625968484077	231.82322790537426727	173.78599873962093625
