GeneSymbol	Inhib	Inhib.1	Inhib.2	Inhib.3	Inhib.4	Oligo	Oligo.1	Oligo.2	Oligo.3	Oligo.4	OPC	OPC.1	OPC.2	OPC.3	OPC.4	Excit	Excit.1	Excit.2	Excit.3	Excit.4	Astro	Astro.1	Astro.2	Astro.3	Astro.4	EndoMural	EndoMural.1	EndoMural.2	EndoMural.3	EndoMural.4	Micro	Micro.1	Micro.2	Micro.3	Micro.4
ENSG00000136750	10053.02747045361502387	9969.71434823601339303	10053.84272088748730312	9826.87689669536121073	9878.38964496559674444	332.17748897710885103	338.39904640020893112	341.30089892105945637	386.56388265113997704	374.08725837221084021	269.92666989325812210	269.68859770475609139	253.24626943119287148	223.87703799588322795	262.00842279649702959	443.94824602069235198	389.63403988148041890	418.82569151851771494	400.06348058996576356	433.06367585487436145	323.51287089827195587	332.27726122765864147	306.47851317941768912	359.32697923339725321	350.33298986126118280	265.02154273970967324	251.13684471341349536	308.87978691204261850	328.84227818459481796	322.42202336363385484	274.00800239342225950	295.73099932435803794	303.08082897251580334	299.98639996149358922	283.90920204845008357
ENSG00000150556	3442.57699394526935066	3512.25233712280942200	3454.85767803101725804	3521.97881945761673705	3515.51910926143682445	36.95637731900212231	35.72347777126714163	30.12403973531021251	44.90008772353824895	35.20508720390965607	80.22126459467949644	64.37572263529587246	57.59772661999520693	62.58260923069210691	49.87290395643348262	235.67385902028871669	253.68259081448616143	243.58480114780601866	245.28932109380949100	235.37852968348406080	111.03477282750120025	128.08679837559580506	100.62448297910427186	112.61202379450247690	120.54889838122673495	55.92577914355018720	14.56068516842713123	46.02602899291039051	37.27364166476328933	59.27256351584253480	20.91628686051048902	18.72317546389027143	8.33446945853497390	18.72317546389028919	15.65389740978588229
ENSG00000189056	8413.25458241103842738	8563.68009666230500443	8779.72823536754731322	8412.06428252984187566	8654.08262264991753909	258.23925814096884324	289.51068034549655295	268.82348952213180837	283.16109982298070236	277.26618281254587828	321.99655112779493038	348.84833354188947396	325.05531824885099468	215.25819096667083841	116.05282197009815093	286.17486290368566415	281.36564581340280711	306.14504056808254973	307.22056237677173840	283.68659738616798904	111.00311355230580546	132.89334682152272649	151.05695844339496148	140.65862975312754202	104.11388972367537065	162.22672072981711722	204.87060068030558568	226.32050184473612831	255.92162053377489883	183.12718313923841151	94.88110875457572035	90.56661172983061192	115.40709928547548202	121.08644693434749229	78.52013805998650753
ENSG00000144596	3937.48505507014033356	3987.95785654128530950	3992.09278807886676077	3933.01032427565496619	3963.95806235906275106	61.50694373537697857	53.65804278956944984	50.15200306131758623	58.01908829840608917	51.12409761537208652	68.06125430992420888	72.93310572471600040	68.64276819765819937	79.80153453618373760	68.79720360197651985	172.65863623868162335	162.54734877528815673	145.57180426293564324	161.32656393179320276	169.80442834129326002	53.81026904224253116	73.19183444736110289	72.64764056621623922	33.47538885690922683	41.73412208960975534	351.29450029708277725	325.28675493470530000	219.48514410680871833	305.00371046934020569	311.53304597463153414	49.46126994661658216	49.27977206128910126	27.35604097168188176	43.82264989266175803	57.00832770541270378
ENSG00000151136	13033.04532750925500295	13096.02194046108161274	12854.69406883916599327	13208.23645924543961883	13050.72926026187269599	179.94497900690373626	162.10587338113035116	168.50185105733993396	163.76862051200686210	163.74867123494087195	598.89165564586721757	548.18289749621476403	547.88613079387585003	605.59668016638363497	580.96744223055293332	519.92126894493981126	470.12770977239546255	454.85502309345758931	468.68559813890391297	488.43833575006374303	446.91215762207804119	435.15449258768109075	436.06762879254364407	457.47917554438913612	418.08540111522182769	181.36674959870740054	132.88761829295864914	196.16877880035866610	154.37705592626582529	180.05612744524881919	109.14083171840285047	167.87126518652306117	132.75483614941532551	136.49058740808476387	114.74375080471787669
ENSG00000157404	6371.78420596074101923	6386.80118762693837198	6305.33590536152405548	6207.32213913602117827	6306.23957847145993583	184.39481410393341321	170.92315729281574477	154.11578491162489968	158.46719993941312055	173.67817286000374111	350.26798631759947966	325.78083446758768105	347.62517066512816655	288.67276441401156717	300.33490132310555509	157.22170449935697434	139.66089873608015637	149.99984280280810367	146.47680795196629333	152.85959383715137960	231.87883185201457081	177.13634283150014426	221.23959348273334058	171.06831686713826457	204.31708318734914087	198.70966307344636448	178.54321519702438081	170.68847359752217585	204.60082463720053170	177.66201431848381276	61.98449297182548179	38.29253133688711586	48.47767079627492137	41.85655515186086006	55.99194141461975960
ENSG00000169330	1521.51849326111914706	1527.65882301673491384	1508.14006153174591418	1501.39767739128024004	1507.78217778998850918	56.09539855952576204	44.55549901519398048	53.91216080538132616	51.82306180758395442	42.75169265515079076	131.04018141873922332	150.69067736857127215	153.96373752821122594	112.62750666024223278	121.39775037522599632	119.94560765915036882	125.67861502590929490	129.61847634161054543	124.45667120702427155	113.46109391858364290	35.03847966628906363	27.56725432831073164	23.03951583187859953	31.67595435350355970	15.10237526971113375	12.35836826706231051	13.59276436319327708	13.53895546401068906	12.67215693481703020	12.45575766098740012	9.71981355538157921	9.53637979461191776	17.36086740952915974	9.53637979461192664	14.68271586064970968
ENSG00000029534	5059.84670724116404017	4926.16513104213390761	5062.10642949042085093	4994.84558267734701076	5056.43722765751954284	112.76348239128817852	122.12984491968326495	139.23105690173494509	131.99574762600667555	142.81628398986816819	251.43253874191040609	228.11881241780420737	216.10399818431332619	233.31909906491213746	208.35411454603763559	495.37163366237410855	513.80156594365178080	500.94108738805340408	496.37423025219186457	515.88071832876630651	128.56342762250616829	78.22787100855747155	102.51593181199392291	118.80302055180735010	112.65430950793199827	166.72169708186493153	124.87471628289394232	176.97708182315247427	159.77569278555185406	144.86487506832793315	167.03023548261921860	145.23405025105057575	117.77527113190406283	157.17279347174925874	191.18811278361292239
ENSG00000181072	17810.33003329195344122	18569.16905636512819910	18003.68010704187327065	18067.32992380403447896	18016.61254877846295130	151.81162531054258125	139.72185579933375266	133.09386871717526901	121.71571661996121350	130.31484362552700418	322.21549750629793607	391.71777825308180354	289.59855371430825244	282.98833890301972360	224.16938496066029529	1558.25571418354661546	1533.00560878568307999	1471.39632913190212093	1532.90037532538963205	1515.06344805862045177	131.78095759542418364	122.33447005354035753	96.54560831760051087	116.75963885878765325	99.54314128718066002	105.57856580746050668	153.32914718094673390	147.59987723607139287	159.03228775889743929	148.59864441095146503	60.72952039794527224	82.36586417310353170	46.47807633520022108	43.59424180254360692	79.20695381115383782
ENSG00000198785	6123.32754410853613081	6268.88238808704318217	6068.47128811676520854	6176.90678971989655111	6103.97753244012164942	133.63172006444730755	134.50615848115123185	126.29437934210484684	117.74446724565990507	129.60269696970823361	154.29497245642934899	122.61352472744027864	159.85574269247786106	121.54240222823774786	105.89792373675554416	813.88972316675199181	789.64034905155233446	808.57417953346759987	802.87572045753461225	804.45482422333577688	188.28915133504656865	158.22874622074297690	164.87103389776939366	176.11598784967219444	105.11674483083706377	118.47908113359794413	133.73676413972819432	111.33907677858287855	114.70429382674359431	121.07143646431154593	57.54454964286750851	66.57665123033912380	46.84069777359075459	81.37242749193582370	65.01407622292691713
