Mixture	Inhib	Oligo	OPC	Excit	Astro	EndoMural	Micro	P-value	Correlation	RMSE
2107UNHS-0291_Br2720_Mid_Bulk	0.05678285691733106	0.02851703385765974	0.16914156257133695	0.67234842589864574	0.02333350589816367	0.03833840496555412	0.01153820989130877	9999.00000000000000000	0.95286655934509290	0.59547672129362583
2107UNHS-0291_Br2720_Mid_Cyto	0.00751891780436095	0.00473830440126903	0.10482461965518609	0.83509185216362969	0.01740389194101773	0.02373435591176751	0.00668805812276902	9999.00000000000000000	0.85474163292852667	0.68457095648605848
2107UNHS-0291_Br2720_Mid_Nuc	0.02650700882211264	0.00000000000000000	0.06271369030401772	0.83048405449339069	0.02324585639335016	0.05704938998712875	0.00000000000000000	9999.00000000000000000	0.85487685840258343	0.71080546798362365
2107UNHS-0291_Br6432_Ant_Bulk	0.02261443011096071	0.03622314176934387	0.10944745584358964	0.72543602390630213	0.04739207776518587	0.04654499778700928	0.01234187281760855	9999.00000000000000000	0.90611563918072002	0.66882252725730684
2107UNHS-0291_Br6432_Ant_Cyto	0.00000000000000000	0.00272261219282109	0.02639059231136789	0.90448105713422278	0.03755210679888001	0.02232292022017651	0.00653071134253157	9999.00000000000000000	0.79629731301643414	0.73818194445053620
2107UNHS-0291_Br6432_Ant_Nuc	0.01518614067721513	0.00691377399924055	0.06179276378215804	0.80132609921499842	0.04597925577249802	0.06880196655388980	0.00000000000000000	9999.00000000000000000	0.85339956857153942	0.71448291177810952
2107UNHS-0291_Br6432_Mid_Bulk	0.00466136389230520	0.04240056830603861	0.05837737075028483	0.74708890337646117	0.07961733682269630	0.05443571224176944	0.01341874461044444	9999.00000000000000000	0.77968117029943429	0.75110576955650588
2107UNHS-0291_Br6432_Mid_Cyto	0.00000000000000000	0.00000000000000000	0.05234844610423362	0.82196112271144683	0.04828413271059591	0.07740629847372375	0.00000000000000000	9999.00000000000000000	0.79258575192841207	0.74440113072141800
2107UNHS-0291_Br6432_Mid_Nuc	0.01129890139405034	0.00610731682955133	0.05236705702178880	0.77609106923334792	0.06237360451351502	0.09176205100774673	0.00000000000000000	9999.00000000000000000	0.77251414020873921	0.75834058054137266
2107UNHS-0291_Br6471_Ant_Bulk	0.03431271209569225	0.01758043389313778	0.16691243419781224	0.70386253428833689	0.01874654696169414	0.04622744012569625	0.01235789843763054	9999.00000000000000000	0.94773021975543348	0.59528829287792939
2107UNHS-0291_Br6471_Ant_Cyto	0.00465866241497101	0.00000000000000000	0.16345002062437877	0.77758241995299060	0.01366224176294669	0.03146887284045061	0.00917778240426238	9999.00000000000000000	0.82314550230830918	0.67413864541393775
2107UNHS-0291_Br6471_Ant_Nuc	0.01849666370381755	0.01224471539164124	0.09038208575452093	0.79415955476414535	0.01889724920899652	0.05416743156782170	0.01165229960905657	9999.00000000000000000	0.87616382836167117	0.69011821604627377
2107UNHS-0293_Br2720_Mid_Bulk	0.12677825517929245	0.09019678264534702	0.08814710904388118	0.44457990456794461	0.16091131191499036	0.06086047599791771	0.02852616065062659	9999.00000000000000000	0.94881468003451175	0.63228677166660385
2107UNHS-0293_Br2720_Mid_Cyto	0.10392578496110913	0.07347569038733262	0.05669148785129172	0.53472726840968787	0.14437046663205197	0.05539108290697956	0.03141821885154700	9999.00000000000000000	0.92732977413489537	0.66699497964517829
2107UNHS-0293_Br6432_Ant_Bulk	0.12213127616366039	0.12797017866935961	0.05302280019546813	0.39936465102060809	0.21386724892659095	0.05928581465880067	0.02435803036551223	9999.00000000000000000	0.97291405682739640	0.57322562323547943
2107UNHS-0293_Br6432_Ant_Cyto	0.09335364848689520	0.08220826907219916	0.02844824183831309	0.46091266589507862	0.24778777089874410	0.05649852134729093	0.03079088246147888	9999.00000000000000000	0.96678597547934442	0.53264317644999171
2107UNHS-0293_Br6432_Ant_Nuc	0.11989485437180780	0.13606736289355650	0.06000665979814362	0.36183088079086312	0.22630425987251424	0.06828847813160044	0.02760750414151423	9999.00000000000000000	0.96376887005027478	0.56375054975670025
2107UNHS-0293_Br6432_Mid_Bulk	0.11250998989297481	0.13548822849692280	0.05207283868254251	0.35918906941103756	0.23103197987106625	0.07152944020819740	0.03817845343725866	9999.00000000000000000	0.97397474016008712	0.55036795386482773
