sample_id,cell_type,prop,subset_run
2107UNHS-0291_Br2720_Mid_Bulk,Astro,0.02991461120253066,95
2107UNHS-0291_Br2720_Mid_Bulk,EndoMural,0.08054049399202347,95
2107UNHS-0291_Br2720_Mid_Bulk,Micro,0.0336520303667217,95
2107UNHS-0291_Br2720_Mid_Bulk,Oligo,0.37971537115445825,95
2107UNHS-0291_Br2720_Mid_Bulk,OPC,0.055212250311601735,95
2107UNHS-0291_Br2720_Mid_Bulk,Excit,0.2508598836541873,95
2107UNHS-0291_Br2720_Mid_Bulk,Inhib,0.1701053593184768,95
2107UNHS-0291_Br2720_Mid_Cyto,Astro,0.037219892357683936,95
2107UNHS-0291_Br2720_Mid_Cyto,EndoMural,0.08042071748018771,95
2107UNHS-0291_Br2720_Mid_Cyto,Micro,0.044347980143421215,95
2107UNHS-0291_Br2720_Mid_Cyto,Oligo,0.3213093278470078,95
2107UNHS-0291_Br2720_Mid_Cyto,OPC,0.05324059049013561,95
2107UNHS-0291_Br2720_Mid_Cyto,Excit,0.2918849569929373,95
2107UNHS-0291_Br2720_Mid_Cyto,Inhib,0.17157653468862646,95
2107UNHS-0291_Br2720_Mid_Nuc,Astro,0.04068223411258532,95
2107UNHS-0291_Br2720_Mid_Nuc,EndoMural,0.12168560260080787,95
2107UNHS-0291_Br2720_Mid_Nuc,Micro,0.03757460767304474,95
2107UNHS-0291_Br2720_Mid_Nuc,Oligo,0.2651199960249008,95
2107UNHS-0291_Br2720_Mid_Nuc,OPC,0.06346117791301589,95
2107UNHS-0291_Br2720_Mid_Nuc,Excit,0.28570171473198175,95
2107UNHS-0291_Br2720_Mid_Nuc,Inhib,0.18577466694366362,95
2107UNHS-0291_Br6432_Ant_Bulk,Astro,0.07266666914040493,95
2107UNHS-0291_Br6432_Ant_Bulk,EndoMural,0.09682460071746996,95
2107UNHS-0291_Br6432_Ant_Bulk,Micro,0.0377791483966035,95
2107UNHS-0291_Br6432_Ant_Bulk,Oligo,0.2943317406901768,95
2107UNHS-0291_Br6432_Ant_Bulk,OPC,0.08322591040372812,95
2107UNHS-0291_Br6432_Ant_Bulk,Excit,0.24985309960771113,95
2107UNHS-0291_Br6432_Ant_Bulk,Inhib,0.16531883104390557,95
2107UNHS-0291_Br6432_Ant_Cyto,Astro,0.08754704308944766,95
2107UNHS-0291_Br6432_Ant_Cyto,EndoMural,0.09209927060477786,95
2107UNHS-0291_Br6432_Ant_Cyto,Micro,0.057992938924168465,95
2107UNHS-0291_Br6432_Ant_Cyto,Oligo,0.22251956194477462,95
2107UNHS-0291_Br6432_Ant_Cyto,OPC,0.07470800289311302,95
2107UNHS-0291_Br6432_Ant_Cyto,Excit,0.2985578049384167,95
2107UNHS-0291_Br6432_Ant_Cyto,Inhib,0.16657537760530167,95
2107UNHS-0291_Br6432_Ant_Nuc,Astro,0.07847025895148439,95
2107UNHS-0291_Br6432_Ant_Nuc,EndoMural,0.1158646274850624,95
2107UNHS-0291_Br6432_Ant_Nuc,Micro,0.03928631634022965,95
2107UNHS-0291_Br6432_Ant_Nuc,Oligo,0.24120971978327316,95
2107UNHS-0291_Br6432_Ant_Nuc,OPC,0.08936987047777348,95
2107UNHS-0291_Br6432_Ant_Nuc,Excit,0.2727963686127301,95
2107UNHS-0291_Br6432_Ant_Nuc,Inhib,0.16300283834944676,95
2107UNHS-0291_Br6432_Mid_Bulk,Astro,0.11406601532031943,95
2107UNHS-0291_Br6432_Mid_Bulk,EndoMural,0.11687760621962108,95
2107UNHS-0291_Br6432_Mid_Bulk,Micro,0.05217397177815343,95
2107UNHS-0291_Br6432_Mid_Bulk,Oligo,0.19232282720979954,95
2107UNHS-0291_Br6432_Mid_Bulk,OPC,0.10266626352523742,95
2107UNHS-0291_Br6432_Mid_Bulk,Excit,0.2513933485342344,95
2107UNHS-0291_Br6432_Mid_Bulk,Inhib,0.17049996741263476,95
2107UNHS-0291_Br6432_Mid_Cyto,Astro,0.11912682871380566,95
2107UNHS-0291_Br6432_Mid_Cyto,EndoMural,0.125464264592106,95
2107UNHS-0291_Br6432_Mid_Cyto,Micro,0.06869452478565953,95
2107UNHS-0291_Br6432_Mid_Cyto,Oligo,0.14734644405355093,95
2107UNHS-0291_Br6432_Mid_Cyto,OPC,0.09009869396015052,95
2107UNHS-0291_Br6432_Mid_Cyto,Excit,0.2806345453626594,95
2107UNHS-0291_Br6432_Mid_Cyto,Inhib,0.16863469853206792,95
2107UNHS-0291_Br6432_Mid_Nuc,Astro,0.11062300328528037,95
2107UNHS-0291_Br6432_Mid_Nuc,EndoMural,0.14113251122949835,95
2107UNHS-0291_Br6432_Mid_Nuc,Micro,0.050403550099429234,95
2107UNHS-0291_Br6432_Mid_Nuc,Oligo,0.1621479175026165,95
2107UNHS-0291_Br6432_Mid_Nuc,OPC,0.0976383044085751,95
2107UNHS-0291_Br6432_Mid_Nuc,Excit,0.2675167580424383,95
2107UNHS-0291_Br6432_Mid_Nuc,Inhib,0.17053795543216207,95
2107UNHS-0291_Br6471_Ant_Bulk,Astro,0.03531935956038768,95
2107UNHS-0291_Br6471_Ant_Bulk,EndoMural,0.08368030679689394,95
2107UNHS-0291_Br6471_Ant_Bulk,Micro,0.03107022114158484,95
2107UNHS-0291_Br6471_Ant_Bulk,Oligo,0.3943492621570228,95
2107UNHS-0291_Br6471_Ant_Bulk,OPC,0.04712791807649219,95
2107UNHS-0291_Br6471_Ant_Bulk,Excit,0.22906896899647103,95
2107UNHS-0291_Br6471_Ant_Bulk,Inhib,0.17938396327114745,95
2107UNHS-0291_Br6471_Ant_Cyto,Astro,0.04269556214710931,95
2107UNHS-0291_Br6471_Ant_Cyto,EndoMural,0.08117897580426671,95
2107UNHS-0291_Br6471_Ant_Cyto,Micro,0.04681244733081627,95
2107UNHS-0291_Br6471_Ant_Cyto,Oligo,0.38408496954209903,95
2107UNHS-0291_Br6471_Ant_Cyto,OPC,0.045677317056144924,95
2107UNHS-0291_Br6471_Ant_Cyto,Excit,0.2490464881618643,95
2107UNHS-0291_Br6471_Ant_Cyto,Inhib,0.15050423995769943,95
2107UNHS-0291_Br6471_Ant_Nuc,Astro,0.036944898265020114,95
2107UNHS-0291_Br6471_Ant_Nuc,EndoMural,0.11071367991257977,95
2107UNHS-0291_Br6471_Ant_Nuc,Micro,0.031936204447148765,95
2107UNHS-0291_Br6471_Ant_Nuc,Oligo,0.3330030157655569,95
2107UNHS-0291_Br6471_Ant_Nuc,OPC,0.05014028100056317,95
