sample_id,cell_type,prop,subset_run
2107UNHS-0291_Br2720_Mid_Bulk,Astro,0.04753927333645913,677
2107UNHS-0291_Br2720_Mid_Bulk,EndoMural,0.07595786384158025,677
2107UNHS-0291_Br2720_Mid_Bulk,Micro,0.025811700658816293,677
2107UNHS-0291_Br2720_Mid_Bulk,Oligo,0.3095311899227231,677
2107UNHS-0291_Br2720_Mid_Bulk,OPC,0.04211761485585236,677
2107UNHS-0291_Br2720_Mid_Bulk,Excit,0.3467241378702058,677
2107UNHS-0291_Br2720_Mid_Bulk,Inhib,0.15231821951436306,677
2107UNHS-0291_Br2720_Mid_Cyto,Astro,0.054706817543575856,677
2107UNHS-0291_Br2720_Mid_Cyto,EndoMural,0.07376687014659705,677
2107UNHS-0291_Br2720_Mid_Cyto,Micro,0.032918895649805935,677
2107UNHS-0291_Br2720_Mid_Cyto,Oligo,0.25679707538157526,677
2107UNHS-0291_Br2720_Mid_Cyto,OPC,0.039455505872081575,677
2107UNHS-0291_Br2720_Mid_Cyto,Excit,0.39633288950449314,677
2107UNHS-0291_Br2720_Mid_Cyto,Inhib,0.14602194590187126,677
2107UNHS-0291_Br2720_Mid_Nuc,Astro,0.05898167238532943,677
2107UNHS-0291_Br2720_Mid_Nuc,EndoMural,0.11023958077932562,677
2107UNHS-0291_Br2720_Mid_Nuc,Micro,0.02785700423568248,677
2107UNHS-0291_Br2720_Mid_Nuc,Oligo,0.21198119136653007,677
2107UNHS-0291_Br2720_Mid_Nuc,OPC,0.04698590767621402,677
2107UNHS-0291_Br2720_Mid_Nuc,Excit,0.38305007268650015,677
2107UNHS-0291_Br2720_Mid_Nuc,Inhib,0.16090457087041815,677
2107UNHS-0291_Br6432_Ant_Bulk,Astro,0.10146141774426626,677
2107UNHS-0291_Br6432_Ant_Bulk,EndoMural,0.08874431803885321,677
2107UNHS-0291_Br6432_Ant_Bulk,Micro,0.02825812412499352,677
2107UNHS-0291_Br6432_Ant_Bulk,Oligo,0.23707064458396496,677
2107UNHS-0291_Br6432_Ant_Bulk,OPC,0.06234386103501918,677
2107UNHS-0291_Br6432_Ant_Bulk,Excit,0.33797119123360014,677
2107UNHS-0291_Br6432_Ant_Bulk,Inhib,0.1441504432393027,677
2107UNHS-0291_Br6432_Ant_Cyto,Astro,0.11613617199276942,677
2107UNHS-0291_Br6432_Ant_Cyto,EndoMural,0.08166883715740408,677
2107UNHS-0291_Br6432_Ant_Cyto,Micro,0.041856139422592004,677
2107UNHS-0291_Br6432_Ant_Cyto,Oligo,0.1742919042589633,677
2107UNHS-0291_Br6432_Ant_Cyto,OPC,0.05414111605856702,677
2107UNHS-0291_Br6432_Ant_Cyto,Excit,0.3940863145292455,677
2107UNHS-0291_Br6432_Ant_Cyto,Inhib,0.13781951658045877,677
2107UNHS-0291_Br6432_Ant_Nuc,Astro,0.1068762744672395,677
2107UNHS-0291_Br6432_Ant_Nuc,EndoMural,0.10418573050537049,677
2107UNHS-0291_Br6432_Ant_Nuc,Micro,0.028867742869526307,677
2107UNHS-0291_Br6432_Ant_Nuc,Oligo,0.1915269144724143,677
2107UNHS-0291_Br6432_Ant_Nuc,OPC,0.06591419760277563,677
2107UNHS-0291_Br6432_Ant_Nuc,Excit,0.36353551694269504,677
2107UNHS-0291_Br6432_Ant_Nuc,Inhib,0.13909362313997878,677
2107UNHS-0291_Br6432_Mid_Bulk,Astro,0.1513324453414076,677
2107UNHS-0291_Br6432_Mid_Bulk,EndoMural,0.10439282351509163,677
2107UNHS-0291_Br6432_Mid_Bulk,Micro,0.03818247716985914,677
2107UNHS-0291_Br6432_Mid_Bulk,Oligo,0.15249098041621129,677
2107UNHS-0291_Br6432_Mid_Bulk,OPC,0.07553681412128789,677
2107UNHS-0291_Br6432_Mid_Bulk,Excit,0.3330468352378118,677
2107UNHS-0291_Br6432_Mid_Bulk,Inhib,0.14501762419833072,677
2107UNHS-0291_Br6432_Mid_Cyto,Astro,0.15472368614395896,677
2107UNHS-0291_Br6432_Mid_Cyto,EndoMural,0.10985674906525328,677
2107UNHS-0291_Br6432_Mid_Cyto,Micro,0.04925214711136383,677
2107UNHS-0291_Br6432_Mid_Cyto,Oligo,0.11482986783628855,677
2107UNHS-0291_Br6432_Mid_Cyto,OPC,0.06506301789300029,677
2107UNHS-0291_Br6432_Mid_Cyto,Excit,0.3677479062719066,677
2107UNHS-0291_Br6432_Mid_Cyto,Inhib,0.13852662567822852,677
2107UNHS-0291_Br6432_Mid_Nuc,Astro,0.1454611802860314,677
2107UNHS-0291_Br6432_Mid_Nuc,EndoMural,0.12471381350738257,677
2107UNHS-0291_Br6432_Mid_Nuc,Micro,0.03653468086250502,677
2107UNHS-0291_Br6432_Mid_Nuc,Oligo,0.12747343198807362,677
2107UNHS-0291_Br6432_Mid_Nuc,OPC,0.07118338762031631,677
2107UNHS-0291_Br6432_Mid_Nuc,Excit,0.35091139854371045,677
2107UNHS-0291_Br6432_Mid_Nuc,Inhib,0.1437221071919807,677
2107UNHS-0291_Br6471_Ant_Bulk,Astro,0.055526122793383245,677
2107UNHS-0291_Br6471_Ant_Bulk,EndoMural,0.07964176369278701,677
2107UNHS-0291_Br6471_Ant_Bulk,Micro,0.024040484363560682,677
2107UNHS-0291_Br6471_Ant_Bulk,Oligo,0.32311610206368285,677
2107UNHS-0291_Br6471_Ant_Bulk,OPC,0.036216738693388206,677
2107UNHS-0291_Br6471_Ant_Bulk,Excit,0.3198614856397062,677
2107UNHS-0291_Br6471_Ant_Bulk,Inhib,0.16159730275349174,677
2107UNHS-0291_Br6471_Ant_Cyto,Astro,0.06385935873022691,677
2107UNHS-0291_Br6471_Ant_Cyto,EndoMural,0.07650322521992153,677
2107UNHS-0291_Br6471_Ant_Cyto,Micro,0.03546740610684458,677
2107UNHS-0291_Br6471_Ant_Cyto,Oligo,0.312099408870916,677
2107UNHS-0291_Br6471_Ant_Cyto,OPC,0.034509826170085973,677
2107UNHS-0291_Br6471_Ant_Cyto,Excit,0.34710102388856,677
2107UNHS-0291_Br6471_Ant_Cyto,Inhib,0.13045975101344492,677
2107UNHS-0291_Br6471_Ant_Nuc,Astro,0.05615318983286794,677
2107UNHS-0291_Br6471_Ant_Nuc,EndoMural,0.10279939272996569,677
2107UNHS-0291_Br6471_Ant_Nuc,Micro,0.02425397251488075,677
2107UNHS-0291_Br6471_Ant_Nuc,Oligo,0.27029710951602454,677
2107UNHS-0291_Br6471_Ant_Nuc,OPC,0.03781650818134983,677
2107UNHS-0291_Br6471_Ant_Nuc,Excit,0.3416135011478216,677
2107UNHS-0291_Br6471_Ant_Nuc,Inhib,0.16706632607708966,677
2107UNHS-0293_Br2720_Mid_Bulk,Astro,0.13146880915860382,677
2107UNHS-0293_Br2720_Mid_Bulk,EndoMural,0.061135803871196194,677
2107UNHS-0293_Br2720_Mid_Bulk,Micro,0.032432130926029125,677
2107UNHS-0293_Br2720_Mid_Bulk,Oligo,0.23139901249094671,677
2107UNHS-0293_Br2720_Mid_Bulk,OPC,0.03496861359221654,677
2107UNHS-0293_Br2720_Mid_Bulk,Excit,0.3790541202764518,677
2107UNHS-0293_Br2720_Mid_Bulk,Inhib,0.12954150968455574,677
2107UNHS-0293_Br2720_Mid_Cyto,Astro,0.10445501032505768,677
2107UNHS-0293_Br2720_Mid_Cyto,EndoMural,0.0638660367207048,677
2107UNHS-0293_Br2720_Mid_Cyto,Micro,0.03757176323023132,677
2107UNHS-0293_Br2720_Mid_Cyto,Oligo,0.2147529721107994,677
2107UNHS-0293_Br2720_Mid_Cyto,OPC,0.03610287579757545,677
2107UNHS-0293_Br2720_Mid_Cyto,Excit,0.3849622966345976,677
2107UNHS-0293_Br2720_Mid_Cyto,Inhib,0.1582890451810338,677
2107UNHS-0293_Br6432_Ant_Bulk,Astro,0.1740388484345782,677
2107UNHS-0293_Br6432_Ant_Bulk,EndoMural,0.06747240329449525,677
2107UNHS-0293_Br6432_Ant_Bulk,Micro,0.0299683728550424,677
2107UNHS-0293_Br6432_Ant_Bulk,Oligo,0.1588220524514337,677
2107UNHS-0293_Br6432_Ant_Bulk,OPC,0.057603797294718526,677
2107UNHS-0293_Br6432_Ant_Bulk,Excit,0.3886126044721345,677
2107UNHS-0293_Br6432_Ant_Bulk,Inhib,0.12348192119759742,677
2107UNHS-0293_Br6432_Ant_Cyto,Astro,0.16804502415924846,677
2107UNHS-0293_Br6432_Ant_Cyto,EndoMural,0.06797626872644033,677
2107UNHS-0293_Br6432_Ant_Cyto,Micro,0.035539831988629964,677
2107UNHS-0293_Br6432_Ant_Cyto,Oligo,0.13115076635053927,677
2107UNHS-0293_Br6432_Ant_Cyto,OPC,0.05359712568927882,677
2107UNHS-0293_Br6432_Ant_Cyto,Excit,0.39457920397772894,677
2107UNHS-0293_Br6432_Ant_Cyto,Inhib,0.1491117791081342,677
2107UNHS-0293_Br6432_Ant_Nuc,Astro,0.1625862738482567,677
2107UNHS-0293_Br6432_Ant_Nuc,EndoMural,0.07944153612627826,677
2107UNHS-0293_Br6432_Ant_Nuc,Micro,0.02729708168229801,677
2107UNHS-0293_Br6432_Ant_Nuc,Oligo,0.15274401152487158,677
2107UNHS-0293_Br6432_Ant_Nuc,OPC,0.059344078426935946,677
2107UNHS-0293_Br6432_Ant_Nuc,Excit,0.397201529394633,677
2107UNHS-0293_Br6432_Ant_Nuc,Inhib,0.12138548899672638,677
2107UNHS-0293_Br6432_Mid_Bulk,Astro,0.20582672958076068,677
2107UNHS-0293_Br6432_Mid_Bulk,EndoMural,0.07978510065785022,677
2107UNHS-0293_Br6432_Mid_Bulk,Micro,0.03646516949251983,677
2107UNHS-0293_Br6432_Mid_Bulk,Oligo,0.11766206634438263,677
2107UNHS-0293_Br6432_Mid_Bulk,OPC,0.06296418376774503,677
2107UNHS-0293_Br6432_Mid_Bulk,Excit,0.37971189898594315,677
2107UNHS-0293_Br6432_Mid_Bulk,Inhib,0.11758485117079845,677
2107UNHS-0293_Br6432_Mid_Cyto,Astro,0.20136902275869428,677
2107UNHS-0293_Br6432_Mid_Cyto,EndoMural,0.08799358179284279,677
2107UNHS-0293_Br6432_Mid_Cyto,Micro,0.0392164622819461,677
2107UNHS-0293_Br6432_Mid_Cyto,Oligo,0.0829479543685814,677
2107UNHS-0293_Br6432_Mid_Cyto,OPC,0.059348310402743895,677
2107UNHS-0293_Br6432_Mid_Cyto,Excit,0.3755032386625556,677
