sample_id,cell_type,prop,subset_run
2107UNHS-0291_Br2720_Mid_Bulk,Astro,0.037624836787002035,10
2107UNHS-0291_Br2720_Mid_Bulk,EndoMural,0.08021887929916612,10
2107UNHS-0291_Br2720_Mid_Bulk,Micro,0.043043104902412005,10
2107UNHS-0291_Br2720_Mid_Bulk,Oligo,0.3498706461580127,10
2107UNHS-0291_Br2720_Mid_Bulk,OPC,0.0518813154163947,10
2107UNHS-0291_Br2720_Mid_Bulk,Excit,0.3030073104620242,10
2107UNHS-0291_Br2720_Mid_Bulk,Inhib,0.13435390697498814,10
2107UNHS-0291_Br2720_Mid_Cyto,Astro,0.04426324455437912,10
2107UNHS-0291_Br2720_Mid_Cyto,EndoMural,0.07852791392176917,10
2107UNHS-0291_Br2720_Mid_Cyto,Micro,0.05559214915013756,10
2107UNHS-0291_Br2720_Mid_Cyto,Oligo,0.2923263890880907,10
2107UNHS-0291_Br2720_Mid_Cyto,OPC,0.04916030514413097,10
2107UNHS-0291_Br2720_Mid_Cyto,Excit,0.3481684713849509,10
2107UNHS-0291_Br2720_Mid_Cyto,Inhib,0.1319615267565415,10
2107UNHS-0291_Br2720_Mid_Nuc,Astro,0.048214368078430846,10
2107UNHS-0291_Br2720_Mid_Nuc,EndoMural,0.1183882344398338,10
2107UNHS-0291_Br2720_Mid_Nuc,Micro,0.04725538508956883,10
2107UNHS-0291_Br2720_Mid_Nuc,Oligo,0.24228166480757396,10
2107UNHS-0291_Br2720_Mid_Nuc,OPC,0.05878126979160148,10
2107UNHS-0291_Br2720_Mid_Nuc,Excit,0.3409541727969371,10
2107UNHS-0291_Br2720_Mid_Nuc,Inhib,0.14412490499605396,10
2107UNHS-0291_Br6432_Ant_Bulk,Astro,0.083742426919514,10
2107UNHS-0291_Br6432_Ant_Bulk,EndoMural,0.0947864724488445,10
2107UNHS-0291_Br6432_Ant_Bulk,Micro,0.04764949142871367,10
2107UNHS-0291_Br6432_Ant_Bulk,Oligo,0.27028581627917275,10
2107UNHS-0291_Br6432_Ant_Bulk,OPC,0.07695608340743258,10
2107UNHS-0291_Br6432_Ant_Bulk,Excit,0.2976626857348836,10
2107UNHS-0291_Br6432_Ant_Bulk,Inhib,0.12891702378143888,10
2107UNHS-0291_Br6432_Ant_Cyto,Astro,0.09732520259745628,10
2107UNHS-0291_Br6432_Ant_Cyto,EndoMural,0.08793465871579703,10
2107UNHS-0291_Br6432_Ant_Cyto,Micro,0.0715113079637692,10
2107UNHS-0291_Br6432_Ant_Cyto,Oligo,0.20026722104012973,10
2107UNHS-0291_Br6432_Ant_Cyto,OPC,0.06743511762862814,10
2107UNHS-0291_Br6432_Ant_Cyto,Excit,0.34880025438328366,10
2107UNHS-0291_Br6432_Ant_Cyto,Inhib,0.12672623767093602,10
2107UNHS-0291_Br6432_Ant_Nuc,Astro,0.0891806779480014,10
2107UNHS-0291_Br6432_Ant_Nuc,EndoMural,0.1118744709015496,10
2107UNHS-0291_Br6432_Ant_Nuc,Micro,0.04904842396363402,10
2107UNHS-0291_Br6432_Ant_Nuc,Oligo,0.21958710410760474,10
2107UNHS-0291_Br6432_Ant_Nuc,OPC,0.08193918911308258,10
2107UNHS-0291_Br6432_Ant_Nuc,Excit,0.3225707289489063,10
2107UNHS-0291_Br6432_Ant_Nuc,Inhib,0.1257994050172213,10
2107UNHS-0291_Br6432_Mid_Bulk,Astro,0.1273728914435898,10
2107UNHS-0291_Br6432_Mid_Bulk,EndoMural,0.11252931340393212,10
2107UNHS-0291_Br6432_Mid_Bulk,Micro,0.06498445958000673,10
2107UNHS-0291_Br6432_Mid_Bulk,Oligo,0.17491036238765964,10
2107UNHS-0291_Br6432_Mid_Bulk,OPC,0.09335469212171464,10
2107UNHS-0291_Br6432_Mid_Bulk,Excit,0.29578366480634216,10
2107UNHS-0291_Br6432_Mid_Bulk,Inhib,0.13106461625675492,10
2107UNHS-0291_Br6432_Mid_Cyto,Astro,0.13087176660599348,10
2107UNHS-0291_Br6432_Mid_Cyto,EndoMural,0.11878757110821284,10
2107UNHS-0291_Br6432_Mid_Cyto,Micro,0.08440786442438454,10
2107UNHS-0291_Br6432_Mid_Cyto,Oligo,0.13185156098755746,10
2107UNHS-0291_Br6432_Mid_Cyto,OPC,0.08067034613821703,10
2107UNHS-0291_Br6432_Mid_Cyto,Excit,0.3253016263726525,10
2107UNHS-0291_Br6432_Mid_Cyto,Inhib,0.12810926436298217,10
2107UNHS-0291_Br6432_Mid_Nuc,Astro,0.12318016788118451,10
2107UNHS-0291_Br6432_Mid_Nuc,EndoMural,0.13493691676859737,10
