"","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std"
"ENSG00000160087",0.112484315873829,4.46046573516845,2.01911551717268,0.0525802595774829,0.0604890485400526,-6.20173826614082,1.93835226832241
"ENSG00000230415",1.96107396312997,1.27469597788381,18.1853786459998,1.72950415396481e-18,1.01068972068228e-17,31.622359986786,8.77366032226607
"ENSG00000162572",-0.50849496783279,2.63200446889964,-3.9239800750314,0.000461963316428029,0.000615951088570705,-1.74968939148868,-3.50189403126354
"ENSG00000131584",-0.634576894266903,6.23495104279831,-6.86168868117492,1.43241430387886e-07,2.45120509752914e-07,6.4030967837239,-5.2610418411771
"ENSG00000169972",-1.49688036347545,1.8672508992899,-15.4724250942594,2.78223481073478e-16,1.14933957327664e-15,26.3310390961998,-8.18240958954433
"ENSG00000127054",-0.63800603405401,4.89439861559439,-11.6977410927151,1.05943138096148e-12,2.85119752937821e-12,18.3714955574085,-7.12255671154313
"ENSG00000240731",-3.47037404656177,-1.81927829193926,-10.7890942640464,3.53991150404689e-13,9.98639571269458e-13,19.2896104480287,-7.2720810237853
"ENSG00000224051",-1.32041480288017,3.38024884656168,-11.6257749823034,4.46134348820555e-13,1.24604342877922e-12,20.9741706559976,-7.24077307041567
"ENSG00000107404",-2.30766766043201,5.26038295344143,-25.5012956885171,4.47599713200623e-22,5.45145581732621e-21,40.4569110862595,-9.65960195064772
"ENSG00000162576",-1.53086957977309,0.804728941251612,-11.0608293215333,2.85325688046158e-12,7.33670886851361e-12,17.5063778803308,-6.98476868794103
"ENSG00000175756",-0.983318310331516,4.97144068638333,-6.66128639618853,2.0154334281779e-07,3.41153592845986e-07,6.37166866305362,-5.19790844639117
"ENSG00000221978",-0.277426269042302,5.85843114438363,-3.9742162344097,0.000413308435801459,0.000552789077268538,-1.61236494904615,-3.53143691542448
"ENSG00000224870",-2.31534496219764,2.48022075926396,-31.5586618761167,2.88549243112321e-25,8.71073441600614e-24,48.5683180979887,-10.3855342501372
"ENSG00000242485",-0.344228104035332,4.9664185712011,-3.81575002079714,0.000631297091597195,0.000834234259024728,-1.99493476670269,-3.41779900337723
"ENSG00000272455",-0.475235779872814,0.36853973901688,-3.15616163714978,0.0034608584969251,0.00434885164762326,-3.66900304500087,-2.92353092112515
"ENSG00000235098",-0.783333814393551,3.33729003613176,-5.25539568123667,5.82731265359748e-06,8.85859873138775e-06,2.47479706255976,-4.53255996294812
"ENSG00000225905",-1.99225765338416,-2.58068585379844,-9.97691670816012,3.41297060244148e-11,7.91504410231339e-11,15.2621426175879,-6.62755302316994
"ENSG00000205116",-6.48804917279477,0.813128226043575,-15.1634751699657,1.1699066615554e-15,4.43740370340814e-15,27.3067009210524,-8.00757682109249
"ENSG00000225285",-2.89552772165015,-3.29054681032472,-10.0096723882322,2.91119688041699e-11,6.79599959129729e-11,16.6555816264922,-6.65099423451348
"ENSG00000179403",-2.63897413770125,3.523166828944,-11.5113823283765,5.91832694744179e-13,1.63232319056414e-12,19.84142031414,-7.20235061243436
"ENSG00000215915",1.26502295523164,0.704200050339024,9.32463239989537,1.90195613847423e-10,4.11876706382033e-10,12.8035088200962,6.36905563540153
"ENSG00000160072",0.0403446382121381,4.13594174222742,0.525287105987788,0.603320000056782,0.624246027712841,-8.02758483301752,0.51963212919374
"ENSG00000197785",-0.245431621117895,3.73046574875269,-3.26929023548734,0.00260232391640813,0.0032958290564951,-3.36731757234594,-3.01118250233319
"ENSG00000205090",1.02974410353466,3.78013525889516,8.94440221874494,6.36165310684478e-11,1.43960525201024e-10,13.967180289493,6.53498355488168
"ENSG00000160075",-0.546725778141762,5.73099976281343,-6.08099213412244,1.06851084521069e-06,1.71157674677959e-06,5.0247649962406,-4.87858228790297
"ENSG00000215014",0.950921584303212,1.16700999510921,8.17950307054006,3.14535653220315e-09,6.13711151902637e-09,10.2634425401639,5.92382631952292
"ENSG00000228594",-0.230623578580847,3.45264713570068,-2.09466137425555,0.0442882839133922,0.0513142037731601,-6.0551438448273,-2.01135205353869
"ENSG00000286989",-0.286617386496136,1.89386788736571,-2.28879995076422,0.0286915881986717,0.0337615570088315,-5.67181571546742,-2.18769826965914
"ENSG00000272106",-1.67393898596816,3.47011064852359,-22.6005232116478,9.13037646012856e-24,1.70807678268931e-22,43.9860825418839,-10.0506064731096
"ENSG00000197530",-0.663923983849771,5.00688979118958,-7.94502863576286,6.96460319021419e-09,1.32238353229957e-08,9.4424410303014,-5.79177590134449
"ENSG00000248333",0.589831800211141,4.18231123566419,9.36174147844697,2.07684452724108e-10,4.48155844954514e-10,12.8973880168432,6.35554831838031
"ENSG00000189339",-1.04977056684858,5.12870125863083,-11.8173848291042,9.6189616361316e-13,2.60059495551262e-12,18.3695463491119,-7.13585178328686
"ENSG00000215790",1.47555272557232,3.78388916875893,18.3926086620988,6.50721504074818e-18,3.43755362308145e-17,30.5738859170644,8.62326409278422
"ENSG00000008130",-0.442922123315355,4.2911499468135,-8.07782327939089,4.14994571316266e-09,8.02628860962135e-09,10.3162655276547,-5.87810304472146
"ENSG00000078369",-0.948368953453875,8.53780899565147,-15.2096165333577,1.2376073515833e-15,4.68312531154083e-15,26.0268720612463,-8.0006533683294
"ENSG00000231050",-0.689996144163359,-0.65408599931288,-3.38593678382256,0.0016498964520119,0.00211906700672946,-3.04593770776043,-3.14693852751546
"ENSG00000178821",0.0234306923022925,-1.38891338844126,0.108487907824893,0.914259252241592,0.920829154476247,-8.17259402490303,0.107667750366911
"ENSG00000142609",0.884542130767535,3.2585395410032,3.65661034222797,0.000764494978347695,0.00100364119221085,-2.28632629640582,3.3653396152482
"ENSG00000233542",-0.412336761816916,-0.0511874384458692,-0.956759327732834,0.34468279100069,0.366604317578426,-7.72374992204457,-0.944953157704281
"ENSG00000187730",-2.00779397520798,5.61845600705708,-4.36138169453742,9.40119827215557e-05,0.000131588461192254,-0.267652694875447,-3.90554828676761
"ENSG00000067606",-0.545631197936506,6.84725196354014,-8.87168488422931,7.87575419850469e-11,1.76661779684482e-10,13.7360766778916,-6.50295465510958
"ENSG00000162585",0.698154227412306,3.47975529181212,8.57536431436973,1.16741063435772e-09,2.3667170018089e-09,11.1655135820058,6.08465685564588
"ENSG00000157933",0.569200577402105,5.95083678757218,6.31567948661048,6.23071669675541e-07,1.01648458997414e-06,5.27934908535565,4.9839252228173
"ENSG00000116151",0.994654215771464,3.83938709770194,9.62070789570761,5.35217561332976e-11,1.22086568498325e-10,15.9224993625531,6.56079472845415
"ENSG00000272420",1.43406490880429,0.670130057119236,12.9660797940552,4.26504637134071e-14,1.34075776645075e-13,21.5759967202602,7.55264553194389
"ENSG00000157916",-0.997551563859328,5.37667286388195,-16.6315104144324,3.9882828815607e-19,2.6290808394312e-18,33.1317714206576,-8.93729066358543
"ENSG00000157911",-1.48739887266423,3.80794238155289,-26.8434968760289,1.82940347000997e-26,8.076816320094e-25,50.2646789207981,-10.6455299281393
"ENSG00000149527",-1.39282979960669,4.71005576858442,-14.8076662238333,2.04319030080673e-15,7.50160929568542e-15,25.2574750619695,-7.93869528813355
"ENSG00000157881",-1.96190542145794,3.73173364059192,-21.3655555088794,1.56063675762044e-20,1.33401960985368e-19,38.2979644211485,-9.28878218295736
"ENSG00000197921",-0.866125738724262,1.68173070034507,-4.54078990744635,8.58405502834786e-05,0.00012045642574543,-0.0750049442684251,-3.92748001777694
"ENSG00000272449",1.07983453802424,0.909624137566488,6.7491007201406,5.15429541952301e-08,9.14730751771444e-08,7.23626002041951,5.44590392210942
"ENSG00000157873",-0.596991459253554,2.70591964281933,-1.94114245732933,0.0596175806297353,0.0682337312975454,-6.34497243082434,-1.88361123798657
"ENSG00000157870",-1.65446283465868,4.29548817928184,-16.8412469666465,4.08752190464888e-17,1.90112290850933e-16,28.8007523150205,-8.4103605738494
"ENSG00000177133",-2.74319449544431,2.6389110349191,-7.8707174387729,1.5846600705669e-09,3.17363311932542e-09,10.7658388284453,-6.03550532134331
"ENSG00000142611",-0.10617495877095,3.55581902534862,-0.354960161269795,0.724564573299276,0.741571159922644,-8.12104156902006,-0.352364964714299
"ENSG00000287828",-0.939478761918997,-3.33329318491449,-1.88564255652407,0.0685553774191441,0.0781341055322416,-6.44250900024804,-1.82133876374501
"ENSG00000130762",-0.915911571807069,-0.291646350651956,-4.66726859088474,5.26953183360446e-05,7.4939549187836e-05,0.475253593054937,-4.04333911840593
"ENSG00000162591",-0.868785386435776,1.89519462416375,-5.64540742743551,2.78380148557822e-06,4.33641476892575e-06,3.42623807583903,-4.68615891041271
"ENSG00000238260",0.74518659545706,-0.536451157222864,3.68831435082312,0.000856018755038331,0.00111955056017011,-2.34755641091358,3.33401553879735
"ENSG00000158109",-1.86596445646276,6.0312861804199,-15.0464823402341,1.1276881744104e-17,5.74746700146828e-17,29.7337117474723,-8.56010086533957
"ENSG00000116213",-0.235549106356092,3.35176182497434,-3.27183627193863,0.00261818366254543,0.00331543980213339,-3.42908610981284,-3.0093371849197
"ENSG00000235169",-0.00255486313705622,-1.60991791189874,-0.0107446500220681,0.991482887533868,0.992044634212357,-8.18357498218926,-0.0106748201952489
"ENSG00000130764",-1.57434672332339,5.05111228698383,-23.4788239444499,1.71812804300894e-21,1.83891765088108e-20,41.4899801829932,-9.52082306498273
"ENSG00000116198",0.340866391965989,5.25969277478129,6.96254194163854,1.09513347006762e-07,1.89367169229794e-07,6.66290741340995,5.31018610719865
"ENSG00000169598",1.8787043686687,3.55806507611413,26.6393577220689,7.5581439319108e-23,1.11509458510898e-21,41.6036605305695,9.84017209471444
"ENSG00000198912",-0.959975326142026,3.11404488182412,-11.3242553091118,8.52584130755874e-14,2.5812850590003e-13,20.6602650973481,-7.46193891517332
"ENSG00000284703",-0.137159587533038,0.903441097516301,-0.427770677565551,0.671727965870107,0.690214457279694,-8.0729917598217,-0.423777668396694
"ENSG00000196581",-0.436429860009676,6.79229428963406,-3.12819864031092,0.00335280136685216,0.00421546861302927,-3.71929488023699,-2.93339213135755
"ENSG00000236948",5.29238778307227,1.09910464926217,12.8852303169612,2.05219341800553e-13,5.95395691834692e-13,21.6275948494715,7.34535131813101
"ENSG00000131697",1.3925015305044,5.07983785545795,11.0774421380141,2.78410343968705e-12,7.17142163723356e-12,19.9573896640403,6.98821257257346
"ENSG00000069424",-0.889239011492396,7.2556705726896,-6.59707880905485,8.3213960204535e-08,1.44898297891154e-07,6.71619922248569,-5.36001734891867
"ENSG00000116254",-0.266388787036654,7.90419587947328,-2.70621261891545,0.0113479762885946,0.0137555948422391,-4.77945876079986,-2.53179670674562
"ENSG00000116251",0.412796247368026,5.96935022771158,3.02499802928428,0.00512146357780993,0.00636892097627797,-4.0032380722853,2.79929303885004
"ENSG00000226944",-0.88484731435242,-1.74535146931975,-4.36181516176469,0.00013567786493188,0.000187838749976246,-0.540208129572066,-3.81591744489265
"ENSG00000158286",0.679439817711328,3.27715226852169,5.70515052946627,3.17189517299317e-06,4.91710575448204e-06,3.23062891133945,4.65936293606378
"ENSG00000116237",-1.86617959565535,5.04901865813236,-26.1507455179685,4.73906296111229e-26,1.87230093720902e-24,49.3008720619047,-10.5565200184936
"ENSG00000158292",-0.549057247859689,2.97305994712167,-2.66482787326229,0.012049038565327,0.0145833747559232,-4.86735729341033,-2.51070486597089
"ENSG00000097021",0.0918944217676706,6.3850968445528,1.46630020051522,0.152909763836031,0.168995959030247,-7.10909680322917,1.42932875896378
"ENSG00000215788",1.62956090404651,3.74023246031125,11.0114555779602,4.31892398868768e-12,1.09069351694873e-11,18.8674702958281,6.92633194257688
"ENSG00000171680",-0.773796727356977,5.1338454236987,-5.53648037366751,2.39632293098093e-06,3.74903109152403e-06,3.35936307689858,-4.71675812204376
"ENSG00000162408",-0.318307877436149,5.20557960783205,-8.93020373542863,6.89211822722468e-10,1.42339852523433e-09,12.9616423194857,-6.16854512477557
"ENSG00000204859",0.21470373971415,3.4431641822,2.8478915210618,0.00763996739842351,0.00938260252129063,-4.44562563421962,2.66758010561639
"ENSG00000162413",-1.51978189255812,4.83149085053715,-19.3168495563156,2.55825378427115e-19,1.73767489956077e-18,36.078660841716,-8.98624325721759
"ENSG00000116273",-0.914162862698579,3.29059837616072,-14.0083941676507,2.1487187520911e-15,7.87105852767659e-15,24.7825838428139,-7.93244558614976
"ENSG00000041988",-0.813012325018954,3.27197295987976,-14.5769621524937,1.40614281714714e-15,5.27340882370323e-15,24.6043909646061,-7.9849192856365
"ENSG00000007923",-0.0917904048192126,5.63135288560681,-2.1595021297766,0.0386575407219731,0.0450324649835122,-5.9328029445702,-2.06781374471566
"ENSG00000237436",1.73297873825861,-0.833946050670504,10.8333943508741,3.53063896002466e-12,8.9687980486242e-12,19.1195716587987,6.95479946479524
"ENSG00000171735",1.21778905378636,8.72411953379377,15.6946791496342,3.58868810679947e-16,1.46028184253637e-15,29.7306347978197,8.15169150666914
"ENSG00000237402",-0.457183074813197,-2.22906964270265,-1.92462240307055,0.0617204098182105,0.070581003521958,-6.37469815829133,-1.86829897222783
"ENSG00000270171",-0.312208183610928,-1.6236385714397,-1.4909333429973,0.146462673242282,0.162185277743836,-7.06612660337732,-1.45214003067541
"ENSG00000270035",-1.09465235004568,-2.52383830886431,-4.65336621469474,5.88103531246898e-05,8.33339353431776e-05,0.362253539522936,-4.01753399560688
"ENSG00000269978",-0.0595782316430089,-1.78853790929156,-0.235493578864194,0.81507897354134,0.827448532578757,-8.15284485436533,-0.233878926780454
"ENSG00000049245",-1.44786863922961,4.59723448608665,-11.5260105296581,5.03284665673328e-14,1.56699703733973e-13,21.1996537634179,-7.53106411487218
"ENSG00000269925",-0.965931414610726,-1.10275878006286,-6.97557632679133,8.29401996656473e-08,1.44464338307065e-07,7.01968277106949,-5.36061262335642
"ENSG00000049246",0.810865549444193,6.32469093208829,12.9650858694125,1.09178014280655e-13,3.26351342619563e-13,20.693460996698,7.42929499455402
"ENSG00000116288",-1.44486815521684,6.01415209014167,-12.929707329231,1.0347514161839e-13,3.10355129242659e-13,21.3983439755472,-7.43638861006451
"ENSG00000116285",-0.349399788854977,4.78703944918097,-5.49837055827905,5.73103326652702e-06,8.71673822124427e-06,2.61215744296431,-4.53607674516895
"ENSG00000162426",-0.0555892146449344,4.00616912832008,-0.526702531595914,0.601434238825609,0.622404257700572,-8.04574158846859,-0.522339116063476
"ENSG00000142599",1.95766746537466,8.21598407766369,28.1289131641995,6.69331520851726e-23,1.00342908813595e-21,45.3001231524695,9.85238989205163
"ENSG00000074800",-2.98960224871641,7.47186038462402,-31.0081836694777,2.07744888446196e-24,4.66765232819315e-23,47.9277836739187,-10.1954664366674
"ENSG00000230679",1.27076482240941,-2.41832252309398,4.89002533379875,2.90936664572901e-05,4.2117726832998e-05,1.13164706095824,4.18044696382104
"ENSG00000142583",-1.75653684266283,2.14997891926713,-10.414533211515,1.25242973629068e-11,3.02570576510169e-11,15.4697051301019,-6.77403082018723
"ENSG00000228526",1.97744554490642,3.15910770964726,8.9539591334871,4.95007364381479e-10,1.03367979838914e-09,12.6044171801402,6.22067919265724
"ENSG00000049239",-0.462314852544971,4.30098751289683,-7.44584005714905,2.99413395529983e-08,5.41544506868035e-08,7.93088479109728,-5.541779378779
"ENSG00000171621",0.256596815355329,3.03237769589798,1.24693357489927,0.221505504493717,0.240992312060069,-7.38653102092019,1.22253466157395
"ENSG00000284693",-0.91706552615716,0.435413965913166,-6.1855105616861,3.05910409548106e-07,5.10380522684889e-07,5.41223477941303,-5.11976882939649
"ENSG00000171612",0.422815443289597,4.67850328260755,4.20612692363338,0.000217357044268018,0.000296686149464616,-1.01361298555679,3.69793906869305
"ENSG00000188807",-0.692917353362057,3.35186036655854,-10.3005426278276,2.43961661788591e-11,5.7383490896749e-11,15.0540365774685,-6.67695268922752
"ENSG00000171608",-0.385339357571903,3.74406027205849,-2.27598908026117,0.0300124852935075,0.0352571336581748,-5.69937069812345,-2.16992556481853
"ENSG00000171603",-1.49502469188856,8.95396918041349,-13.8125167081859,9.99374321735143e-15,3.36298599882672e-14,24.7273599009237,-7.7393359015463
"ENSG00000178585",-0.223643139387111,5.22205049198231,-3.78409489445089,0.000680917570628803,0.000897187517518814,-2.10849485323808,-3.39714949372457
"ENSG00000162441",-1.02626865798959,4.92995567505433,-12.8677237407046,3.65368441861711e-14,1.1567598930222e-13,23.9542353998034,-7.57276302673675
"ENSG00000173614",0.721272897317802,3.4069519882876,12.2877236523316,1.96867054361873e-13,5.72103370088972e-13,19.7808416052439,7.3509065318146
"ENSG00000162444",-0.610767083165486,0.593743362943187,-2.02740292943935,0.0508701100574441,0.0586209555376485,-6.18532413799204,-1.95257386874643
"ENSG00000130939",0.983850976630386,6.82950827224033,18.3437244831528,1.60426946190131e-17,8.01000811342299e-17,32.5783267644025,8.51936755999909
"ENSG00000054523",-0.720156822985295,9.42509303491267,-15.9347839317083,1.68084801349597e-18,9.8400472332782e-18,31.6680618302476,-8.7768715429302
"ENSG00000284642",0.554780674177818,2.44240042413443,5.87370890148753,8.22486576527516e-07,1.3291648006475e-06,4.44735241543839,4.92995476854077
"ENSG00000142657",-1.54989934342232,4.85337243335735,-30.403595183706,3.49475274558108e-24,7.44479294173243e-23,46.3935068252877,-10.1448051105106
"ENSG00000175279",4.00684633687073,0.853531605225693,32.3055640813553,2.02361973122619e-29,3.02602324923245e-27,57.0893355759702,11.2618940507968
"ENSG00000241563",1.81859811633539,1.67324304264657,6.03499741420627,4.93041206191583e-07,8.10038859553759e-07,5.03070381481932,5.02900123891115
"ENSG00000160049",-0.948339080416551,4.97345977144625,-14.9529158391282,1.34813452062787e-15,5.06985852518915e-15,25.0259459974007,-7.99011452942434
"ENSG00000142655",1.6524302503252,5.05742620807751,20.9225445089109,1.41599097453613e-22,1.96282579358776e-21,41.196648909551,9.77681299814926
"ENSG00000287727",-0.670117914736704,-0.147011498756116,-2.34489901040305,0.0243079597516326,0.0287893883182772,-5.55346125229216,-2.25222653857693
"ENSG00000120948",-0.831593640564244,5.89440816698313,-15.3467978051717,1.13821362959661e-15,4.32555470167337e-15,25.5382337166331,-8.01095470966203
"ENSG00000116649",1.01207595914022,4.3596925892431,9.57321486845655,1.33324514303583e-10,2.93214311656447e-10,13.4876813150391,6.42333058281801
"ENSG00000171824",0.0258654806952928,5.48949968872874,0.440261859348189,0.662942838634815,0.681544448148261,-8.07973217166281,0.435853756221184
"ENSG00000230337",0.186956407582861,-1.22266412901329,1.1388239569689,0.261842060953485,0.282458664494444,-7.52442427563499,1.12204793101192
"ENSG00000198793",-0.914172342223966,6.83550157947405,-13.9210672496868,1.41653161077076e-16,6.09900880621986e-16,27.1607837065774,-8.2633390447132
"ENSG00000120942",-0.106741448372017,3.26370465651108,-1.37602142809742,0.178428640436663,0.196192627489662,-7.22617862506093,-1.34560902225702
"ENSG00000204624",0.102302806532863,3.3315791216959,0.579380595197601,0.566578540114683,0.588090808653186,-7.99223842029161,0.573097706407507
"ENSG00000116661",-1.31921308223382,5.78556801915484,-11.1902567321208,2.47171874728247e-12,6.39006779051506e-12,19.2787115549426,-7.00489457889668
"ENSG00000132879",-0.928513039793609,6.07234115409592,-10.9508219017988,6.03828871319907e-12,1.50318830948824e-11,16.7909032582088,-6.87874322138862
"ENSG00000116663",-0.552321929879849,2.28978341515807,-6.49764517053651,3.06370551532867e-07,5.11099937660158e-07,5.45125593582534,-5.11948535930867
"ENSG00000116670",-1.44046727386752,2.54081536086593,-17.2286985829787,9.40864275957902e-18,4.84987247910582e-17,29.7550636305784,-8.58095776267688
"ENSG00000162490",-1.07512478957857,0.903189972004402,-7.02213019800602,6.84403138613658e-08,1.20108908157778e-07,7.06170103744748,-5.39521823962141
"ENSG00000177674",-1.14953653920207,1.16285734136835,-7.96136272812681,4.34711397363569e-09,8.39108457475203e-09,10.3254817564834,-5.8704127932927
"ENSG00000177000",-0.526196476298801,4.97162432042959,-9.06507162853695,4.29771916469571e-10,9.03651868657296e-10,12.2754681517489,-6.24281252217684
"ENSG00000011021",-0.733899657913534,5.81966792990178,-11.5445368811195,1.81420499915071e-12,4.76981692496673e-12,17.8446357973377,-7.04806683712401
"ENSG00000175206",-0.95876396784902,0.153585546251835,-4.37814141520794,0.000125271526712283,0.000173813259093252,-0.485033959972428,-3.83557371233643
"ENSG00000116685",-0.840869089273249,4.23706675849466,-11.8712974614755,4.17053928803926e-13,1.16722224765092e-12,19.62363358307,-7.24990828850554
"ENSG00000083444",-1.45611270039597,3.88908718487026,-19.7111991876037,6.12299214865053e-19,3.89805484301256e-18,32.7153609511684,-8.88978017976402
"ENSG00000116688",-2.11727238094721,6.52559132368806,-35.984314048439,1.86469542915555e-26,8.21210006954788e-25,51.7298948415598,-10.643750306323
"ENSG00000116691",-0.910423018169149,2.79004563187772,-11.1134215020057,2.37193187758141e-12,6.14739021985436e-12,17.2323846314083,-7.01066196124094
"ENSG00000028137",-1.02532911830059,1.81532482092579,-3.74585088348585,0.000723536149024415,0.000951638369834749,-2.21294445945476,-3.38050174785028
"ENSG00000048707",-0.872664395879852,8.071324179058,-17.4335140182445,1.96480746901939e-17,9.66532030720959e-17,33.6738930599929,-8.49585524272801
"ENSG00000162496",-1.20455578033063,3.0000265491598,-4.53205502250739,7.65706937369554e-05,0.000107756669965307,0.035679012758175,-3.95488743734357
"ENSG00000272482",-1.94770934829939,-3.6315119318594,-5.00059167584813,2.17010088596833e-05,3.16858054123197e-05,1.58839380833427,-4.2466297928768
"ENSG00000162494",-0.0163270947994513,0.298485294118591,-0.0685005338326447,0.94581292166854,0.950387265813168,-8.16691878003989,-0.0679657212164848
"ENSG00000162493",-0.177681600517858,2.26059892927619,-1.04533307391788,0.303888546777732,0.325392829574511,-7.6096747512888,-1.02813028426809
"ENSG00000116731",0.67177897257604,7.34076075545907,14.393803322709,6.44201451164117e-15,2.22764786128026e-14,23.5394806905014,7.79497713024528
"ENSG00000189337",4.940545910016,8.31311002514146,53.8956629510899,2.11977869848641e-31,8.42463624871072e-29,64.136955356336,11.656750888096
"ENSG00000171729",1.31222175666665,1.79460788922189,7.41987359286507,2.40058740974451e-08,4.37010345903391e-08,8.20773448791754,5.58033285625807
"ENSG00000142634",-0.916937487683863,5.51349358221288,-3.93214824206878,0.00034170823294869,0.000460478244477213,-1.52696739411535,-3.58143800109661
"ENSG00000132906",0.74234057352067,3.71097508133066,11.1658819165856,3.12131306618488e-12,7.99222687383282e-12,17.0080708897357,6.97215097929936
"ENSG00000116138",-0.358060492932543,5.65821429865774,-10.4079545715691,1.75846666378229e-11,4.19145920939333e-11,15.4411650803787,-6.72478933692088
"ENSG00000272510",0.812405126919126,-3.50645419001599,2.67273362954353,0.0109895572709606,0.0133394447319517,-4.80523546843432,2.54303070086412
"ENSG00000116771",-0.604501287990237,2.01992670187994,-8.89380860518297,3.19056025499808e-10,6.78205273269934e-10,12.8217602111473,-6.28922438304513
"ENSG00000197312",0.124112834529474,5.4680893506828,2.63859054975912,0.0131240898174066,0.0158454519843715,-4.94602261552613,2.48038416534371
"ENSG00000116786",-1.42956678364305,6.56836992509537,-23.3776715775349,4.25455427179452e-21,4.2092676997138e-20,39.4851009758535,-9.42614073259196
"ENSG00000162461",1.2338849205532,1.44215261165994,10.6813882439611,8.57544151144342e-12,2.10365741203071e-11,16.0545301062245,6.82858807682699
"ENSG00000162458",0.519107461961209,1.09803986446894,3.91561591850471,0.000358825861309049,0.000482514635705308,-1.55269884886994,3.56864966100687
"ENSG00000233954",-2.31274634804088,1.33257462499486,-22.2993111380562,1.96592236853161e-20,1.6501040412675e-19,36.1662418007711,-9.26417443273976
"ENSG00000179743",1.22463945495714,2.70938957406592,14.3359905793228,5.41943771634659e-15,1.8899539903373e-14,24.3810469846905,7.81677376595239
"ENSG00000065526",-0.250000370943474,6.73186903155386,-3.68055537758519,0.000922531144445289,0.00120395359229263,-2.40112120890561,-3.31314507343689
"ENSG00000116809",-0.990538110646912,4.06707068611196,-19.084013156179,1.12321014892003e-18,6.8234919951592e-18,32.0683320209854,-8.82211180975766
"ENSG00000183888",-2.65667196961065,0.567405254949353,-6.38198918053643,3.40175355062869e-07,5.6530505038207e-07,5.98692745329338,-5.09970939494349
"ENSG00000173641",-2.22766502138556,-1.17582530186452,-8.53864925465196,1.00484669020336e-09,2.05009156065057e-09,12.0499227534482,-6.10863845148082
"ENSG00000185519",0.202669805389459,1.84492545349548,1.84003879100591,0.0756146381089637,0.0858693658931451,-6.49158484995694,1.77671806749361
"ENSG00000142627",-1.75370426649728,-0.106595564959009,-7.31666869916718,3.79839751740469e-08,6.81288849861535e-08,7.77988237984596,-5.49997748351899
"ENSG00000288398",-3.01759367458172,1.96376925447293,-28.1977366888213,1.16748076314894e-23,2.11680803667458e-22,43.4343350762988,-10.0263541772313
"ENSG00000132881",-3.21689494313562,1.16011415663817,-31.6457092518379,4.3416525569987e-29,5.55605682294182e-27,56.3618689576583,-11.1944341514192
"ENSG00000037637",1.28281391914904,5.9923638537855,16.1928819924109,9.81160072729922e-19,6.01850881709288e-18,32.2158752726677,8.83723569388432
"ENSG00000055070",-0.583732528256668,4.26911660802703,-7.64131296000068,1.45183827938123e-08,2.68419849391462e-08,8.67196144293063,-5.66715992014363
"ENSG00000157191",-0.106435322341137,3.52916465785101,-1.37555370732508,0.178881728919467,0.196654091927153,-7.22213787082683,-1.34420616415482
"ENSG00000219481",-1.53569303011719,5.16916017707435,-16.458163496196,8.40572473566231e-17,3.73728849022649e-16,30.1590898353367,-8.32538197672458
