"","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std"
"ENSG00000228794",-0.594540561685522,5.15804591632936,-7.92226469270598,6.75641012090221e-09,1.07204135431386e-08,10.7818246066054,-5.79686980688927
"ENSG00000225880",1.29340218533491,0.00802572046914589,7.88097506996493,5.104499437034e-09,8.16239225443865e-09,10.3775066104164,5.84372916468379
"ENSG00000187634",0.423680017735771,-0.387163235868978,1.25509875588785,0.218918662647498,0.23302414455758,-7.37011525680654,1.22940855946905
"ENSG00000188976",-2.04379592722366,5.2832126217465,-31.3945927779727,1.69602305236975e-24,1.94239734791504e-23,47.0681129346253,-10.2151581756758
"ENSG00000187961",-0.830241088429265,2.46619636714333,-7.9985569431049,6.22525128555255e-09,9.89807668162943e-09,9.476592254227,-5.81059145651299
"ENSG00000272512",-0.562411013375639,-0.248457571691078,-2.55624762362389,0.0158382228439587,0.0180279094698235,-5.10358333780348,-2.41262229968791
"ENSG00000188290",1.70969595356988,3.40335636953508,14.6330584932245,3.58504325073053e-15,9.08348117760419e-15,24.0716397810254,7.86864449407192
"ENSG00000187608",-1.45030622309958,3.15726738182267,-10.8330358427468,6.42232637570741e-12,1.23765041242899e-11,16.4171403115736,-6.86995254771853
"ENSG00000188157",-2.17226871930224,5.08604128367314,-12.438324083838,4.44983111821752e-15,1.11656745592102e-14,23.6648065306684,-7.84156002887553
"ENSG00000131591",1.70768611547358,4.47574692669081,15.1487227391953,1.17262831615525e-15,3.11782837448083e-15,25.8387764723932,8.00729095920638
"ENSG00000186891",-0.785370234547742,0.0874377822026312,-2.82946502249143,0.00736007480749826,0.00852600335194616,-4.44308164830674,-2.68009736758102
"ENSG00000186827",-0.465439734432907,-0.890054203689409,-1.72631673778527,0.0942165157450379,0.102726657285755,-6.69433718864564,-1.67356299779777
"ENSG00000078808",-1.14558374427868,5.41957236789804,-14.2111327507399,1.01604771279178e-14,2.47256477992322e-14,24.2025165880409,-7.73723173069107
"ENSG00000176022",-1.8654995372258,3.69320267795683,-20.2642107088726,3.91778578033171e-19,1.58071959974087e-18,33.6876357378003,-8.93926182817222
"ENSG00000184163",0.881240570533996,-1.53063128070301,3.88186345860508,0.000512804942122324,0.000630386696218867,-1.81529968289251,3.47397702426
"ENSG00000160087",-0.510798732491679,4.65378858548899,-9.92775275096445,6.11151580598693e-11,1.09874141437167e-10,14.2522521741606,-6.54098451994318
"ENSG00000230415",2.0282491031933,1.12521726676522,15.550852024442,8.72977303888957e-17,2.61522971784207e-16,29.4531164642524,8.32090020241818
"ENSG00000162572",-1.25617135689843,2.87097128039892,-8.51466159373041,1.59558394249892e-09,2.62291840496425e-09,10.848779031727,-6.03439595523052
"ENSG00000131584",-1.22353556631773,6.40063758681119,-12.2268336680765,4.18870768952865e-13,8.85263018155528e-13,19.4585757933284,-7.24931949568528
"ENSG00000169972",-1.93228835664768,1.9625505893816,-17.9589875205132,9.52436745782397e-18,3.181996392455e-17,30.3851209527552,-8.57955161609481
"ENSG00000127054",-1.41874095960218,5.16210063481051,-21.4810205226441,9.19353186353512e-20,4.05286502022043e-19,35.0760968452301,-9.0980887958896
"ENSG00000240731",-2.79221707981685,-2.2911319941951,-9.62100510524945,8.40946923903115e-12,1.60656887452715e-11,16.0438757269674,-6.83139182566578
