GeneSymbol	Inhib	Inhib.1	Inhib.2	Inhib.3	Inhib.4	Oligo	Oligo.1	Oligo.2	Oligo.3	Oligo.4	OPC	OPC.1	OPC.2	OPC.3	OPC.4	Excit	Excit.1	Excit.2	Excit.3	Excit.4	Astro	Astro.1	Astro.2	Astro.3	Astro.4	EndoMural	EndoMural.1	EndoMural.2	EndoMural.3	EndoMural.4	Micro	Micro.1	Micro.2	Micro.3	Micro.4
ENSG00000136750	7227.39419087084934290	7191.31839569601561379	7275.09031465209136513	7157.81232620640548703	7192.84700829738449102	463.33028002208044427	458.95435157377818314	457.42182008409770333	434.44835879063180073	490.81265768561229379	256.08912030740134469	266.83141930086867433	246.17329272677463337	277.21692375643146988	273.50003058061622596	402.89260652996256340	392.57993806573881557	381.44582091249026234	441.83062348366030392	408.39050710186199922	463.56323470468288406	427.61068273351997959	479.86075322963898770	472.39928878285365954	501.64023946311755253	366.98237917372046013	351.74082227678047730	373.94104944218332776	471.53729297434034606	386.57644455387492144	587.66077230512360074	454.33907694938199029	564.41010388570566647	567.39017173331785671	328.45973990587214075
ENSG00000150556	2367.32341753437231091	2375.82773711267827821	2411.79795509105724705	2373.24496801444774974	2367.67385252610893076	45.84259203933838478	41.72218122702324905	54.06698997070196810	47.76028184718654046	34.11764681596006454	44.16140868196287528	51.29324763853109914	74.84850901777308252	60.00355529730883575	45.39749035692350532	205.63009275056117531	212.93450215822238647	209.38679664194691554	205.87182599878440215	216.23522522707710891	141.63646177457621889	154.49116951964651889	164.89149253943278950	163.80156503761901376	202.69935655001043529	61.76192949245078978	62.52122102915186730	89.86551157585275007	75.18315538311132684	78.53085618284842440	10.26676026676026510	27.76024219909455226	5.47975231519535111	21.20810035177641240	19.19613942897582604
ENSG00000189056	6041.07058042196058523	6083.60248965339451388	6209.79488509277325647	5838.81606910695518309	6170.60893863013825467	364.35662802227767543	350.50308579005456977	374.15336873648612936	411.15189453820175913	350.12459592783199014	230.38353954893023001	204.10724705359709219	291.87131650364381130	284.52882358142710473	279.29566973114771145	264.40750040256870079	242.43568560631908326	256.51503992276343524	222.84371036830398793	244.67526610283536570	192.15096609753473444	195.31789909874612476	188.08298072249860411	224.95312897184328449	222.59640742430335081	237.61637398796585785	294.82767487841567799	227.82935772386954909	219.90329762710206296	286.04507613363426799	223.52180292737136824	261.47095598540875017	131.75008955536827671	123.07048833575467484	224.49075564442881614
ENSG00000144596	2754.06681661049378818	2778.68642024286009473	2744.72705385675590151	2761.06987631391803006	2748.85856155727560690	75.64166082775992095	70.68192458431430225	66.76126951391137254	69.88443108481521904	72.02930526818998658	70.77642675129021654	55.53366876843524835	70.06936689220481185	61.54224704502667009	70.22863937869759354	143.13122783753294698	145.61619604331457367	132.50389142923648933	130.85999695607725357	132.06227133851578515	89.71712939585307822	77.06426327627956141	83.18147106171890925	99.23605353902456727	84.59479308872434444	405.59043032698207298	414.51196774580245119	401.87486573324400752	400.08796038956489838	448.83789243799651558	60.13324489580313781	58.43842062534242388	113.61947660946137262	136.54563911841535173	19.26794060822413002
ENSG00000151136	9189.47127815919520799	9066.03393042557945591	9097.18783874513246701	9209.03782870601207833	9059.14034584096771141	200.77429176855139303	229.92092153902527230	224.94786001299920031	196.29795998898839571	213.08219637220241793	596.95184408564284695	621.76855969284247294	652.23582888231010202	670.30560366380814230	546.33033607259062592	406.59724498062342946	393.67850330883800325	383.75814496086161398	408.45348827046962015	384.10980635323096521	680.55802793979898979	667.58606862413478211	623.72013786502645871	659.87524632558131543	604.06760575021746718	143.85478937279543743	190.80445506768373320	128.35719180150687180	117.70640559410497872	176.57037812089453155	313.24388575598305806	191.14678174747862727	254.14178278692969570	275.68262987649421802	204.04041636616767619
ENSG00000157404	4267.78280170546076988	4270.85195581208699878	4243.46469901983618911	4272.42895659906662331	4203.94379845740058954	257.03546103405801659	260.84695562032919725	231.77328817371881087	246.67913080191814856	245.05719061988401108	321.76200438007242610	290.18453269609193512	327.77032311315474544	389.18480566249894537	327.70774034599816105	128.46203455848163344	142.97636485150948715	119.99591596035236307	133.96383901794575877	122.57307657174145277	248.08260924330821240	278.30926851169715519	310.06323539717516269	236.96446848352019288	211.32218575526380278	213.93664663002243742	287.37554451868140859	208.08885667332518210	281.38603025472741592	255.03437679490880896	153.89674348713074892	137.27184223684037079	111.92691453257461376	93.95265812536071337	115.83944454982336936
ENSG00000169330	990.55968091833722156	1005.11566541541355946	999.26944758469676344	1006.11978745255942158	997.84723501176415539	66.11303508260513695	58.53701981173917801	68.69374411591718399	60.56737836068111136	61.78153998547996650	154.39766225513116638	165.29499761950867764	130.23378276777378915	154.45769325059094967	143.36772552255919777	104.10935456969313861	101.35211532392133904	103.42356761816459709	102.63286594633653692	104.10067515176054087	39.90574353699985721	31.42271871661069937	33.73753446713271131	39.68310628896026060	26.14077689053392817	11.12993436853439277	13.38615896119724802	7.57116534556200005	19.13483563007592636	12.51518834084001242	40.16627973471577917	20.56585480506507935	30.09882780679873804	53.02470843472865880	53.02470843472865880
ENSG00000029534	3776.36570928077208009	3706.73914054274519003	3771.48601398306982446	3788.95391643427592498	3698.12063983535426814	191.94683889539385291	180.03515452664453278	166.71251942750635067	173.66157766615322089	175.30291559204908935	252.45096910994269024	200.15344601119420531	222.54030480453525342	220.07374403596583079	268.98132788532535642	462.56970843806658422	457.38632557034588899	439.90530180530186044	450.91725361773410441	467.22842268731903914	174.95442919946643201	151.66143847075315421	145.93839465035438252	147.82455504153412562	166.21627326200112407	167.02857854656633663	225.37856533563999051	144.85447663704655952	239.30696233303987697	229.09717463601126042	311.82079812577609346	285.36580811868128649	351.11402740285126356	282.50675885572763946	211.00573111832204631
ENSG00000181072	11750.26663682546313794	11979.62154882138929679	11758.55090264773571107	11859.82485163017736340	11747.95888095568807330	222.81973970329531198	206.00364692110167653	206.08617685999178093	200.72943354092214463	177.58084551278975027	293.50311807552861865	319.21005775488737299	332.31187473079700112	349.35218342677336523	323.67020629224992945	1350.71061265307366739	1286.70087927221607060	1290.08484127611700387	1316.80828006913907302	1271.13530291119650428	172.63469759515945157	182.14457604063861140	193.28195104380262137	231.55719245077574442	184.56744149997763316	167.14818388981512953	178.66101701876101515	143.43810272165953279	188.76219328129664632	165.39262030115543212	73.37290822708999372	100.89933704760397859	78.10422094481288013	119.65269291807945251	100.86513092115222889
ENSG00000198785	4386.28569178202087642	4379.50610664123178140	4369.36800393617249938	4275.06730941827117931	4359.06838206629799970	167.35228912994983830	180.24782228747574209	179.66552499410542509	165.33047960179700908	166.96055163684457057	130.08103875625707246	102.74254309113730699	151.68035626988526587	98.69447848765719300	137.65345480518658405	686.04554095143021186	748.78292253163044734	698.65343758931226148	709.69074263661070745	673.85889946293332287	208.44710369205481015	224.41200799879524652	188.90212363220160796	205.14218934934388017	193.30216866200777304	105.42257857146674382	170.51889294387430596	158.25187282976673941	138.67968641217376558	190.72975125692445886	112.04701571920379877	185.17129510968089789	113.80138104543637212	151.74991793345023439	173.68916360597316384
