SAMPLE_ID,Dataset,BrNum,pos,library_prep,cell_type,prop,method,marker,Sample,RNAscope_prop,library_type,rna_extract,library_combo
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,Oligo,0.1910816213439596,MuSiC,MeanRatio_over2,Br2720_post,0.12323915532713764,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,OPC,0,MuSiC,MeanRatio_over2,Br2720_post,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,Excit,0.4918776817649936,MuSiC,MeanRatio_over2,Br2720_post,0.23132639203259395,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,Astro,0.16071683221137462,MuSiC,MeanRatio_over2,Br2720_post,0.09357808310065518,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,EndoMural,0.14090520319720595,MuSiC,MeanRatio_over2,Br2720_post,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,Micro,0.015418661482466295,MuSiC,MeanRatio_over2,Br2720_post,0.037706707852901235,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,Inhib,0,MuSiC,MeanRatio_over2,Br2743_ant,0.051322953150466415,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,Oligo,0.48900508331557335,MuSiC,MeanRatio_over2,Br2743_ant,0.10969397986604099,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,OPC,0,MuSiC,MeanRatio_over2,Br2743_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,Excit,0.2942884485521472,MuSiC,MeanRatio_over2,Br2743_ant,0.1719408013476116,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,Astro,0.162563159130752,MuSiC,MeanRatio_over2,Br2743_ant,0.5187432812012345,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,EndoMural,0.05414330900152752,MuSiC,MeanRatio_over2,Br2743_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Bulk,AN00000906,Br2743,Ant,Bulk,Micro,0,MuSiC,MeanRatio_over2,Br2743_ant,0.06353026109974733,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,Inhib,0,MuSiC,MeanRatio_over2,Br2743_ant,0.051322953150466415,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,Oligo,0.36395785362372907,MuSiC,MeanRatio_over2,Br2743_ant,0.10969397986604099,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,OPC,0,MuSiC,MeanRatio_over2,Br2743_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,Excit,0.44236517367750255,MuSiC,MeanRatio_over2,Br2743_ant,0.1719408013476116,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,Astro,0.1412053244886973,MuSiC,MeanRatio_over2,Br2743_ant,0.5187432812012345,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,EndoMural,0.04952155106195065,MuSiC,MeanRatio_over2,Br2743_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Cyto,AN00000906,Br2743,Ant,Cyto,Micro,0.002950097148120471,MuSiC,MeanRatio_over2,Br2743_ant,0.06353026109974733,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,Inhib,0,MuSiC,MeanRatio_over2,Br2743_ant,0.051322953150466415,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,Oligo,0.3441702523668792,MuSiC,MeanRatio_over2,Br2743_ant,0.10969397986604099,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,OPC,0.026557473990041228,MuSiC,MeanRatio_over2,Br2743_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,Excit,0.3522206680553784,MuSiC,MeanRatio_over2,Br2743_ant,0.1719408013476116,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,Astro,0.10274561622861798,MuSiC,MeanRatio_over2,Br2743_ant,0.5187432812012345,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,EndoMural,0.15845786714862295,MuSiC,MeanRatio_over2,Br2743_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2743_Ant_Nuc,AN00000906,Br2743,Ant,Nuc,Micro,0.015848122210460246,MuSiC,MeanRatio_over2,Br2743_ant,0.06353026109974733,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,Inhib,0,MuSiC,MeanRatio_over2,Br3942_ant,0.14425171440096812,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,Oligo,0.1053875693311054,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,OPC,0,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,Excit,0.26869299296403504,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,Astro,0.5102752810157766,MuSiC,MeanRatio_over2,Br3942_ant,0.059580475998386444,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,EndoMural,0.11384354655017864,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Bulk,AN00000906,Br3942,Ant,Bulk,Micro,0.001800610138904303,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,Inhib,0,MuSiC,MeanRatio_over2,Br3942_ant,0.14425171440096812,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,Oligo,0.19702390212265308,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,OPC,0,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,Excit,0.22675268990288922,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,Astro,0.4235725814829388,MuSiC,MeanRatio_over2,Br3942_ant,0.059580475998386444,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,EndoMural,0.12079808749597438,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Cyto,AN00000906,Br3942,Ant,Cyto,Micro,0.03185273899554448,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,Inhib,0,MuSiC,MeanRatio_over2,Br3942_ant,0.14425171440096812,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,Oligo,0.10449390188048799,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,OPC,0,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,Excit,0.3066778936541128,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,Astro,0.45742545458532186,MuSiC,MeanRatio_over2,Br3942_ant,0.059580475998386444,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,EndoMural,0.12030531259672123,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Ant_Nuc,AN00000906,Br3942,Ant,Nuc,Micro,0.011097437283356193,MuSiC,MeanRatio_over2,Br3942_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,Inhib,0,MuSiC,MeanRatio_over2,Br3942_mid,0.10981637360333103,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,Oligo,0.18507385136491628,MuSiC,MeanRatio_over2,Br3942_mid,0.026938799517689616,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,OPC,0,MuSiC,MeanRatio_over2,Br3942_mid,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,Excit,0.26394960458562683,MuSiC,MeanRatio_over2,Br3942_mid,0.3129723847895774,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,Astro,0.4506589004065287,MuSiC,MeanRatio_over2,Br3942_mid,0.06305604649072881,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,EndoMural,0.09540511681708523,MuSiC,MeanRatio_over2,Br3942_mid,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Bulk,AN00000906,Br3942,Mid,Bulk,Micro,0.004912526825843007,MuSiC,MeanRatio_over2,Br3942_mid,0.009822662706231803,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,Inhib,0,MuSiC,MeanRatio_over2,Br3942_mid,0.10981637360333103,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,Oligo,0.18577437290779986,MuSiC,MeanRatio_over2,Br3942_mid,0.026938799517689616,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,OPC,0,MuSiC,MeanRatio_over2,Br3942_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,Excit,0.2834210305720814,MuSiC,MeanRatio_over2,Br3942_mid,0.3129723847895774,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,Astro,0.38517156207134934,MuSiC,MeanRatio_over2,Br3942_mid,0.06305604649072881,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,EndoMural,0.11899700721154637,MuSiC,MeanRatio_over2,Br3942_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Cyto,AN00000906,Br3942,Mid,Cyto,Micro,0.026636027237223026,MuSiC,MeanRatio_over2,Br3942_mid,0.009822662706231803,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,Inhib,0,MuSiC,MeanRatio_over2,Br3942_mid,0.10981637360333103,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,Oligo,0.14640070432790936,MuSiC,MeanRatio_over2,Br3942_mid,0.026938799517689616,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,OPC,9.90697694220841e-5,MuSiC,MeanRatio_over2,Br3942_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,Excit,0.32852607375757176,MuSiC,MeanRatio_over2,Br3942_mid,0.3129723847895774,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,Astro,0.39381226333522557,MuSiC,MeanRatio_over2,Br3942_mid,0.06305604649072881,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,EndoMural,0.13097580384329802,MuSiC,MeanRatio_over2,Br3942_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br3942_Mid_Nuc,AN00000906,Br3942,Mid,Nuc,Micro,1.8608496657323322e-4,MuSiC,MeanRatio_over2,Br3942_mid,0.009822662706231803,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,Inhib,0,MuSiC,MeanRatio_over2,Br6423_ant,0.07332128213041753,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,Oligo,0.28882306036345506,MuSiC,MeanRatio_over2,Br6423_ant,0.18059235832122403,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,OPC,0,MuSiC,MeanRatio_over2,Br6423_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,Excit,0.23809654931121735,MuSiC,MeanRatio_over2,Br6423_ant,0.23360971023164373,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,Astro,0.3773415453913824,MuSiC,MeanRatio_over2,Br6423_ant,0.3778493011771968,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,EndoMural,0.08648537714781779,MuSiC,MeanRatio_over2,Br6423_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Bulk,AN00000906,Br6423,Ant,Bulk,Micro,0.00925346778612739,MuSiC,MeanRatio_over2,Br6423_ant,0.07011283015642363,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,Inhib,0,MuSiC,MeanRatio_over2,Br6423_ant,0.07332128213041753,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,Oligo,0.23142292207350698,MuSiC,MeanRatio_over2,Br6423_ant,0.18059235832122403,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,OPC,0,MuSiC,MeanRatio_over2,Br6423_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,Excit,0.2594442736633053,MuSiC,MeanRatio_over2,Br6423_ant,0.23360971023164373,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,Astro,0.4221455755673421,MuSiC,MeanRatio_over2,Br6423_ant,0.3778493011771968,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,EndoMural,0.07210785132367516,MuSiC,MeanRatio_over2,Br6423_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Cyto,AN00000906,Br6423,Ant,Cyto,Micro,0.014879377372170408,MuSiC,MeanRatio_over2,Br6423_ant,0.07011283015642363,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Ant_Nuc,AN00000906,Br6423,Ant,Nuc,Inhib,0,MuSiC,MeanRatio_over2,Br6423_ant,0.07332128213041753,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Ant_Nuc,AN00000906,Br6423,Ant,Nuc,Oligo,0.30754371643247164,MuSiC,MeanRatio_over2,Br6423_ant,0.18059235832122403,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Ant_Nuc,AN00000906,Br6423,Ant,Nuc,OPC,0.0045103376422092716,MuSiC,MeanRatio_over2,Br6423_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Ant_Nuc,AN00000906,Br6423,Ant,Nuc,Excit,0.2601477124880411,MuSiC,MeanRatio_over2,Br6423_ant,0.23360971023164373,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Ant_Nuc,AN00000906,Br6423,Ant,Nuc,Astro,0.3235754091534363,MuSiC,MeanRatio_over2,Br6423_ant,0.3778493011771968,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Ant_Nuc,AN00000906,Br6423,Ant,Nuc,EndoMural,0.09708070222648373,MuSiC,MeanRatio_over2,Br6423_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Ant_Nuc,AN00000906,Br6423,Ant,Nuc,Micro,0.007142122057357939,MuSiC,MeanRatio_over2,Br6423_ant,0.07011283015642363,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Post_Bulk,AN00000906,Br6423,Post,Bulk,Inhib,0,MuSiC,MeanRatio_over2,Br6423_post,0.10096165854876983,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Post_Bulk,AN00000906,Br6423,Post,Bulk,Oligo,0.27588161672324113,MuSiC,MeanRatio_over2,Br6423_post,0.04427329312892054,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Post_Bulk,AN00000906,Br6423,Post,Bulk,OPC,0,MuSiC,MeanRatio_over2,Br6423_post,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Post_Bulk,AN00000906,Br6423,Post,Bulk,Excit,0.2162333907823413,MuSiC,MeanRatio_over2,Br6423_post,0.31696093390491414,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Post_Bulk,AN00000906,Br6423,Post,Bulk,Astro,0.4063350508892803,MuSiC,MeanRatio_over2,Br6423_post,0.21763456975146747,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Post_Bulk,AN00000906,Br6423,Post,Bulk,EndoMural,0.09316787946579953,MuSiC,MeanRatio_over2,Br6423_post,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Post_Bulk,AN00000906,Br6423,Post,Bulk,Micro,0.008382062139337775,MuSiC,MeanRatio_over2,Br6423_post,0.025382063019206084,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6423_Post_Cyto,AN00000906,Br6423,Post,Cyto,Inhib,0,MuSiC,MeanRatio_over2,Br6423_post,0.10096165854876983,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Post_Cyto,AN00000906,Br6423,Post,Cyto,Oligo,0.23203906763592622,MuSiC,MeanRatio_over2,Br6423_post,0.04427329312892054,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Post_Cyto,AN00000906,Br6423,Post,Cyto,OPC,0,MuSiC,MeanRatio_over2,Br6423_post,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Post_Cyto,AN00000906,Br6423,Post,Cyto,Excit,0.28762781495986967,MuSiC,MeanRatio_over2,Br6423_post,0.31696093390491414,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Post_Cyto,AN00000906,Br6423,Post,Cyto,Astro,0.35180638279529125,MuSiC,MeanRatio_over2,Br6423_post,0.21763456975146747,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Post_Cyto,AN00000906,Br6423,Post,Cyto,EndoMural,0.11546998374994388,MuSiC,MeanRatio_over2,Br6423_post,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Post_Cyto,AN00000906,Br6423,Post,Cyto,Micro,0.013056750858968957,MuSiC,MeanRatio_over2,Br6423_post,0.025382063019206084,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6423_Post_Nuc,AN00000906,Br6423,Post,Nuc,Inhib,0,MuSiC,MeanRatio_over2,Br6423_post,0.10096165854876983,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Post_Nuc,AN00000906,Br6423,Post,Nuc,Oligo,0.3375085111282958,MuSiC,MeanRatio_over2,Br6423_post,0.04427329312892054,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Post_Nuc,AN00000906,Br6423,Post,Nuc,OPC,0,MuSiC,MeanRatio_over2,Br6423_post,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Post_Nuc,AN00000906,Br6423,Post,Nuc,Excit,0.23387240641963236,MuSiC,MeanRatio_over2,Br6423_post,0.31696093390491414,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Post_Nuc,AN00000906,Br6423,Post,Nuc,Astro,0.3283789769221806,MuSiC,MeanRatio_over2,Br6423_post,0.21763456975146747,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Post_Nuc,AN00000906,Br6423,Post,Nuc,EndoMural,0.09656953426056533,MuSiC,MeanRatio_over2,Br6423_post,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6423_Post_Nuc,AN00000906,Br6423,Post,Nuc,Micro,0.003670571269325835,MuSiC,MeanRatio_over2,Br6423_post,0.025382063019206084,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6471_Mid_Bulk,AN00000906,Br6471,Mid,Bulk,Inhib,0,MuSiC,MeanRatio_over2,Br6471_mid,0.12065194532071503,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6471_Mid_Bulk,AN00000906,Br6471,Mid,Bulk,Oligo,0.44114348742729276,MuSiC,MeanRatio_over2,Br6471_mid,0.15675716242331,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6471_Mid_Bulk,AN00000906,Br6471,Mid,Bulk,OPC,0,MuSiC,MeanRatio_over2,Br6471_mid,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6471_Mid_Bulk,AN00000906,Br6471,Mid,Bulk,Excit,0.27037845144982076,MuSiC,MeanRatio_over2,Br6471_mid,0.2072834387136719,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6471_Mid_Bulk,AN00000906,Br6471,Mid,Bulk,Astro,0.22796869686906412,MuSiC,MeanRatio_over2,Br6471_mid,0.32450052576235544,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6471_Mid_Bulk,AN00000906,Br6471,Mid,Bulk,EndoMural,0.054085403101590594,MuSiC,MeanRatio_over2,Br6471_mid,NA,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6471_Mid_Bulk,AN00000906,Br6471,Mid,Bulk,Micro,0.006423961152231829,MuSiC,MeanRatio_over2,Br6471_mid,0.016585677029587798,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br6471_Mid_Cyto,AN00000906,Br6471,Mid,Cyto,Inhib,0,MuSiC,MeanRatio_over2,Br6471_mid,0.12065194532071503,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6471_Mid_Cyto,AN00000906,Br6471,Mid,Cyto,Oligo,0.564416515665569,MuSiC,MeanRatio_over2,Br6471_mid,0.15675716242331,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6471_Mid_Cyto,AN00000906,Br6471,Mid,Cyto,OPC,0,MuSiC,MeanRatio_over2,Br6471_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6471_Mid_Cyto,AN00000906,Br6471,Mid,Cyto,Excit,0.20024340158300163,MuSiC,MeanRatio_over2,Br6471_mid,0.2072834387136719,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6471_Mid_Cyto,AN00000906,Br6471,Mid,Cyto,Astro,0.16741892169520614,MuSiC,MeanRatio_over2,Br6471_mid,0.32450052576235544,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6471_Mid_Cyto,AN00000906,Br6471,Mid,Cyto,EndoMural,0.05724476228897162,MuSiC,MeanRatio_over2,Br6471_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6471_Mid_Cyto,AN00000906,Br6471,Mid,Cyto,Micro,0.010676398767251573,MuSiC,MeanRatio_over2,Br6471_mid,0.016585677029587798,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br6471_Mid_Nuc,AN00000906,Br6471,Mid,Nuc,Inhib,0,MuSiC,MeanRatio_over2,Br6471_mid,0.12065194532071503,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6471_Mid_Nuc,AN00000906,Br6471,Mid,Nuc,Oligo,0.5730837413308653,MuSiC,MeanRatio_over2,Br6471_mid,0.15675716242331,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br6471_Mid_Nuc,AN00000906,Br6471,Mid,Nuc,OPC,0.001075205882866543,MuSiC,MeanRatio_over2,Br6471_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
