Mixture	Inhib	Oligo	OPC	Excit	Astro	EndoMural	Micro	P-value	Correlation	RMSE
2107UNHS-0291_Br2720_Mid_Bulk	0.16002587514385089	0.05734509824050473	0.17790096512541542	0.45796496744612442	0.02106509605829471	0.07383423907981558	0.05186375890599416	9999.00000000000000000	0.88751742535511424	0.61127331990946676
2107UNHS-0291_Br2720_Mid_Cyto	0.08207756296627680	0.04409922180404059	0.09001182380227726	0.68825388399726639	0.01107071332435537	0.04732860548787123	0.03715818861791258	9999.00000000000000000	0.88204047769902449	0.57837436953151444
2107UNHS-0291_Br2720_Mid_Nuc	0.07416265492690725	0.06127401736650859	0.07197608977852218	0.64633273750024822	0.01237735698077381	0.10302378216828140	0.03085336127875860	9999.00000000000000000	0.90173337100997142	0.58194148274627688
2107UNHS-0291_Br6432_Ant_Bulk	0.11179858254204735	0.09229359697669653	0.16044095527150110	0.45995842089702788	0.03986733806653454	0.08901253703344272	0.04662856921274987	9999.00000000000000000	0.87980976858279847	0.63181472185329368
2107UNHS-0291_Br6432_Ant_Cyto	0.10799918253155513	0.04866709751840641	0.03959984927023964	0.67723771232294294	0.03387216650966715	0.04726709642434708	0.04535689542284187	9999.00000000000000000	0.88764982671253045	0.58913519543922188
2107UNHS-0291_Br6432_Ant_Nuc	0.08475180447154790	0.07645266304297441	0.07030948831890413	0.62112035663283072	0.03273185895590228	0.07794193206225822	0.03669189651558236	9999.00000000000000000	0.89616819638455680	0.60011486155842542
2107UNHS-0291_Br6432_Mid_Bulk	0.11681140966789867	0.10881091467992575	0.06020492030050825	0.50242891111606369	0.06028246025757696	0.09567340438629575	0.05578797959173089	9999.00000000000000000	0.86463961718258009	0.67288716680547167
2107UNHS-0291_Br6432_Mid_Cyto	0.07628304843020481	0.06398911632845192	0.02617324097249063	0.61817543744149828	0.02825073521016071	0.08155620795011825	0.10557221366707535	9999.00000000000000000	0.87763034226343428	0.62571228668028711
2107UNHS-0291_Br6432_Mid_Nuc	0.08497643355317748	0.08751283708386848	0.02372387206422046	0.59998572118901572	0.04130129298316802	0.11207283496096110	0.05042700816558882	9999.00000000000000000	0.88336862854851173	0.62666837116263896
2107UNHS-0291_Br6471_Ant_Bulk	0.14013973033944407	0.06557949485855639	0.17700845035372226	0.46820163118802360	0.02610370157518926	0.08139444501534354	0.04157254666972086	9999.00000000000000000	0.89944085008675356	0.60047631792596767
2107UNHS-0291_Br6471_Ant_Cyto	0.10824104308000958	0.02315509994199001	0.13194643597240610	0.62277566362348391	0.01600941842137821	0.04986777973814002	0.04800455922259214	9999.00000000000000000	0.87012160685192375	0.59643329533526412
2107UNHS-0291_Br6471_Ant_Nuc	0.07911767354675016	0.03920216590984744	0.10414337453856656	0.63733642171701033	0.01302272135634790	0.09744076740897173	0.02973687552250598	9999.00000000000000000	0.90210656985493165	0.57424181079129177
2107UNHS-0293_Br2720_Mid_Bulk	0.18232824706966241	0.10564634615983742	0.13423996702980612	0.24384545909226107	0.16006051852243505	0.07296729009457187	0.10091217203142612	9999.00000000000000000	0.86827642515867620	0.70523679397523675
2107UNHS-0293_Br2720_Mid_Cyto	0.19191569852398813	0.12104797864510050	0.12178863833343906	0.32968374660604371	0.08765149671970431	0.05739929145792683	0.09051314971379731	9999.00000000000000000	0.82993300007701365	0.72154781021823211
2107UNHS-0293_Br6432_Ant_Bulk	0.16060155854548436	0.17228020745007083	0.08091161920206338	0.25249965541073000	0.19326188701884714	0.07015507654744663	0.07028999582535765	9999.00000000000000000	0.87924571413903096	0.71492406545143727
2107UNHS-0293_Br6432_Ant_Cyto	0.15528947414571406	0.17091591110960766	0.05549861603838054	0.32898161966039663	0.14717917614683276	0.06751297247724811	0.07462223042182022	9999.00000000000000000	0.81052000076578323	0.74993934516521132
2107UNHS-0293_Br6432_Ant_Nuc	0.13960521301517154	0.17333219356026908	0.05802462349688291	0.30998363125699913	0.17043843840652745	0.08530827449723019	0.06330762576691973	9999.00000000000000000	0.82274893462646903	0.74271434881914977
2107UNHS-0293_Br6432_Mid_Bulk	0.16022070824964474	0.17671111237522094	0.04206342843320791	0.24856729532965197	0.22970651316760635	0.07315624629409752	0.06957469615057044	9999.00000000000000000	0.87532808996021449	0.71111012768746984
2107UNHS-0293_Br6432_Mid_Cyto	0.16549352519531960	0.17121627503595366	0.02540376575148420	0.32028653471236496	0.16544234575298081	0.07579040264243085	0.07636715090946580	9999.00000000000000000	0.81061100601807234	0.75121235949241350
2107UNHS-0293_Br6432_Mid_Nuc	0.13076968397078265	0.16546078017740992	0.02648381917615040	0.27031132438470096	0.22314372655325304	0.09340259889363545	0.09042806684406740	9999.00000000000000000	0.82447569165631762	0.73761463525173976
2107UNHS-0293_Br6471_Ant_Bulk	0.17968101760672484	0.12316079491777233	0.11729259614740059	0.27917865569958755	0.14644356132662761	0.08529174261435125	0.06895163168753593	9999.00000000000000000	0.88240901477373301	0.70301460396928073
2107UNHS-0293_Br6471_Ant_Cyto	0.18667936745763142	0.12359922838367877	0.12894393087451850	0.29071427686787576	0.09409843080376852	0.07564815704003061	0.10031660857249651	9999.00000000000000000	0.83654699582253222	0.72511134821669021
