GeneSymbol	2107UNHS-0291_Br2720_Mid_Bulk	2107UNHS-0291_Br2720_Mid_Cyto	2107UNHS-0291_Br2720_Mid_Nuc	2107UNHS-0291_Br6432_Ant_Bulk	2107UNHS-0291_Br6432_Ant_Cyto	2107UNHS-0291_Br6432_Ant_Nuc	2107UNHS-0291_Br6432_Mid_Bulk	2107UNHS-0291_Br6432_Mid_Cyto	2107UNHS-0291_Br6432_Mid_Nuc	2107UNHS-0291_Br6471_Ant_Bulk	2107UNHS-0291_Br6471_Ant_Cyto	2107UNHS-0291_Br6471_Ant_Nuc	2107UNHS-0293_Br2720_Mid_Bulk	2107UNHS-0293_Br2720_Mid_Cyto	2107UNHS-0293_Br6432_Ant_Bulk	2107UNHS-0293_Br6432_Ant_Cyto	2107UNHS-0293_Br6432_Ant_Nuc	2107UNHS-0293_Br6432_Mid_Bulk	2107UNHS-0293_Br6432_Mid_Cyto	2107UNHS-0293_Br6432_Mid_Nuc	2107UNHS-0293_Br6471_Ant_Bulk	2107UNHS-0293_Br6471_Ant_Cyto	2107UNHS-0293_Br6471_Ant_Nuc	AN00000904_Br2720_Post_Bulk	AN00000904_Br2720_Post_Cyto	AN00000904_Br2720_Post_Nuc	AN00000904_Br2743_Ant_Bulk	AN00000904_Br2743_Ant_Nuc	AN00000904_Br3942_Ant_Bulk	AN00000904_Br3942_Ant_Cyto	AN00000904_Br3942_Ant_Nuc	AN00000904_Br3942_Mid_Bulk	AN00000904_Br3942_Mid_Cyto	AN00000904_Br3942_Mid_Nuc	AN00000904_Br6423_Ant_Bulk	AN00000904_Br6423_Ant_Cyto	AN00000904_Br6423_Ant_Nuc	AN00000904_Br6423_Post_Bulk	AN00000904_Br6423_Post_Cyto	AN00000904_Br6423_Post_Nuc	AN00000904_Br6471_Mid_Bulk	AN00000904_Br6471_Mid_Cyto	AN00000904_Br6471_Mid_Nuc	AN00000904_Br6522_Mid_Bulk	AN00000904_Br6522_Mid_Cyto	AN00000904_Br6522_Mid_Nuc	AN00000904_Br6522_Post_Bulk	AN00000904_Br6522_Post_Cyto	AN00000904_Br6522_Post_Nuc	AN00000904_Br8325_Ant_Bulk	AN00000904_Br8325_Ant_Cyto	AN00000904_Br8325_Ant_Nuc	AN00000904_Br8325_Mid_Bulk	AN00000904_Br8325_Mid_Cyto	AN00000904_Br8492_Mid_Bulk	AN00000904_Br8492_Mid_Cyto	AN00000904_Br8492_Mid_Nuc	AN00000904_Br8492_Post_Bulk	AN00000904_Br8492_Post_Cyto	AN00000904_Br8492_Post_Nuc	AN00000904_Br8667_Ant_Bulk	AN00000904_Br8667_Ant_Cyto	AN00000904_Br8667_Ant_Nuc	AN00000904_Br8667_Mid_Bulk	AN00000904_Br8667_Mid_Cyto	AN00000904_Br8667_Mid_Nuc	AN00000906_Br2720_Post_Bulk	AN00000906_Br2720_Post_Cyto	AN00000906_Br2720_Post_Nuc	AN00000906_Br2743_Ant_Bulk	AN00000906_Br2743_Ant_Cyto	AN00000906_Br2743_Ant_Nuc	AN00000906_Br3942_Ant_Bulk	AN00000906_Br3942_Ant_Cyto	AN00000906_Br3942_Ant_Nuc	AN00000906_Br3942_Mid_Bulk	AN00000906_Br3942_Mid_Cyto	AN00000906_Br3942_Mid_Nuc	AN00000906_Br6423_Ant_Bulk	AN00000906_Br6423_Ant_Cyto	AN00000906_Br6423_Ant_Nuc	AN00000906_Br6423_Post_Bulk	AN00000906_Br6423_Post_Cyto	AN00000906_Br6423_Post_Nuc	AN00000906_Br6471_Mid_Bulk	AN00000906_Br6471_Mid_Cyto	AN00000906_Br6471_Mid_Nuc	AN00000906_Br6522_Mid_Bulk	AN00000906_Br6522_Mid_Cyto	AN00000906_Br6522_Mid_Nuc	AN00000906_Br6522_Post_Bulk	AN00000906_Br6522_Post_Cyto	AN00000906_Br6522_Post_Nuc	AN00000906_Br8325_Ant_Bulk	AN00000906_Br8325_Ant_Cyto	AN00000906_Br8325_Ant_Nuc	AN00000906_Br8325_Mid_Bulk	AN00000906_Br8325_Mid_Cyto	AN00000906_Br8325_Mid_Nuc	AN00000906_Br8492_Mid_Bulk	AN00000906_Br8492_Mid_Cyto	AN00000906_Br8492_Post_Bulk	AN00000906_Br8492_Post_Cyto	AN00000906_Br8492_Post_Nuc	AN00000906_Br8667_Ant_Bulk	AN00000906_Br8667_Ant_Cyto	AN00000906_Br8667_Ant_Nuc	AN00000906_Br8667_Mid_Bulk	AN00000906_Br8667_Mid_Cyto	AN00000906_Br8667_Mid_Nuc
ENSG00000007402	4069.3838522744	5143.39336085329	5402.59664592971	3544.38297778066	3651.6302919166	3693.1642077181	3583.33929061647	3205.76233998819	3309.63786732104	3559.58580429491	2982.01880382905	4637.3275787301	2544.90104696211	4366.90715643049	2856.81927137552	4354.86885745673	2872.27222483351	2904.5074570707	4178.72539607941	2426.21786233027	2791.82744224758	3191.11401763937	3240.49110770784	5945.2856414233	2745.94768753098	4433.11741000434	4020.10031856434	2622.51124876966	4524.55072557134	861.594020880164	3974.39955476308	3534.21279127539	1183.40726227871	3547.62326916666	3533.19574655743	3628.10498053749	3291.98861944818	3341.73081827057	4467.888020261	3404.91935740531	2982.06761943275	2075.15050496257	2137.68011094335	4332.48923394372	1554.05612985894	2594.28397631656	5956.0576787601	2987.79514898111	4178.51550820109	5291.89884906961	2330.74813368891	3175.59038071761	1655.97712197452	158.989360357938	3946.7818159788	1994.6052902323	2443.79574743924	3936.25813288871	3149.74730099144	3237.53980767849	2706.67521504637	1041.1939536683	4815.47930858973	4304.79779278251	3728.33976136253	4855.15371373752	4017.10788306428	5131.34260693142	4501.65920707706	2349.88543050057	9067.96069761993	4743.82164963966	2045.80074809397	1328.38267269452	2523.08025307127	1930.35585177987	2774.36511294281	4012.7385959515	1428.65933651152	2562.29088722003	2057.44223026272	1368.51452133627	2741.04011737789	2118.47033764985	2140.27488308915	3246.5155364143	2072.51485365035	2312.31852288562	4575.1486123936	3460.67326873053	3145.71146825739	4802.53957462794	4050.8302178404	2471.00416269486	5789.1992784739	4289.77827052769	609.760098341291	648.865903646336	566.442172312254	2932.56187412403	5953.8390046212	3198.14867197239	4358.37286109811	2511.73414893129	1700.05283682926	2574.69553786619	2733.10483334508	1848.09422511815	3034.20871475974	3026.92392318893
ENSG00000011083	6653.17511496263	12342.1921745418	12628.7396993778	10667.2654984038	15257.4358283173	12633.6569875022	10014.7486710104	15626.2288671691	11223.1692220322	8261.36108147075	9107.56607206348	11336.0775811289	3032.74743940788	5720.04636571122	4307.89154430701	6045.51326527481	3884.05579352732	4269.25859830457	6464.20544618182	3137.00155456781	3797.72250560154	3904.14042012539	4062.34158389024	10636.1782537812	11890.0529507591	16449.7592034344	9543.23749513013	10337.9296479243	9912.76257215089	2428.42402159007	14215.8857841626	5931.00676997133	5362.09111167248	18431.8181190715	5164.88527043677	10913.2113281615	10065.0682850671	4750.2395612108	9910.10923550713	9773.11968703583	8517.69336890418	7853.26374392188	8025.13063671275	11332.6372653843	10864.0343043153	11509.2120702071	13785.3653651967	13663.2341190802	15811.5627360328	9767.26886414444	13388.4429946925	13379.0523434201	1664.78625200456	301.857913624209	11695.3996271212	11681.7624501534	12951.20574898	11520.9793410484	11089.9214640795	12713.8392812491	4173.70883043838	3947.13177571951	13522.8442057063	6567.92348360413	8024.21768335769	13235.5151656392	4197.74351758158	5600.45153060506	5068.84055863124	2845.32815114824	13945.310946199	7685.7141753611	3062.48446829948	1195.30957910029	3563.01565388893	2404.74907855934	2624.9984369998	5246.9588112125	2805.09096088972	3377.10403543479	2580.11614591679	2470.50733020047	3111.46960473166	2514.72557704074	3281.5608137872	3165.99295642783	2458.87650966647	3975.793273342	5475.65320830736	4225.12306702356	4124.39878148376	6799.04081070701	5300.46473456545	3982.23342041807	7111.51188986068	5962.08694029734	406.255176489527	293.858787426851	338.256400808285	4340.81038290161	6847.47208449423	4475.02871568895	5484.11947612385	3939.48601124033	2305.72928260318	2583.28350948628	3799.97449979135	2144.3713511215	3550.00378986319	3846.75230471806
ENSG00000011426	4632.14733798092	2392.34097546472	1544.96102763574	2550.26750157365	942.347832655375	1230.92562233969	1837.2939788126	438.099546312434	1007.97728518045	4357.5635125441	2555.05911514689	2132.79709485702	4983.39123618141	4493.0144520936	2915.58953782453	2306.47923074562	2977.01481573065	2298.85156446323	1475.16621069261	2531.76681108461	4275.27280289366	4701.37315834571	4044.06520236746	2499.32103201553	612.375506069189	678.82726263665	3469.38707248235	656.930053536668	1903.12072604542	1061.22077024613	813.833310265387	4664.44878934309	756.231207242966	875.35225251465	6796.73536719635	2187.90364943903	2142.57451735896	7040.5559076732	2709.72939720295	2307.71321050821	4830.01716206098	1833.41989218525	1711.12188576259	4045.51457618343	471.540049936874	987.286919358311	2893.95507651219	1120.43912474466	768.109552241746	2041.05641879585	249.064876566593	900.828772329927	9962.1232835558	6050.89908309283	3939.18219672506	668.850874635044	823.315707247588	3838.44794565131	1984.58990806579	1472.14235745039	6257.10192360699	2593.7718313673	1603.50535379707	3563.34092912396	1527.34051519659	1047.86889821077	4109.7619302569	3469.91401217142	2536.58924705286	6575.42137710374	1651.97490731276	2523.24473851589	2423.54677864968	2694.18221897223	2304.47077491679	4161.29416186551	3373.05117459816	2701.1029780659	7328.69567401786	4922.80148672156	5531.14912457803	7348.76881501849	5357.77396375891	5442.60296509341	6383.83306665717	6283.70498038561	7205.69237864699	6024.15200678986	5441.55528873807	5723.17582689646	4753.89495443406	3735.75747681797	3464.51110131589	3113.1840697713	2528.87245545776	2407.88937686348	15727.1345607368	14425.4957839067	13430.6517650323	6890.56084764031	6201.09258241794	6817.66399082588	6355.65756789714	5551.14208618996	6034.67916760773	4973.52994101039	4421.14264455455	4113.65188807076	2654.50866300157	2339.54792724948
ENSG00000011465	2847.99130915045	2605.20172737019	3800.25498136904	2438.26935562432	1707.40643154345	3315.51614245757	3065.54784842432	2214.93363970836	4415.27492498372	2667.7117428085	2635.40761328389	2947.82400403865	2393.94750553822	2529.45460697852	1772.89116778777	1965.89513389085	2257.35119567949	1928.69443959874	1686.12274280602	3022.46661273295	2591.25924006902	3685.93957006971	2434.88358525077	3033.87175896695	1481.48890057652	2750.86449296441	1756.71208155076	1233.60211499741	3034.69360222036	6762.495796503	3158.55547777839	4906.66968054959	3030.121904238	1458.10792951176	2500.04888699887	2597.6254354687	2876.90956310247	2981.12784374536	4394.07641521148	4662.60182995899	2087.348968731	982.372580993518	1433.25580188433	2544.99215140869	263.432347544862	839.348926582482	2800.26281572614	2022.88845721939	2538.02102700854	4841.37245847295	457.528233130369	1697.16394601617	1152.25633886755	212.173462601714	3251.20079180804	779.813578741765	1851.26683946064	4010.14725522261	5543.21904963391	6682.18132277195	2541.15549739509	3163.05135234036	2011.06640802164	4660.2646332755	10033.8132895073	4444.89245678952	2749.37067548814	3277.8824139774	3070.45895624038	1455.43641391972	481.547815649775	1195.54691251331	2535.53016809947	6631.02263330681	2796.59100494104	4138.58495012377	5162.29772509563	1891.3853136192	3343.68906347499	3297.48462293081	2748.58279831306	3818.46972175913	4842.77032893662	3817.81795921881	1774.31929873596	1846.41286785552	1735.44126827192	2580.23867671821	1683.82990760591	1346.56590433916	3552.00920347277	3581.44957351177	2586.33741515084	4087.50858806878	1684.92606355116	1730.59630989802	1423.40499513135	548.277405472544	790.325882966416	2643.36043369772	2615.80442279085	3713.4118886376	5989.40963443829	5314.23767998437	2665.19117277508	3971.74254006684	1983.87444000306	5113.23927623526	9424.72892172681	4305.8592026849
ENSG00000012124	838.817521145525	479.260057403214	890.814536440646	844.400712683173	449.878616948984	759.378016429454	532.531356183557	296.161079411319	390.737694883997	842.683198573119	693.503966986488	1298.14770627466	553.258964867645	345.078906903639	648.879495239135	413.830914631539	663.913973441361	696.611641150776	553.171078891473	545.02819756508	961.404766667387	489.500064874841	1048.82512688518	1642.12598810064	606.376259193066	576.733981334516	2993.3571711243	1038.09948395185	1389.12521941046	1008.89096897799	842.003217783556	1236.74244422801	1327.02281020471	1832.61159689012	795.809624435239	1065.47235029761	1463.32891485255	991.22206327894	984.561708928409	2062.24232410193	2600.14925687572	2350.7954127578	2565.95234394095	1972.74728075317	1190.04759500788	1513.73973160495	1542.51406650533	426.599093944706	583.392849525901	989.241546781882	1184.67905796239	1584.34726189869	2478.5544221444	2092.51183341962	2581.64113317444	738.196631944548	1545.42763365571	2346.81227461137	1073.31797100499	1173.02557063959	815.669080284536	533.064301876904	1868.07872787579	666.486307126616	358.40279628027	511.366137947769	901.753135171458	487.681967126355	598.266030496351	2472.75960121255	1414.77087291742	5644.41457548078	863.123244027971	941.29114301651	808.277464546635	644.506920026974	1183.87359117513	1165.0571261782	306.592962998316	486.201452177052	985.603429225866	601.561530866814	557.869882783714	1293.36473868407	1439.20563238205	2521.52036207458	2819.01511429367	927.021396008566	1503.68461891185	1991.11380805096	535.921344004158	308.210738602284	703.907935857599	796.423385363167	1491.77157016663	1932.71530571349	1776.29080816431	2850.20655676257	5221.87300179178	1734.21583232836	1273.78018057187	1775.30576106935	740.61602875126	1606.79962017636	546.588474139592	466.10531016667	1085.22279060589	284.874381012192	322.08084756348	293.01930381871
ENSG00000013297	4292.69448315091	3732.01948328942	2782.1380530536	2475.34906483067	1473.84843117126	2364.87925019586	1074.68594322216	686.842562728318	982.751423760052	4379.70234298774	4083.9896053469	3991.66038209602	3477.13082518047	3559.92649733277	1692.89750867076	1303.3441372405	2236.48708491278	1022.00517420429	602.042485197501	980.01155960838	3182.67295295828	3499.72622641418	3621.18688724048	2566.00749222546	2396.16280377856	1745.79996631459	3514.31190801455	2036.71278575183	1600.50504407622	1820.72781547419	1678.07211816707	4125.85812455457	3017.48641063178	3065.85415443421	5073.54847214821	5316.87355438564	4036.44198123895	5151.75704527907	5418.91050591633	4283.68450353633	5714.14099093029	6749.45455538649	9254.72464788204	3410.03345063431	2955.75018360983	5254.74151010226	2258.2550323122	2230.19205324257	2017.32773027624	1744.96390628313	2990.19184490568	2521.93928554453	8480.57684819815	16987.4113164369	2639.98377235765	2710.64460517143	2461.25674318746	2498.57376611278	3030.87962650941	2925.27258304383	3948.28414465886	4003.58318904855	3323.13190587492	2302.29663958084	2436.66560512497	1623.52476483502	2681.55567649249	2792.01360046021	1574.8267244808	4001.00190119074	2811.24007229724	1959.5563913557	1508.79945802812	1736.50282400921	1483.65481387945	2467.80202542935	2095.91016941493	1915.81426871658	4532.06597525907	3735.6801591466	3201.21415414536	4376.34547749126	3530.7514967247	3413.16942714961	4137.5305791832	4963.01363436887	5553.41684368242	3130.3292306016	4140.57390033886	3630.79069753797	2310.66639723765	2191.77692408329	1869.25372834192	1734.65757756887	2476.1960326113	1495.81614179264	7637.14106468218	13429.6800051462	9358.2280139239	2987.21472176943	4027.95303663964	2971.55642391286	3692.04563968089	3068.76145322346	3033.01605120583	2898.32095601043	3408.73408873348	1994.12812607534	2115.8559960293	1466.39413878739
ENSG00000029534	6945.67793682566	4087.53379868984	12877.1733589679	5770.49171493865	2857.7199923406	7047.20035099705	6083.2738918457	3733.39548084998	8693.51029356289	6645.8379821194	2362.83388520924	10335.0548749791	6578.00731711614	6630.8527820976	6602.76615434933	5993.85320379209	8274.36512324011	7477.45375983563	7700.88065927176	9363.94840432591	7611.48486378722	4357.44505023082	12179.8923588519	11804.4536223899	4027.32102336191	13690.8860654546	6921.61005416411	4818.37943084189	6862.43075879758	938.929113457528	6362.17112508208	5503.12435643994	2039.83662048805	3862.49234926533	6451.31304603077	3886.78678174452	7799.58357506802	6328.18650410202	5177.55875327301	7749.93388284767	4258.06858375109	1515.17209017242	4913.15296736806	6536.14792244885	1406.12381708644	5356.96161736502	9271.29879201046	2678.74832054263	12279.1106687097	10770.52082822	3342.35495495582	8043.29183681804	2447.07951972714	87.7997246343608	5353.63570598929	2484.04656603978	6353.99172465334	7099.82771757279	2857.15262490579	10184.5506424708	4569.26418327648	997.521825865811	6243.21190210039	8343.22587124866	3568.40602345185	11746.8006350462	13739.8307931709	9731.17524230479	27843.1733258968	5738.44169554244	15552.0796697177	18276.8826334552	5370.60165511692	2437.43575236281	7836.35049935971	5001.07707503631	5037.58497629169	10831.1042361495	4864.13060100983	6560.49504339002	10468.9274634602	5299.74998599128	7294.18816281057	11135.9869266631	4984.61353416879	3940.88447443989	5597.6934623937	5677.96105483815	5397.59001970116	9009.96566515837	7297.17958338805	6686.75313917399	15454.9049660543	7652.28506764845	11474.6803680945	17003.961674717	1189.14299839717	509.872079800078	1254.46422191525	6968.41113855416	7930.98326122429	9594.742378408	6698.44478938712	12097.4694923775	4831.0187008405	3463.25368761201	7814.8118823416	6225.36381419511	5444.37828214589	15163.9678712554
ENSG00000038427	6268.39740800092	3155.29267791967	3413.23250748961	9118.74897187633	3927.92185964017	5868.69052616457	10665.8970559513	3487.08079904043	6078.3516745016	4681.43882433603	1985.97193257662	2947.06541804576	22801.3732366709	21057.6138606817	46702.6679522284	53719.4885467597	39223.5003006785	47726.3710348835	47688.8265504508	42910.2361408566	25297.6434251428	24986.4098603737	19020.7835271101	4179.64043892828	1119.84974588891	1397.67092068233	4666.28220420854	1959.03771292404	7025.17314169222	1718.99311156813	2732.56662028354	7591.06675535501	1109.64982539456	1545.55966950934	7883.67230452547	2383.87736768712	2887.85710054754	7261.10120917152	3018.92340445174	2795.8910443179	4592.81538225547	1780.4799731279	2661.90285808258	4863.68028354631	413.727043963832	1706.58465947732	4275.09230987174	1292.87199292605	1824.01181649949	7188.29490497538	1440.2577012339	2280.05916001846	3070.07134990204	1359.25948204004	1350.8384814358	299.620695532586	347.249341046972	811.424306505348	823.167094417691	684.234167513652	7430.01191166067	1256.37562006709	1963.72868012372	6230.73028954815	3461.33390139021	2079.8764760092	20493.0092547098	20301.681326123	18365.6687107065	33130.4777172146	14898.7087949743	16183.2765554265	22983.2424318976	27648.4147521549	21213.5512948635	21041.856708626	19168.5454913538	18159.8410620949	25753.3011621557	24355.5112312054	23775.1313034428	24957.4716495435	21788.1506155947	22398.8651895382	26778.3362526973	25200.1945054814	23090.6004803176	23057.7118885638	20005.2800949882	22207.4884287967	22441.99851152	21877.5749690377	17289.4784617675	26002.5157180645	18626.56358694	19796.2988923506	36977.2246523303	24909.9348632148	26423.5183050115	15326.1663382943	12648.0705064495	12649.8774514659	13701.7123925424	9888.98010696997	24207.7536481344	22505.08617602	15891.3314566631	22135.1747981392	20091.7577893691	14823.167977904
ENSG00000042980	398.595122288119	224.65161559036	388.764224070783	717.269163039487	584.277237998801	508.153742671168	1084.28915760982	594.441942042651	928.309124567917	287.549954920609	300.011710467577	253.689723921294	3335.00871092615	1730.45224325649	3734.4566650396	2517.03990489658	3269.2787627464	4176.26258414551	3196.10117470381	4685.68844543924	2423.8756017845	2102.89372257925	2226.06756647572	685.219363640503	282.013701004876	337.842056077257	284.480651831679	199.451765089295	1012.16632100491	629.563711223043	258.829244930148	384.699047282985	382.043846698098	240.48652533561	937.199136060403	509.751231970589	534.415356409797	1021.97751353015	480.719681000351	688.39756806491	564.050640968576	334.351296183392	548.394915106865	682.544953558455	157.67094932482	449.874644969693	650.777161085665	377.747937876052	403.145467653012	682.691609338223	119.847604247397	372.897152628998	163.007653304017	165.956159792966	899.096341051596	176.682318526085	496.331676557151	702.255538920801	345.006199198892	561.056421692097	975.129527818518	453.545402778	355.559496651615	953.725733990495	538.785412621619	232.11905207746	2806.96733190283	2283.56334932765	2010.37601497515	1431.3664535723	690.976299849596	1028.90862097285	3024.87756731373	2484.33692222751	1823.5956099076	2822.55455397419	2817.29022543438	2134.89466355611	2457.98327341743	1240.09686282882	2866.69725031803	2690.42116081277	1448.92102382832	2817.52624248707	2392.26421589264	2165.34103194183	2016.41429036766	2920.09576171385	1419.63682336739	2877.37928830584	3246.35979688479	1517.73780318275	2217.37683834323	2959.3591133402	1141.72768592807	2212.98407826684	1921.71206207946	1232.79662393038	1739.33308173936	2499.55781008286	1469.21403138133	2548.06026035743	1188.44107969102	1807.84991272868	4398.01903446817	2685.60555421855	2203.01645501069	4129.70139948239	1754.47666246567	1998.70995887312
ENSG00000054654	3218.50901574366	2551.3733625284	3052.72257569862	3111.48804246947	1993.36193709142	2715.24245714405	3487.84980019328	1984.37785461911	3082.21822393758	2875.65790060309	1895.10151581433	2898.90906787918	5846.84413550712	4223.64185840651	6475.41311626991	5109.1630024787	7494.48430035844	7932.49123189423	5870.29573578365	7940.49148617026	6987.5656974916	4830.07237352357	6912.02173960131	3461.18340584705	1301.92032029541	2038.1011343064	2420.19035011428	1060.61559900592	4151.17088601996	1538.83068855314	3403.68017240653	3086.6216538545	934.941702073928	1756.39490184232	3154.61185039937	2482.70556789578	2275.00736318531	3203.30706715271	2608.00219700422	2795.07431103425	2573.74017602394	1296.627538778	1332.87523557097	3244.24184898475	361.087036780608	1018.24971907005	3408.24387133029	1454.36435159288	2149.44779739918	4375.1056572594	707.661208791777	1261.51378024248	1537.49556883815	343.463827259877	2663.62192430058	841.817187716681	1102.51219624955	3176.77720256903	1393.97637831752	2382.18092193373	3373.17468439595	1503.43640540195	2546.55624639379	4282.3249493608	2882.56352709663	3131.42329736019	7314.63244626033	5455.67741627896	8002.05114897928	6062.13924026241	4838.44829674649	10556.0658274688	7527.61379802369	5259.07642412159	7554.61575983905	7680.17546639617	6730.25267480475	8126.11747270042	5527.6497973146	6088.66732252788	6984.29572957928	5494.02342780379	6236.3075028078	7621.11406926821	5937.60551834263	4812.8679737382	5566.77420718576	6113.50734380505	4577.37063475713	8071.58346649243	6721.11254510253	4567.19272081271	8100.37050672279	7683.24020955088	6580.52745647495	9354.18380647429	4070.06262902935	2664.03552089787	4115.09913587257	6385.02894455898	4734.43303305424	7145.09969804586	4872.87215135361	7512.81596950535	6622.74825933843	5246.47956973716	5993.18122355092	8118.5685331102	7609.80248214181	7164.06756980871
