"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"2236","ENSG00000168830","hurdle",0,-0.271442,1.482864,1.754306,0.686
"2122","ENSG00000165973","hurdle",0,2.596361,3.488798,0.892437,0.686
"1831","ENSG00000154975","hurdle",0,2.390799,3.656535,1.265736,0.686
"1777","ENSG00000152578","hurdle",0,3.069062,4.303337,1.234275,0.686
"1588","ENSG00000144567","hurdle",0,-1.2466786,0.4561513,1.7028299,0.686
"1448","ENSG00000138771","hurdle",0,-0.5130626,1.6084174,2.12148,0.686
"1130","ENSG00000127540","hurdle",0,-1.1557878,0.4165298,1.5723176,0.686
"246","ENSG00000075213","hurdle",0,-1.900067,1.598965,3.499032,0.686
"96","ENSG00000042753","hurdle",0,-1.749269,0.144991,1.89426,0.686
"2878","ENSG00000196141","hurdle",0,0.7086398,2.2995164,1.5908766,0.685
"2830","ENSG00000187446","hurdle",0,-1.3884648,0.4313539,1.8198187,0.685
"2829","ENSG00000187323","hurdle",0,1.561081,4.318528,2.757447,0.685
"2761","ENSG00000185261","hurdle",0,1.185152,2.480105,1.294953,0.685
"2572","ENSG00000179010","hurdle",0,-1.1319074,0.5129225,1.6448299,0.685
"1733","ENSG00000150991","hurdle",0,-0.1773759,1.2569958,1.4343717,0.685
"1594","ENSG00000144713","hurdle",0,-0.4516561,0.9072635,1.3589196,0.685
"1357","ENSG00000135940","hurdle",0,-0.847986,0.6016675,1.4496535,0.685
"1095","ENSG00000125971","hurdle",0,-1.3841735,0.3829423,1.7671158,0.685
"863","ENSG00000115268","hurdle",0,-0.3461038,0.9338074,1.2799112,0.685
"3251","ENSG00000249776","hurdle",0,-1.506583,0.823617,2.3302,0.684
"3205","ENSG00000240972","hurdle",0,-0.6632607,0.8408621,1.5041228,0.684
"2927","ENSG00000197442","hurdle",0,0.7953264,2.5686648,1.7733384,0.684
"2900","ENSG00000196663","hurdle",0,-0.1371032,1.4545842,1.5916874,0.684
"2642","ENSG00000182050","hurdle",0,2.177483,3.690947,1.513464,0.684
"2198","ENSG00000167778","hurdle",0,-1.4862552,0.2988394,1.7850946,0.684
"2049","ENSG00000164398","hurdle",0,0.3177378,1.4973958,1.179658,0.684
"2005","ENSG00000163485","hurdle",0,-1.7205821,0.2964265,2.0170086,0.684
"1988","ENSG00000162981","hurdle",0,-2.1131626,0.1946158,2.3077784,0.684
"1808","ENSG00000154162","hurdle",0,2.832321,4.19026,1.357939,0.684
"1350","ENSG00000135636","hurdle",0,-1.109301,0.8842288,1.9935298,0.684
"1253","ENSG00000132334","hurdle",0,0.5561865,1.8168671,1.2606806,0.684
"680","ENSG00000108231","hurdle",0,-0.6046726,0.9367875,1.5414601,0.684
"650","ENSG00000106780","hurdle",0,0.1697649,1.7356781,1.5659132,0.684
"415","ENSG00000100276","hurdle",0,-2.668658,-0.2177835,2.4508745,0.684
"3220","ENSG00000243678","hurdle",0,-1.4608026,0.2005488,1.6613514,0.683
"2917","ENSG00000197045","hurdle",0,-1.6580849,0.2397367,1.8978216,0.683
"2511","ENSG00000176903","hurdle",0,-1.678521,0.125826,1.804347,0.683
"2310","ENSG00000170776","hurdle",0,-0.4686563,1.3035848,1.7722411,0.683
"1936","ENSG00000161011","hurdle",0,-0.3629532,0.9078525,1.2708057,0.683
"1916","ENSG00000160075","hurdle",0,-1.359392,0.2873539,1.6467459,0.683
"1768","ENSG00000152291","hurdle",0,-0.5441761,0.9678319,1.512008,0.683
"1049","ENSG00000124172","hurdle",0,-0.5729198,0.7752714,1.3481912,0.683
"730","ENSG00000110400","hurdle",0,-1.5854003,0.3945349,1.9799352,0.683
"3329","ENSG00000266472","hurdle",0,-1.0774848,0.4071319,1.4846167,0.682
"3211","ENSG00000241697","hurdle",0,-0.08780887,1.45341675,1.54122562,0.682
"3003","ENSG00000203685","hurdle",0,-2.330343,0.3638185,2.6941615,0.682
"2873","ENSG00000189319","hurdle",0,-0.5528463,1.2611262,1.8139725,0.682
"2676","ENSG00000182809","hurdle",0,-2.2392532,-0.1314226,2.1078306,0.682
"2503","ENSG00000176658","hurdle",0,0.6257193,2.543181,1.9174617,0.682
"2334","ENSG00000171450","hurdle",0,-1.94395676,0.04267991,1.98663667,0.682
"477","ENSG00000101746","hurdle",0,1.465196,2.751413,1.286217,0.682
"3258","ENSG00000250166","hurdle",0,-0.4315292,1.1623752,1.5939044,0.681
"3172","ENSG00000233927","hurdle",0,-0.05925854,1.09822588,1.15748442,0.681
"3122","ENSG00000226124","hurdle",0,-0.9961019,0.7996634,1.7957653,0.681
"3079","ENSG00000214944","hurdle",0,-1.295988,1.293039,2.589027,0.681
"2653","ENSG00000182253","hurdle",0,-1.5743585,0.2461249,1.8204834,0.681
"2528","ENSG00000177600","hurdle",0,-0.7071047,0.6387797,1.3458844,0.681
"2037","ENSG00000164112","hurdle",0,-2.59379944,-0.08886899,2.50493045,0.681
"959","ENSG00000119335","hurdle",0,-0.6543337,0.8736357,1.5279694,0.681
"353","ENSG00000090266","hurdle",0,-0.9888439,0.4516511,1.440495,0.681
"1857","ENSG00000156467","hurdle",0,-0.4378158,0.8304024,1.2682182,0.68
"1622","ENSG00000145592","hurdle",0,-0.2863242,0.9942869,1.2806111,0.68
"1105","ENSG00000126267","hurdle",0,-0.8954619,0.586218,1.4816799,0.68
"3300","ENSG00000258859","hurdle",0,-2.808285,1.351203,4.159488,0.679
"2800","ENSG00000186310","hurdle",0,-0.4304226,0.9564295,1.3868521,0.679
"2667","ENSG00000182601","hurdle",0,-1.000474,2.516924,3.517398,0.679
"2292","ENSG00000170315","hurdle",0,-0.3342125,1.0596048,1.3938173,0.679
"2192","ENSG00000167680","hurdle",0,-1.63269327,0.05089916,1.68359243,0.679
"1794","ENSG00000153250","hurdle",0,0.02171467,1.56052472,1.53881005,0.679
"1681","ENSG00000148341","hurdle",0,-1.543458,0.141832,1.68529,0.679
"1331","ENSG00000135002","hurdle",0,-1.5120348,0.3611951,1.8732299,0.679
"1114","ENSG00000126698","hurdle",0,-1.2669467,0.3752963,1.642243,0.679
"1005","ENSG00000121905","hurdle",0,-1.0270837,0.6700355,1.6971192,0.679
"676","ENSG00000108107","hurdle",0,-0.1829558,0.99959,1.1825458,0.679
"319","ENSG00000086289","hurdle",0,-1.1709035,0.6504226,1.8213261,0.679
"3231","ENSG00000245526","hurdle",0,0.9696508,2.3572431,1.3875923,0.678
"2963","ENSG00000198673","hurdle",0,3.105926,4.334846,1.22892,0.678
"1889","ENSG00000158109","hurdle",0,-1.83273441,0.07107868,1.90381309,0.678
"1833","ENSG00000155052","hurdle",0,3.273876,4.454618,1.180742,0.678
"1745","ENSG00000151490","hurdle",0,1.177995,2.523928,1.345933,0.678
"1590","ENSG00000144619","hurdle",0,3.38618,4.426934,1.040754,0.678
"1572","ENSG00000143947","hurdle",0,-0.5679089,0.8101153,1.3780242,0.678
"1051","ENSG00000124209","hurdle",0,-1.006783,0.6109878,1.6177708,0.678
"1008","ENSG00000122034","hurdle",0,-1.5012803,0.1645793,1.6658596,0.678
"926","ENSG00000117410","hurdle",0,-1.0266192,0.5763068,1.602926,0.678
"537","ENSG00000103888","hurdle",0,-0.351679,1.10967,1.461349,0.678
"207","ENSG00000071073","hurdle",0,-0.1940242,1.2758267,1.4698509,0.678
"2838","ENSG00000187715","hurdle",0,-1.779947,0.387306,2.167253,0.677
"2640","ENSG00000182013","hurdle",0,-1.1848309,0.4021239,1.5869548,0.677
"2197","ENSG00000167770","hurdle",0,-1.4527916,0.2369268,1.6897184,0.677
"2099","ENSG00000165476","hurdle",0,-0.5611651,1.3787241,1.9398892,0.677
"1710","ENSG00000149575","hurdle",0,-1.0134875,0.5494199,1.5629074,0.677
"1649","ENSG00000146938","hurdle",0,1.172138,2.538985,1.366847,0.677
"1434","ENSG00000138326","hurdle",0,-0.1285536,1.0463196,1.1748732,0.677
"1306","ENSG00000134243","hurdle",0,0.8433382,1.9933685,1.1500303,0.677
"952","ENSG00000118985","hurdle",0,0.4603781,2.0373533,1.5769752,0.677
"890","ENSG00000116161","hurdle",0,-1.2881717,0.3662567,1.6544284,0.677
"822","ENSG00000113231","hurdle",0,0.9464127,2.2404666,1.2940539,0.677
"528","ENSG00000103363","hurdle",0,-0.9672863,0.528568,1.4958543,0.677
"2793","ENSG00000185989","hurdle",0,-1.2162707,0.5463571,1.7626278,0.676
"2456","ENSG00000175175","hurdle",0,1.665451,2.666672,1.001221,0.676
"2439","ENSG00000174684","hurdle",0,-1.1309084,0.4150477,1.5459561,0.676
"2114","ENSG00000165802","hurdle",0,-1.51620267,0.06247281,1.57867548,0.676
"1595","ENSG00000144724","hurdle",0,2.685921,4.077243,1.391322,0.676
"1566","ENSG00000143799","hurdle",0,-1.2205149,0.3755204,1.5960353,0.676
"745","ENSG00000111110","hurdle",0,0.9988093,2.454564,1.4557547,0.676
"647","ENSG00000106682","hurdle",0,-0.9721982,0.5420102,1.5142084,0.676
"3297","ENSG00000257986","hurdle",0,-2.35696,2.650444,5.007404,0.675
"2948","ENSG00000198168","hurdle",0,-1.3072288,0.4091916,1.7164204,0.675
"2617","ENSG00000180817","hurdle",0,-0.6683971,0.723736,1.3921331,0.675
"2364","ENSG00000172247","hurdle",0,-1.8084132,0.1079686,1.9163818,0.675
"2347","ENSG00000171703","hurdle",0,-1.5647489,0.1006115,1.6653604,0.675
"2261","ENSG00000169507","hurdle",0,-1.6233908,0.9191826,2.5425734,0.675
"2182","ENSG00000167526","hurdle",0,0.03245512,1.13027193,1.09781681,0.675
"2050","ENSG00000164402","hurdle",0,-0.7788354,0.6579239,1.4367593,0.675
"1190","ENSG00000130226","hurdle",0,3.581168,4.509126,0.927958,0.675
"20","ENSG00000005486","hurdle",0,-1.023186,0.4373787,1.4605647,0.675
"3384","ENSG00000286592","hurdle",0,-2.0780816,0.6748154,2.752897,0.674
"3287","ENSG00000255794","hurdle",0,0.01310956,2.09578056,2.082671,0.674
"2369","ENSG00000172301","hurdle",0,-1.9607216,-0.01033567,1.95038593,0.674
"2167","ENSG00000166949","hurdle",0,-0.5555245,1.5793671,2.1348916,0.674
"2155","ENSG00000166598","hurdle",0,-0.4582818,0.8443643,1.3026461,0.674
"1586","ENSG00000144451","hurdle",0,1.123741,2.396384,1.272643,0.674
"1424","ENSG00000137872","hurdle",0,0.7097555,2.6266117,1.9168562,0.674
"1275","ENSG00000132963","hurdle",0,-1.2207275,0.3267884,1.5475159,0.674
"1169","ENSG00000129473","hurdle",0,-1.4899648,0.1813434,1.6713082,0.674
"850","ENSG00000114902","hurdle",0,-1.2550347,0.3960824,1.6511171,0.674
"710","ENSG00000109475","hurdle",0,-0.3583862,0.9120615,1.2704477,0.674
"354","ENSG00000090273","hurdle",0,-1.2497116,0.2492595,1.4989711,0.674
"303","ENSG00000083067","hurdle",0,2.078846,3.771089,1.692243,0.674
"241","ENSG00000074800","hurdle",0,-0.7504807,0.6463044,1.3967851,0.674
"2959","ENSG00000198561","hurdle",0,0.1904923,2.0435731,1.8530808,0.673
"1897","ENSG00000158747","hurdle",0,-1.561515,0.1620868,1.7236018,0.673
"1759","ENSG00000152104","hurdle",0,-1.5635353,0.4706598,2.0341951,0.673
"1720","ENSG00000149972","hurdle",0,3.002926,4.420528,1.417602,0.673
"1284","ENSG00000133142","hurdle",0,-1.1404267,0.3586123,1.499039,0.673
"747","ENSG00000111229","hurdle",0,-1.3195816,0.2542412,1.5738228,0.673
"153","ENSG00000065154","hurdle",0,-0.9317968,0.5847454,1.5165422,0.673
"3020","ENSG00000204262","hurdle",0,-1.861775,2.021915,3.88369,0.672
"2367","ENSG00000172270","hurdle",0,-0.216737,0.8365701,1.0533071,0.672
"2228","ENSG00000168653","hurdle",0,-1.0417478,0.3175787,1.3593265,0.672
"1978","ENSG00000162704","hurdle",0,-1.3358345,0.3477318,1.6835663,0.672
"1724","ENSG00000150459","hurdle",0,-1.4178918,0.2100313,1.6279231,0.672
"1539","ENSG00000142686","hurdle",0,-1.9861496,-0.1341004,1.8520492,0.672
"1522","ENSG00000141905","hurdle",0,-0.1942328,1.1545076,1.3487404,0.672
"888","ENSG00000116133","hurdle",0,-0.7648983,0.6667424,1.4316407,0.672
"862","ENSG00000115266","hurdle",0,-0.9470128,0.480988,1.4280008,0.672
"425","ENSG00000100379","hurdle",0,-2.3168753,-0.3043932,2.0124821,0.672
"130","ENSG00000058668","hurdle",0,0.5400319,1.7063261,1.1662942,0.672
"104","ENSG00000048052","hurdle",0,2.755855,3.959893,1.204038,0.672
"63","ENSG00000021645","hurdle",0,5.579845,6.770367,1.190522,0.672
"3255","ENSG00000250067","hurdle",0,-1.683931542,-0.005365773,1.678565769,0.671
"3054","ENSG00000206579","hurdle",0,2.757131,3.718271,0.96114,0.671
"1926","ENSG00000160469","hurdle",0,-0.7737589,0.5154063,1.2891652,0.671
"1547","ENSG00000143158","hurdle",0,-1.55802,0.192938,1.750958,0.671
"1498","ENSG00000140937","hurdle",0,-0.1019317,1.8615423,1.963474,0.671
"1301","ENSG00000134107","hurdle",0,-2.0894866,-0.1476934,1.9417932,0.671
"1149","ENSG00000128564","hurdle",0,-1.5678549,0.3569332,1.9247881,0.671
"1103","ENSG00000126247","hurdle",0,-1.5108648,0.1816511,1.6925159,0.671
"960","ENSG00000119383","hurdle",0,-1.0452254,0.3752963,1.4205217,0.671
"948","ENSG00000118680","hurdle",0,-1.4131479,0.2642018,1.6773497,0.671
"899","ENSG00000116584","hurdle",0,-1.1070401,0.5133707,1.6204108,0.671
"3244","ENSG00000248673","hurdle",0,-2.962889,1.144836,4.107725,0.67
"2560","ENSG00000178719","hurdle",0,-1.2404162,0.3428798,1.583296,0.67
"2070","ENSG00000164754","hurdle",0,-0.5644656,0.7654526,1.3299182,0.67
"1849","ENSG00000156140","hurdle",0,-2.831793,0.707126,3.538919,0.67
"901","ENSG00000116661","hurdle",0,-1.635949,0.090106,1.726055,0.67
"880","ENSG00000115738","hurdle",0,-1.3133353,0.2763046,1.5896399,0.67
"587","ENSG00000105290","hurdle",0,-0.1555237,1.1047572,1.2602809,0.67
"562","ENSG00000104833","hurdle",0,-0.3267012,1.0633385,1.3900397,0.67
"419","ENSG00000100307","hurdle",0,-1.1903357,0.3112187,1.5015544,0.67
"388","ENSG00000099814","hurdle",0,-2.0829032,-0.1987707,1.8841325,0.67
"132","ENSG00000059728","hurdle",0,-0.8128762,0.5128002,1.3256764,0.67
"3015","ENSG00000204128","hurdle",0,-1.3543698,0.2296548,1.5840246,0.669
"2636","ENSG00000181904","hurdle",0,-1.1402257,0.3849922,1.5252179,0.669
"2591","ENSG00000179603","hurdle",0,0.2087576,2.3435594,2.1348018,0.669
"2352","ENSG00000171863","hurdle",0,-0.8852343,0.4653204,1.3505547,0.669
"2061","ENSG00000164609","hurdle",0,-1.5265439,0.1785201,1.705064,0.669
"2033","ENSG00000164096","hurdle",0,-1.4721438,0.1387717,1.6109155,0.669
"1073","ENSG00000125648","hurdle",0,-1.2226417,0.2575042,1.4801459,0.669
"1067","ENSG00000125356","hurdle",0,-1.3632582,0.2097296,1.5729878,0.669
"707","ENSG00000109390","hurdle",0,-1.1866981,0.3340033,1.5207014,0.669
"3078","ENSG00000214753","hurdle",0,-1.1276167,0.3780732,1.5056899,0.668
"2354","ENSG00000171889","hurdle",0,-2.7185097,0.3038415,3.0223512,0.668
"2200","ENSG00000167792","hurdle",0,-1.0389342,0.3177654,1.3566996,0.668
"2161","ENSG00000166839","hurdle",0,-0.6821598,0.6305771,1.3127369,0.668
"1937","ENSG00000161016","hurdle",0,-0.8395564,0.4662468,1.3058032,0.668
"1635","ENSG00000146007","hurdle",0,-1.83957277,-0.02251093,1.81706184,0.668
"1330","ENSG00000134996","hurdle",0,-1.4579185,0.4452161,1.9031346,0.668
"843","ENSG00000114626","hurdle",0,-2.507775,-0.484191,2.023584,0.668
"2999","ENSG00000198963","hurdle",0,1.3817,3.224473,1.842773,0.667
"2769","ENSG00000185386","hurdle",0,-2.5705882,-0.5065704,2.0640178,0.667
"2455","ENSG00000175166","hurdle",0,-1.5023134,0.0447673,1.5470807,0.667
"2296","ENSG00000170390","hurdle",0,1.55097,2.661497,1.110527,0.667
"2148","ENSG00000166454","hurdle",0,-1.3884648,0.2586713,1.6471361,0.667
"2084","ENSG00000165061","hurdle",0,2.419782,2.966042,0.54626,0.667
"2003","ENSG00000163444","hurdle",0,-1.82350533,-0.04183642,1.78166891,0.667
"1872","ENSG00000157388","hurdle",0,2.483218,3.286715,0.803497,0.667
"1428","ENSG00000137968","hurdle",0,2.119867,3.218988,1.099121,0.667
"1082","ENSG00000125772","hurdle",0,-0.1920954,0.8223349,1.0144303,0.667
"605","ENSG00000105568","hurdle",0,-0.2526314,0.8712216,1.123853,0.667
"480","ENSG00000101856","hurdle",0,-0.5143647,0.9184752,1.4328399,0.667
"212","ENSG00000071553","hurdle",0,-1.1252275,0.4148732,1.5401007,0.667
"185","ENSG00000068885","hurdle",0,-0.5470382,0.9210265,1.4680647,0.667
"2894","ENSG00000196531","hurdle",0,-0.7763339,0.5396918,1.3160257,0.666
"2874","ENSG00000189337","hurdle",0,4.365564,5.391508,1.025944,0.666
"2813","ENSG00000186716","hurdle",0,-0.7574788,0.7333522,1.490831,0.666
"2647","ENSG00000182154","hurdle",0,-1.2330014,0.1180238,1.3510252,0.666
"2581","ENSG00000179242","hurdle",0,0.01892701,1.51329122,1.49436421,0.666
"2454","ENSG00000175155","hurdle",0,-0.1297006,1.2331494,1.36285,0.666
"2121","ENSG00000165966","hurdle",0,-0.06258822,3.09858099,3.16116921,0.666
"1657","ENSG00000147403","hurdle",0,-0.3440186,0.7804267,1.1244453,0.666
"1128","ENSG00000127329","hurdle",0,-0.4082258,1.0577344,1.4659602,0.666
"669","ENSG00000107742","hurdle",0,0.3356629,1.3196095,0.9839466,0.666
"648","ENSG00000106689","hurdle",0,-1.98470502,0.02644218,2.0111472,0.666
"633","ENSG00000106153","hurdle",0,-0.9545931,0.4556849,1.410278,0.666
"3209","ENSG00000241468","hurdle",0,-1.329403,0.1941076,1.5235106,0.665
"3000","ENSG00000203485","hurdle",0,-1.65750941,0.02507123,1.68258064,0.665
"2875","ENSG00000196083","hurdle",0,-0.984687,0.8790527,1.8637397,0.665
"2634","ENSG00000181744","hurdle",0,-0.8152012,0.9118143,1.7270155,0.665
"2625","ENSG00000181061","hurdle",0,-2.0118498,-0.1310405,1.8808093,0.665
"2569","ENSG00000178982","hurdle",0,-0.9494765,0.3782074,1.3276839,0.665
"1585","ENSG00000144407","hurdle",0,-2.5305167,0.6366492,3.1671659,0.665
"1510","ENSG00000141522","hurdle",0,-1.75402934,0.01526529,1.76929463,0.665
"1421","ENSG00000137818","hurdle",0,-0.2181684,0.9040352,1.1222036,0.665
"1212","ENSG00000130725","hurdle",0,-1.6439075,0.0116357,1.6555432,0.665
"544","ENSG00000104131","hurdle",0,-0.8009101,0.5684462,1.3693563,0.665
"525","ENSG00000103266","hurdle",0,-1.63864441,-0.01039424,1.62825017,0.665
"139","ENSG00000063177","hurdle",0,-0.6858962,0.5577402,1.2436364,0.665
"98","ENSG00000044524","hurdle",0,0.2281967,2.1395942,1.9113975,0.665
"2832","ENSG00000187514","hurdle",0,1.013679,2.096433,1.082754,0.664
"2244","ENSG00000169020","hurdle",0,-0.7880184,0.4697783,1.2577967,0.664
"2209","ENSG00000168028","hurdle",0,-1.060266,0.344163,1.404429,0.664
"1891","ENSG00000158417","hurdle",0,-0.390424,0.9104536,1.3008776,0.664
"1840","ENSG00000155657","hurdle",0,-0.7899882,0.9298446,1.7198328,0.664
"310","ENSG00000084710","hurdle",0,0.3320449,1.5000915,1.1680466,0.664
"2582","ENSG00000179262","hurdle",0,-1.3804884,0.1477232,1.5282116,0.663
"2553","ENSG00000178235","hurdle",0,-2.246592,-0.2793343,1.9672577,0.663
"1947","ENSG00000161970","hurdle",0,-0.8128762,0.5864892,1.3993654,0.663
"1124","ENSG00000127124","hurdle",0,1.81832,3.022674,1.204354,0.663
"879","ENSG00000115694","hurdle",0,-1.5702903,-0.04663344,1.52365686,0.663
"809","ENSG00000112695","hurdle",0,-1.1152158,0.2772646,1.3924804,0.663
"784","ENSG00000111913","hurdle",0,-0.512347,1.054126,1.566473,0.663
"671","ENSG00000107798","hurdle",0,-0.02860855,1.46736392,1.49597247,0.663
"2933","ENSG00000197728","hurdle",0,-0.8881009,0.3871281,1.275229,0.662
"2201","ENSG00000167815","hurdle",0,-0.7711884,0.6305395,1.4017279,0.662
"2190","ENSG00000167658","hurdle",0,-0.678725,0.5908587,1.2695837,0.662
"2185","ENSG00000167614","hurdle",0,-0.9639913,0.3926757,1.356667,0.662
"1900","ENSG00000158864","hurdle",0,-1.3311229,0.1692929,1.5004158,0.662
"1526","ENSG00000142149","hurdle",0,-0.4347923,0.5736914,1.0084837,0.662
"1460","ENSG00000139318","hurdle",0,-2.5310438,-0.2805346,2.2505092,0.662
"1373","ENSG00000136280","hurdle",0,-0.8853185,0.5874957,1.4728142,0.662
"1192","ENSG00000130287","hurdle",0,-0.9037988,0.4831946,1.3869934,0.662
"330","ENSG00000087250","hurdle",0,-0.296425,0.8175585,1.1139835,0.662
"3189","ENSG00000237298","hurdle",0,0.3017713,1.9113212,1.6095499,0.661
"3179","ENSG00000235531","hurdle",0,-2.022,1.878469,3.900469,0.661
"2869","ENSG00000189159","hurdle",0,-1.6795428,0.02935114,1.70889394,0.661
"2752","ENSG00000185008","hurdle",0,5.416819,6.284224,0.867405,0.661
"2614","ENSG00000180694","hurdle",0,-1.5167245,0.4270784,1.9438029,0.661
"2388","ENSG00000172889","hurdle",0,-2.0168238,-0.2608217,1.7560021,0.661
"2086","ENSG00000165119","hurdle",0,-0.2837684,0.9129883,1.1967567,0.661
"1903","ENSG00000159199","hurdle",0,-1.45466517,0.06247281,1.51713798,0.661
"1131","ENSG00000127561","hurdle",0,-1.3542532,0.1062409,1.4604941,0.661
"3207","ENSG00000241360","hurdle",0,-1.2921863,0.1540608,1.4462471,0.66
"2805","ENSG00000186468","hurdle",0,-0.616509,0.5661307,1.1826397,0.66
"1323","ENSG00000134769","hurdle",0,2.702941,3.739664,1.036723,0.66
"1214","ENSG00000130731","hurdle",0,-1.8993861,-0.2349271,1.664459,0.66
"817","ENSG00000112972","hurdle",0,0.1761153,1.4623289,1.2862136,0.66
"682","ENSG00000108298","hurdle",0,-0.8272061,0.4085345,1.2357406,0.66
"306","ENSG00000084090","hurdle",0,-1.1067454,0.2904954,1.3972408,0.66
"229","ENSG00000073849","hurdle",0,0.1118232,1.1011564,0.9893332,0.66
"3261","ENSG00000250305","hurdle",0,0.02839211,1.72438905,1.69599694,0.659
"1617","ENSG00000145431","hurdle",0,-1.056373,1.07622,2.132593,0.659
"1121","ENSG00000126934","hurdle",0,-1.2721136,0.1485628,1.4206764,0.659
"818","ENSG00000113013","hurdle",0,-0.3127009,0.7672304,1.0799313,0.659
"514","ENSG00000103035","hurdle",0,-1.600532,-0.03003195,1.57050005,0.659
"428","ENSG00000100412","hurdle",0,-0.3048498,0.8038666,1.1087164,0.659
"245","ENSG00000075142","hurdle",0,-1.51502925,0.02221088,1.53724013,0.659
"175","ENSG00000067836","hurdle",0,-1.52378769,-0.01367804,1.51010965,0.659
"143","ENSG00000063245","hurdle",0,-1.6973263,-0.1389586,1.5583677,0.659
"133","ENSG00000059804","hurdle",0,-1.187425,0.368871,1.556296,0.659
"3396","ENSG00000287749","hurdle",0,-2.9967023,0.6830969,3.6797992,0.658
"2444","ENSG00000174871","hurdle",0,-2.0914287,-0.2891067,1.802322,0.658
"1785","ENSG00000152932","hurdle",0,2.059723,2.613273,0.55355,0.658
"1750","ENSG00000151693","hurdle",0,0.05343545,1.51561169,1.46217624,0.658
"1096","ENSG00000125977","hurdle",0,-0.905677,0.4119478,1.3176248,0.658
"1021","ENSG00000122870","hurdle",0,-0.3093632,1.519126,1.8284892,0.658
"946","ENSG00000118432","hurdle",0,-0.4005007,0.5512862,0.9517869,0.658
"679","ENSG00000108219","hurdle",0,-1.5138568,0.1217164,1.6355732,0.658
"60","ENSG00000015592","hurdle",0,-0.8512729,0.4784442,1.3297171,0.658
"2604","ENSG00000180044","hurdle",0,-2.8914467,-0.5660222,2.3254245,0.657
"2593","ENSG00000179673","hurdle",0,-3.0083966,-0.7416739,2.2667227,0.657
"2561","ENSG00000178741","hurdle",0,-1.2658498,0.1182381,1.3840879,0.657
"2527","ENSG00000177576","hurdle",0,-1.0303399,0.3494672,1.3798071,0.657
"1615","ENSG00000145416","hurdle",0,2.664964,4.312535,1.647571,0.657
"1492","ENSG00000140600","hurdle",0,1.830256,3.021307,1.191051,0.657
"1382","ENSG00000136810","hurdle",0,-1.44172478,0.03991086,1.48163564,0.657
"3360","ENSG00000277363","hurdle",0,0.3874774,1.4491636,1.0616862,0.656
"2945","ENSG00000198034","hurdle",0,-1.0947166,0.2617302,1.3564468,0.656
"2744","ENSG00000184900","hurdle",0,-1.60635167,-0.04459276,1.56175891,0.656
"2672","ENSG00000182700","hurdle",0,-1.49612587,0.05599853,1.5521244,0.656
"2226","ENSG00000168575","hurdle",0,0.7052317,1.8976989,1.1924672,0.656
"1713","ENSG00000149806","hurdle",0,-0.8099953,0.4110296,1.2210249,0.656
"1477","ENSG00000140264","hurdle",0,-0.8843081,0.4595807,1.3438888,0.656
"1411","ENSG00000137486","hurdle",0,-0.3243583,0.8965264,1.2208847,0.656
"1148","ENSG00000128536","hurdle",0,-0.6050194,1.1548994,1.7599188,0.656
"1037","ENSG00000123505","hurdle",0,-0.2788362,0.9262687,1.2051049,0.656
"681","ENSG00000108262","hurdle",0,-1.37740488,0.05700507,1.43440995,0.656
"45","ENSG00000008988","hurdle",0,-1.1494012,0.1547923,1.3041935,0.656
"3394","ENSG00000287474","hurdle",0,-2.340007,1.144047,3.484054,0.655
"3383","ENSG00000286288","hurdle",0,-0.9164813,0.4513109,1.3677922,0.655
"3158","ENSG00000231925","hurdle",0,-1.59859731,-0.04849658,1.55010073,0.655
"2626","ENSG00000181163","hurdle",0,-1.1283143,0.2385542,1.3668685,0.655
"2497","ENSG00000176340","hurdle",0,-1.3521562,0.1301364,1.4822926,0.655
"2260","ENSG00000169499","hurdle",0,-1.644193,0.181446,1.825639,0.655
"2248","ENSG00000169100","hurdle",0,-1.2687036,0.1416739,1.4103775,0.655
"1910","ENSG00000159784","hurdle",0,-2.262914,-0.3986813,1.8642327,0.655
"1593","ENSG00000144668","hurdle",0,-0.4079232,1.5637741,1.9716973,0.655
"1358","ENSG00000136002","hurdle",0,0.3516538,1.2624843,0.9108305,0.655
"1340","ENSG00000135390","hurdle",0,-0.8115951,0.4091478,1.2207429,0.655
"1000","ENSG00000121769","hurdle",0,-2.010012,-0.0639144,1.9460976,0.655
"987","ENSG00000120738","hurdle",0,-1.8500559,-0.1527269,1.697329,0.655
"30","ENSG00000007001","hurdle",0,0.02611002,1.48434022,1.4582302,0.655
"3180","ENSG00000235703","hurdle",0,0.00472554,1.69814133,1.69341579,0.654
"2677","ENSG00000182899","hurdle",0,-0.9148469,0.3112187,1.2260656,0.654
"2402","ENSG00000173272","hurdle",0,-1.4755636,-0.0690295,1.4065341,0.654
"1760","ENSG00000152127","hurdle",0,1.05925,2.3683,1.30905,0.654
"1704","ENSG00000149403","hurdle",0,-0.174028,1.665315,1.839343,0.654
"1646","ENSG00000146701","hurdle",0,-1.71953054,-0.09246057,1.62706997,0.654
"1562","ENSG00000143641","hurdle",0,0.07173065,1.41504986,1.34331921,0.654
"66","ENSG00000023572","hurdle",0,-2.1050966,-0.2998045,1.8052921,0.654
"2787","ENSG00000185825","hurdle",0,-1.9331196,-0.2456429,1.6874767,0.653
