"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"656","ENSG00000182674","hurdle",0,0.2688443,3.6955417,3.4266974,0.808
"139","ENSG00000106617","hurdle",0,-0.1123441,3.1594058,3.2717499,0.808
"76","ENSG00000089169","hurdle",0,0.278576,2.606777,2.328201,0.808
"7","ENSG00000022355","hurdle",0,0.6167368,2.8962788,2.279542,0.808
"595","ENSG00000172260","hurdle",0,3.024169,5.810295,2.786126,0.807
"349","ENSG00000143473","hurdle",0,0.7659692,4.3160483,3.5500791,0.807
"85","ENSG00000099308","hurdle",0,-1.31141,1.596871,2.908281,0.806
"160","ENSG00000110427","hurdle",0,1.336389,3.714758,2.378369,0.805
"640","ENSG00000178980","hurdle",0,0.2110049,2.457362,2.2463571,0.804
"405","ENSG00000149970","hurdle",0,1.256285,3.982676,2.726391,0.804
"10","ENSG00000034510","hurdle",0,-0.106932,2.283075,2.390007,0.804
"712","ENSG00000187122","hurdle",0,-0.934496,2.245368,3.179864,0.803
"787","ENSG00000216863","hurdle",0,-2.461079,2.610962,5.072041,0.802
"131","ENSG00000105696","hurdle",0,-0.1617334,2.0547996,2.216533,0.802
"884","ENSG00000286214","hurdle",0,0.188733,2.559184,2.370451,0.801
"864","ENSG00000260032","hurdle",0,0.68163,2.858187,2.176557,0.801
"542","ENSG00000166681","hurdle",0,0.1261418,2.4480035,2.3218617,0.801
"419","ENSG00000151952","hurdle",0,1.232224,4.366811,3.134587,0.801
"188","ENSG00000114279","hurdle",0,3.146216,5.269591,2.123375,0.801
"169","ENSG00000111674","hurdle",0,0.0370846,2.2312322,2.1941476,0.801
"429","ENSG00000152583","hurdle",0,2.096717,3.872063,1.775346,0.8
"266","ENSG00000131378","hurdle",0,-1.552525,2.138366,3.690891,0.8
"174","ENSG00000112137","hurdle",0,2.568312,5.899513,3.331201,0.8
"709","ENSG00000186487","hurdle",0,2.27245,4.479343,2.206893,0.799
"437","ENSG00000154027","hurdle",0,1.124955,3.772103,2.647148,0.799
"381","ENSG00000145864","hurdle",0,2.25255,4.241529,1.988979,0.799
"208","ENSG00000118733","hurdle",0,1.481928,4.045484,2.563556,0.799
"799","ENSG00000225783","hurdle",0,1.16983,3.755656,2.585826,0.798
"682","ENSG00000184611","hurdle",0,0.9525991,4.3415796,3.3889805,0.798
"668","ENSG00000183662","hurdle",0,0.1005543,4.6770027,4.5764484,0.798
"581","ENSG00000171385","hurdle",0,0.1005118,2.7161834,2.6156716,0.798
"371","ENSG00000145242","hurdle",0,-0.2800539,2.8794344,3.1594883,0.798
"300","ENSG00000136237","hurdle",0,1.281697,4.296132,3.014435,0.798
"845","ENSG00000248994","hurdle",0,-1.288506,2.314137,3.602643,0.797
"724","ENSG00000189241","hurdle",0,-0.108701,2.178704,2.287405,0.797
"538","ENSG00000166206","hurdle",0,1.957435,4.308925,2.35149,0.797
"33","ENSG00000070087","hurdle",0,-1.134008,1.518558,2.652566,0.797
"291","ENSG00000135426","hurdle",0,-2.282747,2.288929,4.571676,0.796
"834","ENSG00000239498","hurdle",0,-2.275885,3.30484,5.580725,0.795
"675","ENSG00000184156","hurdle",0,1.86165,4.464724,2.603074,0.795
"522","ENSG00000165023","hurdle",0,-0.4082258,2.2981928,2.7064186,0.795
"515","ENSG00000164588","hurdle",0,1.631959,3.943239,2.31128,0.795
"794","ENSG00000224271","hurdle",0,-2.035958,3.804619,5.840577,0.794
"705","ENSG00000186094","hurdle",0,2.547754,5.384355,2.836601,0.794
"426","ENSG00000152413","hurdle",0,0.3080834,3.1462441,2.8381607,0.794
"121","ENSG00000104722","hurdle",0,-0.8775062,2.2204418,3.097948,0.794
"708","ENSG00000186472","hurdle",0,2.209168,4.332054,2.122886,0.793
"620","ENSG00000175471","hurdle",0,0.8721242,3.8846411,3.0125169,0.793
"151","ENSG00000108684","hurdle",0,1.510778,4.446967,2.936189,0.793
"827","ENSG00000236451","hurdle",0,-2.470652,2.856975,5.327627,0.792
"413","ENSG00000151090","hurdle",0,1.60445,4.37382,2.76937,0.792
"329","ENSG00000140538","hurdle",0,1.489304,4.032693,2.543389,0.792
"358","ENSG00000144331","hurdle",0,1.403807,4.253523,2.849716,0.791
"323","ENSG00000139364","hurdle",0,1.909251,4.341975,2.432724,0.79
"537","ENSG00000166165","hurdle",0,0.6074286,2.6166053,2.0091767,0.789
"197","ENSG00000116106","hurdle",0,0.7362486,3.1325965,2.3963479,0.789
"365","ENSG00000144834","hurdle",0,-0.5899095,1.7394448,2.3293543,0.788
"823","ENSG00000233928","hurdle",0,-1.14839,2.60077,3.74916,0.787
"805","ENSG00000228566","hurdle",0,-1.049466,4.135055,5.184521,0.787
"646","ENSG00000180354","hurdle",0,0.02861565,2.09110677,2.06249112,0.787
"528","ENSG00000165434","hurdle",0,0.2977334,2.5332499,2.2355165,0.787
"19","ENSG00000049759","hurdle",0,0.7361665,3.245001,2.5088345,0.787
"844","ENSG00000248905","hurdle",0,0.9654067,3.9242657,2.958859,0.786
"460","ENSG00000156113","hurdle",0,2.775914,5.228331,2.452417,0.786
"341","ENSG00000141668","hurdle",0,-1.83501,3.104354,4.939364,0.786
"294","ENSG00000135643","hurdle",0,-0.6515374,2.0945965,2.7461339,0.786
"814","ENSG00000231533","hurdle",0,-1.130509,2.281652,3.412161,0.785
"751","ENSG00000198108","hurdle",0,0.9649162,3.8590089,2.8940927,0.785
"651","ENSG00000182256","hurdle",0,1.540317,3.881673,2.341356,0.784
"147","ENSG00000107518","hurdle",0,3.284973,5.612797,2.327824,0.784
"669","ENSG00000183715","hurdle",0,4.207823,6.45658,2.248757,0.783
"272","ENSG00000132938","hurdle",0,1.688143,4.075188,2.387045,0.783
"395","ENSG00000148408","hurdle",0,1.677077,3.991707,2.31463,0.781
"639","ENSG00000178531","hurdle",0,-1.775569,1.06881,2.844379,0.78
"383","ENSG00000145934","hurdle",0,2.932328,5.314128,2.3818,0.78
"665","ENSG00000183117","hurdle",0,4.636981,7.052236,2.415255,0.779
"561","ENSG00000169567","hurdle",0,-0.617698,1.6537,2.271398,0.779
"700","ENSG00000185774","hurdle",0,5.950836,8.074436,2.1236,0.778
"427","ENSG00000152495","hurdle",0,0.8159878,3.140637,2.3246492,0.778
"309","ENSG00000137726","hurdle",0,0.2384761,2.0543516,1.8158755,0.778
"307","ENSG00000137267","hurdle",0,-0.4459922,2.1790248,2.625017,0.778
"277","ENSG00000133134","hurdle",0,-0.4515938,1.8330669,2.2846607,0.778
"382","ENSG00000145920","hurdle",0,-0.6275977,1.6668724,2.2944701,0.777
"138","ENSG00000106536","hurdle",0,-0.4371982,3.7035984,4.1407966,0.777
"124","ENSG00000104904","hurdle",0,-0.4235564,1.720424,2.1439804,0.777
"752","ENSG00000198216","hurdle",0,0.8464355,3.1652517,2.3188162,0.776
"201","ENSG00000117114","hurdle",0,1.474645,4.021651,2.547006,0.776
"187","ENSG00000113805","hurdle",0,-0.1194598,3.0249119,3.1443717,0.776
"58","ENSG00000079841","hurdle",0,2.045433,4.399193,2.35376,0.776
"53","ENSG00000078725","hurdle",0,0.5213453,3.0802298,2.5588845,0.776
"658","ENSG00000182768","hurdle",0,-0.4957915,1.6751086,2.1709001,0.775
"529","ENSG00000165495","hurdle",0,0.2622438,2.8072544,2.5450106,0.775
"521","ENSG00000164929","hurdle",0,-0.2930688,1.9843878,2.2774566,0.775
"357","ENSG00000144290","hurdle",0,2.255103,4.271231,2.016128,0.775
"163","ENSG00000110841","hurdle",0,0.1128778,2.73051,2.6176322,0.774
"797","ENSG00000225689","hurdle",0,1.061612,3.894274,2.832662,0.773
"790","ENSG00000221866","hurdle",0,1.16015,3.278078,2.117928,0.773
"719","ENSG00000188580","hurdle",0,3.05714,5.79422,2.73708,0.773
"539","ENSG00000166257","hurdle",0,0.1455234,2.2025122,2.0569888,0.773
"380","ENSG00000145819","hurdle",0,1.855564,4.502669,2.647105,0.773
"218","ENSG00000120885","hurdle",0,1.317485,3.115568,1.798083,0.773
"703","ENSG00000185883","hurdle",0,0.6038325,2.4255237,1.8216912,0.772
"286","ENSG00000134504","hurdle",0,0.1610228,3.1046984,2.9436756,0.772
"875","ENSG00000273079","hurdle",0,2.777232,4.511344,1.734112,0.771
"566","ENSG00000169933","hurdle",0,3.111889,5.32914,2.217251,0.771
"45","ENSG00000076356","hurdle",0,0.04147774,2.59863977,2.55716203,0.771
"544","ENSG00000166963","hurdle",0,0.2324337,2.0261039,1.7936702,0.77
"454","ENSG00000155093","hurdle",0,2.509162,4.568004,2.058842,0.77
"200","ENSG00000117069","hurdle",0,1.218788,4.036784,2.817996,0.77
"625","ENSG00000176171","hurdle",0,-0.7979736,1.6185847,2.4165583,0.769
"473","ENSG00000157680","hurdle",0,2.00995,4.375284,2.365334,0.769
"342","ENSG00000141837","hurdle",0,1.875921,3.925158,2.049237,0.769
"680","ENSG00000184349","hurdle",0,1.827085,4.265032,2.437947,0.768
"830","ENSG00000237187","hurdle",0,0.9628824,3.2987549,2.3358725,0.767
"803","ENSG00000227906","hurdle",0,0.1632642,2.8369389,2.6736747,0.767
"583","ENSG00000171435","hurdle",0,1.408315,3.579262,2.170947,0.767
"175","ENSG00000112232","hurdle",0,2.83168,5.192627,2.360947,0.767
"715","ENSG00000187672","hurdle",0,2.763847,4.989838,2.225991,0.766
"527","ENSG00000165379","hurdle",0,2.277707,4.549024,2.271317,0.766
"516","ENSG00000164619","hurdle",0,0.2055581,2.960778,2.7552199,0.766
"376","ENSG00000145526","hurdle",0,2.528046,4.605374,2.077328,0.766
"192","ENSG00000114757","hurdle",0,2.086103,4.616954,2.530851,0.766
"120","ENSG00000104490","hurdle",0,1.836437,3.853854,2.017417,0.766
"107","ENSG00000102468","hurdle",0,-0.5025589,2.2094945,2.7120534,0.766
"99","ENSG00000101489","hurdle",0,1.77047,3.596796,1.826326,0.766
"40","ENSG00000074317","hurdle",0,-0.2968171,1.6839134,1.9807305,0.766
"193","ENSG00000115252","hurdle",0,1.236817,4.055745,2.818928,0.765
"37","ENSG00000072657","hurdle",0,0.0247211,3.0104,2.9856789,0.765
"580","ENSG00000171368","hurdle",0,-0.4773273,1.601746,2.0790733,0.764
"324","ENSG00000139767","hurdle",0,1.59201,3.358724,1.766714,0.764
"690","ENSG00000185070","hurdle",0,1.540819,3.886541,2.345722,0.763
"660","ENSG00000182901","hurdle",0,3.108345,5.474731,2.366386,0.763
"178","ENSG00000112541","hurdle",0,1.867773,4.412616,2.544843,0.763
"4","ENSG00000008441","hurdle",0,0.2617494,2.28906,2.0273106,0.763
"774","ENSG00000198947","hurdle",0,2.341438,5.058746,2.717308,0.762
"611","ENSG00000174145","hurdle",0,-1.011923,2.486958,3.498881,0.762
"471","ENSG00000157445","hurdle",0,2.316215,4.912667,2.596452,0.762
"315","ENSG00000138411","hurdle",0,1.319131,3.724487,2.405356,0.762
"540","ENSG00000166342","hurdle",0,0.652017,2.814944,2.162927,0.761
"105","ENSG00000102409","hurdle",0,-0.3731935,1.7065756,2.0797691,0.761
"43","ENSG00000074706","hurdle",0,0.1614714,2.3191795,2.1577081,0.761
"882","ENSG00000285939","hurdle",0,-1.69777,3.229138,4.926908,0.76
"852","ENSG00000253553","hurdle",0,-0.01163836,2.84469057,2.85632893,0.76
"628","ENSG00000176406","hurdle",0,3.429647,5.301191,1.871544,0.76
"479","ENSG00000159335","hurdle",0,-1.178624,1.053818,2.232442,0.76
"481","ENSG00000159842","hurdle",0,0.5955273,2.3785239,1.7829966,0.759
"791","ENSG00000221890","hurdle",0,-0.8375179,1.4931466,2.3306645,0.758
"459","ENSG00000156103","hurdle",0,1.357043,3.468811,2.111768,0.757
"401","ENSG00000149256","hurdle",0,1.305912,3.89057,2.584658,0.757
"51","ENSG00000078295","hurdle",0,1.428988,3.411722,1.982734,0.757
"881","ENSG00000283674","hurdle",0,0.2968057,3.0188693,2.7220636,0.756
"678","ENSG00000184305","hurdle",0,3.460438,5.51445,2.054012,0.756
"600","ENSG00000172757","hurdle",0,-0.2925661,1.7291854,2.0217515,0.756
"213","ENSG00000119771","hurdle",0,0.1866911,2.5403048,2.3536137,0.756
"645","ENSG00000180155","hurdle",0,-1.447807,1.030835,2.478642,0.755
"526","ENSG00000165323","hurdle",0,2.201604,4.110824,1.90922,0.755
"368","ENSG00000144893","hurdle",0,0.7810675,3.4163484,2.6352809,0.755
"148","ENSG00000108018","hurdle",0,0.7520115,3.5740171,2.8220056,0.755
"726","ENSG00000196090","hurdle",0,2.1364,4.426704,2.290304,0.754
"679","ENSG00000184347","hurdle",0,-1.430742,2.641972,4.072714,0.754
"607","ENSG00000173660","hurdle",0,-0.456341,1.489796,1.946137,0.754
"486","ENSG00000161203","hurdle",0,-0.6118325,1.4200785,2.031911,0.754
"468","ENSG00000157152","hurdle",0,2.396526,3.799416,1.40289,0.754
"412","ENSG00000151067","hurdle",0,2.548386,4.686519,2.138133,0.754
"77","ENSG00000090238","hurdle",0,-0.4889277,1.4743919,1.9633196,0.754
"356","ENSG00000144285","hurdle",0,1.741416,3.529962,1.788546,0.753
"446","ENSG00000154556","hurdle",0,1.395182,3.795497,2.400315,0.752
"245","ENSG00000127585","hurdle",0,-1.3388303,0.8373514,2.1761817,0.752
"793","ENSG00000223812","hurdle",0,-2.707447,2.046786,4.754233,0.751
"688","ENSG00000184999","hurdle",0,-2.412686,2.134862,4.547548,0.751
"568","ENSG00000170011","hurdle",0,1.314885,3.382433,2.067548,0.751
"351","ENSG00000143774","hurdle",0,-0.9081566,1.0581813,1.9663379,0.75
"321","ENSG00000139117","hurdle",0,-0.9740781,2.0496398,3.0237179,0.75
"96","ENSG00000101210","hurdle",0,-0.5535154,1.3919247,1.9454401,0.75
"95","ENSG00000100604","hurdle",0,-0.9200145,1.3672737,2.2872882,0.75
"23","ENSG00000055813","hurdle",0,0.6630313,3.224548,2.5615167,0.75
"865","ENSG00000260372","hurdle",0,-0.3318574,2.76317,3.0950274,0.749
"722","ENSG00000189043","hurdle",0,-0.01545887,1.70116688,1.71662575,0.749
"463","ENSG00000156411","hurdle",0,-0.8719876,1.1377705,2.0097581,0.749
"655","ENSG00000182621","hurdle",0,4.295815,6.000434,1.704619,0.748
"584","ENSG00000171476","hurdle",0,-1.674294,1.549124,3.223418,0.748
"442","ENSG00000154237","hurdle",0,-1.59446,2.215692,3.810152,0.748
"434","ENSG00000153233","hurdle",0,0.5527089,2.8019691,2.2492602,0.748
"271","ENSG00000132932","hurdle",0,2.59887,4.248389,1.649519,0.748
"157","ENSG00000109906","hurdle",0,0.9039583,2.9571658,2.0532075,0.748
"831","ENSG00000237515","hurdle",0,1.483103,3.412465,1.929362,0.747
"635","ENSG00000177707","hurdle",0,-0.8569605,2.0536234,2.9105839,0.747
"623","ENSG00000175806","hurdle",0,1.832396,4.158319,2.325923,0.747
"199","ENSG00000116147","hurdle",0,1.737906,3.381585,1.643679,0.747
"495","ENSG00000162670","hurdle",0,0.8971186,3.2096272,2.3125086,0.746
"425","ENSG00000152402","hurdle",0,1.164632,3.205529,2.040897,0.746
"556","ENSG00000168959","hurdle",0,3.111551,4.813471,1.70192,0.745
"496","ENSG00000162687","hurdle",0,0.2062302,2.7105264,2.5042962,0.745
"416","ENSG00000151474","hurdle",0,3.702237,5.809942,2.107705,0.745
"886","ENSG00000286863","hurdle",0,0.8346966,2.9074053,2.0727087,0.744
"661","ENSG00000183023","hurdle",0,3.540594,4.931037,1.390443,0.744
"652","ENSG00000182348","hurdle",0,0.3045432,3.5647833,3.2602401,0.744
"644","ENSG00000179915","hurdle",0,4.890566,6.560182,1.669616,0.744
"203","ENSG00000117154","hurdle",0,-0.09689979,2.21191911,2.3088189,0.744
"693","ENSG00000185352","hurdle",0,2.939193,5.271265,2.332072,0.743
"533","ENSG00000165995","hurdle",0,1.840924,3.915375,2.074451,0.743
"116","ENSG00000104059","hurdle",0,0.2735675,2.5872664,2.3136989,0.743
"534","ENSG00000166006","hurdle",0,2.366829,3.497933,1.131104,0.742
"855","ENSG00000255302","hurdle",0,-0.2860462,1.5852901,1.8713363,0.741
"577","ENSG00000171044","hurdle",0,1.638462,3.746248,2.107786,0.741
"816","ENSG00000231672","hurdle",0,-0.7005685,2.1091054,2.8096739,0.74
"798","ENSG00000225746","hurdle",0,2.096237,4.133074,2.036837,0.74
"621","ENSG00000175497","hurdle",0,4.823316,6.495003,1.671687,0.74
"608","ENSG00000173812","hurdle",0,0.1000439,1.7629721,1.6629282,0.74
"322","ENSG00000139174","hurdle",0,1.164876,2.899143,1.734267,0.74
"820","ENSG00000233452","hurdle",0,1.085445,3.152464,2.067019,0.739
"681","ENSG00000184524","hurdle",0,-0.6994574,1.2596941,1.9591515,0.739
"626","ENSG00000176204","hurdle",0,4.331434,6.295544,1.96411,0.739
"622","ENSG00000175602","hurdle",0,-0.8935969,1.0706108,1.9642077,0.739
"490","ENSG00000162105","hurdle",0,1.356011,3.069831,1.71382,0.739
"414","ENSG00000151229","hurdle",0,2.058081,3.77763,1.719549,0.739
"167","ENSG00000111640","hurdle",0,0.8998095,2.5454838,1.6456743,0.739
"766","ENSG00000198797","hurdle",0,0.2723221,2.5361301,2.263808,0.738
"462","ENSG00000156395","hurdle",0,0.4218545,2.9757212,2.5538667,0.738
"106","ENSG00000102466","hurdle",0,4.261897,5.825448,1.563551,0.738
"318","ENSG00000138759","hurdle",0,0.7897453,2.9875301,2.1977848,0.737
"78","ENSG00000091428","hurdle",0,1.839664,3.6817,1.842036,0.737
"56","ENSG00000079691","hurdle",0,0.7476456,2.7708587,2.0232131,0.737
"20","ENSG00000052126","hurdle",0,2.277312,4.193474,1.916162,0.737
"701","ENSG00000185818","hurdle",0,-0.8009895,1.205729,2.0067185,0.736
"686","ENSG00000184905","hurdle",0,-0.7641237,1.2537804,2.0179041,0.736
"508","ENSG00000164100","hurdle",0,0.7150987,2.8665113,2.1514126,0.736
"102","ENSG00000102109","hurdle",0,-0.08611371,1.56915382,1.65526753,0.736
"829","ENSG00000236922","hurdle",0,-2.488198,2.308971,4.797169,0.735
"809","ENSG00000229117","hurdle",0,0.07588992,1.60165024,1.52576032,0.735
"614","ENSG00000174482","hurdle",0,3.137609,4.872573,1.734964,0.735
"391","ENSG00000147481","hurdle",0,3.349291,5.219255,1.869964,0.735
"109","ENSG00000103184","hurdle",0,-0.8969046,1.3781873,2.2750919,0.735
"737","ENSG00000196730","hurdle",0,0.3483623,2.4638592,2.1154969,0.734
"730","ENSG00000196353","hurdle",0,1.683721,3.511586,1.827865,0.734
"263","ENSG00000131100","hurdle",0,-0.6815015,1.1572218,1.8387233,0.734
"134","ENSG00000106078","hurdle",0,0.9618058,3.0604855,2.0986797,0.734
"5","ENSG00000020129","hurdle",0,-0.2898319,1.407156,1.6969879,0.734
"685","ENSG00000184838","hurdle",0,-0.1617334,2.2593431,2.4210765,0.733
"673","ENSG00000184009","hurdle",0,0.1616344,1.9320422,1.7704078,0.733
"421","ENSG00000152214","hurdle",0,-0.7082963,2.5179294,3.2262257,0.733
"168","ENSG00000111669","hurdle",0,-0.7727457,1.2505823,2.023328,0.733
"819","ENSG00000233290","hurdle",0,-2.353694,2.584797,4.938491,0.732
"671","ENSG00000183775","hurdle",0,2.266113,4.362003,2.09589,0.732
"422","ENSG00000152217","hurdle",0,1.740379,3.63889,1.898511,0.732
"142","ENSG00000107105","hurdle",0,0.6955783,2.2550613,1.559483,0.732
"80","ENSG00000095637","hurdle",0,1.926448,3.748552,1.822104,0.732
"818","ENSG00000232112","hurdle",0,-0.6633329,1.1310156,1.7943485,0.731
"729","ENSG00000196277","hurdle",0,2.593123,4.811776,2.218653,0.731
"586","ENSG00000171509","hurdle",0,-2.269275,2.10109,4.370365,0.731
"70","ENSG00000086061","hurdle",0,-0.3943144,1.5647966,1.959111,0.731
"29","ENSG00000066382","hurdle",0,-0.2590563,2.0100817,2.269138,0.731
"499","ENSG00000162989","hurdle",0,2.032685,3.445375,1.41269,0.73
"478","ENSG00000158560","hurdle",0,2.229457,3.870946,1.641489,0.73
"221","ENSG00000121904","hurdle",0,0.4743951,2.5867825,2.1123874,0.73
"530","ENSG00000165678","hurdle",0,-1.042781,0.984592,2.027373,0.729
"355","ENSG00000144218","hurdle",0,2.356547,4.010068,1.653521,0.729
"246","ENSG00000127824","hurdle",0,-1.4269364,0.9197668,2.3467032,0.729
"89","ENSG00000100095","hurdle",0,0.8724231,2.7382958,1.8658727,0.729
"49","ENSG00000078114","hurdle",0,1.966845,3.675206,1.708361,0.729
"728","ENSG00000196262","hurdle",0,-0.2015554,1.4558991,1.6574545,0.728
"657","ENSG00000182732","hurdle",0,2.579334,4.483843,1.904509,0.728
"610","ENSG00000173915","hurdle",0,-0.7285541,1.0015954,1.7301495,0.728
"850","ENSG00000251600","hurdle",0,1.050581,3.530883,2.480302,0.727
"615","ENSG00000174748","hurdle",0,-0.4953414,1.251413,1.7467544,0.727
"217","ENSG00000120658","hurdle",0,1.840186,3.756353,1.916167,0.727
"849","ENSG00000250479","hurdle",0,-0.8572083,1.0112636,1.8684719,0.726
"692","ENSG00000185305","hurdle",0,1.446511,3.738466,2.291955,0.726
"519","ENSG00000164796","hurdle",0,3.070165,4.739139,1.668974,0.726
