Mixture	Inhib	Oligo	OPC	Excit	Astro	EndoMural	Micro	P-value	Correlation	RMSE
2107UNHS-0291_Br2720_Mid_Bulk	0.00081644071480580	0.09266395684766969	0.12570732123589548	0.67486083813427156	0.03444573539051726	0.04459611466300887	0.02690959301383124	9999.00000000000000000	0.83258468985829459	0.72196600910683362
2107UNHS-0291_Br2720_Mid_Cyto	0.00000000000000000	0.07133337176846857	0.10650812394495786	0.73108898235430120	0.03041106070092370	0.03619214599878681	0.02446631523256192	9999.00000000000000000	0.66466836384509986	0.80316770041443530
2107UNHS-0291_Br2720_Mid_Nuc	0.00000000000000000	0.09552496233925456	0.08718126914378493	0.72639188134147215	0.03301650824435051	0.04338887060970067	0.01449650832143701	9999.00000000000000000	0.72449185724559084	0.78100597118343462
2107UNHS-0291_Br6432_Ant_Bulk	0.00000000000000000	0.09684209339291339	0.10091741362599312	0.66222665462187147	0.06783835166651793	0.04652144602807778	0.02565404066462647	9999.00000000000000000	0.75717409246878131	0.76312904066992915
2107UNHS-0291_Br6432_Ant_Cyto	0.00000000000000000	0.06862640656509833	0.07819578230481336	0.71494623016466419	0.07267711980385386	0.03959407966606420	0.02596038149550598	9999.00000000000000000	0.55494169072432187	0.85311082308175001
2107UNHS-0291_Br6432_Ant_Nuc	0.00000000000000000	0.08979058556763560	0.09141378724954076	0.67116890672347074	0.08531305531422882	0.04297639371405428	0.01933727143106983	9999.00000000000000000	0.69849049782618644	0.78771383783309246
2107UNHS-0291_Br6432_Mid_Bulk	0.00000000000000000	0.11291861237189046	0.08272295860437108	0.61481020343217108	0.11459208991247688	0.04715481100567554	0.02780132467341508	9999.00000000000000000	0.67543502600452310	0.79649108777459832
2107UNHS-0291_Br6432_Mid_Cyto	0.00000000000000000	0.07598330747712263	0.04570874793345140	0.70397692222411279	0.11990707852278364	0.03775031437499874	0.01667362946753077	9999.00000000000000000	0.52492999766519322	0.86283822337571892
2107UNHS-0291_Br6432_Mid_Nuc	0.00000000000000000	0.09353215853124153	0.06207208888399163	0.64696347778842289	0.12088917412245392	0.05004024421597717	0.02650285645791279	9999.00000000000000000	0.61790922462426323	0.82188770161924063
2107UNHS-0291_Br6471_Ant_Bulk	0.00000000000000000	0.09377616996476443	0.13907409080960670	0.65068267569783167	0.03512238749922057	0.05105945066457539	0.03028522536400101	9999.00000000000000000	0.81525915927989412	0.72798799567710992
2107UNHS-0291_Br6471_Ant_Cyto	0.00000000000000000	0.06247640575001169	0.15215723044211518	0.68665420961994617	0.03840720354759328	0.04083195937214991	0.01947299126818407	9999.00000000000000000	0.60414499749838013	0.82437909190659153
2107UNHS-0291_Br6471_Ant_Nuc	0.00000000000000000	0.08413182954657537	0.10753500914181241	0.70345860839866858	0.02991767271686564	0.05075167669734378	0.02420520349873415	9999.00000000000000000	0.74604987346257645	0.76797888363055589
2107UNHS-0293_Br2720_Mid_Bulk	0.02936023915026902	0.09845666588004723	0.09361609468825791	0.56226454966413786	0.13464878991460144	0.04849192377147683	0.03316173693120987	9999.00000000000000000	0.88835054142097303	0.67680054497266950
2107UNHS-0293_Br2720_Mid_Cyto	0.05849107447555064	0.09071338716270162	0.06397533054576661	0.57372755303305067	0.13975235279601586	0.04634143940281369	0.02699886258410100	9999.00000000000000000	0.86126582977307253	0.69464577245348214
2107UNHS-0293_Br6432_Ant_Bulk	0.03375873206143358	0.10247051432334181	0.05901711512680794	0.52997693667337165	0.20190162543198970	0.04671890336289747	0.02615617302015782	9999.00000000000000000	0.91616787041696701	0.61481271501987989
2107UNHS-0293_Br6432_Ant_Cyto	0.04224891354249875	0.10584087181435710	0.03905375432748640	0.52426219157571619	0.21418355841884371	0.04837384225182075	0.02603686806927704	9999.00000000000000000	0.89588150543552802	0.62173270426400662
2107UNHS-0293_Br6432_Ant_Nuc	0.04039025721351757	0.11457343703183116	0.06686166702637437	0.52120927235215320	0.17956582299970972	0.04679848777589920	0.03060105560051490	9999.00000000000000000	0.91073831042331421	0.63920369911009944
2107UNHS-0293_Br6432_Mid_Bulk	0.02651642778150539	0.12143301932714592	0.04144697735968022	0.50122369239654785	0.22207639032486215	0.05168438278569343	0.03561911002456487	9999.00000000000000000	0.91426151367047515	0.60238155383807512
2107UNHS-0293_Br6432_Mid_Cyto	0.02694714441386109	0.11203436314705879	0.03077024908612955	0.51441776537444561	0.23302846075314759	0.05290134191463192	0.02990067531072544	9999.00000000000000000	0.91126594853725640	0.59371708879742924
2107UNHS-0293_Br6432_Mid_Nuc	0.04407283453037383	0.11874384835266059	0.03831648009437266	0.50803850700478970	0.20057593968637594	0.05127613074205658	0.03897625958937059	9999.00000000000000000	0.90997770379311049	0.62622685480401741
2107UNHS-0293_Br6471_Ant_Bulk	0.03568954063017394	0.09792840044802438	0.08856098756727626	0.56688973887806038	0.11674060428361963	0.05888115735743031	0.03530957083541512	9999.00000000000000000	0.88315448113524575	0.69263100564038771
2107UNHS-0293_Br6471_Ant_Cyto	0.05477493763809562	0.09316036765564764	0.07005122449917833	0.51904817859111840	0.17045722696846005	0.06237324594086199	0.03013481870663787	9999.00000000000000000	0.83571255623864404	0.69210547673346556
2107UNHS-0293_Br6471_Ant_Nuc	0.04021313168856250	0.09367346865565135	0.09485739196630712	0.57165486156592038	0.11309445895724334	0.05371207499125041	0.03279461217506515	9999.00000000000000000	0.87518879511468284	0.69612308080649421
AN00000904_Br2720_Post_Bulk	0.00000000000000000	0.08293539589354014	0.09381747289053013	0.73595106933389121	0.01601824348265309	0.04650249586984136	0.02477532252954410	9999.00000000000000000	0.78940673051944821	0.74806941086928735
AN00000904_Br2720_Post_Cyto	0.00000000000000000	0.05426524820681398	0.06592366507240055	0.82347153636844073	0.01318689658203800	0.03360183129594407	0.00955082247436267	9999.00000000000000000	0.49101819869186325	0.87989704126185897
AN00000904_Br2720_Post_Nuc	0.00000000000000000	0.05337719895773343	0.04097311061676023	0.81142062560658934	0.01415548684000078	0.06116225380814065	0.01891132417077571	9999.00000000000000000	0.62226169004600296	0.82553539200821069
AN00000904_Br2743_Ant_Bulk	0.00000000000000000	0.08425663020935423	0.13695816264801808	0.70912923171475251	0.01557631226326653	0.03311643598772448	0.02096322717688429	9999.00000000000000000	0.66161103869821269	0.80024495370066395
AN00000904_Br2743_Ant_Nuc	0.00000000000000000	0.06499725317321588	0.10694898501491010	0.74558072624549010	0.01958731410129610	0.05423758078496201	0.00864814068012589	9999.00000000000000000	0.60947285401423890	0.82773523980919428
AN00000904_Br3942_Ant_Bulk	0.00000000000000000	0.10038506674542907	0.05868894279978869	0.68916956585033562	0.08240759015431005	0.04659591244309595	0.02275292200704063	9999.00000000000000000	0.74088901195442891	0.77365604115985165
AN00000904_Br3942_Ant_Cyto	0.00000000000000000	0.07838867771243932	0.11109328215996626	0.65986816022534489	0.09093301490677187	0.04984627714191358	0.00987058785356408	9999.00000000000000000	0.42873982273543371	0.90485887912573271
AN00000904_Br3942_Ant_Nuc	0.00000000000000000	0.07759627988950195	0.05039141163217665	0.69548026985680755	0.10514648733070750	0.05098474319958565	0.02040080809122087	9999.00000000000000000	0.59373070295476926	0.83466371019211227
AN00000904_Br3942_Mid_Bulk	0.00000000000000000	0.09848160165418336	0.11896406142235917	0.63281661504689257	0.07036604131925095	0.05419381657941050	0.02517786397790346	9999.00000000000000000	0.79880567627967947	0.73951414714419295
AN00000904_Br3942_Mid_Cyto	0.00000000000000000	0.05830543818578497	0.10371030823408020	0.73242699674934697	0.05491111264437790	0.04016855635213191	0.01047758783427793	9999.00000000000000000	0.48352019917796829	0.88223971102970966
AN00000904_Br3942_Mid_Nuc	0.00000000000000000	0.05332646643236640	0.07070032225917591	0.74388869518654033	0.05624498966648901	0.05825738125628486	0.01758214519914338	9999.00000000000000000	0.60655173500070958	0.83152030265644206
