GeneSymbol	Inhib	Oligo	OPC	Excit	Astro	EndoMural	Micro
ENSG00000002746	4154.92685217048892810	6296.61902449389071990	1465.68763099992224852	19755.19406406502457685	1068.60133264258024610	1374.06260015611837844	1287.01660486462947119
ENSG00000004660	2702.51286207319935784	777.44061971719554549	1665.04444780276116944	10296.80646823495953868	2476.44482524135855783	1954.98860637839106857	3556.48620614341734836
ENSG00000011347	4199.03335625673662435	1048.54974598051262547	2219.15960061282157767	12688.01471676212895545	1694.50797987472810746	1893.30746463391119505	1618.96011004725187377
ENSG00000012124	121.78271053023951254	241.39393942643926039	4902.55335782998099603	201.68582996759661796	178.74919189305009581	281.10665464234631372	264.94722562871436367
ENSG00000013297	319.61394339526663089	380.17913585382387964	11623.58340470203802397	654.79145441917353310	788.08966047992350923	1537.76256944954070605	1016.38423331717172005
ENSG00000017427	2538.04494412803478554	121.84593939879452762	82.53372302452329734	149.41200529792439511	75.90837565614127413	133.42765276631917004	1641.81958156110181335
ENSG00000018625	0.00000000000000000	7230.58804935134412517	5203.68071677581883705	3604.96176741588669756	50867.63325648681347957	126812.57791766065929551	3865.78134570411020832
ENSG00000029534	6967.38507568960085337	601.47489861819417456	303.55272904135978251	1304.03034137634404033	394.28316397864080045	661.06798422357474010	491.77030877779958473
ENSG00000038427	572.32777463388822525	24491.04161699469841551	786.11648345286459971	468.94590947503832012	3262.99016387437632147	646.85335083606264561	120.55757573659442983
ENSG00000042980	201.05024043102062592	109.34683836151307901	126.22088592380495697	161.96909069178246909	134.08730532828664650	89.75706296018813646	10649.72735800476766599
ENSG00000054654	407.31603537763271561	839.69446789108690155	640.69655585463385705	624.18145921057987380	605.86359339467708196	21764.35028690710896626	441.08711404670083311
ENSG00000054690	1784.09448643895257192	2422.52602026744671093	32620.36392452644577133	1351.10606150582611917	1123.07520328361670181	0.00000000000000000	1497.43210663729041698
ENSG00000059377	203.20796427161735664	190.87243475688416083	193.66983930153782012	129.50079123449702934	273.61825413081129454	137.02016315031585236	7740.08548762766986329
ENSG00000065320	258.02884248410043710	2621.43463350193678707	142.72322596282117502	227.22316080394568871	423.40368970845713648	1050.86119879298371416	44.11970572400422697
ENSG00000065809	514.46025624527737818	785.91238471578219560	12927.52241118787060259	473.14956675186374468	605.40512162964796516	3353.34265322438841395	2547.82149456227989504
ENSG00000066248	3186.01539384698844515	1489.58277658285601319	3716.49960134911361820	18841.22936317801577388	3349.65373193371397065	2657.08252587144488643	3684.05466165753387031
