Mixture	Inhib	Oligo	OPC	Excit	Astro	EndoMural	Micro	P-value	Correlation	RMSE
2107UNHS-0291_Br2720_Mid_Bulk	0.08767227227053588	0.04594932003829139	0.30012337449818111	0.47867491548850327	0.01781374429474287	0.03827960946077066	0.03148676394897495	9999.00000000000000000	0.96880399119653571	0.40608396415151632
2107UNHS-0291_Br2720_Mid_Cyto	0.05699807808727816	0.02224672199027162	0.15693110531333304	0.68123425167381135	0.01084924860572243	0.04366952192550239	0.02807107240408103	9999.00000000000000000	0.85912017434049026	0.58453768943647055
2107UNHS-0291_Br2720_Mid_Nuc	0.05327757623572792	0.03034134866668251	0.08728971729324979	0.73794986806177443	0.01781733420407452	0.06891567430185254	0.00440848123663822	9999.00000000000000000	0.85781740566557718	0.59843532247442155
2107UNHS-0291_Br6432_Ant_Bulk	0.03508341077855859	0.08109993458060134	0.14108347717420291	0.55225653739507963	0.04765123644066609	0.09020457689175516	0.05262082673913611	9999.00000000000000000	0.90363662638839914	0.58136486941510179
2107UNHS-0291_Br6432_Ant_Cyto	0.07174460489688569	0.04479009989772934	0.06285589722670699	0.59664680618599697	0.03894543979926279	0.11053031576866680	0.07448683622475134	9999.00000000000000000	0.83800191661339130	0.65484889206925290
2107UNHS-0291_Br6432_Ant_Nuc	0.13314700795068471	0.00000000000000000	0.12601030327291002	0.54160973389674316	0.05035899784054901	0.09567568871780849	0.05319826832130459	9999.00000000000000000	0.87045437795857472	0.61867763532031350
2107UNHS-0291_Br6432_Mid_Bulk	0.08030373695085694	0.11926431708749019	0.10306469165341994	0.40452180255089326	0.07228255155541569	0.11578716852195828	0.10477573167996572	9999.00000000000000000	0.83852364345788999	0.67909594659845973
2107UNHS-0291_Br6432_Mid_Cyto	0.00004250021274711	0.08508814027543941	0.07001236068301438	0.55359451843975083	0.04114804600450268	0.14483356151877078	0.10528087286577485	9999.00000000000000000	0.84211431763675781	0.65864023623213463
2107UNHS-0291_Br6432_Mid_Nuc	0.09900091778024277	0.00000000000000000	0.08121954013284881	0.55404655719145390	0.07536666277440272	0.12827303834925097	0.06209328377180079	9999.00000000000000000	0.77339841289488820	0.69731717360893586
2107UNHS-0291_Br6471_Ant_Bulk	0.07419798566871835	0.03171025279969680	0.30991481691753725	0.49283967206015383	0.01236604857886953	0.04672683134341408	0.03224439263161021	9999.00000000000000000	0.96841827885898280	0.39363244275442816
2107UNHS-0291_Br6471_Ant_Cyto	0.04401572969452715	0.01338577725833339	0.23621493627600279	0.61912929818965667	0.00367789880386508	0.05327482711810855	0.03030153265950657	9999.00000000000000000	0.85254736693515654	0.56961973856345727
2107UNHS-0291_Br6471_Ant_Nuc	0.05791542077033587	0.01691766661135987	0.13861050734379687	0.69666969668094025	0.01503902629702107	0.06613104297687930	0.00871663931966683	9999.00000000000000000	0.88047906610355819	0.56878151429748458
2107UNHS-0293_Br2720_Mid_Bulk	0.11397672002226311	0.10843808735829602	0.13193466560554076	0.33924231244304603	0.22364330700918600	0.07619349007003609	0.00657141749163195	9999.00000000000000000	0.96142912265470981	0.48088520193443435
2107UNHS-0293_Br2720_Mid_Cyto	0.11354731500749858	0.07862324657698483	0.05075919166486739	0.43716952587307584	0.20977608402061965	0.11012463685695378	0.00000000000000000	9999.00000000000000000	0.93603906515670421	0.53351660602539430
2107UNHS-0293_Br6432_Ant_Bulk	0.08949247931473533	0.14966139330614545	0.06977753784154463	0.26386461107905818	0.32890694428302536	0.07326169480386073	0.02503533937163039	9999.00000000000000000	0.97839622889710443	0.36442838852185833
2107UNHS-0293_Br6432_Ant_Cyto	0.07960472346120369	0.12372391116350061	0.01342976832570331	0.36752734909901591	0.33281734048256001	0.05978800516890550	0.02310890229911106	9999.00000000000000000	0.98219731291857959	0.34904799652941798
2107UNHS-0293_Br6432_Ant_Nuc	0.10160321549750831	0.12261891788304796	0.08450488643850405	0.22193509945882220	0.36726787482079420	0.05435728494463297	0.04771272095669021	9999.00000000000000000	0.95658554415145403	0.36336963970345576
2107UNHS-0293_Br6432_Mid_Bulk	0.07972221350750194	0.16451780302795643	0.04227286270844050	0.21883537113823900	0.34618840924750299	0.08916442813978065	0.05929891223057850	9999.00000000000000000	0.97149565257179182	0.36309746864717646
2107UNHS-0293_Br6432_Mid_Cyto	0.08644110899371070	0.15072043337755811	0.01233969500786166	0.27980441663416228	0.32600835869159595	0.07803865829712872	0.06664732899798249	9999.00000000000000000	0.98063717067099576	0.37129341661990151
2107UNHS-0293_Br6432_Mid_Nuc	0.07970795223784087	0.12211258345516852	0.02840646146384748	0.21603036334326986	0.44489701179910318	0.06577938430969363	0.04306624339107641	9999.00000000000000000	0.95159776524431983	0.32220856381996554
2107UNHS-0293_Br6471_Ant_Bulk	0.09555654736570700	0.10647608095087309	0.11977478930300185	0.36292476020703257	0.19468156592572336	0.10014333415578232	0.02044292209187991	9999.00000000000000000	0.96618489829514076	0.50518072261292468
