Mixture	Inhib	Oligo	OPC	Excit	Astro	EndoMural	Micro	P-value	Correlation	RMSE
2107UNHS-0291_Br2720_Mid_Bulk	0.00000000000000000	0.04859081490015259	0.11519277796531843	0.74469563426020069	0.02957839243837015	0.03897587619186790	0.02296650424409023	9999.00000000000000000	0.80651888068462341	0.72980095891457131
2107UNHS-0291_Br2720_Mid_Cyto	0.00000000000000000	0.00000000000000000	0.10630952137018551	0.81838806128165675	0.02357201710860850	0.03892622526975219	0.01280417496979704	9999.00000000000000000	0.71821180342660162	0.76785029637947966
2107UNHS-0291_Br2720_Mid_Nuc	0.00000000000000000	0.01061372366495087	0.08201143838690302	0.82445897153137893	0.02878137717409460	0.04416397055209359	0.00997051869057900	9999.00000000000000000	0.77504120671066457	0.74322707355168838
2107UNHS-0291_Br6432_Ant_Bulk	0.00000000000000000	0.05819090648505284	0.10970692069382745	0.71606368352196326	0.05643973054645177	0.04775280727817976	0.01184595147452492	9999.00000000000000000	0.76686173828846416	0.75040423256425459
2107UNHS-0291_Br6432_Ant_Cyto	0.00000000000000000	0.02436874136955309	0.06511064736935715	0.80059573609810164	0.06000452221413225	0.04340385352045804	0.00651649942839791	9999.00000000000000000	0.64648560482046402	0.80779079392293862
2107UNHS-0291_Br6432_Ant_Nuc	0.00000000000000000	0.01491635717406442	0.09196932004606470	0.76563505190164360	0.07311907403343335	0.04634570841809763	0.00801448842669635	9999.00000000000000000	0.74378255082039768	0.75529264322716017
2107UNHS-0291_Br6432_Mid_Bulk	0.00000000000000000	0.08878026495994162	0.08317442218120707	0.67101185362059335	0.09354674411342645	0.04797444539202328	0.01551226973280817	9999.00000000000000000	0.69543635265779324	0.78571333634618590
2107UNHS-0291_Br6432_Mid_Cyto	0.00000000000000000	0.00673852904138735	0.03724027276571500	0.80723083882201396	0.09581894562303275	0.03262229798997806	0.02034911575787299	9999.00000000000000000	0.62430338761642445	0.81307564439239666
2107UNHS-0291_Br6432_Mid_Nuc	0.00000000000000000	0.02216188769039005	0.06453866343447300	0.73997339599245215	0.09961748062887539	0.05211442686515307	0.02159414538865629	9999.00000000000000000	0.66916169781638080	0.79231579803949947
2107UNHS-0291_Br6471_Ant_Bulk	0.00000000000000000	0.01635025559336211	0.12735358003951006	0.77535085091017297	0.02403248670298636	0.04249788072533257	0.01441494602863595	9999.00000000000000000	0.79133887370910916	0.72930230462437162
2107UNHS-0291_Br6471_Ant_Cyto	0.00000000000000000	0.00924251584467187	0.12748171924427462	0.79297884596580825	0.01984289329121403	0.03910822901862808	0.01134579663540308	9999.00000000000000000	0.66742402547192525	0.79195529683352184
2107UNHS-0291_Br6471_Ant_Nuc	0.00000000000000000	0.00000000000000000	0.11389064779463523	0.80542787350200973	0.02526530650958101	0.04139002851189774	0.01402614368187617	9999.00000000000000000	0.77022409499967537	0.74013838694291512
2107UNHS-0293_Br2720_Mid_Bulk	0.04909350862776033	0.07412386534218282	0.11127397302824880	0.56990547334269503	0.14303059562413439	0.01876949318816872	0.03380309084680987	9999.00000000000000000	0.89088063205807722	0.65400181136972213
2107UNHS-0293_Br2720_Mid_Cyto	0.04776652505439156	0.06063597745836714	0.07818718694295257	0.61458446379970388	0.14432000200151707	0.03187567842402785	0.02263016631903985	9999.00000000000000000	0.84961005244028864	0.68375996781723425
