Mixture	Inhib	Oligo	OPC	Excit	Astro	EndoMural	Micro	P-value	Correlation	RMSE
2107UNHS-0291_Br2720_Mid_Bulk	0.02838411893919366	0.04920730905806245	0.16731965848624644	0.60164120645891817	0.03745060761422529	0.09015923636373752	0.02583786307961632	9999.00000000000000000	0.82303288852949719	0.72538905298369394
2107UNHS-0291_Br2720_Mid_Cyto	0.01898601004281729	0.04057236699231606	0.14572526087093551	0.62109876637985018	0.03167307579919788	0.11220658874090370	0.02973793117397944	9999.00000000000000000	0.73517059570576715	0.77848493331890578
2107UNHS-0291_Br2720_Mid_Nuc	0.00000000000000000	0.03889282300951166	0.10688944561105486	0.65928202936584190	0.03226479336827267	0.12629125357790102	0.03637965506741792	9999.00000000000000000	0.72306166550771511	0.79684689077612092
2107UNHS-0291_Br6432_Ant_Bulk	0.00000000000000000	0.06438675648504469	0.11173081122932266	0.57262373636354702	0.07213137531755583	0.13536757674265248	0.04375974386187719	9999.00000000000000000	0.74474318151144148	0.78070810104899080
2107UNHS-0291_Br6432_Ant_Cyto	0.00000000000000000	0.05129527800775906	0.08309357580522957	0.58682864607739482	0.07614106179371576	0.15403003873499282	0.04861139958090802	9999.00000000000000000	0.61660358325181708	0.83910843531661250
2107UNHS-0291_Br6432_Ant_Nuc	0.00000000000000000	0.04903172020352783	0.09760252387443556	0.55430516766838200	0.08175906500466910	0.17992264676889544	0.03737887648009024	9999.00000000000000000	0.68839613813389533	0.80572337401874405
2107UNHS-0291_Br6432_Mid_Bulk	0.02133162210112507	0.07963585209204042	0.08144320557979232	0.47350073007025179	0.11421438714256810	0.18537526042196262	0.04449894259225976	9999.00000000000000000	0.64294874627935239	0.81796326106855222
2107UNHS-0291_Br6432_Mid_Cyto	0.00000000000000000	0.03654475718318782	0.04313500486068551	0.55232990086149025	0.10745254650778061	0.21248799728297485	0.04804979330388100	9999.00000000000000000	0.56991401549699361	0.85332388975614959
2107UNHS-0291_Br6432_Mid_Nuc	0.00000000000000000	0.05136254879418464	0.07360891235332627	0.50567660630715183	0.11143115825206559	0.21221987811564033	0.04570089617763125	9999.00000000000000000	0.60431211378911565	0.83554199801070494
2107UNHS-0291_Br6471_Ant_Bulk	0.03712348401765703	0.05276065309926482	0.19938338478986242	0.54873748126968602	0.03152464294875783	0.10883424118808420	0.02163611268668760	9999.00000000000000000	0.81896477005602186	0.71329452272649418
2107UNHS-0291_Br6471_Ant_Cyto	0.00000000000000000	0.02857803544026665	0.18305254660540812	0.59803775164636996	0.02381781453913886	0.13173458906726179	0.03477926270155447	9999.00000000000000000	0.69413150683810265	0.78464862635715626
2107UNHS-0291_Br6471_Ant_Nuc	0.00000000000000000	0.02218068210565817	0.13093337731075988	0.64637237280005255	0.02746709018743953	0.13233474289201547	0.04071173470407429	9999.00000000000000000	0.74682462154098717	0.77897388745390861
2107UNHS-0293_Br2720_Mid_Bulk	0.05373803096980416	0.06277429712575713	0.12493218206698084	0.50147225332012391	0.16105275516035236	0.07518681826970837	0.02084366308727315	9999.00000000000000000	0.90498956252953044	0.62637881655407934
2107UNHS-0293_Br2720_Mid_Cyto	0.09975295580067853	0.04608501548241985	0.09127827440717659	0.51834357429238453	0.16603642205206615	0.05338445678688308	0.02511930117839120	9999.00000000000000000	0.87375202303950161	0.65283511526920446
2107UNHS-0293_Br6432_Ant_Bulk	0.05984376394882673	0.06545302140703575	0.08788307178292538	0.47813977080181186	0.22325166866396387	0.07059059801383820	0.01483810538159826	9999.00000000000000000	0.93459095703158257	0.54322717685857158
2107UNHS-0293_Br6432_Ant_Cyto	0.10790120480716547	0.04948035088079075	0.05071985324788223	0.44838566886695486	0.25933700584021108	0.07645884525711671	0.00771707109987885	9999.00000000000000000	0.91993998729720849	0.52152730783060830
2107UNHS-0293_Br6432_Ant_Nuc	0.06966179002406901	0.07242111182768783	0.08914672124403739	0.45857992151396954	0.21661991928277294	0.08388271684066813	0.00968781926679513	9999.00000000000000000	0.93787744227815695	0.54909379817572368
2107UNHS-0293_Br6432_Mid_Bulk	0.03924883185898276	0.06696691166578719	0.05442835734581297	0.48312770333650173	0.25448693837052166	0.08391513620721348	0.01782612121518017	9999.00000000000000000	0.93271818048778077	0.51260292235509508
2107UNHS-0293_Br6432_Mid_Cyto	0.09255239314387267	0.05298345029753178	0.03272368618022261	0.44449540020675771	0.27179488762031756	0.07426120290900928	0.03118897964228827	9999.00000000000000000	0.93406889953575467	0.49301314362536452
2107UNHS-0293_Br6432_Mid_Nuc	0.05960893428808039	0.07078214666282896	0.05302109985979641	0.46764415053746283	0.24706034987437961	0.08877386565745737	0.01310945311999431	9999.00000000000000000	0.94162831178043727	0.51310177806520330
2107UNHS-0293_Br6471_Ant_Bulk	0.06510469168046333	0.06193682191336108	0.12035766818375930	0.51563521487406438	0.13240487560518466	0.08591728224620551	0.01864344549696169	9999.00000000000000000	0.89582678090117196	0.66180600499965958
2107UNHS-0293_Br6471_Ant_Cyto	0.10095839438940533	0.03740774269342387	0.10004768210830052	0.45637804295985179	0.18731594020493009	0.08079556955472943	0.03709662808935896	9999.00000000000000000	0.85777314225263634	0.64467673568617323
2107UNHS-0293_Br6471_Ant_Nuc	0.06551318588404705	0.05980916627494130	0.12659476890499288	0.51685285083672472	0.12035520960063992	0.10059205097430872	0.01028276752434534	9999.00000000000000000	0.88611574266626492	0.67523243656147625
AN00000904_Br2720_Post_Bulk	0.01397772142064563	0.03584418474166601	0.11893756498660413	0.68807245463230604	0.01454577825949582	0.08592935164916518	0.04269294431011744	9999.00000000000000000	0.77680818971001020	0.76827240576544442
AN00000904_Br2720_Post_Cyto	0.00000000000000000	0.00000000000000000	0.09345141335960436	0.75222099811003751	0.00891351619313666	0.10623802987453383	0.03917604246268769	9999.00000000000000000	0.61489266105336116	0.83899164729833187
AN00000904_Br2720_Post_Nuc	0.00000000000000000	0.01601993856394844	0.05520428893275980	0.75198768666675608	0.01184888244759898	0.13966648020185615	0.02527272318708066	9999.00000000000000000	0.64806743553554791	0.83427084514470573
AN00000904_Br2743_Ant_Bulk	0.00000000000000000	0.04601207830571434	0.15301839799850805	0.70305569015369251	0.01447702545858255	0.05898455779742363	0.02445225028607892	9999.00000000000000000	0.65991599121008127	0.80580738132235330
AN00000904_Br2743_Ant_Nuc	0.00000000000000000	0.02850506405856297	0.11531287030666734	0.59924243899554053	0.01818209421131261	0.22596685835197261	0.01279067407594407	9999.00000000000000000	0.63604632950310613	0.83200362237103609
AN00000904_Br3942_Ant_Bulk	0.00462427795824493	0.05051610324491681	0.06896988179480466	0.63880652369248592	0.09301102882413398	0.11501625197616171	0.02905593250925182	9999.00000000000000000	0.73737628535492106	0.78242789457672290
AN00000904_Br3942_Ant_Cyto	0.00000000000000000	0.04153550138997362	0.12715495819161823	0.41813743224498046	0.08350847731920695	0.28015674456349077	0.04950688629072985	9999.00000000000000000	0.49467816100371798	0.88004976337499785
AN00000904_Br3942_Ant_Nuc	0.00000000000000000	0.03412356638509399	0.06636016309353464	0.58072915962079541	0.11525041357353755	0.16791335382214914	0.03562334350488940	9999.00000000000000000	0.57004756181891991	0.84797991648563620
AN00000904_Br3942_Mid_Bulk	0.00483108428255781	0.07036927978417072	0.15705428523500436	0.50295429249503354	0.08424007888141187	0.13534524511310839	0.04520573420871328	9999.00000000000000000	0.79784477399804576	0.73460304515309682
AN00000904_Br3942_Mid_Cyto	0.00000000000000000	0.01517371196430583	0.12568666164987710	0.56468131073497696	0.05167003537042161	0.20877421800119547	0.03401406227922289	9999.00000000000000000	0.58067739542119823	0.84918881811475400
AN00000904_Br3942_Mid_Nuc	0.00000000000000000	0.01784762152392459	0.09077906423826283	0.58712550923107576	0.05567256248621918	0.20632905537795498	0.04224618714256278	9999.00000000000000000	0.64200580857708367	0.83225049869486467
AN00000904_Br6423_Ant_Bulk	0.05527858739769310	0.05530705887459274	0.16273508257837027	0.45099169453156024	0.14133395429783754	0.09647340280186996	0.03788021951807620	9999.00000000000000000	0.82683865528244505	0.68291672645489143
AN00000904_Br6423_Ant_Cyto	0.00000000000000000	0.01734021940522396	0.11488221753941005	0.54728321728397245	0.11317332942463394	0.14316027745205884	0.06416073889470078	9999.00000000000000000	0.63061758971040505	0.81564615278115216
AN00000904_Br6423_Ant_Nuc	0.00000000000000000	0.02662469715252878	0.12371522141421376	0.48876741029274912	0.12868646452505170	0.16134814781122997	0.07085805880422667	9999.00000000000000000	0.63958682992786309	0.80537314423865580
AN00000904_Br6423_Post_Bulk	0.04833816025377147	0.05733529216175554	0.16393365846746372	0.45317598123881525	0.14444844664843523	0.09663765543739851	0.03613080579236020	9999.00000000000000000	0.81677753822451682	0.68663861000694626
AN00000904_Br6423_Post_Cyto	0.00000000000000000	0.02937211371267073	0.12035004394021492	0.50273028368627415	0.10871171080802811	0.18346695899715357	0.05536888885565858	9999.00000000000000000	0.68709653295870132	0.79067323228673936
AN00000904_Br6423_Post_Nuc	0.00000000000000000	0.03062511691997898	0.12686905355437864	0.43246168172287430	0.11980457915022792	0.22043967969067282	0.06979988896186738	9999.00000000000000000	0.65034868607983176	0.80324087777616082
AN00000904_Br6471_Mid_Bulk	0.02315963997474174	0.05056586523172288	0.22133397384184453	0.56200225077453836	0.02702256692140968	0.08893082513659924	0.02698487811914363	9999.00000000000000000	0.81631828627280745	0.70133998394762864
AN00000904_Br6471_Mid_Cyto	0.00000000000000000	0.02044541533051267	0.29748531705564341	0.50944688539904104	0.02116657830416376	0.12367430434109068	0.02778149956954832	9999.00000000000000000	0.73715392353654652	0.71659342520153690
AN00000904_Br6471_Mid_Nuc	0.00000000000000000	0.02147830145611168	0.30303536560499122	0.46862909099228739	0.02661336308048528	0.15660372492344143	0.02364015394268297	9999.00000000000000000	0.75088991575400821	0.70532712689856703
AN00000904_Br6522_Mid_Bulk	0.01979600782768759	0.06192458658706002	0.12578354062984978	0.64275262964350321	0.03022587150572203	0.09094737213265493	0.02856999167352244	9999.00000000000000000	0.76668533388866933	0.77145718300599109
AN00000904_Br6522_Mid_Cyto	0.00000000000000000	0.01199160640530571	0.14170106248982603	0.69340811968795779	0.01604346218383897	0.08053143760994605	0.05632431162312541	9999.00000000000000000	0.58689245872443663	0.84204208715543327
AN00000904_Br6522_Mid_Nuc	0.00000000000000000	0.01139412060130108	0.15280571144604305	0.63919959716336405	0.02211089291555508	0.14774348092098738	0.02674619695274947	9999.00000000000000000	0.70852364357353081	0.78755844399247021
AN00000904_Br6522_Post_Bulk	0.02252791135202031	0.04780367895990714	0.09467460548141667	0.68264857118485378	0.02565545030629484	0.09926444663393887	0.02742533608156850	9999.00000000000000000	0.77042132462976920	0.77988858387409199
AN00000904_Br6522_Post_Cyto	0.00000000000000000	0.02840606233536878	0.10163644329581491	0.70360169510051573	0.02374336228825187	0.10164213326255361	0.04097030371749509	9999.00000000000000000	0.62482311391875833	0.83561827382712317
AN00000904_Br6522_Post_Nuc	0.00000000000000000	0.03361176283845119	0.06034417597644043	0.70735266443282696	0.03123400298650719	0.14125186953508176	0.02620552423069247	9999.00000000000000000	0.66033888152607989	0.83057778360763646
AN00000904_Br8325_Ant_Bulk	0.03983933465258588	0.04511588122413359	0.06689835447789955	0.61719769596568708	0.05875454044124646	0.13285637012146204	0.03933782311698543	9999.00000000000000000	0.75330758065914094	0.79340674794104271
AN00000904_Br8325_Ant_Cyto	0.00000000000000000	0.00921056038833768	0.07557013648535199	0.72416456069608859	0.02548250021818057	0.11406222263677554	0.05151001957526560	9999.00000000000000000	0.48655433154446104	0.89057261553149958
AN00000904_Br8325_Ant_Nuc	0.00000000000000000	0.02980050481833309	0.10173557258700672	0.55803006711580649	0.05087084457964254	0.20928073126571137	0.05028227963349975	9999.00000000000000000	0.62558396296458618	0.83832849286420197
AN00000904_Br8325_Mid_Bulk	0.00552865402586730	0.04308515575243786	0.56664132850096760	0.27353289980230661	0.01609491766286504	0.07470195560040134	0.02041508865515407	9999.00000000000000000	0.81861110571809448	0.57644287867910904
AN00000904_Br8325_Mid_Cyto	0.00000000000000000	0.01333329670812356	0.91531413401911144	0.00000000000000000	0.00647810548418678	0.04198758885061882	0.02288687493795942	9999.00000000000000000	0.81257772606749834	0.75954962972703022
AN00000904_Br8492_Mid_Bulk	0.00000000000000000	0.01680544242930618	0.16154141375949163	0.69687017632692727	0.01077211703416080	0.08653366011428505	0.02747719033582918	9999.00000000000000000	0.70781652523248140	0.78129229369299735
AN00000904_Br8492_Mid_Cyto	0.00000000000000000	0.00190550694540264	0.13833248565690262	0.71159386742641750	0.00548238308820172	0.12262783735785125	0.02005791952522433	9999.00000000000000000	0.59349369492544934	0.83909738876757645
AN00000904_Br8492_Mid_Nuc	0.00000000000000000	0.00348443232369658	0.11039388784714049	0.65524103520986487	0.00762195279690739	0.19113251219856561	0.03212617962382502	9999.00000000000000000	0.65604761079961882	0.82384200021852805
AN00000904_Br8492_Post_Bulk	0.02625239992590752	0.01466959693077441	0.16015108787405985	0.63896329415906294	0.00729417618635744	0.12205956727704871	0.03060987764678924	9999.00000000000000000	0.71407242724185127	0.78243612652289951
AN00000904_Br8492_Post_Cyto	0.00000000000000000	0.01105497066464708	0.21802660357198109	0.57156838854812864	0.00652770719925207	0.16568709476013885	0.02713523525585243	9999.00000000000000000	0.70403108907112499	0.76693817327812208
AN00000904_Br8492_Post_Nuc	0.00000000000000000	0.00814877032273996	0.12370183994938720	0.62969528191955948	0.01016075560580907	0.19247266344226646	0.03582068876023779	9999.00000000000000000	0.66582330170628767	0.81728309830255985
AN00000904_Br8667_Ant_Bulk	0.02782216043083993	0.04999328210100719	0.14256860480685876	0.39578729279592378	0.22198697407814391	0.11835206726104788	0.04348961852617850	9999.00000000000000000	0.79375160882444473	0.65848291517684721
AN00000904_Br8667_Ant_Cyto	0.00000000000000000	0.01660553005971514	0.17993739942204626	0.47141046130294900	0.09150580579521855	0.19428118524357976	0.04625961817649138	9999.00000000000000000	0.67240625161340140	0.78714654780351101
AN00000904_Br8667_Ant_Nuc	0.00000000000000000	0.02159190100911247	0.10676105022032739	0.50223692901955952	0.14454896115651125	0.17350155501633394	0.05135960357815542	9999.00000000000000000	0.64857902812715795	0.79710014951574348
AN00000904_Br8667_Mid_Bulk	0.05876984090273518	0.03896044611985006	0.10322297999495736	0.43038781952280086	0.18720025736244028	0.14813666093709982	0.03332199516011644	9999.00000000000000000	0.81463292771318085	0.67568373561533124
AN00000904_Br8667_Mid_Cyto	0.00000000000000000	0.03157060088185615	0.06615426576423437	0.44247682043912523	0.15387202570840239	0.27160886991969169	0.03431741728669008	9999.00000000000000000	0.69447922438340459	0.77433133494134820
AN00000904_Br8667_Mid_Nuc	0.00000000000000000	0.02795618239177572	0.05678302587317222	0.52493290992593267	0.14244320332702529	0.21371309545662379	0.03417158302547035	9999.00000000000000000	0.59964734791309460	0.82728692898455258
AN00000906_Br2720_Post_Bulk	0.06869455400786124	0.06793481618869919	0.10908386646354866	0.59444655860263362	0.07700799695047769	0.07120176451105720	0.01163044327572252	9999.00000000000000000	0.88749697915804693	0.70817491007802613
