"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"8601","ENSG00000178951","hurdle",0,-0.0791602,1.6583127,1.7374729,0.732
"8220","ENSG00000174521","hurdle",0,-1.8739251,0.5525952,2.4265203,0.732
"8201","ENSG00000174332","hurdle",0,-1.510345,1.105703,2.616048,0.732
"7488","ENSG00000167702","hurdle",0,-1.6180619,0.4785276,2.0965895,0.732
"5985","ENSG00000152217","hurdle",0,1.740379,3.63889,1.898511,0.732
"5981","ENSG00000152154","hurdle",0,0.0007203013,1.8122546282,1.8115343269,0.732
"5126","ENSG00000141252","hurdle",0,0.7431575,2.4814806,1.7383231,0.732
"4781","ENSG00000137727","hurdle",0,-0.05916351,1.81709814,1.87626165,0.732
"4043","ENSG00000130643","hurdle",0,-0.06392225,1.48759966,1.55152191,0.732
"3624","ENSG00000124588","hurdle",0,-0.6343769,1.2614901,1.895867,0.732
"2614","ENSG00000111790","hurdle",0,-0.8431514,1.2285409,2.0716923,0.732
"2242","ENSG00000107105","hurdle",0,0.6955783,2.2550613,1.559483,0.732
"1978","ENSG00000104765","hurdle",0,-0.02178724,1.81747766,1.8392649,0.732
"1373","ENSG00000095637","hurdle",0,1.926448,3.748552,1.822104,0.732
"194","ENSG00000011454","hurdle",0,0.8116558,2.6864731,1.8748173,0.732
"11078","ENSG00000254999","hurdle",0,-1.6166628,0.6278701,2.2445329,0.731
"10570","ENSG00000232112","hurdle",0,-0.6633329,1.1310156,1.7943485,0.731
"9810","ENSG00000198420","hurdle",0,-0.3344424,1.4804066,1.814849,0.731
"9630","ENSG00000197077","hurdle",0,-0.6744976,1.6366698,2.3111674,0.731
"9496","ENSG00000196277","hurdle",0,2.593123,4.811776,2.218653,0.731
"8970","ENSG00000183741","hurdle",0,-0.550774,1.243084,1.793858,0.731
"8407","ENSG00000176595","hurdle",0,-1.5642094,0.7035238,2.2677332,0.731
"8326","ENSG00000175582","hurdle",0,0.5800842,2.3788258,1.7987416,0.731
"7930","ENSG00000171509","hurdle",0,-2.269275,2.10109,4.370365,0.731
"7767","ENSG00000170035","hurdle",0,0.1316466,2.0870338,1.9553872,0.731
"6226","ENSG00000155744","hurdle",0,0.194124,1.92867,1.734546,0.731
"6214","ENSG00000155506","hurdle",0,0.3637532,1.9509515,1.5871983,0.731
"5512","ENSG00000145632","hurdle",0,-1.4181355,0.9965329,2.4146684,0.731
"4941","ENSG00000139154","hurdle",0,1.495042,3.43662,1.941578,0.731
"3218","ENSG00000118997","hurdle",0,-0.9270203,1.5936379,2.5206582,0.731
"2854","ENSG00000114784","hurdle",0,-0.915879,1.108511,2.02439,0.731
"1145","ENSG00000086061","hurdle",0,-0.3943144,1.5647966,1.959111,0.731
"1124","ENSG00000085433","hurdle",0,-0.5983764,1.2971863,1.8955627,0.731
"694","ENSG00000068305","hurdle",0,1.273666,3.094958,1.821292,0.731
"647","ENSG00000066382","hurdle",0,-0.2590563,2.0100817,2.269138,0.731
"10136","ENSG00000205937","hurdle",0,-0.5706153,1.2051995,1.7758148,0.73
"8664","ENSG00000179832","hurdle",0,-0.3956335,1.5064711,1.9021046,0.73
"8282","ENSG00000175161","hurdle",0,4.698632,6.701134,2.002502,0.73
"8027","ENSG00000172348","hurdle",0,1.422402,3.436416,2.014014,0.73
"6792","ENSG00000162989","hurdle",0,2.032685,3.445375,1.41269,0.73
"6437","ENSG00000158560","hurdle",0,2.229457,3.870946,1.641489,0.73
"6296","ENSG00000156564","hurdle",0,0.4131142,2.4375107,2.0243965,0.73
"6207","ENSG00000155313","hurdle",0,0.07731691,2.32723227,2.24991536,0.73
"3435","ENSG00000121904","hurdle",0,0.4743951,2.5867825,2.1123874,0.73
"3014","ENSG00000116299","hurdle",0,-1.01404,1.158056,2.172096,0.73
"2919","ENSG00000115423","hurdle",0,-0.756631,1.877203,2.633834,0.73
"2703","ENSG00000112697","hurdle",0,-0.4726372,1.4472242,1.9198614,0.73
"1770","ENSG00000102385","hurdle",0,-1.5619188,0.7380666,2.2999854,0.73
"1307","ENSG00000091157","hurdle",0,1.207913,3.133776,1.925863,0.73
"23","ENSG00000003147","hurdle",0,0.5739094,2.3153524,1.741443,0.73
"9776","ENSG00000198162","hurdle",0,0.9439734,2.6268847,1.6829113,0.729
"9600","ENSG00000196914","hurdle",0,1.186294,2.908715,1.722421,0.729
"7218","ENSG00000165678","hurdle",0,-1.042781,0.984592,2.027373,0.729
"6463","ENSG00000158985","hurdle",0,0.06533843,1.9420652,1.87672677,0.729
"6345","ENSG00000157214","hurdle",0,-1.3532043,0.9481347,2.301339,0.729
"6095","ENSG00000153814","hurdle",0,1.520729,3.49564,1.974911,0.729
"5394","ENSG00000144218","hurdle",0,2.356547,4.010068,1.653521,0.729
"3839","ENSG00000127824","hurdle",0,-1.4269364,0.9197668,2.3467032,0.729
"3564","ENSG00000123983","hurdle",0,0.786603,2.45484,1.668237,0.729
"3489","ENSG00000122733","hurdle",0,-1.8353357,0.4884683,2.323804,0.729
"2853","ENSG00000114770","hurdle",0,0.04028094,1.85602697,1.81574603,0.729
"1973","ENSG00000104723","hurdle",0,0.4658032,2.1784083,1.7126051,0.729
"1557","ENSG00000100505","hurdle",0,2.327597,4.050925,1.723328,0.729
"1464","ENSG00000100095","hurdle",0,0.8724231,2.7382958,1.8658727,0.729
"952","ENSG00000078114","hurdle",0,1.966845,3.675206,1.708361,0.729
"740","ENSG00000070159","hurdle",0,-2.7586819,0.4594961,3.218178,0.729
"599","ENSG00000064763","hurdle",0,-0.1751088,1.7378242,1.912933,0.729
"516","ENSG00000058335","hurdle",0,0.3557219,1.9768289,1.621107,0.729
"10271","ENSG00000215252","hurdle",0,0.2196851,2.0357941,1.816109,0.728
"9492","ENSG00000196262","hurdle",0,-0.2015554,1.4558991,1.6574545,0.728
"8871","ENSG00000182732","hurdle",0,2.579334,4.483843,1.904509,0.728
"8170","ENSG00000173915","hurdle",0,-0.7285541,1.0015954,1.7301495,0.728
"7526","ENSG00000168000","hurdle",0,-0.5155376,1.1415184,1.657056,0.728
"6245","ENSG00000156011","hurdle",0,2.053706,3.596046,1.54234,0.728
"6177","ENSG00000154914","hurdle",0,-2.5606,0.8435868,3.4041868,0.728
"6057","ENSG00000153130","hurdle",0,-0.3904838,1.5222471,1.9127309,0.728
"5966","ENSG00000151948","hurdle",0,-1.314469,0.8847958,2.1992648,0.728
"5501","ENSG00000145451","hurdle",0,-1.83176,1.137057,2.968817,0.728
"5349","ENSG00000143761","hurdle",0,-0.6138548,1.2362382,1.850093,0.728
"4322","ENSG00000133424","hurdle",0,1.973699,4.125065,2.151366,0.728
"2767","ENSG00000113580","hurdle",0,0.9315232,2.9866499,2.0551267,0.728
"2395","ENSG00000108953","hurdle",0,0.3425481,1.8053165,1.4627684,0.728
"2263","ENSG00000107372","hurdle",0,-0.2514367,1.4460295,1.6974662,0.728
"1534","ENSG00000100401","hurdle",0,-1.1372135,0.7842473,1.9214608,0.728
"255","ENSG00000020426","hurdle",0,1.419831,3.424701,2.00487,0.728
"99","ENSG00000006740","hurdle",0,1.136575,2.744522,1.607947,0.728
"11003","ENSG00000251600","hurdle",0,1.050581,3.530883,2.480302,0.727
"8825","ENSG00000182220","hurdle",0,-0.6228149,1.2900222,1.9128371,0.727
"8240","ENSG00000174748","hurdle",0,-0.4953414,1.251413,1.7467544,0.727
"7246","ENSG00000165899","hurdle",0,-2.508554,1.400783,3.909337,0.727
"6796","ENSG00000163001","hurdle",0,-0.8389038,1.0029018,1.8418056,0.727
"6741","ENSG00000162636","hurdle",0,-0.9788334,1.153985,2.1328184,0.727
"5145","ENSG00000141431","hurdle",0,-0.0655438,2.067161,2.1327048,0.727
"4327","ENSG00000133612","hurdle",0,-0.4459922,1.1963957,1.6423879,0.727
"4028","ENSG00000130511","hurdle",0,-1.509696,0.590318,2.100014,0.727
"3897","ENSG00000128609","hurdle",0,-0.6655734,1.1329791,1.7985525,0.727
"3350","ENSG00000120658","hurdle",0,1.840186,3.756353,1.916167,0.727
"3230","ENSG00000119242","hurdle",0,0.3017343,1.9620091,1.6602748,0.727
"2223","ENSG00000106771","hurdle",0,0.07736013,1.87216075,1.79480062,0.727
"959","ENSG00000078304","hurdle",0,0.5429143,2.3790718,1.8361575,0.727
"728","ENSG00000069849","hurdle",0,0.009354104,1.737824245,1.728470141,0.727
"474","ENSG00000054277","hurdle",0,-2.2513607,0.5674655,2.8188262,0.727
"368","ENSG00000040199","hurdle",0,-0.8281773,1.2324318,2.0606091,0.727
"10975","ENSG00000250479","hurdle",0,-0.8572083,1.0112636,1.8684719,0.726
"9675","ENSG00000197386","hurdle",0,0.3934956,2.159672,1.7661764,0.726
"9603","ENSG00000196937","hurdle",0,-0.3599654,1.5504745,1.9104399,0.726
"9119","ENSG00000185305","hurdle",0,1.446511,3.738466,2.291955,0.726
"9045","ENSG00000184640","hurdle",0,-1.49999,0.7958834,2.2958734,0.726
"8354","ENSG00000175893","hurdle",0,0.931308,2.671682,1.740374,0.726
"7865","ENSG00000170921","hurdle",0,2.139001,4.075654,1.936653,0.726
"7652","ENSG00000169032","hurdle",0,-0.5259397,1.398138,1.9240777,0.726
"7097","ENSG00000164796","hurdle",0,3.070165,4.739139,1.668974,0.726
"6837","ENSG00000163328","hurdle",0,0.2652823,1.8945586,1.6292763,0.726
"6340","ENSG00000157168","hurdle",0,3.313035,5.169274,1.856239,0.726
"6229","ENSG00000155816","hurdle",0,2.235764,4.060312,1.824548,0.726
"5955","ENSG00000151835","hurdle",0,0.4653409,2.1197147,1.6543738,0.726
"5278","ENSG00000143198","hurdle",0,0.02490039,1.6503504,1.62545001,0.726
"5109","ENSG00000141002","hurdle",0,0.6309408,2.1406364,1.5096956,0.726
"4995","ENSG00000139697","hurdle",0,-0.4245965,1.3778517,1.8024482,0.726
"4932","ENSG00000138834","hurdle",0,0.1725593,1.6993058,1.5267465,0.726
"4459","ENSG00000134986","hurdle",0,0.08064106,2.09690927,2.01626821,0.726
"2938","ENSG00000115561","hurdle",0,-1.082401,0.9158885,1.9982895,0.726
"2805","ENSG00000114062","hurdle",0,1.173271,2.86379,1.690519,0.726
"2662","ENSG00000112242","hurdle",0,-0.9737198,1.2976121,2.2713319,0.726
"1917","ENSG00000104112","hurdle",0,-0.0967535,1.5836224,1.6803759,0.726
"1509","ENSG00000100320","hurdle",0,2.014471,3.597877,1.583406,0.726
"1012","ENSG00000080608","hurdle",0,0.3724798,2.2762001,1.9037203,0.726
"78","ENSG00000006071","hurdle",0,-1.5068419,0.8316119,2.3384538,0.726
"42","ENSG00000004866","hurdle",0,-0.2064404,1.8745415,2.0809819,0.726
"11024","ENSG00000253535","hurdle",0,-0.5171029,2.201362,2.7184649,0.725
"10609","ENSG00000233723","hurdle",0,0.811266,2.968904,2.157638,0.725
"8492","ENSG00000177570","hurdle",0,2.250664,4.092479,1.841815,0.725
"8154","ENSG00000173674","hurdle",0,-0.1741823,1.6658098,1.8399921,0.725
"8108","ENSG00000173166","hurdle",0,-0.07800454,1.86729171,1.94529625,0.725
"7939","ENSG00000171604","hurdle",0,-0.9420982,1.0644233,2.0065215,0.725
"7744","ENSG00000169891","hurdle",0,0.6585316,2.378166,1.7196344,0.725
"7378","ENSG00000166848","hurdle",0,0.4947965,2.0691995,1.574403,0.725
"6804","ENSG00000163046","hurdle",0,0.935415,2.775045,1.83963,0.725
"6511","ENSG00000159685","hurdle",0,-0.5963756,1.4168587,2.0132343,0.725
"6216","ENSG00000155511","hurdle",0,1.929133,3.438627,1.509494,0.725
"5861","ENSG00000150712","hurdle",0,-0.7834588,1.3052094,2.0886682,0.725
"5498","ENSG00000145428","hurdle",0,-0.3474956,1.6052863,1.9527819,0.725
"5264","ENSG00000143126","hurdle",0,-1.257758,0.814652,2.07241,0.725
"4410","ENSG00000134440","hurdle",0,-0.7310497,1.0724923,1.803542,0.725
"3606","ENSG00000124406","hurdle",0,1.686628,3.43626,1.749632,0.725
"3523","ENSG00000123213","hurdle",0,-0.7374977,1.4614,2.1988977,0.725
"1698","ENSG00000101463","hurdle",0,0.4828057,2.4251773,1.9423716,0.725
"1677","ENSG00000101349","hurdle",0,1.375773,3.013449,1.637676,0.725
"1298","ENSG00000090975","hurdle",0,-0.76738,1.345539,2.112919,0.725
"727","ENSG00000069535","hurdle",0,-1.804107,1.020495,2.824602,0.725
"467","ENSG00000053524","hurdle",0,0.7684609,2.7307903,1.9623294,0.725
"8213","ENSG00000174469","hurdle",0,5.196033,6.613742,1.417709,0.724
"7167","ENSG00000165300","hurdle",0,-0.5223985,1.2997869,1.8221854,0.724
"5855","ENSG00000150625","hurdle",0,3.596754,4.763562,1.166808,0.724
"5171","ENSG00000141622","hurdle",0,-0.7231995,1.2927307,2.0159302,0.724
"5004","ENSG00000139793","hurdle",0,1.403652,3.169995,1.766343,0.724
"4584","ENSG00000136003","hurdle",0,-1.0851072,0.8724609,1.9575681,0.724
"3170","ENSG00000118200","hurdle",0,1.217691,2.758081,1.54039,0.724
"3137","ENSG00000117600","hurdle",0,0.335699,1.903602,1.567903,0.724
"2886","ENSG00000115194","hurdle",0,-2.5852909,0.4173574,3.0026483,0.724
"2151","ENSG00000106052","hurdle",0,0.6322947,2.218069,1.5857743,0.724
"1591","ENSG00000100664","hurdle",0,-0.6438932,1.1716982,1.8155914,0.724
"1526","ENSG00000100364","hurdle",0,-0.2764041,1.5319323,1.8083364,0.724
"721","ENSG00000069275","hurdle",0,1.059469,2.519441,1.459972,0.724
"9521","ENSG00000196405","hurdle",0,1.158087,2.658618,1.500531,0.723
"9212","ENSG00000186111","hurdle",0,-1.197011,0.7514965,1.9485075,0.723
"8465","ENSG00000177189","hurdle",0,-0.0145834,1.9107955,1.9253789,0.723
"8098","ENSG00000173064","hurdle",0,1.358147,3.001815,1.643668,0.723
"5574","ENSG00000146267","hurdle",0,-0.2339021,1.5048737,1.7387758,0.723
"5533","ENSG00000145860","hurdle",0,-0.3042303,1.4542447,1.758475,0.723
"5207","ENSG00000142168","hurdle",0,-0.4746001,1.2783702,1.7529703,0.723
"5056","ENSG00000140416","hurdle",0,-0.3477857,1.3176511,1.6654368,0.723
"3572","ENSG00000124140","hurdle",0,0.4689694,1.6915131,1.2225437,0.723
"3457","ENSG00000122359","hurdle",0,-1.5277267,0.7189744,2.2467011,0.723
"3304","ENSG00000119946","hurdle",0,-0.5762473,1.2060063,1.7822536,0.723
"3235","ENSG00000119326","hurdle",0,-1.04532,1.244484,2.289804,0.723
"2964","ENSG00000115840","hurdle",0,1.176805,2.800726,1.623921,0.723
"2786","ENSG00000113742","hurdle",0,1.197254,2.872567,1.675313,0.723
"2086","ENSG00000105613","hurdle",0,-0.4260049,1.2744091,1.700414,0.723
"1759","ENSG00000102226","hurdle",0,0.03837286,1.55152631,1.51315345,0.723
"1301","ENSG00000091039","hurdle",0,1.358858,2.992726,1.633868,0.723
"1206","ENSG00000088367","hurdle",0,0.4200834,1.8668613,1.4467779,0.723
"722","ENSG00000069329","hurdle",0,-0.7465735,1.1025382,1.8491117,0.723
"363","ENSG00000038382","hurdle",0,2.194798,3.97876,1.783962,0.723
"11272","ENSG00000261115","hurdle",0,2.714721,4.561613,1.846892,0.722
"10793","ENSG00000242173","hurdle",0,-1.2819487,0.7526704,2.0346191,0.722
"10444","ENSG00000227051","hurdle",0,-1.559901,1.056309,2.61621,0.722
"10035","ENSG00000204442","hurdle",0,4.708565,6.21639,1.507825,0.722
"10001","ENSG00000204186","hurdle",0,-0.7242537,1.1335623,1.857816,0.722
"8710","ENSG00000180488","hurdle",0,0.1559976,1.82713,1.6711324,0.722
"8547","ENSG00000178104","hurdle",0,0.5519004,2.1766729,1.6247725,0.722
"8310","ENSG00000175395","hurdle",0,-0.7508644,1.1118511,1.8627155,0.722
"7887","ENSG00000171159","hurdle",0,-1.5548009,0.5225487,2.0773496,0.722
"7329","ENSG00000166446","hurdle",0,-1.007058,1.284136,2.291194,0.722
"7311","ENSG00000166326","hurdle",0,0.9895609,2.5987262,1.6091653,0.722
"7268","ENSG00000166105","hurdle",0,-2.250276,0.390548,2.640824,0.722
"5977","ENSG00000152128","hurdle",0,-1.117984,1.577693,2.695677,0.722
"5941","ENSG00000151692","hurdle",0,0.5228695,2.6780928,2.1552233,0.722
"5142","ENSG00000141425","hurdle",0,0.216235,1.863605,1.64737,0.722
"4528","ENSG00000135541","hurdle",0,2.407079,4.051083,1.644004,0.722
"1706","ENSG00000101557","hurdle",0,-0.1284041,1.6156274,1.7440315,0.722
"1237","ENSG00000089123","hurdle",0,0.2080472,2.1145138,1.9064666,0.722
"1113","ENSG00000084764","hurdle",0,-0.3922182,1.2498,1.6420182,0.722
"11615","ENSG00000276293","hurdle",0,-0.702645,1.013195,1.71584,0.721
"11033","ENSG00000253719","hurdle",0,-0.7539371,1.1817049,1.935642,0.721
"9726","ENSG00000197852","hurdle",0,-2.2414078,0.4300165,2.6714243,0.721
"9463","ENSG00000189403","hurdle",0,1.527214,2.936889,1.409675,0.721
"9238","ENSG00000186409","hurdle",0,-0.1829558,1.7712923,1.9542481,0.721
"9164","ENSG00000185737","hurdle",0,5.018515,6.631241,1.612726,0.721
"9018","ENSG00000184307","hurdle",0,-2.8995903,0.1305083,3.0300986,0.721
"8168","ENSG00000173898","hurdle",0,-1.6413447,0.5072466,2.1485913,0.721
"7961","ENSG00000171811","hurdle",0,-1.7317462,0.7895052,2.5212514,0.721
"6456","ENSG00000158828","hurdle",0,-1.1978476,0.7426614,1.940509,0.721
"6313","ENSG00000156804","hurdle",0,-1.017821,1.089672,2.107493,0.721
"5597","ENSG00000146540","hurdle",0,-0.8007512,0.9929435,1.7936947,0.721
"4197","ENSG00000132294","hurdle",0,0.4673542,2.0449688,1.5776146,0.721
"3913","ENSG00000128881","hurdle",0,0.9417911,2.5202729,1.5784818,0.721
"3033","ENSG00000116604","hurdle",0,-1.1133402,0.8641148,1.977455,0.721
"2464","ENSG00000109956","hurdle",0,-0.7993221,1.1404108,1.9397329,0.721
"1644","ENSG00000101152","hurdle",0,-0.5289631,1.1537237,1.6826868,0.721
"1380","ENSG00000096063","hurdle",0,-0.4829246,1.5867234,2.069648,0.721
"1101","ENSG00000084234","hurdle",0,0.4885373,2.0311634,1.5426261,0.721
"1017","ENSG00000080824","hurdle",0,2.093857,3.474734,1.380877,0.721
"25","ENSG00000003393","hurdle",0,-0.518474,1.527481,2.045955,0.721
"9659","ENSG00000197283","hurdle",0,-1.276194,0.738694,2.014888,0.72
"9165","ENSG00000185742","hurdle",0,-0.5874407,1.3762845,1.9637252,0.72
"7461","ENSG00000167552","hurdle",0,0.03841727,1.76772747,1.7293102,0.72
"7448","ENSG00000167468","hurdle",0,-0.5900467,1.1695282,1.7595749,0.72
"6730","ENSG00000162601","hurdle",0,-0.2216736,1.7188349,1.9405085,0.72
"5449","ENSG00000144746","hurdle",0,-0.2289234,1.5514073,1.7803307,0.72
"5321","ENSG00000143502","hurdle",0,0.1437496,2.049429,1.9056794,0.72
"5277","ENSG00000143195","hurdle",0,-0.6896422,1.5293358,2.218978,0.72
"3241","ENSG00000119396","hurdle",0,-0.4304841,1.3303795,1.7608636,0.72
"3144","ENSG00000117643","hurdle",0,-0.3894082,1.783489,2.1728972,0.72
"2956","ENSG00000115762","hurdle",0,-0.6514658,1.1065407,1.7580065,0.72
"2770","ENSG00000113595","hurdle",0,-0.6361476,1.167096,1.8032436,0.72
"2649","ENSG00000112146","hurdle",0,-0.3052441,1.3482595,1.6535036,0.72
"2588","ENSG00000111647","hurdle",0,-0.2826586,1.4780079,1.7606665,0.72
"2542","ENSG00000111052","hurdle",0,-0.05745421,1.89405807,1.95151228,0.72
"1663","ENSG00000101236","hurdle",0,0.2036587,1.9947991,1.7911404,0.72
"10295","ENSG00000219438","hurdle",0,0.2258981,2.022344,1.7964459,0.719
"10115","ENSG00000205542","hurdle",0,0.1382909,1.6272321,1.4889412,0.719
"9487","ENSG00000196227","hurdle",0,-0.7399326,1.1762085,1.9161411,0.719
"8603","ENSG00000178965","hurdle",0,-0.6236578,1.2932528,1.9169106,0.719
"7993","ENSG00000172031","hurdle",0,-1.927558,0.733527,2.661085,0.719
"7822","ENSG00000170540","hurdle",0,0.6398649,2.1238834,1.4840185,0.719
"7804","ENSG00000170382","hurdle",0,-0.6929557,1.3561406,2.0490963,0.719
"7338","ENSG00000166503","hurdle",0,0.0965936,1.6934382,1.5968446,0.719
"6966","ENSG00000164031","hurdle",0,0.4587533,1.9935876,1.5348343,0.719
"5974","ENSG00000152102","hurdle",0,-0.3086288,1.3346513,1.6432801,0.719
"5590","ENSG00000146433","hurdle",0,-0.3488306,1.4703891,1.8192197,0.719
"4448","ENSG00000134884","hurdle",0,1.044138,2.756189,1.712051,0.719
"4422","ENSG00000134590","hurdle",0,-1.2112996,0.7931006,2.0044002,0.719
"3462","ENSG00000122417","hurdle",0,0.04841734,1.77746292,1.72904558,0.719
"3054","ENSG00000116754","hurdle",0,1.00473,2.579144,1.574414,0.719
"2316","ENSG00000108091","hurdle",0,-0.206493,1.580029,1.786522,0.719
"2062","ENSG00000105402","hurdle",0,-1.0204083,0.8016331,1.8220414,0.719
"2061","ENSG00000105401","hurdle",0,-1.1462689,0.7234191,1.869688,0.719
"1225","ENSG00000088992","hurdle",0,-2.0220002,0.7563242,2.7783244,0.719
"1190","ENSG00000087470","hurdle",0,0.6737048,2.1847024,1.5109976,0.719
"1135","ENSG00000085733","hurdle",0,-0.5352273,1.3466827,1.88191,0.719
"772","ENSG00000071051","hurdle",0,-0.6032172,1.5379927,2.1412099,0.719
"11257","ENSG00000260807","hurdle",0,-0.7612611,2.144561,2.9058221,0.718
"11103","ENSG00000255595","hurdle",0,-0.5773356,2.7212276,3.2985632,0.718
"10244","ENSG00000214595","hurdle",0,1.675522,3.379782,1.70426,0.718
"9961","ENSG00000203709","hurdle",0,0.4466586,2.3478952,1.9012366,0.718
"9837","ENSG00000198586","hurdle",0,0.5685385,2.4674175,1.898879,0.718
"9101","ENSG00000185129","hurdle",0,0.300476,1.861686,1.56121,0.718
"7172","ENSG00000165355","hurdle",0,-0.8598541,1.1917445,2.0515986,0.718
"7125","ENSG00000164970","hurdle",0,-0.3455242,1.3790148,1.724539,0.718
"7052","ENSG00000164418","hurdle",0,3.363272,4.670719,1.307447,0.718
"6982","ENSG00000164076","hurdle",0,-1.3395226,0.5341206,1.8736432,0.718
"6554","ENSG00000160209","hurdle",0,0.1199867,1.5158151,1.3958284,0.718
"6127","ENSG00000154153","hurdle",0,0.3676107,2.2291376,1.8615269,0.718
"6033","ENSG00000152767","hurdle",0,0.709393,2.295743,1.58635,0.718
"5403","ENSG00000144320","hurdle",0,-0.5947908,1.3033727,1.8981635,0.718
"4710","ENSG00000136950","hurdle",0,-1.7211834,0.4473074,2.1684908,0.718
"4513","ENSG00000135439","hurdle",0,-1.5784382,0.4299733,2.0084115,0.718
"3906","ENSG00000128739","hurdle",0,1.936871,3.060116,1.123245,0.718
"3636","ENSG00000124772","hurdle",0,-0.9947382,1.0368559,2.0315941,0.718
"3583","ENSG00000124198","hurdle",0,0.2543519,1.9688439,1.714492,0.718
"2607","ENSG00000111728","hurdle",0,0.2498721,2.1317469,1.8818748,0.718
"2064","ENSG00000105409","hurdle",0,0.3977246,1.7100457,1.3123211,0.718
"2007","ENSG00000104964","hurdle",0,0.01297399,1.528066,1.51509201,0.718
"1678","ENSG00000101350","hurdle",0,-0.8506149,0.9544503,1.8050652,0.718
"1583","ENSG00000100614","hurdle",0,-0.1096847,1.5902041,1.6998888,0.718
"1378","ENSG00000095951","hurdle",0,-0.2144601,1.8043678,2.0188279,0.718
"1210","ENSG00000088538","hurdle",0,3.155575,4.81171,1.656135,0.718
"829","ENSG00000073464","hurdle",0,-0.5218746,1.2479159,1.7697905,0.718
"10890","ENSG00000247556","hurdle",0,0.9995622,2.3001187,1.3005565,0.717
"10068","ENSG00000204851","hurdle",0,-1.3398688,0.7909176,2.1307864,0.717
"9010","ENSG00000184226","hurdle",0,5.036503,6.935954,1.899451,0.717
"7648","ENSG00000169018","hurdle",0,-0.9240755,1.03018,1.9542555,0.717
"7150","ENSG00000165169","hurdle",0,-1.2933035,0.9473508,2.2406543,0.717
"6830","ENSG00000163288","hurdle",0,1.918135,3.610306,1.692171,0.717
"6710","ENSG00000162409","hurdle",0,-0.01099493,1.7364462,1.74744113,0.717
"6515","ENSG00000159733","hurdle",0,0.7432938,2.5363005,1.7930067,0.717
"4907","ENSG00000138709","hurdle",0,0.5496591,2.3011574,1.7514983,0.717
"4605","ENSG00000136153","hurdle",0,0.6352629,2.2835285,1.6482656,0.717
"3083","ENSG00000117020","hurdle",0,2.601187,4.35958,1.758393,0.717
"2726","ENSG00000112992","hurdle",0,0.1689945,1.9249385,1.755944,0.717
"2106","ENSG00000105711","hurdle",0,-1.2842792,0.9573881,2.2416673,0.717
"1329","ENSG00000092096","hurdle",0,-0.1443424,1.3423318,1.4866742,0.717
"886","ENSG00000075415","hurdle",0,-0.5763833,1.0799389,1.6563222,0.717
"821","ENSG00000072954","hurdle",0,-1.0573213,0.8782304,1.9355517,0.717
"11817","ENSG00000287172","hurdle",0,-2.207946,2.894903,5.102849,0.716
"11665","ENSG00000280650","hurdle",0,0.06673235,1.92532133,1.85858898,0.716
"11057","ENSG00000254377","hurdle",0,0.6479777,2.0913661,1.4433884,0.716
"9840","ENSG00000198598","hurdle",0,-1.7949007,0.4114669,2.2063676,0.716
"9334","ENSG00000187730","hurdle",0,-1.7220858,0.3457197,2.0678055,0.716
"9243","ENSG00000186462","hurdle",0,-1.1667001,0.8992416,2.0659417,0.716
"8464","ENSG00000177182","hurdle",0,-0.01647324,1.75165364,1.76812688,0.716
"7986","ENSG00000171988","hurdle",0,2.575529,4.564385,1.988856,0.716
"6758","ENSG00000162734","hurdle",0,-0.8456076,0.9768421,1.8224497,0.716
"5820","ENSG00000149654","hurdle",0,-1.458545,1.253512,2.712057,0.716
"4957","ENSG00000139220","hurdle",0,3.050127,4.575284,1.525157,0.716
"4572","ENSG00000135932","hurdle",0,-0.07771577,1.62704384,1.70475961,0.716
"4017","ENSG00000130363","hurdle",0,-1.3926492,0.8168324,2.2094816,0.716
"3806","ENSG00000127184","hurdle",0,-0.4334369,1.1360516,1.5694885,0.716
"3607","ENSG00000124422","hurdle",0,0.2289362,1.692413,1.4634768,0.716
"2829","ENSG00000114446","hurdle",0,-1.6252184,0.6767083,2.3019267,0.716
"1216","ENSG00000088812","hurdle",0,0.2411793,1.9460097,1.7048304,0.716
"1019","ENSG00000080845","hurdle",0,0.6607832,2.185802,1.5250188,0.716
"1016","ENSG00000080823","hurdle",0,-0.5561949,1.3141941,1.870389,0.716
"838","ENSG00000073803","hurdle",0,0.7009461,2.3772485,1.6763024,0.716
"634","ENSG00000065882","hurdle",0,-0.3879158,1.8805869,2.2685027,0.716
"10067","ENSG00000204843","hurdle",0,-0.8317439,1.000346,1.8320899,0.715
"8557","ENSG00000178209","hurdle",0,-1.067225,0.79122,1.858445,0.715
"8400","ENSG00000176454","hurdle",0,-1.168134,0.6978707,1.8660047,0.715
"8364","ENSG00000176049","hurdle",0,1.170154,3.010472,1.840318,0.715
"7894","ENSG00000171208","hurdle",0,-0.2669906,1.458229,1.7252196,0.715
"7452","ENSG00000167522","hurdle",0,1.177511,2.849225,1.671714,0.715
"7102","ENSG00000164828","hurdle",0,-0.1858575,1.5830403,1.7688978,0.715
"7051","ENSG00000164414","hurdle",0,-0.2984425,1.514004,1.8124465,0.715
"6771","ENSG00000162852","hurdle",0,-0.4926442,1.2969496,1.7895938,0.715
"6640","ENSG00000161267","hurdle",0,-0.4008619,1.3902396,1.7911015,0.715
