sample_id,cell_type,prop,cell_size_opt
2107UNHS-0291_Br6432_Ant_Cyto,Inhib,0.3584942471534552,nuc_area_akt3
2107UNHS-0291_Br6432_Ant_Cyto,Oligo,0.19265728871459603,nuc_area_akt3
2107UNHS-0291_Br6432_Ant_Cyto,OPC,0.03401947759194779,nuc_area_akt3
2107UNHS-0291_Br6432_Ant_Cyto,Excit,0.3622036115971805,nuc_area_akt3
2107UNHS-0291_Br6432_Ant_Cyto,Astro,0.006825023443321172,nuc_area_akt3
2107UNHS-0291_Br6432_Ant_Cyto,EndoMural,0.028269346621050722,nuc_area_akt3
2107UNHS-0291_Br6432_Ant_Cyto,Micro,0.01753100487844855,nuc_area_akt3
2107UNHS-0291_Br6432_Ant_Nuc,Inhib,0.3358307547498996,nuc_area_akt3
2107UNHS-0291_Br6432_Ant_Nuc,Oligo,0.1311110970783148,nuc_area_akt3
2107UNHS-0291_Br6432_Ant_Nuc,OPC,0.04652275385795906,nuc_area_akt3
2107UNHS-0291_Br6432_Ant_Nuc,Excit,0.40777369537072455,nuc_area_akt3
2107UNHS-0291_Br6432_Ant_Nuc,Astro,0.009984558062739764,nuc_area_akt3
2107UNHS-0291_Br6432_Ant_Nuc,EndoMural,0.06444933699349654,nuc_area_akt3
2107UNHS-0291_Br6432_Ant_Nuc,Micro,0.00432780388686572,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Bulk,Inhib,0.35379796973162103,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Bulk,Oligo,0.11766478100143452,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Bulk,OPC,0.048639700903140605,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Bulk,Excit,0.3088042622369293,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Bulk,Astro,0.05891555697039785,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Bulk,EndoMural,0.09090953550884626,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Bulk,Micro,0.021268193647630388,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Cyto,Inhib,0.4122734644132376,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Cyto,Oligo,0.06376733160856506,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Cyto,OPC,0.049464034515101264,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Cyto,Excit,0.3585143741248914,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Cyto,Astro,0.02672159016861479,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Cyto,EndoMural,0.060166008952888095,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Cyto,Micro,0.02909319621670185,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Nuc,Inhib,0.3388485560966427,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Nuc,Oligo,0.07197907770752772,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Nuc,OPC,0.045986695420591396,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Nuc,Excit,0.4129749388183741,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Nuc,Astro,0.036382069777827784,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Nuc,EndoMural,0.08455329211290862,nuc_area_akt3
2107UNHS-0291_Br6432_Mid_Nuc,Micro,0.009275370066127631,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Bulk,Inhib,0.3635836819001623,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Bulk,Oligo,0.41536949711037957,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Bulk,OPC,0.004156563925320493,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Bulk,Excit,0.17377313715761905,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Bulk,Astro,0,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Bulk,EndoMural,0.04157563225246596,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Bulk,Micro,0.0015414876540525634,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Cyto,Inhib,0.20593789378775798,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Cyto,Oligo,0.4228801764422103,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Cyto,OPC,0.020816064451340502,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Cyto,Excit,0.315772465756052,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Cyto,Astro,0,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Cyto,EndoMural,0.022206203284707293,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Cyto,Micro,0.012387196277931944,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Nuc,Inhib,0.356174085201285,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Nuc,Oligo,0.27467472789890024,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Nuc,OPC,0.031045067529135502,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Nuc,Excit,0.26224407614898765,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Nuc,Astro,0,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Nuc,EndoMural,0.07289165424250138,nuc_area_akt3
2107UNHS-0291_Br6471_Ant_Nuc,Micro,0.0029703889791901717,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Bulk,Inhib,0.27310461636136385,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Bulk,Oligo,0.23975262691981705,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Bulk,OPC,0.005723558591226762,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Bulk,Excit,0.3163984282341797,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Bulk,Astro,0.08518822302834693,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Bulk,EndoMural,0.050908284691258895,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Bulk,Micro,0.028924262173806798,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Cyto,Inhib,0.3625739504859617,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Cyto,Oligo,0.19980902172773768,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Cyto,OPC,0.007947525905052806,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Cyto,Excit,0.3050162647281994,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Cyto,Astro,0.05443861243690832,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Cyto,EndoMural,0.04817339040740931,nuc_area_akt3
2107UNHS-0293_Br2720_Mid_Cyto,Micro,0.022041234308730718,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Bulk,Inhib,0.25356190429166803,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Bulk,Oligo,0.14939638443123918,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Bulk,OPC,0.06541347565812204,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Bulk,Excit,0.3358274979011133,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Bulk,Astro,0.11537999562591042,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Bulk,EndoMural,0.05827172173893393,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Bulk,Micro,0.022149020353012992,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Cyto,Inhib,0.2757548150067482,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Cyto,Oligo,0.08213135117928884,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Cyto,OPC,0.04459035277886189,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Cyto,Excit,0.4219458035660562,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Cyto,Astro,0.10889175361218292,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Cyto,EndoMural,0.04929865642923354,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Cyto,Micro,0.017387267427628427,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Nuc,Inhib,0.29877219525695364,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Nuc,Oligo,0.1313418049809742,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Nuc,OPC,0.0644753997241854,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Nuc,Excit,0.30391788829663086,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Nuc,Astro,0.12165881531767592,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Nuc,EndoMural,0.06120963909298016,nuc_area_akt3
2107UNHS-0293_Br6432_Ant_Nuc,Micro,0.01862425733059985,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Bulk,Inhib,0.26546751161806675,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Bulk,Oligo,0.08735637452156256,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Bulk,OPC,0.07307683556259593,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Bulk,Excit,0.3285124126009053,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Bulk,Astro,0.14482371681528244,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Bulk,EndoMural,0.06958435570892406,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Bulk,Micro,0.031178793172662953,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Cyto,Inhib,0.2914670191806239,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Cyto,Oligo,0.036220391888053725,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Cyto,OPC,0.046787811581808156,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Cyto,Excit,0.3870669741005734,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Cyto,Astro,0.13801909866201068,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Cyto,EndoMural,0.07687862743028415,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Cyto,Micro,0.023560077156645994,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Nuc,Inhib,0.28091740936741716,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Nuc,Oligo,0.0761350349609471,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Nuc,OPC,0.06096301516280264,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Nuc,Excit,0.32512826006675083,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Nuc,Astro,0.15452290174496894,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Nuc,EndoMural,0.0747764825183526,nuc_area_akt3
2107UNHS-0293_Br6432_Mid_Nuc,Micro,0.027556896178760733,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Bulk,Inhib,0.2692003521526116,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Bulk,Oligo,0.1982709910244752,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Bulk,OPC,0.01710153150645009,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Bulk,Excit,0.3405698372674279,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Bulk,Astro,0.08813139765461546,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Bulk,EndoMural,0.07135039927047401,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Bulk,Micro,0.015375491123945628,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Cyto,Inhib,0.29487337527519764,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Cyto,Oligo,0.19841117278371778,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Cyto,OPC,8.976278945111797e-4,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Cyto,Excit,0.33683653941077735,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Cyto,Astro,0.0816602604286505,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Cyto,EndoMural,0.0702241803228467,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Cyto,Micro,0.01709684388429888,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Nuc,Inhib,0.3825594432261339,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Nuc,Oligo,0.21937373804448043,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Nuc,OPC,0.006451957005031548,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Nuc,Excit,0.22734810707642453,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Nuc,Astro,0.06561687155487021,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Nuc,EndoMural,0.08551167094533965,nuc_area_akt3
2107UNHS-0293_Br6471_Ant_Nuc,Micro,0.013138212147719689,nuc_area_akt3
AN00000904_Br2720_Post_Bulk,Inhib,0.342657027326301,nuc_area_akt3
AN00000904_Br2720_Post_Bulk,Oligo,0.23644814299112038,nuc_area_akt3
AN00000904_Br2720_Post_Bulk,OPC,0.02531954527861638,nuc_area_akt3
AN00000904_Br2720_Post_Bulk,Excit,0.3115434621789599,nuc_area_akt3
AN00000904_Br2720_Post_Bulk,Astro,0,nuc_area_akt3
AN00000904_Br2720_Post_Bulk,EndoMural,0.07636243664177642,nuc_area_akt3
AN00000904_Br2720_Post_Bulk,Micro,0.007669385583225927,nuc_area_akt3
AN00000904_Br2720_Post_Cyto,Inhib,0.3320435386281634,nuc_area_akt3
AN00000904_Br2720_Post_Cyto,Oligo,0.1768407896941744,nuc_area_akt3
AN00000904_Br2720_Post_Cyto,OPC,0.01842792061777959,nuc_area_akt3
AN00000904_Br2720_Post_Cyto,Excit,0.4041341001573023,nuc_area_akt3
AN00000904_Br2720_Post_Cyto,Astro,0,nuc_area_akt3
AN00000904_Br2720_Post_Cyto,EndoMural,0.04945646120304348,nuc_area_akt3
AN00000904_Br2720_Post_Cyto,Micro,0.01909718969953692,nuc_area_akt3
AN00000904_Br2720_Post_Nuc,Inhib,0.43609472781673736,nuc_area_akt3
AN00000904_Br2720_Post_Nuc,Oligo,0.0770482889173409,nuc_area_akt3
AN00000904_Br2720_Post_Nuc,OPC,0.01375233014634913,nuc_area_akt3
AN00000904_Br2720_Post_Nuc,Excit,0.3984649283057504,nuc_area_akt3
AN00000904_Br2720_Post_Nuc,Astro,0,nuc_area_akt3
AN00000904_Br2720_Post_Nuc,EndoMural,0.06730706972681007,nuc_area_akt3
AN00000904_Br2720_Post_Nuc,Micro,0.0073326550870121575,nuc_area_akt3
AN00000904_Br2743_Ant_Bulk,Inhib,0.2924198516304231,nuc_area_akt3
AN00000904_Br2743_Ant_Bulk,Oligo,0.4305788260329822,nuc_area_akt3
AN00000904_Br2743_Ant_Bulk,OPC,0.015890336411173135,nuc_area_akt3
AN00000904_Br2743_Ant_Bulk,Excit,0.21557579509426691,nuc_area_akt3
AN00000904_Br2743_Ant_Bulk,Astro,0,nuc_area_akt3
AN00000904_Br2743_Ant_Bulk,EndoMural,0.04416067182812722,nuc_area_akt3
AN00000904_Br2743_Ant_Bulk,Micro,0.0013745190030275086,nuc_area_akt3
AN00000904_Br2743_Ant_Nuc,Inhib,0.4029217700315194,nuc_area_akt3
AN00000904_Br2743_Ant_Nuc,Oligo,0.13928976032649257,nuc_area_akt3
AN00000904_Br2743_Ant_Nuc,OPC,0.016139223759278825,nuc_area_akt3
AN00000904_Br2743_Ant_Nuc,Excit,0.275474873516427,nuc_area_akt3
AN00000904_Br2743_Ant_Nuc,Astro,2.0005733971474165e-4,nuc_area_akt3
AN00000904_Br2743_Ant_Nuc,EndoMural,0.16556360838146253,nuc_area_akt3
AN00000904_Br2743_Ant_Nuc,Micro,4.1070664510496033e-4,nuc_area_akt3
AN00000904_Br3942_Ant_Bulk,Inhib,0.3517230513828925,nuc_area_akt3
AN00000904_Br3942_Ant_Bulk,Oligo,0.13910879075304647,nuc_area_akt3
AN00000904_Br3942_Ant_Bulk,OPC,0.016276936354944312,nuc_area_akt3
AN00000904_Br3942_Ant_Bulk,Excit,0.34159899551591943,nuc_area_akt3
AN00000904_Br3942_Ant_Bulk,Astro,0.06819031619401235,nuc_area_akt3
AN00000904_Br3942_Ant_Bulk,EndoMural,0.07668580764790407,nuc_area_akt3
AN00000904_Br3942_Ant_Bulk,Micro,0.006416102151280938,nuc_area_akt3
AN00000904_Br3942_Ant_Cyto,Inhib,0.1531886137069881,nuc_area_akt3
AN00000904_Br3942_Ant_Cyto,Oligo,0.17076366740410595,nuc_area_akt3
AN00000904_Br3942_Ant_Cyto,OPC,0.01693068457954803,nuc_area_akt3
AN00000904_Br3942_Ant_Cyto,Excit,0.5804644584494119,nuc_area_akt3
AN00000904_Br3942_Ant_Cyto,Astro,0.01348980534503137,nuc_area_akt3
AN00000904_Br3942_Ant_Cyto,EndoMural,0.03914794780756658,nuc_area_akt3
AN00000904_Br3942_Ant_Cyto,Micro,0.026014822707348114,nuc_area_akt3
AN00000904_Br3942_Ant_Nuc,Inhib,0.4868062805074987,nuc_area_akt3
AN00000904_Br3942_Ant_Nuc,Oligo,0.08221876682042471,nuc_area_akt3
AN00000904_Br3942_Ant_Nuc,OPC,0.02907363399123195,nuc_area_akt3
AN00000904_Br3942_Ant_Nuc,Excit,0.29072311874464785,nuc_area_akt3
AN00000904_Br3942_Ant_Nuc,Astro,0.041549930356803176,nuc_area_akt3
AN00000904_Br3942_Ant_Nuc,EndoMural,0.06674095144666249,nuc_area_akt3
AN00000904_Br3942_Ant_Nuc,Micro,0.00288731813273119,nuc_area_akt3
AN00000904_Br3942_Mid_Bulk,Inhib,0.31401694329997193,nuc_area_akt3
AN00000904_Br3942_Mid_Bulk,Oligo,0.32691860841259496,nuc_area_akt3
AN00000904_Br3942_Mid_Bulk,OPC,0.003688320621870394,nuc_area_akt3
AN00000904_Br3942_Mid_Bulk,Excit,0.2599868282660457,nuc_area_akt3
AN00000904_Br3942_Mid_Bulk,Astro,0.027616649879063617,nuc_area_akt3
AN00000904_Br3942_Mid_Bulk,EndoMural,0.06265571279148402,nuc_area_akt3
AN00000904_Br3942_Mid_Bulk,Micro,0.005116936728969318,nuc_area_akt3
AN00000904_Br3942_Mid_Cyto,Inhib,0.2121306208156007,nuc_area_akt3
AN00000904_Br3942_Mid_Cyto,Oligo,0.28958075742825884,nuc_area_akt3
AN00000904_Br3942_Mid_Cyto,OPC,0.011142569466691838,nuc_area_akt3
AN00000904_Br3942_Mid_Cyto,Excit,0.3879546510340592,nuc_area_akt3
AN00000904_Br3942_Mid_Cyto,Astro,0.01135988787878044,nuc_area_akt3
AN00000904_Br3942_Mid_Cyto,EndoMural,0.0625175329688056,nuc_area_akt3
AN00000904_Br3942_Mid_Cyto,Micro,0.025313980407803464,nuc_area_akt3
AN00000904_Br3942_Mid_Nuc,Inhib,0.34675440570787397,nuc_area_akt3
AN00000904_Br3942_Mid_Nuc,Oligo,0.19075105019309008,nuc_area_akt3
AN00000904_Br3942_Mid_Nuc,OPC,0.014854488994932562,nuc_area_akt3
AN00000904_Br3942_Mid_Nuc,Excit,0.3507295128371304,nuc_area_akt3
AN00000904_Br3942_Mid_Nuc,Astro,0.01652375172010925,nuc_area_akt3
AN00000904_Br3942_Mid_Nuc,EndoMural,0.07688561564818726,nuc_area_akt3
AN00000904_Br3942_Mid_Nuc,Micro,0.0035011748986764684,nuc_area_akt3
AN00000904_Br6423_Ant_Bulk,Inhib,0.34001674832434464,nuc_area_akt3
AN00000904_Br6423_Ant_Bulk,Oligo,0.35922246013684617,nuc_area_akt3
AN00000904_Br6423_Ant_Bulk,OPC,0.00980883735874706,nuc_area_akt3
AN00000904_Br6423_Ant_Bulk,Excit,0.16744569724898614,nuc_area_akt3
AN00000904_Br6423_Ant_Bulk,Astro,0.043802070795998495,nuc_area_akt3
AN00000904_Br6423_Ant_Bulk,EndoMural,0.07235569114101713,nuc_area_akt3
AN00000904_Br6423_Ant_Bulk,Micro,0.007348494994060359,nuc_area_akt3
AN00000904_Br6423_Ant_Cyto,Inhib,0.2785732892214922,nuc_area_akt3
AN00000904_Br6423_Ant_Cyto,Oligo,0.27064538139958655,nuc_area_akt3
AN00000904_Br6423_Ant_Cyto,OPC,0.017253428372214562,nuc_area_akt3
AN00000904_Br6423_Ant_Cyto,Excit,0.3196670121120761,nuc_area_akt3
AN00000904_Br6423_Ant_Cyto,Astro,0.03044714609407804,nuc_area_akt3
AN00000904_Br6423_Ant_Cyto,EndoMural,0.06122814208018631,nuc_area_akt3
AN00000904_Br6423_Ant_Cyto,Micro,0.022185600720366187,nuc_area_akt3
AN00000904_Br6423_Ant_Nuc,Inhib,0.29227121508367526,nuc_area_akt3
AN00000904_Br6423_Ant_Nuc,Oligo,0.2834031605144378,nuc_area_akt3
AN00000904_Br6423_Ant_Nuc,OPC,0.029707430322119057,nuc_area_akt3
AN00000904_Br6423_Ant_Nuc,Excit,0.26346480973867914,nuc_area_akt3
AN00000904_Br6423_Ant_Nuc,Astro,0.04443409865866062,nuc_area_akt3
AN00000904_Br6423_Ant_Nuc,EndoMural,0.06396619190730085,nuc_area_akt3
AN00000904_Br6423_Ant_Nuc,Micro,0.022753093775127298,nuc_area_akt3
AN00000904_Br6423_Post_Bulk,Inhib,0.3194346698804715,nuc_area_akt3
AN00000904_Br6423_Post_Bulk,Oligo,0.39784090641284714,nuc_area_akt3
AN00000904_Br6423_Post_Bulk,OPC,0.011064052285839942,nuc_area_akt3
AN00000904_Br6423_Post_Bulk,Excit,0.13986539074667484,nuc_area_akt3
AN00000904_Br6423_Post_Bulk,Astro,0.04808091095790387,nuc_area_akt3
AN00000904_Br6423_Post_Bulk,EndoMural,0.07005688658509016,nuc_area_akt3
AN00000904_Br6423_Post_Bulk,Micro,0.013657183131172548,nuc_area_akt3
AN00000904_Br6423_Post_Cyto,Inhib,0.3469455346275606,nuc_area_akt3
AN00000904_Br6423_Post_Cyto,Oligo,0.30003866077828945,nuc_area_akt3
AN00000904_Br6423_Post_Cyto,OPC,0.01043838659747966,nuc_area_akt3
AN00000904_Br6423_Post_Cyto,Excit,0.21733381323254308,nuc_area_akt3
AN00000904_Br6423_Post_Cyto,Astro,0.028681408387527182,nuc_area_akt3
AN00000904_Br6423_Post_Cyto,EndoMural,0.07430460431777548,nuc_area_akt3
AN00000904_Br6423_Post_Cyto,Micro,0.02225759205882452,nuc_area_akt3
AN00000904_Br6423_Post_Nuc,Inhib,0.19873109886960524,nuc_area_akt3
AN00000904_Br6423_Post_Nuc,Oligo,0.3069361094748146,nuc_area_akt3
AN00000904_Br6423_Post_Nuc,OPC,0.02412116365285144,nuc_area_akt3
AN00000904_Br6423_Post_Nuc,Excit,0.3333617079308126,nuc_area_akt3
AN00000904_Br6423_Post_Nuc,Astro,0.03867480470720125,nuc_area_akt3
AN00000904_Br6423_Post_Nuc,EndoMural,0.07807171117228859,nuc_area_akt3
AN00000904_Br6423_Post_Nuc,Micro,0.020103404192426327,nuc_area_akt3
AN00000904_Br6471_Mid_Bulk,Inhib,0.21986850522191734,nuc_area_akt3
AN00000904_Br6471_Mid_Bulk,Oligo,0.5204516396623142,nuc_area_akt3
AN00000904_Br6471_Mid_Bulk,OPC,0.01683748958470011,nuc_area_akt3
AN00000904_Br6471_Mid_Bulk,Excit,0.2040975977685984,nuc_area_akt3
AN00000904_Br6471_Mid_Bulk,Astro,0,nuc_area_akt3
AN00000904_Br6471_Mid_Bulk,EndoMural,0.03722577732090142,nuc_area_akt3
AN00000904_Br6471_Mid_Bulk,Micro,0.0015189904415684244,nuc_area_akt3
AN00000904_Br6471_Mid_Cyto,Inhib,0.14800253209745182,nuc_area_akt3
AN00000904_Br6471_Mid_Cyto,Oligo,0.5640898594986117,nuc_area_akt3
AN00000904_Br6471_Mid_Cyto,OPC,0.015299294519653788,nuc_area_akt3
AN00000904_Br6471_Mid_Cyto,Excit,0.2386582108725798,nuc_area_akt3
AN00000904_Br6471_Mid_Cyto,Astro,0,nuc_area_akt3
AN00000904_Br6471_Mid_Cyto,EndoMural,0.022964732977014807,nuc_area_akt3
AN00000904_Br6471_Mid_Cyto,Micro,0.010985370034688094,nuc_area_akt3
AN00000904_Br6471_Mid_Nuc,Inhib,0.2142292194510797,nuc_area_akt3
AN00000904_Br6471_Mid_Nuc,Oligo,0.4694261006319548,nuc_area_akt3
AN00000904_Br6471_Mid_Nuc,OPC,0.017591794048874666,nuc_area_akt3
AN00000904_Br6471_Mid_Nuc,Excit,0.2421416890136921,nuc_area_akt3
AN00000904_Br6471_Mid_Nuc,Astro,0,nuc_area_akt3
AN00000904_Br6471_Mid_Nuc,EndoMural,0.04951314550423307,nuc_area_akt3
AN00000904_Br6471_Mid_Nuc,Micro,0.0070980513501656475,nuc_area_akt3
AN00000904_Br6522_Mid_Bulk,Inhib,0.279300690368946,nuc_area_akt3
AN00000904_Br6522_Mid_Bulk,Oligo,0.3187080781480766,nuc_area_akt3
AN00000904_Br6522_Mid_Bulk,OPC,0.0045891427558138985,nuc_area_akt3
AN00000904_Br6522_Mid_Bulk,Excit,0.34328313793480864,nuc_area_akt3
AN00000904_Br6522_Mid_Bulk,Astro,0,nuc_area_akt3
AN00000904_Br6522_Mid_Bulk,EndoMural,0.05114348352431446,nuc_area_akt3
AN00000904_Br6522_Mid_Bulk,Micro,0.0029754672680403827,nuc_area_akt3
