sample_id,cell_type,prop,cell_size_opt
2107UNHS-0291_Br6432_Mid_Nuc,OPC,0.037253948221720144,nuc_area
2107UNHS-0291_Br6432_Mid_Nuc,Excit,0.4407901952722432,nuc_area
2107UNHS-0291_Br6432_Mid_Nuc,Astro,0.033282481772438095,nuc_area
2107UNHS-0291_Br6432_Mid_Nuc,EndoMural,0.07944252905504971,nuc_area
2107UNHS-0291_Br6432_Mid_Nuc,Micro,0.008479427540209403,nuc_area
2107UNHS-0291_Br6471_Ant_Bulk,Inhib,0.3770688734820001,nuc_area
2107UNHS-0291_Br6471_Ant_Bulk,Oligo,0.3944979164947545,nuc_area
2107UNHS-0291_Br6471_Ant_Bulk,OPC,0.003947703959302606,nuc_area
2107UNHS-0291_Br6471_Ant_Bulk,Excit,0.18257844106709634,nuc_area
2107UNHS-0291_Br6471_Ant_Bulk,Astro,0,nuc_area
2107UNHS-0291_Br6471_Ant_Bulk,EndoMural,0.04046973872182478,nuc_area
2107UNHS-0291_Br6471_Ant_Bulk,Micro,0.0014373262750217634,nuc_area
2107UNHS-0291_Br6471_Ant_Cyto,Inhib,0.21359397846651132,nuc_area
2107UNHS-0291_Br6471_Ant_Cyto,Oligo,0.4016648966292322,nuc_area
2107UNHS-0291_Br6471_Ant_Cyto,OPC,0.01977175295001733,nuc_area
2107UNHS-0291_Br6471_Ant_Cyto,Excit,0.33180089227084886,nuc_area
2107UNHS-0291_Br6471_Ant_Cyto,Astro,0,nuc_area
2107UNHS-0291_Br6471_Ant_Cyto,EndoMural,0.02161734170940986,nuc_area
2107UNHS-0291_Br6471_Ant_Cyto,Micro,0.011551137973980405,nuc_area
2107UNHS-0291_Br6471_Ant_Nuc,Inhib,0.3660906913183403,nuc_area
2107UNHS-0291_Br6471_Ant_Nuc,Oligo,0.2585466318657854,nuc_area
2107UNHS-0291_Br6471_Ant_Nuc,OPC,0.02922219203456603,nuc_area
2107UNHS-0291_Br6471_Ant_Nuc,Excit,0.2730754185905484,nuc_area
2107UNHS-0291_Br6471_Ant_Nuc,Astro,0,nuc_area
2107UNHS-0291_Br6471_Ant_Nuc,EndoMural,0.07032008920708908,nuc_area
2107UNHS-0291_Br6471_Ant_Nuc,Micro,0.0027449769836707548,nuc_area
2107UNHS-0293_Br2720_Mid_Bulk,Inhib,0.28144822290187155,nuc_area
2107UNHS-0293_Br2720_Mid_Bulk,Oligo,0.2262698333216962,nuc_area
2107UNHS-0293_Br2720_Mid_Bulk,OPC,0.0054016870016484215,nuc_area
2107UNHS-0293_Br2720_Mid_Bulk,Excit,0.3303348089815808,nuc_area
2107UNHS-0293_Br2720_Mid_Bulk,Astro,0.080503980766537,nuc_area
2107UNHS-0293_Br2720_Mid_Bulk,EndoMural,0.049241715170624374,nuc_area
2107UNHS-0293_Br2720_Mid_Bulk,Micro,0.02679975185604172,nuc_area
2107UNHS-0293_Br2720_Mid_Cyto,Inhib,0.37118656386284266,nuc_area
2107UNHS-0293_Br2720_Mid_Cyto,Oligo,0.18732880179398986,nuc_area
2107UNHS-0293_Br2720_Mid_Cyto,OPC,0.007451117532865354,nuc_area
2107UNHS-0293_Br2720_Mid_Cyto,Excit,0.31635099149496826,nuc_area
2107UNHS-0293_Br2720_Mid_Cyto,Astro,0.05110589790072392,nuc_area
2107UNHS-0293_Br2720_Mid_Cyto,EndoMural,0.046289032065477,nuc_area
2107UNHS-0293_Br2720_Mid_Cyto,Micro,0.020287595349132936,nuc_area
2107UNHS-0293_Br6432_Ant_Bulk,Inhib,0.2611570590314424,nuc_area
2107UNHS-0293_Br6432_Ant_Bulk,Oligo,0.1409131958570499,nuc_area
2107UNHS-0293_Br6432_Ant_Bulk,OPC,0.06169909628131452,nuc_area
2107UNHS-0293_Br6432_Ant_Bulk,Excit,0.35041651897847576,nuc_area
2107UNHS-0293_Br6432_Ant_Bulk,Astro,0.10897242355121434,nuc_area
2107UNHS-0293_Br6432_Ant_Bulk,EndoMural,0.056331439935444656,nuc_area
2107UNHS-0293_Br6432_Ant_Bulk,Micro,0.020510266365058406,nuc_area
2107UNHS-0293_Br6432_Ant_Cyto,Inhib,0.28108602923249926,nuc_area
2107UNHS-0293_Br6432_Ant_Cyto,Oligo,0.07666884780523939,nuc_area
2107UNHS-0293_Br6432_Ant_Cyto,OPC,0.041624677077595616,nuc_area
2107UNHS-0293_Br6432_Ant_Cyto,Excit,0.4357359382844765,nuc_area
2107UNHS-0293_Br6432_Ant_Cyto,Astro,0.10178399079564573,nuc_area
2107UNHS-0293_Br6432_Ant_Cyto,EndoMural,0.047165720958264455,nuc_area
2107UNHS-0293_Br6432_Ant_Cyto,Micro,0.01593479584627903,nuc_area
2107UNHS-0293_Br6432_Ant_Nuc,Inhib,0.3074569317577168,nuc_area
2107UNHS-0293_Br6432_Ant_Nuc,Oligo,0.1237772712190236,nuc_area
2107UNHS-0293_Br6432_Ant_Nuc,OPC,0.06076198693760555,nuc_area
2107UNHS-0293_Br6432_Ant_Nuc,Excit,0.31684796817513944,nuc_area
2107UNHS-0293_Br6432_Ant_Nuc,Astro,0.1148037358914653,nuc_area
2107UNHS-0293_Br6432_Ant_Nuc,EndoMural,0.05912064554413575,nuc_area
2107UNHS-0293_Br6432_Ant_Nuc,Micro,0.01723146047491359,nuc_area
2107UNHS-0293_Br6432_Mid_Bulk,Inhib,0.27329723105404463,nuc_area
2107UNHS-0293_Br6432_Mid_Bulk,Oligo,0.08235922802539078,nuc_area
2107UNHS-0293_Br6432_Mid_Bulk,OPC,0.06889653784782748,nuc_area
2107UNHS-0293_Br6432_Mid_Bulk,Excit,0.3426306334493291,nuc_area
2107UNHS-0293_Br6432_Mid_Bulk,Astro,0.13671994308767055,nuc_area
2107UNHS-0293_Br6432_Mid_Bulk,EndoMural,0.06723736743538096,nuc_area
2107UNHS-0293_Br6432_Mid_Bulk,Micro,0.028859059100356497,nuc_area
2107UNHS-0293_Br6432_Mid_Cyto,Inhib,0.29755993346420573,nuc_area
2107UNHS-0293_Br6432_Mid_Cyto,Oligo,0.03386351155631222,nuc_area
2107UNHS-0293_Br6432_Mid_Cyto,OPC,0.04374330358136423,nuc_area
2107UNHS-0293_Br6432_Mid_Cyto,Excit,0.400333288124222,nuc_area
2107UNHS-0293_Br6432_Mid_Cyto,Astro,0.12920893517359244,nuc_area
2107UNHS-0293_Br6432_Mid_Cyto,EndoMural,0.07366579708157482,nuc_area
2107UNHS-0293_Br6432_Mid_Cyto,Micro,0.021625231018728545,nuc_area
2107UNHS-0293_Br6432_Mid_Nuc,Inhib,0.28885712509727524,nuc_area
2107UNHS-0293_Br6432_Mid_Nuc,Oligo,0.07169399716397086,nuc_area
2107UNHS-0293_Br6432_Mid_Nuc,OPC,0.057406977463541904,nuc_area
2107UNHS-0293_Br6432_Mid_Nuc,Excit,0.33869571527690123,nuc_area
2107UNHS-0293_Br6432_Mid_Nuc,Astro,0.14570203313396837,nuc_area
2107UNHS-0293_Br6432_Mid_Nuc,EndoMural,0.07216800500776595,nuc_area
2107UNHS-0293_Br6432_Mid_Nuc,Micro,0.025476146856576447,nuc_area
2107UNHS-0293_Br6471_Ant_Bulk,Inhib,0.2766493865026427,nuc_area
2107UNHS-0293_Br6471_Ant_Bulk,Oligo,0.18659804019020257,nuc_area
2107UNHS-0293_Br6471_Ant_Bulk,OPC,0.016094700726848595,nuc_area
2107UNHS-0293_Br6471_Ant_Bulk,Excit,0.35457721325595937,nuc_area
2107UNHS-0293_Br6471_Ant_Bulk,Astro,0.08305256932924486,nuc_area
2107UNHS-0293_Br6471_Ant_Bulk,EndoMural,0.06882175345929843,nuc_area
2107UNHS-0293_Br6471_Ant_Bulk,Micro,0.014206336535803454,nuc_area
2107UNHS-0293_Br6471_Ant_Cyto,Inhib,0.302493002215734,nuc_area
2107UNHS-0293_Br6471_Ant_Cyto,Oligo,0.1863973391478958,nuc_area
2107UNHS-0293_Br6471_Ant_Cyto,OPC,8.432763575477074e-4,nuc_area
2107UNHS-0293_Br6471_Ant_Cyto,Excit,0.3500656685368536,nuc_area
2107UNHS-0293_Br6471_Ant_Cyto,Astro,0.07681726827063642,nuc_area
2107UNHS-0293_Br6471_Ant_Cyto,EndoMural,0.06761478757560323,nuc_area
2107UNHS-0293_Br6471_Ant_Cyto,Micro,0.01576865789572927,nuc_area
2107UNHS-0293_Br6471_Ant_Nuc,Inhib,0.393605621705404,nuc_area
2107UNHS-0293_Br6471_Ant_Nuc,Oligo,0.20670016078244005,nuc_area
2107UNHS-0293_Br6471_Ant_Nuc,OPC,0.006079216966394564,nuc_area
2107UNHS-0293_Br6471_Ant_Nuc,Excit,0.2369759436524496,nuc_area
2107UNHS-0293_Br6471_Ant_Nuc,Astro,0.06190792011408894,nuc_area
2107UNHS-0293_Br6471_Ant_Nuc,EndoMural,0.08257774074792393,nuc_area
2107UNHS-0293_Br6471_Ant_Nuc,Micro,0.012153396031298969,nuc_area
AN00000904_Br2720_Post_Bulk,Inhib,0.3508774483313659,nuc_area
AN00000904_Br2720_Post_Bulk,Oligo,0.221730549680353,nuc_area
AN00000904_Br2720_Post_Bulk,OPC,0.023743543177224335,nuc_area
AN00000904_Br2720_Post_Bulk,Excit,0.3231952786725656,nuc_area
AN00000904_Br2720_Post_Bulk,Astro,0,nuc_area
AN00000904_Br2720_Post_Bulk,EndoMural,0.0733923559201433,nuc_area
AN00000904_Br2720_Post_Bulk,Micro,0.0070608242183478965,nuc_area
AN00000904_Br2720_Post_Cyto,Inhib,0.337482541311479,nuc_area
AN00000904_Br2720_Post_Cyto,Oligo,0.16460102518961717,nuc_area
AN00000904_Br2720_Post_Cyto,OPC,0.017152460306499823,nuc_area
AN00000904_Br2720_Post_Cyto,Excit,0.41613316257695027,nuc_area
AN00000904_Br2720_Post_Cyto,Astro,0,nuc_area
AN00000904_Br2720_Post_Cyto,EndoMural,0.04717963241895837,nuc_area
AN00000904_Br2720_Post_Cyto,Micro,0.01745117819649544,nuc_area
AN00000904_Br2720_Post_Nuc,Inhib,0.4393024682897954,nuc_area
AN00000904_Br2720_Post_Nuc,Oligo,0.07107872329858414,nuc_area
AN00000904_Br2720_Post_Nuc,OPC,0.012686823846689338,nuc_area
AN00000904_Br2720_Post_Nuc,Excit,0.40665251448823986,nuc_area
AN00000904_Br2720_Post_Nuc,Astro,0,nuc_area
AN00000904_Br2720_Post_Nuc,EndoMural,0.06363832330935243,nuc_area
AN00000904_Br2720_Post_Nuc,Micro,0.006641146767338755,nuc_area
AN00000904_Br2743_Ant_Bulk,Inhib,0.30385281841403816,nuc_area
AN00000904_Br2743_Ant_Bulk,Oligo,0.4097348447890233,nuc_area
AN00000904_Br2743_Ant_Bulk,OPC,0.015121097762895433,nuc_area
AN00000904_Br2743_Ant_Bulk,Excit,0.2269378656362558,nuc_area
AN00000904_Br2743_Ant_Bulk,Astro,0,nuc_area
AN00000904_Br2743_Ant_Bulk,EndoMural,0.04306925171602914,nuc_area
AN00000904_Br2743_Ant_Bulk,Micro,0.001284121681758169,nuc_area
AN00000904_Br2743_Ant_Nuc,Inhib,0.41102191408227967,nuc_area
AN00000904_Br2743_Ant_Nuc,Oligo,0.1301239530594967,nuc_area
AN00000904_Br2743_Ant_Nuc,OPC,0.015077200146992353,nuc_area
AN00000904_Br2743_Ant_Nuc,Excit,0.28469300031987504,nuc_area
AN00000904_Br2743_Ant_Nuc,Astro,1.8714018770295615e-4,nuc_area
AN00000904_Br2743_Ant_Nuc,EndoMural,0.15852011009950256,nuc_area
AN00000904_Br2743_Ant_Nuc,Micro,3.766821041506059e-4,nuc_area
AN00000904_Br3942_Ant_Bulk,Inhib,0.35876525713361823,nuc_area
AN00000904_Br3942_Ant_Bulk,Oligo,0.12994450988352194,nuc_area
AN00000904_Br3942_Ant_Bulk,OPC,0.015204635922710045,nuc_area
AN00000904_Br3942_Ant_Bulk,Excit,0.35300160890625987,nuc_area
AN00000904_Br3942_Ant_Bulk,Astro,0.06378235910467601,nuc_area
AN00000904_Br3942_Ant_Bulk,EndoMural,0.07341753195255533,nuc_area
AN00000904_Br3942_Ant_Bulk,Micro,0.005884097096658648,nuc_area
AN00000904_Br3942_Ant_Cyto,Inhib,0.1459182456297916,nuc_area
AN00000904_Br3942_Ant_Cyto,Oligo,0.1556041645446306,nuc_area
AN00000904_Br3942_Ant_Cyto,OPC,0.014905000072117699,nuc_area
AN00000904_Br3942_Ant_Cyto,Excit,0.6112892658768443,nuc_area
AN00000904_Br3942_Ant_Cyto,Astro,0.012194509959246742,nuc_area
AN00000904_Br3942_Ant_Cyto,EndoMural,0.037146077285946016,nuc_area
AN00000904_Br3942_Ant_Cyto,Micro,0.022942736631422957,nuc_area
AN00000904_Br3942_Ant_Nuc,Inhib,0.48402239736155117,nuc_area
AN00000904_Br3942_Ant_Nuc,Oligo,0.07528106976687189,nuc_area
AN00000904_Br3942_Ant_Nuc,OPC,0.025927892134500065,nuc_area
AN00000904_Br3942_Ant_Nuc,Excit,0.30027486723708874,nuc_area
AN00000904_Br3942_Ant_Nuc,Astro,0.03897016066415303,nuc_area
AN00000904_Br3942_Ant_Nuc,EndoMural,0.07271924389353161,nuc_area
AN00000904_Br3942_Ant_Nuc,Micro,0.0028043689423035427,nuc_area
AN00000904_Br3942_Mid_Bulk,Inhib,0.32409417148285274,nuc_area
AN00000904_Br3942_Mid_Bulk,Oligo,0.3089951007378171,nuc_area
AN00000904_Br3942_Mid_Bulk,OPC,0.0034861062441262354,nuc_area
AN00000904_Br3942_Mid_Bulk,Excit,0.2718441788195213,nuc_area
AN00000904_Br3942_Mid_Bulk,Astro,0.02613710364710052,nuc_area
AN00000904_Br3942_Mid_Bulk,EndoMural,0.06069515879136947,nuc_area
AN00000904_Br3942_Mid_Bulk,Micro,0.004748180277212638,nuc_area
AN00000904_Br3942_Mid_Cyto,Inhib,0.21814744644436063,nuc_area
AN00000904_Br3942_Mid_Cyto,Oligo,0.2727157896620245,nuc_area
AN00000904_Br3942_Mid_Cyto,OPC,0.010493634514805955,nuc_area
AN00000904_Br3942_Mid_Cyto,Excit,0.4041832263875549,nuc_area
AN00000904_Br3942_Mid_Cyto,Astro,0.010712458259034786,nuc_area
AN00000904_Br3942_Mid_Cyto,EndoMural,0.06034257522079267,nuc_area
AN00000904_Br3942_Mid_Cyto,Micro,0.023404869511426608,nuc_area
AN00000904_Br3942_Mid_Nuc,Inhib,0.3535310050648303,nuc_area
AN00000904_Br3942_Mid_Nuc,Oligo,0.17810096427504507,nuc_area
AN00000904_Br3942_Mid_Nuc,OPC,0.0138693800696378,nuc_area
AN00000904_Br3942_Mid_Nuc,Excit,0.36226667497446335,nuc_area
AN00000904_Br3942_Mid_Nuc,Astro,0.015448364503597557,nuc_area
AN00000904_Br3942_Mid_Nuc,EndoMural,0.07357425181653483,nuc_area
AN00000904_Br3942_Mid_Nuc,Micro,0.0032093592958910904,nuc_area
AN00000904_Br6423_Ant_Bulk,Inhib,0.35333964291145503,nuc_area
AN00000904_Br6423_Ant_Bulk,Oligo,0.34186083716939725,nuc_area
AN00000904_Br6423_Ant_Bulk,OPC,0.009334765286787177,nuc_area
AN00000904_Br6423_Ant_Bulk,Excit,0.17628550376955301,nuc_area
AN00000904_Br6423_Ant_Bulk,Astro,0.041740248076257404,nuc_area
AN00000904_Br6423_Ant_Bulk,EndoMural,0.07057322927935826,nuc_area
AN00000904_Br6423_Ant_Bulk,Micro,0.006865773507191788,nuc_area
AN00000904_Br6423_Ant_Cyto,Inhib,0.28677066566738363,nuc_area
AN00000904_Br6423_Ant_Cyto,Oligo,0.25514654128705594,nuc_area
AN00000904_Br6423_Ant_Cyto,OPC,0.016265389609642245,nuc_area
AN00000904_Br6423_Ant_Cyto,Excit,0.33338313554171556,nuc_area
AN00000904_Br6423_Ant_Cyto,Astro,0.028741549010816096,nuc_area
AN00000904_Br6423_Ant_Cyto,EndoMural,0.05915910180656079,nuc_area
AN00000904_Br6423_Ant_Cyto,Micro,0.020533617076825765,nuc_area
AN00000904_Br6423_Ant_Nuc,Inhib,0.302192405309878,nuc_area
AN00000904_Br6423_Ant_Nuc,Oligo,0.26834654158759547,nuc_area
AN00000904_Br6423_Ant_Nuc,OPC,0.028129136499128803,nuc_area
AN00000904_Br6423_Ant_Nuc,Excit,0.275975589113762,nuc_area
AN00000904_Br6423_Ant_Nuc,Astro,0.04212910203450191,nuc_area
AN00000904_Br6423_Ant_Nuc,EndoMural,0.06207593004245977,nuc_area
AN00000904_Br6423_Ant_Nuc,Micro,0.02115129541267394,nuc_area
AN00000904_Br6423_Post_Bulk,Inhib,0.33353499548992577,nuc_area
AN00000904_Br6423_Post_Bulk,Oligo,0.38041935616721645,nuc_area
AN00000904_Br6423_Post_Bulk,OPC,0.010579554739933926,nuc_area
AN00000904_Br6423_Post_Bulk,Excit,0.14795177278952992,nuc_area
AN00000904_Br6423_Post_Bulk,Astro,0.04603629580999022,nuc_area
AN00000904_Br6423_Post_Bulk,EndoMural,0.06865709573183235,nuc_area
AN00000904_Br6423_Post_Bulk,Micro,0.012820929271571463,nuc_area
AN00000904_Br6423_Post_Cyto,Inhib,0.3585964909100311,nuc_area
AN00000904_Br6423_Post_Cyto,Oligo,0.28399831572773593,nuc_area
AN00000904_Br6423_Post_Cyto,OPC,0.009880340769784259,nuc_area
AN00000904_Br6423_Post_Cyto,Excit,0.22757397007642508,nuc_area
AN00000904_Br6423_Post_Cyto,Astro,0.027184010768615152,nuc_area
AN00000904_Br6423_Post_Cyto,EndoMural,0.07208347201621744,nuc_area
AN00000904_Br6423_Post_Cyto,Micro,0.020683399731191012,nuc_area
AN00000904_Br6423_Post_Nuc,Inhib,0.20562945674946936,nuc_area
AN00000904_Br6423_Post_Nuc,Oligo,0.2908447917579417,nuc_area
AN00000904_Br6423_Post_Nuc,OPC,0.022856596545700707,nuc_area
AN00000904_Br6423_Post_Nuc,Excit,0.34945057508354105,nuc_area
AN00000904_Br6423_Post_Nuc,Astro,0.03669576540005035,nuc_area
AN00000904_Br6423_Post_Nuc,EndoMural,0.07582081188366471,nuc_area
AN00000904_Br6423_Post_Nuc,Micro,0.01870200257963207,nuc_area
AN00000904_Br6471_Mid_Bulk,Inhib,0.23023218213083405,nuc_area
AN00000904_Br6471_Mid_Bulk,Oligo,0.499088082825708,nuc_area
AN00000904_Br6471_Mid_Bulk,OPC,0.01614634243803742,nuc_area
AN00000904_Br6471_Mid_Bulk,Excit,0.21651672618625703,nuc_area
AN00000904_Br6471_Mid_Bulk,Astro,0,nuc_area
AN00000904_Br6471_Mid_Bulk,EndoMural,0.036586597194287106,nuc_area
AN00000904_Br6471_Mid_Bulk,Micro,0.0014300692248763202,nuc_area
AN00000904_Br6471_Mid_Cyto,Inhib,0.1554952890179129,nuc_area
AN00000904_Br6471_Mid_Cyto,Oligo,0.5427379574712061,nuc_area
AN00000904_Br6471_Mid_Cyto,OPC,0.014720186364860109,nuc_area
AN00000904_Br6471_Mid_Cyto,Excit,0.25402415986911897,nuc_area
AN00000904_Br6471_Mid_Cyto,Astro,0,nuc_area
AN00000904_Br6471_Mid_Cyto,EndoMural,0.022645646742895723,nuc_area
AN00000904_Br6471_Mid_Cyto,Micro,0.010376760534006066,nuc_area
AN00000904_Br6471_Mid_Nuc,Inhib,0.22352795032110612,nuc_area
AN00000904_Br6471_Mid_Nuc,Oligo,0.44855342437491347,nuc_area
AN00000904_Br6471_Mid_Nuc,OPC,0.016809588241680738,nuc_area
AN00000904_Br6471_Mid_Nuc,Excit,0.2559606772426483,nuc_area
AN00000904_Br6471_Mid_Nuc,Astro,0,nuc_area
AN00000904_Br6471_Mid_Nuc,EndoMural,0.048489631725276684,nuc_area
AN00000904_Br6471_Mid_Nuc,Micro,0.006658728094374591,nuc_area
AN00000904_Br6522_Mid_Bulk,Inhib,0.28680693227871323,nuc_area
AN00000904_Br6522_Mid_Bulk,Oligo,0.2997122675983109,nuc_area
AN00000904_Br6522_Mid_Bulk,OPC,0.004315618197284552,nuc_area
AN00000904_Br6522_Mid_Bulk,Excit,0.3571253337737728,nuc_area
AN00000904_Br6522_Mid_Bulk,Astro,0,nuc_area
AN00000904_Br6522_Mid_Bulk,EndoMural,0.049292764869253734,nuc_area
AN00000904_Br6522_Mid_Bulk,Micro,0.002747083282664747,nuc_area
AN00000904_Br6522_Mid_Cyto,Inhib,0.06968010450908735,nuc_area
AN00000904_Br6522_Mid_Cyto,Oligo,0.32110092143062974,nuc_area
AN00000904_Br6522_Mid_Cyto,OPC,0,nuc_area
AN00000904_Br6522_Mid_Cyto,Excit,0.593467265554411,nuc_area
AN00000904_Br6522_Mid_Cyto,Astro,0,nuc_area
AN00000904_Br6522_Mid_Cyto,EndoMural,0.009655460933628141,nuc_area
AN00000904_Br6522_Mid_Cyto,Micro,0.006096247572243818,nuc_area
AN00000904_Br6522_Mid_Nuc,Inhib,0.30248181674672914,nuc_area
AN00000904_Br6522_Mid_Nuc,Oligo,0.2118711166320086,nuc_area
AN00000904_Br6522_Mid_Nuc,OPC,0.017253274223290878,nuc_area
AN00000904_Br6522_Mid_Nuc,Excit,0.40603195353038674,nuc_area
AN00000904_Br6522_Mid_Nuc,Astro,0,nuc_area
AN00000904_Br6522_Mid_Nuc,EndoMural,0.054710328489727844,nuc_area
AN00000904_Br6522_Mid_Nuc,Micro,0.007651510377856894,nuc_area
AN00000904_Br6522_Post_Bulk,Inhib,0.4037114772456224,nuc_area
AN00000904_Br6522_Post_Bulk,Oligo,0.18004319379966316,nuc_area
AN00000904_Br6522_Post_Bulk,OPC,0.0038509532076497423,nuc_area
AN00000904_Br6522_Post_Bulk,Excit,0.3720406056161935,nuc_area
AN00000904_Br6522_Post_Bulk,Astro,0,nuc_area
AN00000904_Br6522_Post_Bulk,EndoMural,0.03672483212279716,nuc_area
AN00000904_Br6522_Post_Bulk,Micro,0.0036289380080740206,nuc_area
AN00000904_Br6522_Post_Cyto,Inhib,0.3419602635229083,nuc_area
AN00000904_Br6522_Post_Cyto,Oligo,0.20134478425246616,nuc_area
AN00000904_Br6522_Post_Cyto,OPC,0.017739492430711965,nuc_area
AN00000904_Br6522_Post_Cyto,Excit,0.4022522490960307,nuc_area
AN00000904_Br6522_Post_Cyto,Astro,0,nuc_area
AN00000904_Br6522_Post_Cyto,EndoMural,0.02726305348621273,nuc_area
AN00000904_Br6522_Post_Cyto,Micro,0.009440157211670158,nuc_area
AN00000904_Br6522_Post_Nuc,Inhib,0.3219389320909135,nuc_area
AN00000904_Br6522_Post_Nuc,Oligo,0.07791473018072738,nuc_area
AN00000904_Br6522_Post_Nuc,OPC,0.017536910345923022,nuc_area
AN00000904_Br6522_Post_Nuc,Excit,0.5131110012911148,nuc_area
AN00000904_Br6522_Post_Nuc,Astro,0,nuc_area
