"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Micro","log2fold_change","Auc"
"165","ENSG00000148429","hurdle",1.31409120344354e-71,-0.2744557,0.5082243,0.78268,0.616
"124","ENSG00000133789","hurdle",1.2321489271187e-87,-0.96992866,-0.07575646,0.8941722,0.616
"181","ENSG00000159399","hurdle",0,-3.137712,-1.162756,1.974956,0.615
"15","ENSG00000043462","hurdle",1.3253124320445e-208,-2.6850056,-0.9598337,1.7251719,0.615
"241","ENSG00000196126","hurdle",4.69338439886808e-266,-2.95039,-1.121,1.82939,0.614
"221","ENSG00000173821","hurdle",2.12760515205164e-63,-0.1108817,0.4910158,0.6018975,0.614
"258","ENSG00000215244","hurdle",7.20144667879061e-146,-2.097598,-0.752822,1.344776,0.613
"54","ENSG00000102699","hurdle",2.04682588614276e-134,-2.1864012,-0.8780631,1.3083381,0.613
"43","ENSG00000100311","hurdle",1.84599673852177e-154,-2.1245297,-0.5012468,1.6232829,0.613
"40","ENSG00000096060","hurdle",4.39912727987893e-87,-0.85894735,0.04445419,0.90340154,0.613
"28","ENSG00000077238","hurdle",9.52430884742269e-235,-2.839292,-1.187172,1.65212,0.613
"64","ENSG00000105939","hurdle",4.89183402879081e-162,-2.3532524,-0.6516777,1.7015747,0.611
"9","ENSG00000027075","hurdle",4.93359705552784e-122,-1.2844615,-0.3182158,0.9662457,0.611
"227","ENSG00000177663","hurdle",7.53030324442619e-121,-1.9299589,-0.6389927,1.2909662,0.61
"99","ENSG00000123094","hurdle",4.48756010516637e-75,-0.4033671,0.6020424,1.0054095,0.61
"251","ENSG00000204287","hurdle",0,-3.1686,-1.224587,1.944013,0.608
"72","ENSG00000107736","hurdle",4.87495392310131e-173,-2.5683915,-0.9703888,1.5980027,0.608
"192","ENSG00000164674","hurdle",8.08211500716315e-173,-2.59946,-0.958082,1.641378,0.607
"132","ENSG00000135899","hurdle",7.61215047146347e-152,-2.485917,-1.009765,1.476152,0.606
"122","ENSG00000133106","hurdle",3.22348809869741e-182,-2.4950823,-0.8747545,1.6203278,0.606
"120","ENSG00000132530","hurdle",3.03022103602992e-162,-2.303969,-1.065253,1.238716,0.604
"213","ENSG00000171608","hurdle",1.45747114310692e-93,-1.8208303,-0.7482738,1.0725565,0.603
"205","ENSG00000169756","hurdle",1.92045034343064e-55,-0.02910555,0.66818207,0.69728762,0.603
"129","ENSG00000135540","hurdle",4.20965956038898e-90,-0.7416642,0.08409827,0.82576247,0.603
"126","ENSG00000134352","hurdle",1.99026774684173e-49,0.1564139,0.6995938,0.5431799,0.603
"271","ENSG00000266714","hurdle",2.71817474861563e-102,-2.060367,-0.933779,1.126588,0.602
"3","ENSG00000003402","hurdle",1.14893760560456e-63,-1.0080929,-0.2131555,0.7949374,0.601
"186","ENSG00000162496","hurdle",7.37020801961126e-131,-2.425177,-1.128861,1.296316,0.6
"86","ENSG00000115183","hurdle",1.22658769884709e-62,-0.3441347,0.2697023,0.613837,0.6
"83","ENSG00000113532","hurdle",4.17597741908455e-82,-0.8474004,-0.2363217,0.6110787,0.6
"55","ENSG00000103187","hurdle",4.76657061749074e-83,-1.5714059,-0.5166344,1.0547715,0.6
"246","ENSG00000197329","hurdle",1.77766378408837e-57,-0.61101682,0.07898867,0.69000549,0.599
"17","ENSG00000051523","hurdle",8.55060397870607e-227,-3.047305,-1.499844,1.547461,0.598
"264","ENSG00000251442","hurdle",8.05888181475041e-209,-2.787703,-1.220381,1.567322,0.597
"49","ENSG00000101347","hurdle",2.68233127766862e-65,-1.3934305,-0.5439639,0.8494666,0.596
"91","ENSG00000117676","hurdle",5.48502552757755e-127,-2.618073,-1.343033,1.27504,0.592
"61","ENSG00000104870","hurdle",5.05647531310751e-201,-3.017392,-1.50495,1.512442,0.592
"77","ENSG00000111145","hurdle",5.4933623168601e-77,-1.8634581,-0.9098787,0.9535794,0.59
"200","ENSG00000167693","hurdle",1.48574160230533e-65,-1.2796,-0.5947729,0.6848271,0.589
"135","ENSG00000136869","hurdle",1.19053608846675e-124,-2.541649,-1.322604,1.219045,0.588
"252","ENSG00000204592","hurdle",4.40245996117862e-127,-2.123269,-1.368401,0.754868,0.586
"89","ENSG00000116815","hurdle",9.78283620147704e-108,-2.475932,-1.197468,1.278464,0.586
"25","ENSG00000072786","hurdle",5.19202655332637e-59,-1.4846358,-0.7109194,0.7737164,0.586
"230","ENSG00000180573","hurdle",1.70466754100532e-104,-2.1198346,-0.6236388,1.4961958,0.585
"220","ENSG00000173436","hurdle",1.56545275529741e-42,-0.1216593,0.5592633,0.6809226,0.585
"128","ENSG00000135077","hurdle",1.33352336673142e-46,-1.0585364,-0.4412872,0.6172492,0.583
"20","ENSG00000057704","hurdle",2.27809602323395e-59,-1.208577,-0.6111969,0.5973801,0.583
"253","ENSG00000205336","hurdle",3.03674013656948e-56,-1.6621481,-0.9031221,0.759026,0.581
"52","ENSG00000101974","hurdle",8.07744509383587e-77,-1.799888,-0.9863676,0.8135204,0.58
"116","ENSG00000129675","hurdle",1.23609351608318e-46,-1.1789136,-0.5745025,0.6044111,0.579
"269","ENSG00000261371","hurdle",5.74576580756222e-78,-2.165245,-1.214096,0.951149,0.578
"231","ENSG00000181381","hurdle",1.38419067329659e-80,-2.294647,-1.224587,1.07006,0.578
"257","ENSG00000213366","hurdle",1.35155675919913e-112,-2.806718,-1.638852,1.167866,0.577
"193","ENSG00000164733","hurdle",1.6607014895456e-30,0.3752056,0.9644673,0.5892617,0.577
"131","ENSG00000135842","hurdle",1.31320885130802e-155,-2.912861,-1.09767,1.815191,0.576
"41","ENSG00000099954","hurdle",3.29162502755829e-43,-0.9829194,-0.4709556,0.5119638,0.575
"79","ENSG00000112149","hurdle",4.78226222923327e-152,-1.7674657,-0.1329061,1.6345596,0.573
"47","ENSG00000101265","hurdle",1.28954475261656e-51,-1.8385959,-0.9953218,0.8432741,0.573
"174","ENSG00000154274","hurdle",7.22462150970991e-78,-2.340673,-1.315858,1.024815,0.572
"139","ENSG00000137959","hurdle",1.18084236515776e-116,-2.676909,-1.331648,1.345261,0.572
"69","ENSG00000106991","hurdle",6.69295462726456e-105,-2.558285,-1.613815,0.94447,0.572
"68","ENSG00000106948","hurdle",4.32140643077801e-54,-2.043678,-1.216188,0.82749,0.572
"1","ENSG00000002586","hurdle",2.34505205650888e-89,-2.641845,-1.489686,1.152159,0.571
"180","ENSG00000159388","hurdle",1.64669483195244e-49,-1.6735987,-0.9286241,0.7449746,0.569
"125","ENSG00000134070","hurdle",1.09032410836025e-134,-1.6730114,-0.2048228,1.4681886,0.567
"2","ENSG00000003400","hurdle",1.18363481119894e-128,-3.006147,-1.795822,1.210325,0.567
"226","ENSG00000177409","hurdle",1.3688410167842e-127,-3.020804,-1.713725,1.307079,0.566
"56","ENSG00000103335","hurdle",2.0742802217268e-86,-2.778469,-1.704885,1.073584,0.566
"196","ENSG00000165801","hurdle",3.34540410219095e-65,-2.553027,-1.589204,0.963823,0.564
"255","ENSG00000205730","hurdle",5.32899401005682e-75,-2.72323,-1.737566,0.985664,0.563
"214","ENSG00000171729","hurdle",1.5594609035671e-63,-2.480475,-1.479599,1.000876,0.561
"36","ENSG00000087266","hurdle",1.89896599351755e-75,-2.775764,-1.789578,0.986186,0.561
"206","ENSG00000169871","hurdle",6.55363025694959e-59,-2.557666,-1.713725,0.843941,0.559
"225","ENSG00000176225","hurdle",9.99892617963905e-31,-0.2145958,0.5671915,0.7817873,0.557
"175","ENSG00000154309","hurdle",4.37342715521308e-19,-0.537702607,-0.008042353,0.529660254,0.555
"172","ENSG00000152953","hurdle",1.52999076661682e-46,-1.663731,-1.117085,0.546646,0.555
"256","ENSG00000213064","hurdle",1.12799339327232e-44,-2.446957,-1.684466,0.762491,0.554
"110","ENSG00000128016","hurdle",4.11472049467811e-101,-2.997719,-1.961412,1.036307,0.553
"254","ENSG00000205517","hurdle",1.11419169359245e-62,-2.808744,-1.943971,0.864773,0.551
"138","ENSG00000137834","hurdle",6.24066741957796e-81,-2.74917,-1.843534,0.905636,0.551
"235","ENSG00000183943","hurdle",1.66555626006541e-35,-2.214327,-1.565006,0.649321,0.55
"143","ENSG00000138496","hurdle",4.8567137957107e-55,-2.711294,-1.833865,0.877429,0.55
"82","ENSG00000112977","hurdle",6.59986298392379e-24,-1.75925,-1.178987,0.580263,0.55
"60","ENSG00000104368","hurdle",3.82654829124427e-37,-2.352446,-1.630458,0.721988,0.548
"153","ENSG00000141524","hurdle",9.09722288434548e-36,-2.471986,-1.827454,0.644532,0.546
"262","ENSG00000241839","hurdle",5.03357018774214e-65,-2.988086,-2.093626,0.89446,0.545
"39","ENSG00000092820","hurdle",8.93252019263211e-30,-2.009067,-1.2458,0.763267,0.545
"57","ENSG00000103449","hurdle",6.73162543215515e-44,-2.750408,-2.015037,0.735371,0.544
"51","ENSG00000101695","hurdle",2.39828195759712e-30,-2.354194,-1.655789,0.698405,0.544
"240","ENSG00000189067","hurdle",3.70668451091e-28,-2.271982,-1.55703,0.714952,0.543
"95","ENSG00000120063","hurdle",1.06535251241566e-25,-0.7332877,-0.1103574,0.6229303,0.542
"75","ENSG00000110092","hurdle",5.20568506701187e-30,-2.38918,-1.850017,0.539163,0.54
"247","ENSG00000197712","hurdle",2.56648521780529e-26,-2.455156,-1.846772,0.608384,0.539
"58","ENSG00000103811","hurdle",3.13347772713405e-19,-2.224003,-1.719648,0.504355,0.538
"151","ENSG00000140853","hurdle",3.878900962943e-39,-2.931403,-2.269284,0.662119,0.534
"198","ENSG00000167107","hurdle",1.50391707036238e-36,-2.961002,-2.264946,0.696056,0.533
"101","ENSG00000123096","hurdle",7.10748706255295e-15,-2.08003,-1.528154,0.551876,0.532
"137","ENSG00000137628","hurdle",2.28792273598264e-23,-2.665348,-2.066951,0.598397,0.531
"140","ENSG00000137965","hurdle",1.42828667778592e-25,-2.71578,-2.168619,0.547161,0.53
"63","ENSG00000105889","hurdle",2.90170761424705e-11,-1.810367,-1.298022,0.512345,0.528
"93","ENSG00000119508","hurdle",3.64757662789152e-55,-1.20687586,-0.08146597,1.12540989,0.506
